부스명,대표자,위치,부스,대표 작품(원작),그 외 다루는 작품,쁘띠존,캐릭터,커플링,커플링 성향,그 외 커플링,매체,트위터,링크,행사명,개최일
호구쨩 하고싶은 부스명 있어? ,뿜키,A33,2sp,괴수8호,하이큐,,호시나,,,,일러스트,bboomkey,https://dongne.co/event/df2501/circles/460298,제28회 디. 페스타,Day1
호두가게,이파두호,L7,4sp,토로와 로토 / 저세상 악마들,,,,,,,,@2p2h_,https://dongne.co/event/df2501/circles/456958,제28회 디. 페스타,Day1
호밀빵의밀수꾼,호밀,L4,2sp,,,,,,,,"만화,일러스트",@homilpain,https://dongne.co/event/df2501/circles/463459,제28회 디. 페스타,Day1
호얀스튜디오,호얀,L15b,1sp,,,,,,,,일러스트,https://twitter.com/FloatingHwa,https://dongne.co/event/df2501/circles/454815,제28회 디. 페스타,Day1
혼종,한마리,E34,2sp,사카모토 데이즈,"동방프로젝트, 모브사이코100, 케로로, 은혼, 봇치더록, 나의 히어로 아카데미아",,,,,,일러스트,@inamna_h,https://dongne.co/event/df2501/circles/462585,제28회 디. 페스타,Day1
"화산, 그곳",AmunHer,N25b,1sp,화산귀환,,,"청명,당보,장일소",당보X청명,,,"일러스트,소설",@JinAmunHer,https://dongne.co/event/df2501/circles/455542,제28회 디. 페스타,Day1
화산포목점,삐아체레,N28,2sp,화산귀환,,화산귀환 쁘띠존,"청명, 당보, 이송백",,,,"일러스트,공예",@piacere_s2,https://dongne.co/event/df2501/circles/456699,제28회 디. 페스타,Day1
화음 저잣거리 노점상,테리,O12,2sp,화산귀환,,,,,,,소설,@Tobby_new,https://dongne.co/event/df2501/circles/453422,제28회 디. 페스타,Day1
환영 라이브를 믿기 vs 소구력을 믿기,"검청, 양유진",Q17,2sp,"파라라이, 아이돌리쉬 세븐",,,.,이오리X리쿠,"로맨틱,섹슈얼",케이쇼고,"만화,소설","geomcheong, yangyoujin777",https://dongne.co/event/df2501/circles/460856,제28회 디. 페스타,Day1
회귀,회귀,E15,4sp,하이큐 ,해즈빈호텔 가비지타임,,,,,,,@ronno_5,https://dongne.co/event/df2501/circles/456378,제28회 디. 페스타,Day1
후와고의 라면가게,"토, graphy",H9,2sp,주술회전,,게토고죠 쁘띠존 <온대성 연인>,"게토 스구루, 고죠 사토루",게토 스구루X고죠 사토루,로맨틱,,"만화,기타,일러스트",toe725,https://dongne.co/event/df2501/circles/460798,제28회 디. 페스타,Day1
흐느적흐느적,룽,O18,2sp,데못죽,괴담출근 전독시 가비지타임 이착헌,,중독 브라운 김솔음 레밍 ,X박문대,,,"일러스트,기타",,https://dongne.co/event/df2501/circles/458811,제28회 디. 페스타,Day1
흑당카레덮밥,스라소리,P20b,1sp,대역전재판,역전재판,,"가류 쿄야 , 호즈키 아카네 , 미코토바 스사토 , 나루호도 류노스케",나루호도 류노스케X미코토바 스사토,로맨틱,"쿄아카, 나루아야","공예,만화",@zcs1235,https://dongne.co/event/df2501/circles/454329,제28회 디. 페스타,Day1
흙 속의 인디고,인디고,I4b,1sp,도자기 수공예,,,,,,,공예,@digogo5220,https://dongne.co/event/df2501/circles/459574,제28회 디. 페스타,Day1
히링,쿠키,I4a,1sp,,,,,,,,공예,,https://dongne.co/event/df2501/circles/461189,제28회 디. 페스타,Day1
히어로 게게로는 툭하면 죽는다,욘,B11a,1sp,나의 히어로 아카데미아,키타로의 탄생 게게로의 수수께끼,,"팻껌, 게게로, 한다 토우",팻껌X키리시마 에이지로,로맨틱,논컾 올캐러,"만화,일러스트",ye_oun,https://dongne.co/event/df2501/circles/453735,제28회 디. 페스타,Day1
히프노시슈퍼스타,공사장,S1a,1sp,히프노시스마이크,러브라이브슈퍼스타,,"츠츠지모리 로쇼, 누루데 사사라",츠츠지모리 로쇼X누루데 사사라,"로맨틱,섹슈얼",,만화,@Osakaneko633,https://dongne.co/event/df2501/circles/457397,제28회 디. 페스타,Day1
히히,bluebird,N23b,1sp,데뷔못하면죽는병걸림,,,"박문대, 신재현",,,,"일러스트,공예",,https://dongne.co/event/df2501/circles/462556,제28회 디. 페스타,Day1
 [파스타를 기억하라],곰팡이,O9b,1sp,민감한 대리님(민대리),"크툴루 게임 속 천재 마법사가 되었다(크법사), 공포소설 속 조연은 사람으로 살고 싶다(공조살), 길라잡이의 등불(길등), 이세계 착각 헌터(이착헌) 등",,슈퍼곰팡이맨,,,,,,https://dongne.co/event/novel05/circles/455959,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
 성검전설 2025,오슷카,N15,2sp,내가 키운 S급,,,"성현제, 한유진",,"섹슈얼,로맨틱",,,,https://dongne.co/event/novel05/circles/469962,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
(어디출신?) 문대큰세 ,letmego,Q19,2sp,데뷔 못 하면 죽는 병 걸림,,,,박문대X이세진,"로맨틱,섹슈얼",,"만화,일러스트",zzzangdori,https://dongne.co/event/novel05/circles/464643,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
(호형호여보),해다,N11a,1sp,내가 키운 S급들,,유현유진 쁘띠존 :: 2025 AWARDS,한유현 한유진,,"섹슈얼,로맨틱",,,hae_gastong ,https://dongne.co/event/novel05/circles/457798,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
.,Sq,K13b,1sp,,,,,,,,,,https://dongne.co/event/novel05/circles/465954,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
.,피자,Q12,2sp,데뷔못하면죽는병걸림,,,,,,,"만화,일러스트",@spoonoksusu,https://dongne.co/event/novel05/circles/467752,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
.,혁,O34a,1sp,,,,,,,,,,https://dongne.co/event/novel05/circles/470635,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
.,여름,L9b,1sp,회귀자 사용설명서,,,이기영,,,,,.,https://dongne.co/event/novel05/circles/479703,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
.,로로롱,E29a,1sp,,,,,,,,,,https://dongne.co/event/novel05/circles/501985,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
.,유늘,U16a,1sp,데뷔 못 하면 죽는 병 걸림,,아현문대 쁘띠존 : 데이트의 정석,,선아현X박문대,,,,@yooberry57,https://dongne.co/event/novel05/circles/470765,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
...혹시 마감러십니까? -? 예.,"감새, 에베, 꽐",P27,2sp,괴담에 떨어져도 출근을 해야 하는구나,데못죽,,김솔음,,,,,,https://dongne.co/event/novel05/circles/470059,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
1000ho100ran,"네윤, 소미",F17,2sp,반월당의 기묘한 이야기,,,,,,,"소설,일러스트,공예,게임,기타",@neyun_b @nomoresomi,https://dongne.co/event/novel05/circles/474507,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
101 light year,nair,U24,2sp,데뷔 못 하면 죽는 병 걸림,괴담에 떨어져도 출근을 해야 하는구나 / 이세계 착각 헌터,,"테스타, 박문대, 김솔음, 김기려",,,,일러스트,@nair_rf,https://dongne.co/event/novel05/circles/464040,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
10281215년 전통 청문 맛집,"공장장박씨, 냐파죽, 미역, 별",U11,4sp,데뷔 못 하면 죽는 병 걸림,,,류청우 박문대 류건우,류청우X박문대,,,,,https://dongne.co/event/novel05/circles/502950,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
13월,하산,N17,2sp,내스급,,,성현제,,,,만화,hasan_13wol,https://dongne.co/event/novel05/circles/498803,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
1588 대리운전,뭔데,J3,2sp,섭남파업,"민대리, 샤머귀농",,"정예서, 도서인",,해당없음,,소설,@N1BSd,https://dongne.co/event/novel05/circles/455911,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
1588-황눈아세,5새벽,N11b,1sp,내가 키운 S급들,,유현유진 쁘띠존 :: 2025 AWARDS,"한유현, 한유진",,"섹슈얼,로맨틱",,만화,,https://dongne.co/event/novel05/circles/469349,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
15대제자의 화산,깜냥,D8a,1sp,화산귀환,,,"청명, 당보",,,,소설,@Knyang_718,https://dongne.co/event/novel05/circles/466956,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
1sp가 반부스인줄 몰랐어요,대깨성,N13b,1sp,내가 키운 s급들,,,"피스, 강소영",,,,만화,,https://dongne.co/event/novel05/circles/471886,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
1호선 반월당역 폐인,H씨,F16b,1sp,반월당의 기묘한 이야기 ,,,"유단, 백란",,"로맨틱,섹슈얼",,"기타,소설",@Hy_iOi,https://dongne.co/event/novel05/circles/453616,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
2025 YHYJ GUEST BOOK,2025 YHYJ GUEST BOOK,N23,2sp,내가 키운 S급들,,유현유진 쁘띠존 :: 2025 AWARDS,한유현 한유진 ,한유현X한유진,"섹슈얼,로맨틱",,,@yhyj_2025,https://dongne.co/event/novel05/circles/467912,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
21세기 동인은 물물교환만 받습니다.,쏟아진 잉크병,P18,2sp,데못죽,괴담출근,,,,로맨틱,,"소설,공예",@inkbottle0530,https://dongne.co/event/novel05/circles/465622,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
25년 1아이소,치즈빵,A29,2sp,화산귀환,,,,,,,,@0w0_ssibal,https://dongne.co/event/novel05/circles/469348,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
25시 마감데이즈,하루반L,A7,2sp,화산귀환,사카모토데이즈 은혼,,청명 ,,,,,@kununk030,https://dongne.co/event/novel05/circles/458774,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
26Studio,이육,I10,2sp,데못죽,,,,,,,,@Love_26k,https://dongne.co/event/novel05/circles/470662,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
36년전통김치찌개맛집,이결,B14,2sp,화산귀환,,청명백천 쁘띠존 <청명아! 백천아! 혼인했으니 신행가자!>,"청명, 백천",청명X백천,"로맨틱,섹슈얼",,소설,@1_ocked,https://dongne.co/event/novel05/circles/464730,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
3월의 온리전을 아시나요,BB,J21,2sp,이세계 착각 헌터,,,강창호 김기려,,로맨틱,,"만화,일러스트",B4mb0n,https://dongne.co/event/novel05/circles/468672,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
6/45,롯도,T10,2sp,"데뷔 못하면 죽는병 걸림, 데못죽",,,"청려, 박문대",청려X박문대,로맨틱,,,,https://dongne.co/event/novel05/circles/452023,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
6개월 동인지 챌린지,삼시나매,E8a,1sp,화산귀환,,,"당보,청명,조걸,당잔",조걸X당잔,로맨틱,"당보청명, 청명당보","소설,만화",@rolllbang,https://dongne.co/event/novel05/circles/466621,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
80년 보리밥 전문점,보리차,P4b,1sp,블랙배저,,"블랙배저 쁘띠존 ""역시 블배를 사랑해야지""","최윤, 이예현, 잭 블랙, 힐데베르트 탈레브",최윤X이예현,"로맨틱,섹슈얼",잭힐데,"소설,공예,일러스트",@borrycha_00,https://dongne.co/event/novel05/circles/465689,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
8번 코어 블배로 30 뒷골목 잡화점,파람,P32b,1sp,블랙배저,,"블랙배저 쁘띠존 ""역시 블배를 사랑해야지""",,,,,"소설,기타",@panso_param,https://dongne.co/event/novel05/circles/468268,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
<Priest 쁘띠존 - 주일예배> 주최부스,동인 네트워크,M18,2sp,,,Priest 쁘띠존 - 주일예배,,,,,,,https://dongne.co/event/novel05/circles/521503,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
"<블랙배저 쁘띠존 ""역시 블배를 사랑해야지""> 주최부스","블랙배저 쁘띠존 ""역시 블배를 사랑해야지""",Q34,2sp,,,"블랙배저 쁘띠존 ""역시 블배를 사랑해야지""",,,,,,,https://dongne.co/event/novel05/circles/521495,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
<아현문대 쁘띠존 : 데이트의 정석> 주최부스,아현문대 쁘띠존 : 데이트의 정석,U17,2sp,,,아현문대 쁘띠존 : 데이트의 정석,,,,,,,https://dongne.co/event/novel05/circles/521494,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
<유현유진 쁘띠존 :: 2025 AWARDS> 주최부스,유현유진 쁘띠존 :: 2025 AWARDS,N12,2sp,,,유현유진 쁘띠존 :: 2025 AWARDS,,,,,,,https://dongne.co/event/novel05/circles/521476,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
<자하설영 쁘띠존 | 화랑상사 자설지부> 주최부스,자하설영 쁘띠존 | 화랑상사 자설지부,G18,2sp,,,자하설영 쁘띠존 | 화랑상사 자설지부,,,,,,,https://dongne.co/event/novel05/circles/521506,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
"<현제유진 쁘띠존 ""HotpinkairwaY""> 주최부스","현제유진 쁘띠존 ""HotpinkairwaY""",N1,2sp,,,"현제유진 쁘띠존 ""HotpinkairwaY""",,,,,,,https://dongne.co/event/novel05/circles/521492,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
ARUKIDS,아르키,N10,2sp,내가 키운 S급들,,유현유진 쁘띠존 :: 2025 AWARDS,"한유현, 한유진",한유현X한유진,,,"만화,기타,일러스트",@_arukids,https://dongne.co/event/novel05/circles/455185,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
AT판소주류&와인박람회,김캐럿,J2a,1sp,,,,,,,,,zltpdibb,https://dongne.co/event/novel05/circles/469505,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
beer있음,R,C22a,1sp,화산귀환,,,,도위X백천,,,소설,,https://dongne.co/event/novel05/circles/468572,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
blackhole,"희원, 홍실",S17,2sp,데뷔 못 하면 죽는 병 걸림,,,"차유진, 김래빈",차유진X김래빈,"로맨틱,섹슈얼",,,,https://dongne.co/event/novel05/circles/452473,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
BLACKHOLE&RABBITHOLE,뮥,S21,2sp,데뷔 못 하면 죽는 병 걸림,,,"차유진, 김래빈",,로맨틱,,,@BlabbitHole,https://dongne.co/event/novel05/circles/470434,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
bulletproof heart,미음,L12a,1sp,"의원, 다시 살다",,,,제갈린X진천희,"로맨틱,섹슈얼",,,,https://dongne.co/event/novel05/circles/502403,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
BUSTER!! ,winston,D14a,1sp,화산귀환,,,당보 청명,당보X청명,"섹슈얼,로맨틱",,,,https://dongne.co/event/novel05/circles/467524,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
Das Blaue,갈치 & 날치,T6a,1sp,마법명가 차남으로 살아남는 법 (마차살),,,,,,,"만화,일러스트,소설,기타",@gal_chii,https://dongne.co/event/novel05/circles/502990,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
ddd,유일,J4b,1sp,,,,,,,,,,https://dongne.co/event/novel05/circles/487236,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
Dear. H,서목,Q5a,1sp,블랙배저,어두운 바다의 등불이 되어,"블랙배저 쁘띠존 ""역시 블배를 사랑해야지""","힐데베르트 탈레브, 이예현, 리카르도 소르디, 박무현, 신해량",이예현X힐데베르트 탈레브,로맨틱,,"소설,일러스트",@SeoMok__,https://dongne.co/event/novel05/circles/479690,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
Enjoy your wedding :D,청려건우 웨딩 앤솔로지,T24,2sp,데뷔 못 하면 죽는 병 걸림,,,"신재현, 류건우",신재현X류건우,로맨틱,,소설,@chrgun_wedding,https://dongne.co/event/novel05/circles/468827,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
Fairline,초벌샴푸,U29a,1sp,명문고EX급조연의리플레이,적국의왕자로사는법,,"조의신, 천성헌",,,,"만화,기타",cb_shampoo,https://dongne.co/event/novel05/circles/465992,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
Free smile,마일,Q9b,1sp,괴담에 떨어져도 출근은 해야하는구나,,,,,,,,,https://dongne.co/event/novel05/circles/500973,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
From. YH,재이,Q6a,1sp,블랙배저,,"블랙배저 쁘띠존 ""역시 블배를 사랑해야지""","힐데베르트 탈레브, 이예현",이예현X힐데베르트 텔레브,,,"소설,기타",@zzhxngg,https://dongne.co/event/novel05/circles/457914,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
F급 채소바구니,츠나,N3a,1sp,내가 키운 s급들,,"현제유진 쁘띠존 ""HotpinkairwaY""",한유진,성현제X한유진,로맨틱,,"일러스트,만화,기타",@9717rd,https://dongne.co/event/novel05/circles/467395,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
GO,.,E29b,1sp,.,,,,,,,기타,.,https://dongne.co/event/novel05/circles/468706,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
Golden slumber,안하리,R22a,1sp,데뷔 못 하면 죽는 병 걸림,,,,박문대X청려,,,만화,@HNM487,https://dongne.co/event/novel05/circles/472165,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
HABSELIGKEITEN,은람,O16,2sp,전독시,내스급,,,,,,,@eunram,https://dongne.co/event/novel05/circles/468908,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
Ignition Point,행인A,O31,2sp,내가키운S급들,,,"한유진, 성현제, 한유현",성현제X한유진,"로맨틱,섹슈얼","한유현X한유진, 송태원X한유진",소설,@haengin__a,https://dongne.co/event/novel05/circles/453395,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
Imagination Store,츠히,G4b,1sp,천관사복,마도조사 묵독,,사련 화성 무선 망기 뤄원저우 페이두,화성X사련,"로맨틱,섹슈얼","망무,저우두","소설,일러스트",tzuhi,https://dongne.co/event/novel05/circles/469313,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
Last,이육,I11,2sp,데못죽,,,,,,,,Love_26k,https://dongne.co/event/novel05/circles/470986,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
Love or Die,"망치, 하니",R27,2sp,데뷔 못 하면 죽는 병 걸림,,,"테스타, 브이틱",,해당없음,"논cp, 문대른",,"@hamm_mangchi, @HanniBao_",https://dongne.co/event/novel05/circles/454943,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
Lovely Mix,Lovely Mix,C8a,1sp,화산귀환,"내스급, 전독시, 데못죽",,,,,,,@LovelyMix_,https://dongne.co/event/novel05/circles/470264,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
m&hfactory,"m, 호끼",U27,2sp,데뷔 못하면 죽는 병 걸림,괴담출근,,"차유진, 김래빈, 이자헌",,,,,@afkdEwKRxaNb,https://dongne.co/event/novel05/circles/497748,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
MIDNIGHT AREA ,찌낙,R4b,1sp,어두운 바다의 등불이 되어,,,김재희,,,,,,https://dongne.co/event/novel05/circles/471237,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
miniD,M카,R26,2sp,데뷔못하면 죽는병 걸림,,,,,,,일러스트,@muac2482,https://dongne.co/event/novel05/circles/466223,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
MMMMD,김모도,K18b,1sp,룬의아이들,어두운바다의등불이되어,,보리스,란지에X보리스,로맨틱,무현해량,만화,,https://dongne.co/event/novel05/circles/471156,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
PINK SHOP,H.Y항공,O1,2sp,내가 키운 S급들,,"현제유진 쁘띠존 ""HotpinkairwaY""","성현제, 한유진",성현제X한유진,로맨틱,,일러스트,Hotpinks2airwaY,https://dongne.co/event/novel05/circles/453686,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
Priest 쁘띠존 - 주일예배,"나비,칙슈,시나",M16,4sp,"잔차품, 열화요수, 살파랑, 묵독, 진혼, 유비, 육효, 과문, 순백악마 등",,Priest 쁘띠존 - 주일예배,,,,,,@Kapelle__P_zone ,https://dongne.co/event/novel05/circles/468899,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
"Q.인외좋아하시나요?   A. 아뇨, 인간입니다.",음소거,O27,2sp,공포 소설 속 조연은 사람으로 살고 싶다.,"괴담에 떨어져도 출근은 해야하는구나(괴담출근), 세상만 구하고 은퇴하겠습니다(세구은), 크툴루게임속 천재마법사가 되었다(크법사), 갓겜하다 갓됨 갓뎀(갓갓갓,갓삼), 민감한 대리님(민대리), 아포칼립스에는 고인물이 필요해요(아고필), 천마는 아이돌이 되었다(천마돌)",,"아렌하이트, 유예성",,로맨틱,,소설,@IIIlIIIIlIIII_,https://dongne.co/event/novel05/circles/469303,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
Solar Eclipse,jz,U19b,1sp,데뷔 못 하면 죽는 병 걸림,,아현문대 쁘띠존 : 데이트의 정석,,선아현X박문대,로맨틱,,"일러스트,만화",,https://dongne.co/event/novel05/circles/469472,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
soldier fetish,용,M6,2sp,잔차품,살파랑,Priest 쁘띠존 - 주일예배,,루비싱X린징헝,,창구,,RYU_ATM,https://dongne.co/event/novel05/circles/477352,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
sub-vocalization,"우잉,테라",M2,2sp,묵독,,Priest 쁘띠존 - 주일예배,"뤄원저우,페이두",,"로맨틱,섹슈얼",,"일러스트,소설,공예,기타,만화",,https://dongne.co/event/novel05/circles/474146,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
sugar-runrun,물수제비,R24,2sp,데뷔 못 하면 죽는 병 걸림,"절대 실패하지 않는 아이돌의 기술, 문과라도 안 죄송한 이세계로 감",,,,"섹슈얼,로맨틱",,소설,,https://dongne.co/event/novel05/circles/467744,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
SUN과 MOON이 만나는 순간,jz,U19a,1sp,데뷔 못 하면 죽는 병 걸림,,아현문대 쁘띠존 : 데이트의 정석,,,로맨틱,,,,https://dongne.co/event/novel05/circles/469485,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
Two Rabbits&자몽공방,Rabbits,I16,2sp,괴담에떨어져도출근은해야하는구나,데못죽.,,,,,,공예,@2rabbits,https://dongne.co/event/novel05/circles/453248,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
whale tale,머쉬,R2b,1sp,어두운 바다의 등불이 되어,"천관사복, 전지적 독자 시점",,"신해량, 박무현",신해량X박무현,로맨틱,화성사련,일러스트,,https://dongne.co/event/novel05/circles/469675,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
[괴담에 떨어져도 데뷔를 해야 하는구나],달야,R11,2sp,데뷔 못하면 죽는 병 걸림,괴담에 떨어져도 출근을 해야 하는구나,,ALL,,,,일러스트,Dalya_png,https://dongne.co/event/novel05/circles/466526,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
[불 타지 않는 책] 당연하지 이건 e북이니까,월병 ,S6,2sp,문과라도 안 죄송한 이세계로 감,,,"클레이오 아세르, 아서 리오그난",아서X레이,로맨틱,977기,"일러스트,소설",,https://dongne.co/event/novel05/circles/456805,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
★할리킹☆,요시시키,P14,2sp,전지적독자시점,,,,유중혁X김독자,해당없음,,,@novel_yosi,https://dongne.co/event/novel05/circles/468162,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
ㅇㅅㅇ,하얀악마,K11b,1sp,,,,,,,,,,https://dongne.co/event/novel05/circles/460838,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
ㅎ,토마,K5,2sp,,,,,,,,,,https://dongne.co/event/novel05/circles/457639,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
ㅡ,ㅡ,P7a,1sp,괴담에 떨어져도 출근을 해야 하는구나,,,,,,,소설,,https://dongne.co/event/novel05/circles/496787,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
㈜ 텅 빈,레이지빈,R9,2sp,데뷔 못하면 죽는 병 걸림,,,,,,,"만화,일러스트",amibean,https://dongne.co/event/novel05/circles/476343,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
盡人事待天命,열,A30b,1sp,화산귀환,,,,X,해당없음,,"일러스트,공예",,https://dongne.co/event/novel05/circles/477760,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
花間蝶舞 : 2025 화성주 생신 연회,성주 탄신일 기념행사 추진회,G2,2sp,천관사복,,,화성,,로맨틱,,일러스트,@HBD_HC_2025,https://dongne.co/event/novel05/circles/469100,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
가나안 신의 사자 노동조합,파네트,K11a,1sp,"공작님, 회개해주세요",,,"세르펜스 A. 프라시더스, 유선우",세르펜스X유선우,"로맨틱,섹슈얼",,소설,@phanette_duck,https://dongne.co/event/novel05/circles/457978,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
가보자고,그린블루,R6,2sp,어두운바다의등불이되어,,,김재희,,"섹슈얼,로맨틱",,,@G_Deepblue,https://dongne.co/event/novel05/circles/467984,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
가보자고,호,U2b,1sp,명문고 ex급 조연의 리플레이,"화산귀환, 진혼기",,"청명, 조의신",,,,"일러스트,기타",@ho39__,https://dongne.co/event/novel05/circles/466611,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
가보자고,우림,D14b,1sp,화산귀환,,,당보청명,당보X청명,로맨틱,,"만화,소설",_Ulim_,https://dongne.co/event/novel05/circles/468662,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
가보자고!!!!!!!!!!,얼굴잘그리고싶은사람,D1,4sp,화산귀환,광마회귀,,,,,,"만화,일러스트",0510practi,https://dongne.co/event/novel05/circles/452313,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
가속등선,가본,A19,4sp,화산귀환,,,당잔,,,,일러스트,followtheblos,https://dongne.co/event/novel05/circles/467327,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
가을 전어 헌터,시오,P31,2sp,블랙배저,,"블랙배저 쁘띠존 ""역시 블배를 사랑해야지""",힐데베르트 카일 레이 금안조,,,,"만화,일러스트,소설",dankixio,https://dongne.co/event/novel05/circles/469258,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
가져와. 비싼 거야.,SEMO,D30,2sp,화산귀환,,,"장일소, 청명",장일소X청명,"로맨틱,섹슈얼",,소설,@HQ_SEMO,https://dongne.co/event/novel05/circles/466537,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
가판대에 오신 것을 환영합니다,점소이13,B29b,1sp,화산귀환,"이착헌,괴담출근",,,,,,공예,yujihye83435729,https://dongne.co/event/novel05/circles/494280,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
간악한 흡혈수괴 처단을 위한 달세계 헌터동무 연합회,Hue,K20,2sp,월야환담,,,한세건,,,,소설,@to_be_innocent_,https://dongne.co/event/novel05/circles/468238,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
