부스명,대표자,위치,부스,대표 작품(원작),그 외 다루는 작품,쁘띠존,캐릭터,커플링,커플링 성향,그 외 커플링,매체,트위터,링크,행사명,개최일
진짜인가,마김,,1sp,슬램덩크,,,,,,,,,https://dongne.co/event/df2409/circles/437333,제27회 디. 페스타,Day2
진통제 약국,진통제,,2sp,슬램덩크,,,송태섭 이명헌 NCP,이명헌X송태섭,로맨틱,,만화,@pls_painkiller,https://dongne.co/event/df2409/circles/432311,제27회 디. 페스타,Day2
진티엔리밍,kje1213114,G13,2sp,,,,,,,,공예,,https://dongne.co/event/df2409/circles/437213,제27회 디. 페스타,Day2
짐승남연합회,단지,,2sp,,,,,,,,,@Danji_tri,https://dongne.co/event/df2409/circles/431664,제27회 디. 페스타,Day2
집 나간 며느리는 전어에 돌아오고 장르이탈 덕후는 부스에 돌아온다,사로,,1sp,은혼,,,"긴토키, 카구라, 소고, 히지카타",소고X카구라,로맨틱,,"일러스트,공예",@saro_Gin,https://dongne.co/event/df2409/circles/432075,제27회 디. 페스타,Day2
집단적 독백 부스,MAGO,H15,2sp,1차창작,"가비지타임,프로젝트 세카이",,,,,,"만화,일러스트,기타",@MAGOPIZZA,https://dongne.co/event/df2409/circles/428046,제27회 디. 페스타,Day2
창세멸망윤회,나희,C4,2sp,FGO,"세포신곡, 파이널판타지, 닌타마 란타로",,아르주나,카르나X아르주나,로맨틱,"카르주나, 비마주나, 기델샌슨, 이자에이, 란무테","소설,만화",@rwahee123,https://dongne.co/event/df2409/circles/428268,제27회 디. 페스타,Day2
처음엔 같은 장르였습니다,"진안노, 인절미박사, 우메",,2sp,키타로탄생게게게의수수께끼,"트라이건, 포켓몬스터, 18trip",,,,,,,,https://dongne.co/event/df2409/circles/428251,제27회 디. 페스타,Day2
청엑 린유키가 보고 싶어서 내는 부스,u,,1sp,청의 엑소시스트,,,,,,,소설,,https://dongne.co/event/df2409/circles/429226,제27회 디. 페스타,Day2
초가네,호시 감댜,D9,2sp,진혼기,,,,,,,,@hosing_ @PrilliaS2,https://dongne.co/event/df2409/circles/437812,제27회 디. 페스타,Day2
초승달만큼의행복이면되,앙마,O8,2sp,아이돌리쉬세븐,헌헌,,,,,,,ybbaddy,https://dongne.co/event/df2409/circles/426900,제27회 디. 페스타,Day2
최강의 적이자 최강의 아군 그리고 최강의 부부,도라,Z20b,1sp,하이큐,,SUN SHINE SHOYO 2,,카게야마 토비오X히나타 쇼오,,,소설,@dr__HQ,https://dongne.co/event/df2409/circles/441833,제27회 디. 페스타,Day2
최애왼 고정충의 피땀눈물,호끼,,1sp,어두운 바다의 등불이 되어,"엘소드, 영화 탈주",,"서지혁, 신해량, 애드, 레이븐, 임규남, 리현상",서지혁X신해량,"로맨틱,섹슈얼","애드레븐, 재희무현, 규남현상","소설,만화,일러스트,공예,기타",@H_okki,https://dongne.co/event/df2409/circles/432165,제27회 디. 페스타,Day2
최종 호감도 점수는,뿡,,2sp,반월당,,,"백란, 유단",,,,"일러스트,만화,기타",@zo00o0m,https://dongne.co/event/df2409/circles/428849,제27회 디. 페스타,Day2
출장 포와로 : 탈로점,양갱,,2sp,"샹치와 텐링즈의 전설, 명탐정코난",,,,,"로맨틱,섹슈얼",샹치케이티,"소설,기타",,https://dongne.co/event/df2409/circles/431369,제27회 디. 페스타,Day2
카레를 초콜릿에 넣으면 맛있대,"평붓, 서리",,2sp,from 아르고나비스,,슬기로운 로디생활! 프롬 아르고나비스 쁘띠존,,키쿄 리오X마토바 와타루,로맨틱,"사토마토(ncp), 렌나유, 린류, 슈레이지","일러스트,만화","@flat_brush_argn, @HXmwtx",https://dongne.co/event/df2409/circles/427765,제27회 디. 페스타,Day2
카페 시나몬 출장점,쪽,,2sp,앙상블 스타즈!!,,,"아마기 린네, 시이나 니키",아마기 린네X시이나 니키,"로맨틱,섹슈얼",,만화,@Sukiyakininare,https://dongne.co/event/df2409/circles/429054,제27회 디. 페스타,Day2
캄란을 적신 백 명의 기사들,호소,B22,2sp,"FGO, Fate",,【時空合同著錄】 페이트 통합 쁘띠존: Destination of Last Order,원탁,X,,,"만화,일러스트",H0SO_,https://dongne.co/event/df2409/circles/443878,제27회 디. 페스타,Day2
케모미미협회,메리,,2sp,앙상블 스타즈,,,"스오우 츠카사, 츠키나가 레오 ",스오우 츠카사X츠키나가 레오 ,로맨틱,,,,https://dongne.co/event/df2409/circles/426995,제27회 디. 페스타,Day2
케이크도둑(당뇨조심),비비,,2sp,가비지타임,,,,성준수X전영중,,,일러스트,,https://dongne.co/event/df2409/circles/427990,제27회 디. 페스타,Day2
쿤,쿤,I13b,1sp,,,,,,,,일러스트,kun_draw,https://dongne.co/event/df2409/circles/434228,제27회 디. 페스타,Day2
쿱,윰,,2sp,쿠베라,,,,,,,,,https://dongne.co/event/df2409/circles/429079,제27회 디. 페스타,Day2
큐야에이 부스,aran,,2sp,누카니발,,,,큐야X에이트,"섹슈얼,로맨틱",,,@aawhffu,https://dongne.co/event/df2409/circles/429740,제27회 디. 페스타,Day2
크툴루 게임 속 천재 CP러가 되었다,함께뜨기,,2sp,크법사,,,,,,,소설,,https://dongne.co/event/df2409/circles/430970,제27회 디. 페스타,Day2
킬더실버,그은,G17,2sp,,,,,,,,공예,@kil_the_silver,https://dongne.co/event/df2409/circles/432607,제27회 디. 페스타,Day2
태섭한나와 함께하는 고수파티 ,"코리안더파티, 탠",Y1,2sp,슬램덩크,,,"송태섭, 이한나",송태섭X이한나,로맨틱,,"만화,일러스트","@coriander_party, @SSSduunk",https://dongne.co/event/df2409/circles/432641,제27회 디. 페스타,Day2
토마호크 스테이크 1호점 : AT센터점,마말레이드,L7,4sp,화산귀환,,,청명,당보X청명,"로맨틱,해당없음",,소설,@Marmal_0329,https://dongne.co/event/df2409/circles/433617,제27회 디. 페스타,Day2
톨토통합부스,븝,,2sp,아이돌리쉬세븐,,,"미도 토라오, 이누마루 토우마",,로맨틱,,"만화,일러스트",@beub342748,https://dongne.co/event/df2409/circles/431396,제27회 디. 페스타,Day2
통 속의 외계인,"소방챠, 빈칸",B18,2sp,이세계 착각헌터,,『착헌민국 헌터협회 본부』- 이세계 착각 헌터 통합 쁘띠존,김기려,정하성X김기려,"섹슈얼,로맨틱",창호기려,"만화,소설",Sobangchacha_,https://dongne.co/event/df2409/circles/427041,제27회 디. 페스타,Day2
퇴사가 물건너 갔음,도치,,1sp,명문고ex급 조연의 리플레이,,,,큰세진X박문대,로맨틱,호열백호,"소설,만화",__stoneheart_,https://dongne.co/event/df2409/circles/431898,제27회 디. 페스타,Day2
트건대 밧울과,"펠멜, 타라몬",,2sp,트라이건,혈계전선,,"밧슈 더 스탬피드, 니콜라스 D. 울프우드",밧슈 더 스탬피드X니콜라스 D. 울프우드,"로맨틱,섹슈얼",,소설,twitter.com/plml__,https://dongne.co/event/df2409/circles/430729,제27회 디. 페스타,Day2
트라타임리쉬회귀환담,samo,,2sp,트라이건,"가비지타임, 아이돌리쉬세븐, 광마회귀,월야환담",,밧슈 더 스탬피드,울프우드X밧슈,"로맨틱,섹슈얼","종뱅, 나기미나, 몽자몽, 올캐러 ","만화,기타",@sm_hj711,https://dongne.co/event/df2409/circles/427160,제27회 디. 페스타,Day2
틀딱오타쿠입니다 존중해주세요,실타래,C6a,1sp,페이트 그랜드 오더,,,,오베론X아르토리아 캐스터,로맨틱,,"만화,일러스트",,https://dongne.co/event/df2409/circles/427568,제27회 디. 페스타,Day2
파도에 서린 빛,파도,I3,2sp,트라이건,,,,,,,,@tri_iustitia,https://dongne.co/event/df2409/circles/432510,제27회 디. 페스타,Day2
파란나라를보았니,충분,,2sp,가비지 타임,블루 자이언트,,,,,,사진,@enough_iro,https://dongne.co/event/df2409/circles/431535,제27회 디. 페스타,Day2
파르페 부대찌개,츠루비,,1sp,앙상블 스타즈,,,Knights,스오우 츠카사X츠키나가 레오,로맨틱,,,@tsurubi_v,https://dongne.co/event/df2409/circles/428345,제27회 디. 페스타,Day2
파워레인저 스카이포ㄱ스,모모바,,1sp,프롬 아르고나비스,유희왕,슬기로운 로디생활! 프롬 아르고나비스 쁘띠존,,,,,"만화,기타",@3x3x163,https://dongne.co/event/df2409/circles/427088,제27회 디. 페스타,Day2
파파야로코,paya,I18a,1sp,윈브레,도쿄리벤저스,,,,,,"만화,소설",ocolayapap,https://dongne.co/event/df2409/circles/435973,제27회 디. 페스타,Day2
팡파라팡팡팡,괴도팡,,2sp,가비지타임,"플레이브, 데못죽",,기상호른,,,,,@LUKAPANG__45,https://dongne.co/event/df2409/circles/426702,제27회 디. 페스타,Day2
팥빵14,김멍개,L11a,1sp,파이널판타지14,,,,당보X청명,"로맨틱,섹슈얼",,게임,@Omae_hwa,https://dongne.co/event/df2409/circles/435750,제27회 디. 페스타,Day2
팽이버섯 군생지,사날,,2sp,포켓몬스터 스칼렛/바이올렛,"아이돌 마스터 신데렐라 걸즈, 파이널판타지 14",,"카지, 푸름, 시유, 뽀삐, 칠리, 테사",카지X푸름,로맨틱,,,SNL_NAL,https://dongne.co/event/df2409/circles/426646,제27회 디. 페스타,Day2
퍼리빔(FURRY BEAM),점장,H13a,1sp,오리지널,프리파라,,"빤히, 레오나 웨스턴, 마나카 라라",,로맨틱,,"일러스트,만화",@JJ_furryking,https://dongne.co/event/df2409/circles/433146,제27회 디. 페스타,Day2
펫뱜,김체리,,2sp,"마비노기, 언데드 언럭",헌터X헌터,,,,,,일러스트,@KMCHRR_L,https://dongne.co/event/df2409/circles/426617,제27회 디. 페스타,Day2
폰타인 s급 우주 방망이 협객,dreamtaste1313,,2sp,내가 키운 s급들,"스타레일, 내가 키운 s급들",,"라이오슬리, 느비예트, 단항, 카일루스, 한유현, 한유진",,로맨틱,"단항카일, 유현유진",,@13_s2,https://dongne.co/event/df2409/circles/436320,제27회 디. 페스타,Day2
푸른 신들의 세상을 새빨갛게,가지,A21,2sp,페이트/그랜드오더,,【時空合同著錄】 페이트 통합 쁘띠존: Destination of Last Order,아르주나 카르나,아르주나X카르나,로맨틱,"아르주나(얼터)x카르나, 아마노사카가미x타카스기","만화,기타",rukGO_,https://dongne.co/event/df2409/circles/429142,제27회 디. 페스타,Day2
풋사과,댑싸리,,1sp,프롬 아르고나비스,,슬기로운 로디생활! 프롬 아르고나비스 쁘띠존,,,,,만화,unripe_pic,https://dongne.co/event/df2409/circles/432107,제27회 디. 페스타,Day2
프롬아르고나비스를사랑하는3년차뉴비,뉴비,,1sp,아르고나비스,,슬기로운 로디생활! 프롬 아르고나비스 쁘띠존,올캐릭,,,,일러스트,eatdreamaaside,https://dongne.co/event/df2409/circles/429580,제27회 디. 페스타,Day2
하나둘셋 아르주나 화이팅!!,지존.,B19a,1sp,FGO,,【時空合同著錄】 페이트 통합 쁘띠존: Destination of Last Order,"아르주나, 아르주나 얼터, 아슈바타반 ",아르주나X아르주나,로맨틱,"아슈주오,아슈주나",만화,@jijon6088,https://dongne.co/event/df2409/circles/429721,제27회 디. 페스타,Day2
하늘하늘,양쌈,,2sp,내가 키운 S급들,가비지타임,,"한유진, 한유현, 박병찬, 최종수",박병찬X최종수,로맨틱,유진유현,"만화,일러스트",@open_bleu,https://dongne.co/event/df2409/circles/426940,제27회 디. 페스타,Day2
하루린하루린하루린,끼삼,,2sp,,,Free! 쁘띠존,,,"섹슈얼,로맨틱",,"만화,일러스트",@kisam_hr,https://dongne.co/event/df2409/circles/431800,제27회 디. 페스타,Day2
하마투어 양재점,일각수,,2sp,18trip,,,,,,,"일러스트,공예",A__1GS,https://dongne.co/event/df2409/circles/429469,제27회 디. 페스타,Day2
하지구다 특이점,호랑,B21,2sp,페이트 그랜드 오더,,【時空合同著錄】 페이트 통합 쁘띠존: Destination of Last Order,"사이토 하지메, 후지마루 리츠카(남)",,,,소설,TIGERhorang,https://dongne.co/event/df2409/circles/435054,제27회 디. 페스타,Day2
한 고게 넘어 사랑!,양갱,,1sp,주술회전,,,,고죠 사토루X게토 스구루,로맨틱,,,@za_yess,https://dongne.co/event/df2409/circles/429829,제27회 디. 페스타,Day2
한 고게 넘어 사랑!,양갱,,2sp,주술회전,,,"고죠 사토루, 게토 스구루",고죠 사토루X게토 스구루,"로맨틱,섹슈얼",,,@za_yess,https://dongne.co/event/df2409/circles/432463,제27회 디. 페스타,Day2
한결같은 취향,민초,,1sp,,,,,,,,,@Mint1Purple1,https://dongne.co/event/df2409/circles/429556,제27회 디. 페스타,Day2
한오백 명,"엠알, 소남송",L6,4sp,화산귀환,,,,백천X청명,"로맨틱,섹슈얼",조걸x윤종,"만화,공예",mrxxxemaru,https://dongne.co/event/df2409/circles/426678,제27회 디. 페스타,Day2
할수있잖아,먀꾸,,2sp,플레이브,,,.,,,,"기타,음반",@mk_pv0330,https://dongne.co/event/df2409/circles/434164,제27회 디. 페스타,Day2
할아버지는 왜 예뻐요?,"먹,바댐",,2sp,트라이건,,,,울프우드X밧슈,"로맨틱,섹슈얼",,,,https://dongne.co/event/df2409/circles/426737,제27회 디. 페스타,Day2
할일 : 많음,악쓰리,,2sp,가비지타임,데못죽,,기상호,최종수X기상호,"로맨틱,섹슈얼",청려문대,"만화,일러스트,기타",,https://dongne.co/event/df2409/circles/428547,제27회 디. 페스타,Day2
해결사여 변호하라,하지,,2sp,역전재판,은혼,,,,,,"만화,기타",@8437qwe,https://dongne.co/event/df2409/circles/427848,제27회 디. 페스타,Day2
해군 vs 해적,"새부리, 파스, 햅",,4sp,원피스,,원피스 쁘띠존 4회,"에이스, 사보, 루피, 루치, 스팬담, 카쿠",,,,"일러스트,공예",asebury,https://dongne.co/event/df2409/circles/428877,제27회 디. 페스타,Day2
해피엔딩까지 안녕을 말하지마,타큐,,1sp,트라이건,x,,"울프우드,밧슈",울프우드X밧슈,"로맨틱,섹슈얼",,"일러스트,기타",@takkyyuu,https://dongne.co/event/df2409/circles/427104,제27회 디. 페스타,Day2
해피엔딩은 멀티버스뿐,날Nal,,2sp,"스타워즈, 슬램덩크","트랜스포머, 반지의 제왕",,,,,,소설,,https://dongne.co/event/df2409/circles/440235,제27회 디. 페스타,Day2
햇감자밭,감자모찌,Z5a,1sp,하이큐,,SUN SHINE SHOYO 2,히나타 쇼요,오이카와 토오루X히나타 쇼요,로맨틱,"츠무히나, 켄히나",소설,kamja_mozzi,https://dongne.co/event/df2409/circles/429662,제27회 디. 페스타,Day2
햇님 잡화점,나기,,2sp,플레이브.데못죽,,,,,,,,,https://dongne.co/event/df2409/circles/433875,제27회 디. 페스타,Day2
헤테로 좋아하세요?,햄햄댜,,2sp,슬램덩크,"파이어엠블렘, 풍화설월 ",,강백호,,로맨틱,"대만아라, 실뱅잉그",만화,@arrrra_is_right,https://dongne.co/event/df2409/circles/434067,제27회 디. 페스타,Day2
헬로,카야,,1sp,명문고ex급 조연의 리플레이,,,황호×의신,,,,,@_kaya_2725,https://dongne.co/event/df2409/circles/431791,제27회 디. 페스타,Day2
형원동사,기태,I21,2sp,트라이건,,,나이브스 밧슈,,"로맨틱,섹슈얼",,"만화,일러스트",@xmrjs_v,https://dongne.co/event/df2409/circles/431010,제27회 디. 페스타,Day2
호밀빵의밀수꾼,호밀,I10,2sp,,,,,,,,,@homilpain,https://dongne.co/event/df2409/circles/435337,제27회 디. 페스타,Day2
호백이 좋아!,칸데타,Y11b,1sp,슬램덩크,,,양호열,양호열X강백호,"로맨틱,섹슈얼",,"만화,일러스트",@kandeta_basket,https://dongne.co/event/df2409/circles/434741,제27회 디. 페스타,Day2
화산[탈주아카비지타윈브레이브주술데이8호]귀환,"천두, 영오",L13,2sp,"화산귀환, 윈브레, 괴수8호","주술회전, 가비지타임, 사카모토데이즈,  플레이브",,청명,,,,"일러스트,만화","1000_doo, youngoh0505",https://dongne.co/event/df2409/circles/430984,제27회 디. 페스타,Day2
화산에 귀환한 캐럿의 혼잣말 타임,올런,K24,2sp,화산귀환,"세븐틴, 약사의 혼잣말, 가비지타임",,청명,백천X청명,로맨틱,"진시마오, 준수재유",만화,@2D_OlEn,https://dongne.co/event/df2409/circles/427261,제27회 디. 페스타,Day2
화산포목점,삐아체레,M3,2sp,화산귀환,,,,,,,,,https://dongne.co/event/df2409/circles/440434,제27회 디. 페스타,Day2
환상뜨락,환상뜨락,G23,2sp,탑로더 탑꾸,,,,,,,공예,@Dreamy_garden,https://dongne.co/event/df2409/circles/436088,제27회 디. 페스타,Day2
회귀,회귀,,2sp,가비지타임,슬램덩크 데못죽,,,,,,,,https://dongne.co/event/df2409/circles/434870,제27회 디. 페스타,Day2
효도관광아니고효도부스,엣햄,,1sp,페르소나,발더스게이트3/기타등등...,,,,,,"만화,일러스트",@hashinasai,https://dongne.co/event/df2409/circles/435313,제27회 디. 페스타,Day2
효도제철소,잉곳,,1sp,나의 히어로 아카데미아,,,"다비,엔데버",,,,만화,INGOT_hrak,https://dongne.co/event/df2409/circles/428826,제27회 디. 페스타,Day2
흐느적,룬시아,E22,2sp,전독시,가비지타임 내스급 데못죽,,,중혁X독자,,,,,https://dongne.co/event/df2409/circles/437339,제27회 디. 페스타,Day2
흙 속의 인디고,인디고,H1b,1sp,,,,,,,,공예,@digogo5220,https://dongne.co/event/df2409/circles/432844,제27회 디. 페스타,Day2
흚,흚,,2sp,,,,,,,,,,https://dongne.co/event/df2409/circles/435792,제27회 디. 페스타,Day2
"흩날리는 것이, 마법같구나",시엘리온,H5a,1sp,화산귀환, 장송의 프리렌,,"청명, 청문, 청진,당보,프리렌 ",,,,"공예,기타",siellion_10,https://dongne.co/event/df2409/circles/432952,제27회 디. 페스타,Day2
히나타 남편찾기 프로젝트,"치파,히썬",Z6,2sp,하이큐,,SUN SHINE SHOYO 2,히나타쇼요,미야아츠무X히나타쇼요,로맨틱,히나른,"일러스트,소설","@chipaching_ , @hissun819",https://dongne.co/event/df2409/circles/429680,제27회 디. 페스타,Day2
히링,히링,G11,2sp,"창작, 문구, 공예",,,,,,,공예,,https://dongne.co/event/df2409/circles/432773,제27회 디. 페스타,Day2
히시태그울밧정책당,펑크위험군,,2sp,트라이건,,,"울프우드, 밧슈",울프우드X밧슈,로맨틱,,,,https://dongne.co/event/df2409/circles/429645,제27회 디. 페스타,Day2
힘들지않아 거친페놀속 뛰어든건 나니까 암오께,김리타,,1sp,페르소나5,페르소나3  페르소나4  주술회전,,,아케치고로X아마미야렌,"섹슈얼,로맨틱",,일러스트,,https://dongne.co/event/df2409/circles/437043,제27회 디. 페스타,Day2
.,22,,1sp,.,.,,.,,,,기타,,https://dongne.co/event/df240902/circles/443928,제27회 디. 페스타,Day2
.,가을,,1sp,"스타트렉, 셜록",,,"스팍, 셜록, 마이크로프트 홈즈, 크롤리, 아즈라파엘",,로맨틱,"스팍커크, 홈즈형제, 크롤아지","소설,기타",@AddsPurple,https://dongne.co/event/df240902/circles/447390,제27회 디. 페스타,Day2
.,당근,,1sp,프로젝트 세카이,,,"카미시로 루이, 텐마 츠카사, 쿠사나기 네네, 오오토리 에무",쿠사나기 네네X오오토리 에무,,루이츠카,,@dried_carrot,https://dongne.co/event/df240902/circles/476577,제27회 디. 페스타,Day2
.,147,,4sp,trpg (coc),,,,,,,소설,,https://dongne.co/event/df240902/circles/447157,제27회 디. 페스타,Day2
., 서비,,2sp,플레이브,,,,,,,,@s_e_o_bee,https://dongne.co/event/df240902/circles/451572,제27회 디. 페스타,Day2
10회말역전만루홈런,.,,1sp,대역전재판,역전재판,,,바로크 반직스X종자,"섹슈얼,로맨틱",나루미츠,"만화,일러스트,소설",llilillliilliil,https://dongne.co/event/df240902/circles/430122,제27회 디. 페스타,Day2
1231 nutty caramel,선인장 / 쿠키,,1sp,"사이퍼즈, 하이큐",명탐정코난,,"클리브 스테플, 아무로 토오루, 나나미 켄토",,"로맨틱,섹슈얼","잭클리브, 아무아즈","만화,소설",,https://dongne.co/event/df240902/circles/428213,제27회 디. 페스타,Day2
170 195 240,테린,,1sp,화산귀환,,,백천,청명X백천,,,"공예,만화",terin_lllll,https://dongne.co/event/df240902/circles/428485,제27회 디. 페스타,Day2
1만 3천 297시간과 49분,윈저,,1sp,아이실드21,,,히루마 요이치,무사시X히루마,"로맨틱,섹슈얼","아히루, 쥬히루, 무사히루",,,https://dongne.co/event/df240902/circles/438185,제27회 디. 페스타,Day2
2024년에도 해리포터가돈이된다는것을보여주겠다,한유,,2sp,,,,,,,,,,https://dongne.co/event/df240902/circles/434031,제27회 디. 페스타,Day2
21c 빵준을 위하여,SUNDANCE,,2sp,가비지타임,전지적독자시점,,"전영중, 성준수, 유중혁, 김독자",,"로맨틱,섹슈얼",중혁독자,소설,,https://dongne.co/event/df240902/circles/436461,제27회 디. 페스타,Day2
23연구소,레드,,2sp,아이돌리쉬세븐,,,"니카이도 야마토, 이즈미 미츠키, 야오토메 가쿠, 타카나시 츠무기, 아이돌리쉬세븐(all)",야마토X미츠키,로맨틱,"가쿠 x 츠무기 , 이오리 x 리쿠","소설,일러스트",@GreenGlassRedo,https://dongne.co/event/df240902/circles/444710,제27회 디. 페스타,Day2
24년에도 종상영업중,재활,,2sp,가비지타임,,,"최종수,기상호",최종수X기상호,"로맨틱,섹슈얼",,소설,@rept_06,https://dongne.co/event/df240902/circles/436900,제27회 디. 페스타,Day2
404,404,,2sp,하이큐,"슬램덩크, 츠루네, 윈브레, 파라라이, 플레이브",,,,,,,,https://dongne.co/event/df240902/circles/450192,제27회 디. 페스타,Day2
816상점,정인,,1sp,,,,,,,,일러스트,https://x.com/jeong_in816?t=wfxXE6oq1_X2d4lwUQwaPw&s=09,https://dongne.co/event/df240902/circles/465385,제27회 디. 페스타,Day2
9일욜n,nav,,1sp,,,,,,,,,,https://dongne.co/event/df240902/circles/436172,제27회 디. 페스타,Day2
<오세리카 쁘띠존: 스물하나x스물다섯> 주최부스,오세리카 쁘띠존: 스물하나x스물다섯,,2sp,,,오세리카 쁘띠존: 스물하나x스물다섯,,,,,,,https://dongne.co/event/df240902/circles/477409,제27회 디. 페스타,Day2
Adularescence,니피,,2sp,아이돌리쉬세븐,,,오오사카 소고,,로맨틱,,"만화,일러스트",@i7fur,https://dongne.co/event/df240902/circles/428438,제27회 디. 페스타,Day2
attendre espérer,소다,,1sp,Fate/Grand Order,,,,,"로맨틱,섹슈얼",,"소설,일러스트",@0964O9,https://dongne.co/event/df240902/circles/439132,제27회 디. 페스타,Day2
Baby공은된다,데빗,,2sp,카리스마,"블루록, 망각배터리",,,,로맨틱,"오세리카, 나기레오, 하루케이","만화,일러스트",debbit_sexy,https://dongne.co/event/df240902/circles/455296,제27회 디. 페스타,Day2
beloiro(벨로이루),이현경,,2sp,우레탄 레진으로 만든 작고 귀여운 동물캐릭터 피규어 인형,,,멸종위기 동물들을 포함한 다양한 동물들 ,,,,"조형,공예",@beloiro_bjd ,https://dongne.co/event/df240902/circles/454689,제27회 디. 페스타,Day2
both ,Kelly,,1sp,,,,,,,,,@,https://dongne.co/event/df240902/circles/439996,제27회 디. 페스타,Day2
Carmine Red 상뱅점,카민,,1sp,가비지타임,,,"기상호, 박병찬",기상호X박병찬,"로맨틱,섹슈얼",,"소설,만화",@syromire,https://dongne.co/event/df240902/circles/441797,제27회 디. 페스타,Day2
Crotti,kitami,,2sp,슬램덩크,원피스,,,,,,만화,,https://dongne.co/event/df240902/circles/439723,제27회 디. 페스타,Day2
CYAN★PINK,꼬깔,,2sp,"보컬로이드, 프로젝트세카이",데뷔못하면죽는병걸림,,하츠네 미쿠,,,,"일러스트,공예",spi1116,https://dongne.co/event/df240902/circles/442392,제27회 디. 페스타,Day2
dda~ddang,"daga, 설턍",,1sp,프로젝트 세카이,,,,,,,"만화,일러스트",,https://dongne.co/event/df240902/circles/438474,제27회 디. 페스타,Day2
dreampapel,나비아,,1sp,프로젝트세카이,"프세카,프로세카",,,,,,일러스트,@nabeia0,https://dongne.co/event/df240902/circles/426844,제27회 디. 페스타,Day2
everblue,ion,,1sp,가비지타임,,,"기상호, 박병찬",기상호X박병찬,로맨틱,논커플링(ncp),"만화,일러스트,소설",@ionblue,https://dongne.co/event/df240902/circles/454073,제27회 디. 페스타,Day2
FSC법무팀 뉴디멘션법무팀 ,palm ,,1sp,아이돌리쉬 세븐,앙상블스타즈,,"아이나나 올캐릭, 앙스타 나이츠",,,,일러스트,@palm_i7,https://dongne.co/event/df240902/circles/450863,제27회 디. 페스타,Day2
GAMERS,무너,,2sp,아이나나,"18trip, 페르소나, 원신",,"이스미 하루카, 니시조노 렌가 등",,,,"일러스트,공예,기타",@munneo,https://dongne.co/event/df240902/circles/438697,제27회 디. 페스타,Day2
GO,점,,1sp,소설,,,.,,,,기타,.,https://dongne.co/event/df240902/circles/442084,제27회 디. 페스타,Day2
ILLUMi7TI,과오,,4sp,아이돌리쉬 세븐(아이나나),,,,,로맨틱,,"만화,일러스트,기타",@IO1R7,https://dongne.co/event/df240902/circles/444669,제27회 디. 페스타,Day2
Imagination Store,츠히,,2sp,천관사복,마도조사 크리미널마인드 프로젝트 세카이 ,,화성 사련,,"로맨틱,섹슈얼",망무 하치리드 ,"일러스트,소설",tzuhi,https://dongne.co/event/df240902/circles/438807,제27회 디. 페스타,Day2
KM BOOTH,관맹,,1sp,앙상블 스타즈,,,"나구모 테토라, 올캐릭터",,,,,@Kwanmaengg,https://dongne.co/event/df240902/circles/466179,제27회 디. 페스타,Day2
LaeRepcómplĕo(레레프콤플레오),키루,,2sp,"포켓몬, 스타레일, 원신","블루아카이브, 용과 함께, 프로세카, 보컬로이드(아직 미정이라 추후 변경될수있음))",,,,,,"일러스트,만화,게임",,https://dongne.co/event/df240902/circles/445762,제27회 디. 페스타,Day2
made by 자윤,자윤,,2sp,,,,,,,,공예,@jayun_blue,https://dongne.co/event/df240902/circles/444246,제27회 디. 페스타,Day2
me a,mea,,1sp,,,,,,,,,gimea790,https://dongne.co/event/df240902/circles/430525,제27회 디. 페스타,Day2
Midnight Blue,세르웬,,2sp,프로젝트 세카이,,,,,,,"만화,일러스트",@serrewen,https://dongne.co/event/df240902/circles/442322,제27회 디. 페스타,Day2
Minari handmade,끼랴,,2sp,,,,,,,,,@handmade_minari,https://dongne.co/event/df240902/circles/445743,제27회 디. 페스타,Day2
NEURUcg,slery,,1sp,,,,,,,,"일러스트,사진",celery_salad_,https://dongne.co/event/df240902/circles/427814,제27회 디. 페스타,Day2
sisi,나나,,2sp,오란고교호스트부,"스킵과로퍼, ",,,,,,,@puddingdoyazi,https://dongne.co/event/df240902/circles/446335,제27회 디. 페스타,Day2
SUMMER HOME,검여,,1sp,라테일,,,,,"로맨틱,섹슈얼",,,,https://dongne.co/event/df240902/circles/444355,제27회 디. 페스타,Day2
S급 플리마켓 ,스티니스,,2sp,플레이브,내가키운S급들(내스급),,,하민X밤비,,현제유진(내스급) ,만화,@cm_crosses,https://dongne.co/event/df240902/circles/428051,제27회 디. 페스타,Day2
The origin of love  ,yssey,,1sp,카리스마,,,"텐도 아마히코, 테라 ",,로맨틱,,,,https://dongne.co/event/df240902/circles/476278,제27회 디. 페스타,Day2
Two Rabbits & 자몽공방,Rabbits,,2sp,데못죽 ,"하이큐, 가비지타임, 슬램덩크, 앙스타, 플레이브 등",,,,,,"공예,조형,기타",https://x.com/2rabbits,https://dongne.co/event/df240902/circles/427410,제27회 디. 페스타,Day2
VELTUS,Saql,,2sp,,,,,,,,"소설,기타,만화,일러스트",VELTUS_LAB,https://dongne.co/event/df240902/circles/436816,제27회 디. 페스타,Day2
warm&happy,므옹,,2sp,,,,,,,,일러스트,mong6681,https://dongne.co/event/df240902/circles/450936,제27회 디. 페스타,Day2
xoxo_xoxo,구남,,2sp,슬램덩크,하이큐,,,,,,,@qnamxoxo,https://dongne.co/event/df240902/circles/426923,제27회 디. 페스타,Day2
