부스명,대표자,위치,부스,대표 작품(원작),그 외 다루는 작품,쁘띠존,캐릭터,커플링,커플링 성향,그 외 커플링,매체,트위터,링크,행사명,개최일
수영은 못하지만 해저기지는 가고싶어,노체,V23,2sp,어두운 바다의 등불이 되어,,,"서지혁, 신해량 ",신해량X서지혁,"로맨틱,섹슈얼",,"만화,일러스트",unanocheoscura_,https://dongne.co/event/novel04/circles/327946,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
순대국밥 아니고 문대국밥,"쇠수, 고미, 깉",I13,2sp,"데뷔 못하면 죽는 병 걸림, 데못죽",,,"박문대, 류건우, 국밥즈",,,,소설,"@ironsujeo, @meme_jjang, @moondae_park",https://dongne.co/event/novel04/circles/349076,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
순애주의보,"리베, 으악",H17,2sp,데뷔 못 하면 죽은 병에 걸림,,,"박문대, 청려",박문대X청려,"로맨틱,섹슈얼",,소설,@MyLiebeLove,https://dongne.co/event/novel04/circles/353400,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
숨 참고 신국다이브,Van,Y8b,1sp,진혼기,,삼천세계 연애일지,"김자하, 김설영",자하X설영,로맨틱,,소설,@VANRy2d,https://dongne.co/event/novel04/circles/327303,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
숨참고 동네글자 다이브,"야마랑, 염가리",Y9,2sp,진혼기,"반월당의 기묘한 이야기, 천관사복",삼천세계 연애일지,,자하X설영,,,기타,"@diakghkrnl, OenpalC",https://dongne.co/event/novel04/circles/329772,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
쉬엔주임의 은밀한 곤줄박이폴더(숨김해제!),"묵, 초와",F8,2sp,열화요수,잔차품,<프리스트 소설 연구회> 작품 수위와 덕질 지속성의 상관 관계에 대하여,프리스트의 아들들,쉬엔지X성령연,"섹슈얼,로맨틱",루비싱x린징헝,"일러스트,만화",@notzamuk,https://dongne.co/event/novel04/circles/325314,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
쉿! 정실은 지금 단수 중,"맙, 사연",Y4,2sp,마도조사,,망무 쁘띠존이 열린다니 속이 다 시원합니다!,망기무선,남망기X위무선,"로맨틱,섹슈얼",,소설,"@wjwx1031, @MM_crylikebaby",https://dongne.co/event/novel04/circles/328481,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
스승의 은혜는 하늘 같아서,엥,X20,2sp,인사반파자구계통,,,,빙하X청추,,"막북상청, 일현청가",,,https://dongne.co/event/novel04/circles/349895,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
시린겨울에 피어난 매화,매실,U20,2sp,화산귀환,,,청명,,,,,@sweetblue1010,https://dongne.co/event/novel04/circles/327654,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
식빵 테두리에 사람이 갇혔어요,제리,A23a,1sp,내가 키운 S급들,,"댁네 집이었는데, 이젠 우리집입니다.","성현제, 한유진",성현제X한유진,로맨틱,,,ssoieum,https://dongne.co/event/novel04/circles/349831,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
식빵테두리에 복숭아잼,하현,A23b,1sp,내가 키운 S급들,,"댁네 집이었는데, 이젠 우리집입니다.","성현제, 한유진",성현제X한유진,로맨틱,,"만화,일러스트",51h24,https://dongne.co/event/novel04/circles/340551,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
식빵팝니다,굿게,A22,2sp,내스급,,"댁네 집이었는데, 이젠 우리집입니다.",한유진 성현제,성현제X한유진,해당없음,,일러스트,_ellllk,https://dongne.co/event/novel04/circles/349124,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
신내림,니케,I9b,1sp,데뷔못하면죽는병걸림,,,,,,,,nike35582747,https://dongne.co/event/novel04/circles/353234,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
신라 부흥 운동 (부제: 자설로 보는 신라 관혼상제 문화 탐구로부터),"추수랑, 바림랑, 유민랑, 무인가랑",X10,4sp,진혼기,,삼천세계 연애일지,"자하, 설영",자하X설영,"로맨틱,섹슈얼",,"소설,일러스트,기타","@water_7021, @Ba_lim_J, @935_yumin, @sinlayumul14",https://dongne.co/event/novel04/circles/323754,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
신라명물 자설,"타타랑, 한서랑",Y10,2sp,진혼기,,삼천세계 연애일지,,자하X설영,로맨틱,,"공예,소설",@tatta1888,https://dongne.co/event/novel04/circles/349111,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
신라의 등불,녹,V19,2sp,어두운 바다의 등불이 되어,진혼기,,,,,,,@nok_k,https://dongne.co/event/novel04/circles/344097,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
신라짬뽕탕수육,장남,X3b,1sp,진혼기,,,,,,,일러스트,@senpasenlove,https://dongne.co/event/novel04/circles/347756,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
신라화랑 마니쥬세요! (귀엽다는듯웃기),골제,Y11,2sp,진혼기,"데뷔 못하면 죽는 병 걸림, 명문고 EX급 조연의 리플레이 등",삼천세계 연애일지,,자하X설영,로맨틱,"큰세문대, 황호의신, 제건신록, 적호웅녀",,@B0NECURB,https://dongne.co/event/novel04/circles/331424,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
실화탐사대,유시아,Y3,2sp,마도조사,화산귀환 내스급 천관사복,망무 쁘띠존이 열린다니 속이 다 시원합니다!,위무선 남망기,남망기X위무선,"섹슈얼,로맨틱",,"일러스트,공예,만화",@xia7438,https://dongne.co/event/novel04/circles/350361,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
심각한 유사가족 중독입니다,P_Phew,R13b,1sp,화산귀환,,,,청명X윤종,로맨틱,,"만화,일러스트",@p_phew0612,https://dongne.co/event/novel04/circles/329504,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
심해어 락밴드,심해어,S19,2sp,화산귀환,전독시,,,남궁도위X임소병,,중혁독자,,ll235813,https://dongne.co/event/novel04/circles/352733,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
심해에서 치과 선생 앓이중,이실isil,W23,2sp,어두운 바다의 등불이 되어,,,"박무현, 신해량",해량X무현,"로맨틱,섹슈얼",,소설,isilmoon,https://dongne.co/event/novel04/circles/330042,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
십리십리,십리,Y12,2sp,진혼기,"1차 BL, 백작가의 망나니가 되었다, 명문고 EX급 조연의 리플레이, 전지적 독자 시점",삼천세계 연애일지,,,,,,@10n_nri,https://dongne.co/event/novel04/circles/352748,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
쏘머치 애옹쓰,양냥,V15,2sp,화산귀환,,,올캐러,,,,"기타,조형,공예",@SomuchNya ,https://dongne.co/event/novel04/circles/348014,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
아 흉부가 기가막혀,원중,P1,4sp,화산귀환,,,,,,백천청명,"소설,만화,일러스트",@2_p_r_c,https://dongne.co/event/novel04/circles/348307,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
"아,우리 인생 짝궁이라고.",예리나,W10,2sp,화산귀환,내가키운s급들,,백천 청명 당보 ,,,,"기타,공예,만화,소설",papa_opa_o,https://dongne.co/event/novel04/circles/329517,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
아~ XX 중원 구하려고 천마 목베고 있었는데 미치겠다,"창식, 레블",O9,2sp,화산귀환,,,"당보, 청명, 임소병",당보X청명,로맨틱,청명소병,"일러스트,만화","@hitz_0o0, @RB_KJ12",https://dongne.co/event/novel04/circles/328763,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
아~! 러뷰어를 위해 마감하고 있었는데 미치겠다!,콩,J9,2sp,데뷔 못하면 죽는 병 걸림,,,"배세진,류청우, 선아현, 이세진, 박문대, 차유진,김래빈, 신재현",이세진X박문대,,청려문대,"소설,만화,일러스트",@p7i_q,https://dongne.co/event/novel04/circles/350418,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
아기남자씨피,도렷,X24,2sp,진혼기,,,,설영X자하,로맨틱,,만화,@doryeot_silla,https://dongne.co/event/novel04/circles/328082,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
아따 날씨 한번 청명하네잉,매뵤,V16b,1sp,화산귀환,,,"당보,청명,백천,소소,이설,조걸,윤종",,,,"소설,일러스트",@maehuadangbo,https://dongne.co/event/novel04/circles/346636,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
아르르르르,톨톨,E5a,1sp,,,,,,,,소설,,https://dongne.co/event/novel04/circles/324722,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
아뿔싸! 궁주님을 위해 일하고 있었는데 미치겠다,사다,B7,2sp,서브남주가 파업하면 생기는 일,광마회귀,섭남파업 예서른 쁘띠존 ~세상에서 가장 완벽하고 궁극적인 우회전 궁주님 연모회~,정예서,요한X예서,로맨틱,검마자하 ,"소설,기타",@sada0w0,https://dongne.co/event/novel04/circles/323729,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
악,백언,K17,2sp,데못죽,,엋문 쁘띠존 : 감미로운 사랑의 맛이었다,,,,,,@qordjs__s ,https://dongne.co/event/novel04/circles/334062,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
악 가보자고,으악,D3,2sp,,,,,,,,"일러스트,만화",,https://dongne.co/event/novel04/circles/324862,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
악법도 법이고 청려문대도 대학이다(with뵤햄),뇸뇸,K12,2sp,데뷔 못하면 죽는 병 걸림,,엋문 쁘띠존 : 감미로운 사랑의 맛이었다,"청려, 박문대, 배세진",,,,,@nya__nyam,https://dongne.co/event/novel04/circles/352890,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
안 우니까 지구로 돌아가자 개X끼야,"루제, 토토",W5a,1sp,어두운 바다의 등불이 되어(어바등),"전독시, 데못죽, 블랙배저",,"박무현, 박문대, 김독자",김재희X박무현,로맨틱,중혁독자,"일러스트,만화","@t_bLUEj, @TOTOtoto0801",https://dongne.co/event/novel04/circles/324164,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
안경,"가나쵸, 뮤실리, 기상호주머니, 포도",U14,4sp,,,,,,,,,,https://dongne.co/event/novel04/circles/352614,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
안정후부(빈집),셍,F17a,1sp,살파랑,,<프리스트 소설 연구회> 작품 수위와 덕질 지속성의 상관 관계에 대하여,"장경, 고윤",,"로맨틱,섹슈얼",루린,"소설,기타",SSCBL,https://dongne.co/event/novel04/circles/329548,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
암향만리행(暗香萬里行),암향만리행,S23,2sp,화산귀환,,,"청명, 당보",,로맨틱,청명당보 ,"만화,소설",,https://dongne.co/event/novel04/circles/327149,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
앗곰과 친구들,앗곰,Y16,2sp,진혼기,명급리,삼천세계 연애일지,자하,,로맨틱,"의신른, 제건신록",일러스트,@i_iurtm,https://dongne.co/event/novel04/circles/335594,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
앟문부흥회 부회장,라미,K24a,1sp,데뷔못하면 죽는병에 걸,,,박문대,,"로맨틱,해당없음",문대른,만화,@ram_nyang,https://dongne.co/event/novel04/circles/343925,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
앟문부흥회 회장,단지,K24b,1sp,데뷔 못하면 죽는 병 걸림,,,,선아현X박문대,,,,,https://dongne.co/event/novel04/circles/323342,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
애플블로썸,소내,I9a,1sp,데뷔 못하면 죽는 병 걸림 (데못죽),,,선아현,,,,일러스트,,https://dongne.co/event/novel04/circles/329346,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
야 완결내자!,비월군,D8,2sp,내스급,회사설 화산귀환,,,,,,,,https://dongne.co/event/novel04/circles/335431,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
얍! 무엇이든 되어라.,사미,I12b,1sp,데못죽,,,,,,,일러스트,@sou__ffle,https://dongne.co/event/novel04/circles/330376,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
양심적 설정붕괴,소아월,A21,2sp,내가 키운 S급들,,"댁네 집이었는데, 이젠 우리집입니다.","성현제, 한유진",성현제X한유진,섹슈얼,,,@Child_C_Moon,https://dongne.co/event/novel04/circles/352471,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
얘들아,공차사장,V16a,1sp,화산귀환,"데못죽, 전독시",,청명,,,,일러스트,@KICKING_0,https://dongne.co/event/novel04/circles/329052,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
어두운 바다의 잡탕찌개,고별,W5b,1sp,어두운 바다의 등불이 되어,,,"김재희, 박무현, 전체인물",,"로맨틱,해당없음",,"만화,일러스트",@sea_0328,https://dongne.co/event/novel04/circles/325976,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
어두운 바다의 쨈의 맹세,그린블루,W6,2sp,어두운 바다의 등불이 되어,,,재희무현,김재희X박무현,"로맨틱,섹슈얼",,"소설,만화",@G_Deepblue,https://dongne.co/event/novel04/circles/350993,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
어바등 같이봐요,네짜흐,W22a,1sp,어두운 바다의 등불이 되어,,,,,,,만화,@netjjach,https://dongne.co/event/novel04/circles/348505,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
어서오세요 말랑의 숲,말지,P2,2sp,화산귀환,X,,"백천, 청명",백천X청명,"로맨틱,섹슈얼","협녹, 청명소병","만화,소설,기타",hzmlg_,https://dongne.co/event/novel04/circles/352345,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
어제 그 부스,피자,J13,2sp,데뷔 못하면 죽는 병 걸림,,,박문대 외 올캐러,이세진(큰세)X박문대,"로맨틱,해당없음",유진래빈,"만화,일러스트,사진",spoonoksusu,https://dongne.co/event/novel04/circles/332747,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
"어찌되었건, 현대인이 운영하는 객잔은 아닙니다","뱜, 랑해",C17,2sp,"의원, 다시 살다",,,,사마현X진천희,로맨틱,유호천희,"일러스트,공예,만화,소설","@BYam0104,@saranghae1079",https://dongne.co/event/novel04/circles/352026,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
언더더씨 찻집,이나리,G5a,1sp,반월당의 기묘한 이야기,"명급리, 적왕사",,,,,,"일러스트,기타",@E_nariB,https://dongne.co/event/novel04/circles/329872,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
얼레벌레 부스,넬즈,I16a,1sp,데못죽,,,,,,,,,https://dongne.co/event/novel04/circles/353100,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
엋멥불망,하제,K16a,1sp,데뷔 못하면 죽는 병 걸림,,엋문 쁘띠존 : 감미로운 사랑의 맛이었다,"신재현, 박문대",청려X문대,"로맨틱,섹슈얼",,,@Aiai_len,https://dongne.co/event/novel04/circles/348881,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
엋문 배세른 부스,"엔뉴, 온비",J4a,1sp,데못죽,전독시,,"청려, 문대, 배세진",청려X문대,"로맨틱,섹슈얼","문대배세, 배세른","만화,일러스트,소설",@NU_1311 / @onbii127,https://dongne.co/event/novel04/circles/337595,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
엋문 하실래요,시그린,K11,2sp,데뷔못하면죽는병걸림,1차벨 ,엋문 쁘띠존 : 감미로운 사랑의 맛이었다,,,로맨틱,,,@moruk970730,https://dongne.co/event/novel04/circles/352092,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
엋문하지 않을래요,"솔잎, 서나, 안나",K9,2sp,데뷔 못하면 죽는 병 걸림 ,,엋문 쁘띠존 : 감미로운 사랑의 맛이었다,"박문대, 청려, 신재현",청려X문대,해당없음,,"일러스트,만화,소설","@liel_ps, @SeoooooNa, @anna_ice_cream",https://dongne.co/event/novel04/circles/326377,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
에스페란사,"천경, 째무",Y23,2sp,천관사복,"내가키운S급들, 팅커테일러솔저스파이, 은하수를여행하는히치하이커를위한안내서","천관이 복을 내리시니, 쁘띠존 걱정 하나 없다",화성사련,화성X사련,"로맨틱,섹슈얼",송태원x성현제(송성),"일러스트,공예",HeySayJAMU,https://dongne.co/event/novel04/circles/348019,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
여기 어느 소설이에요?,기뮨,D4,2sp,주컨곤,,,,,,,"소설,공예",,https://dongne.co/event/novel04/circles/323889,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
여기가 바로 부스의 길!!,이공,V17,2sp,화산귀환,,,올캐릭터,,,,"만화,일러스트,기타",@kkyigong,https://dongne.co/event/novel04/circles/352257,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
여우토끼산채비빔밥,비랭 상추 행성,C13,2sp,"의원, 다시 살다 / 의다살",,,"진천희, 제갈린, 유호 등",유호X진천희,로맨틱,,"만화,일러스트,소설",@pl__w0,https://dongne.co/event/novel04/circles/324411,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
여자가 검을 뽑았으면 청설이라도 해야지,이팔,U10,2sp,화산귀환,,놀러와요 화테로의 숲,"청명, 유이설",청명X유이설,"로맨틱,섹슈얼",,"만화,일러스트",@E82pal,https://dongne.co/event/novel04/circles/346741,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
연구원 C,카세트,F11b,1sp,잔차품,살파랑,<프리스트 소설 연구회> 작품 수위와 덕질 지속성의 상관 관계에 대하여,,,,,일러스트,cassette_cbl,https://dongne.co/event/novel04/circles/324605,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
연상유죄 연하무죄?,dreamtaste1313,X22,2sp,  이합화타적 백묘사존,"내스급, 병안본, 여오, 밀랍인형폭렬학원가, 블랙스완",,"묵연, 만녕, 한유진, 한유현, 허위 , 칭청, 강야설, 모용초의, 유난오, 류호피, 관창, 이환매 ",,"로맨틱,섹슈얼","유현유진, 허위칭청, 야설초의 ",,,https://dongne.co/event/novel04/circles/349189,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
연상이 취향인데 이젠 없어! -76세 당보-,미노,O8b,1sp,화산귀환,,,,당보X청명,,,소설,Zzrdla,https://dongne.co/event/novel04/circles/331951,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
연성술사,연성술사,U6,2sp,화산귀환,,,화산귀환,,,,공예,@alchemist_for,https://dongne.co/event/novel04/circles/351574,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
연하가 공이다 내말이 맞다,배스,D13,2sp,내가 키운 S급들,"전지적 독자 시점, 데뷔 못하면 죽는 병 걸림, 화산귀환",,,한유현X한유진,"섹슈얼,로맨틱",중혁독자 당보청명 아현문대 큰세배세,"소설,일러스트",@bbaatthh,https://dongne.co/event/novel04/circles/347489,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
연화봉에서 가락지 얻었다 짱이지 이 약지를 봐 너구리임,중원이짱이 됨,O4,4sp,화산귀환,,,"당보, 청명, 백천, 이설",당보X청명,"로맨틱,섹슈얼","NCP, 청명당보, 백천청명, 백천이설, 도위소병, 일소소병","만화,일러스트,소설,공예",@blossnowing,https://dongne.co/event/novel04/circles/328888,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
열라면 수요일,"프라, 유성, 팝",F10,2sp,열화요수,,<프리스트 소설 연구회> 작품 수위와 덕질 지속성의 상관 관계에 대하여,,쉬엔지X성령연,"로맨틱,섹슈얼",,"만화,소설","@pravmf, @Daydream_DX, @pp4_po",https://dongne.co/event/novel04/circles/351742,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
열화요수 앤솔로지 : 산맹해서,열화요수 앤솔로지,F7,2sp,열화요수,,<프리스트 소설 연구회> 작품 수위와 덕질 지속성의 상관 관계에 대하여,"쉬엔지, 성령연",쉬엔지X성령연,로맨틱,,"만화,일러스트,소설",DaemaduWaJujak,https://dongne.co/event/novel04/circles/325053,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
영문전,름,Z23,2sp,천관사복,,"천관이 복을 내리시니, 쁘띠존 걱정 하나 없다","화성, 사련, all",,로맨틱,,일러스트,@Reum_E00,https://dongne.co/event/novel04/circles/345262,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
영양소 불균형,여명,P22,2sp,화산귀환,,,"청명, 백천, 유이설, 윤종, 조걸, 당소소, 혜연",백천청명X,,,만화,@Dawn_light____,https://dongne.co/event/novel04/circles/326500,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
영양소 불균형-화진단지,화진,P23,2sp,화산귀환,,,올캐러 백천 청명 ,백천X청명,"로맨틱,섹슈얼","당청,일청,논cp, 올캐러","만화,일러스트,기타",@hwa_jinjin,https://dongne.co/event/novel04/circles/335135,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
예봄 컴퍼니(회사 아닙니다),예봄,F2,2sp,데못죽,화산귀환,,,,,,공예,,https://dongne.co/event/novel04/circles/344538,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
예서 궁주님 왼쪽 말고 오른쪽이요,소냐,B9,2sp,서브 남주가 파업하면 생기는 일,,섭남파업 예서른 쁘띠존 ~세상에서 가장 완벽하고 궁극적인 우회전 궁주님 연모회~,"정예서, 세드리크 리에스테르, 요한 헤인스, 함가인, 지브릴 디오프",세드리크X예서,"섹슈얼,로맨틱","제국 황실파(세드예서 포함 요한예서, 가인예서, 지브예서)×정예서","소설,기타",@vivid_1231,https://dongne.co/event/novel04/circles/329182,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
오늘은 기분이 째지니 극락방으로 간다 ,낑깡,Z5a,1sp,천관사복,,"천관이 복을 내리시니, 쁘띠존 걱정 하나 없다","화성, 사련 ",,로맨틱,지사풍사,"일러스트,만화",@ggang_gr,https://dongne.co/event/novel04/circles/333234,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
"오라, 무협이여",뽁숭,Q11,2sp,"화산귀환, 이합화타적백묘사존","데뷔 못하면 죽는병걸림, 전지적 독자 시점",,"청명, 묵연",당보X청명,해당없음,"연만, 중독","만화,일러스트",@ch_monkey_19,https://dongne.co/event/novel04/circles/334971,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
오랜만이야 언니. 동생 마감 안했어?,"페퍼,서린",C2,2sp,백작가의 망나니가 되었다,블랙배저,,백작가의 망나니가 되었다 캐릭터 다수,,,,"소설,일러스트",@_sa8_sa8,https://dongne.co/event/novel04/circles/349971,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
오직 윻윶만을,삼각김밥,D16a,1sp,내가 키운 S급들,,,"한유현, 한유진",한유현X한유진,로맨틱,,사진,@YH_BC_SAMGIM,https://dongne.co/event/novel04/circles/332444,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
"오직, 마감이지. (해윰도 물론 오고)","이지, 해윰",D6,2sp,문과라도 안 죄송한 이세계로 감(정수읠),,,"김정진, 클레이오, 아서",아서X클레이오,"로맨틱,섹슈얼",첼시엘,소설,Yumu_msnono,https://dongne.co/event/novel04/circles/322712,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
옹산신씨 본가,"두콩, 춘봉",L15,2sp,데뷔 못하면 죽는 병 걸림,"가비지타임, 천관사복",엋문 쁘띠존 : 감미로운 사랑의 맛이었다,신청려 박문대,,로맨틱,,일러스트,"@DDukong_, @chunbong_de",https://dongne.co/event/novel04/circles/350786,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
와... 내가 노벨문큰학상이라니 감사합니다 열심히 문큰하겠습니다,귬,G13b,1sp,데뷔 못 하면 죽는 병 걸림,,문대큰세 쁘띠존 <MK office>,"박문대, 류건우, 이세진",박문대X이세진,"로맨틱,섹슈얼",류건우×이세진(건큰),만화,@potatowtchngyou ,https://dongne.co/event/novel04/circles/331295,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
와플호떡가게,"와플, 호떡",J20,2sp,데뷔 못 하면 죽는 병 걸림,어두운 바다의 등불이 되어,,"테스타, 신청려",테스타&신청려X박문대,"로맨틱,섹슈얼",,,@angelinwaffle,https://dongne.co/event/novel04/circles/350534,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
우리 객잔 그정도 아닙니다,우도영,S9,2sp,화산귀환,,,"청명, 백천",청명X백천,로맨틱,,소설,@wecanslae,https://dongne.co/event/novel04/circles/347945,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
우리 몰래 연애해? 우리 보는 앞에서 하자,엋문쁘띠존,L12,2sp,데뷔 못하면 죽는병에 걸림,,엋문 쁘띠존 : 감미로운 사랑의 맛이었다,"배세진,류청우,선아현,박문대,이세진,차유진,김래빈",신재현X박문대,"로맨틱,섹슈얼",,"일러스트,만화,소설",@1127x1215,https://dongne.co/event/novel04/circles/326787,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
우리 부스 정상영업합니다,튀밥,U5,4sp,화산귀환,,,,,,,"조형,만화,일러스트,소설",@twi_bab,https://dongne.co/event/novel04/circles/352931,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
우리 아빠는 아직 살아 계셔,삼,E18a,1sp,묵독,잔차품 장진주 과문 등,<프리스트 소설 연구회> 작품 수위와 덕질 지속성의 상관 관계에 대하여,,,,,,@calli_030303,https://dongne.co/event/novel04/circles/346701,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
우리 이제 헤어질까.,아진,K14,2sp,데뷔 못하면 죽는 병 걸림,,엋문 쁘띠존 : 감미로운 사랑의 맛이었다,,,로맨틱,,"소설,일러스트,만화",@Ajinnnn_315,https://dongne.co/event/novel04/circles/349525,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
"우리, 제사할래? ( 부제 : 저희는 마감을 한 번도 거절해본 적이 없습니다 )","홍시랑, 애옹랑",X8,2sp,진혼기,,삼천세계 연애일지,"자하, 설영",자하X설영,"로맨틱,섹슈얼",,"소설,일러스트,기타",@persimmon613,https://dongne.co/event/novel04/circles/351702,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
우리네 가슴엔 꿈도 많다,이지,U7,2sp,화산귀환,,놀러와요 화테로의 숲,"청명, 당소소, 조걸, 윤종",청명X당소소,"로맨틱,섹슈얼","조걸소소, 청명이설, 백천이설","소설,만화",@Daisy27from,https://dongne.co/event/novel04/circles/352499,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
우리는 한패다,"시케, 삼오, 건망, 텅사, 기오",J12,2sp,데뷔 못 하면 죽는 병 걸림,,,,,해당없음,유진&래빈,,"@moonligh_t7, @AHloveisu, @kun_mang_, @tnugsa0000",https://dongne.co/event/novel04/circles/344310,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
우리들의 일그러진 영웅 느그들의 쫙쫙펴진 악당,104,R10,2sp,화산귀환,,,청명 외 n명,,해당없음,,"기타,사진,일러스트,소설,만화",@ 104_chivalry,https://dongne.co/event/novel04/circles/341220,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
