부스명,대표자,위치,부스,대표 작품(원작),그 외 다루는 작품,쁘띠존,캐릭터,커플링,커플링 성향,그 외 커플링,매체,트위터,링크,행사명,개최일
간장소스,지일,U11,2sp,데바데,오리지널,,,트래퍼X제이크,로맨틱,,만화,@jiil959595,https://dongne.co/event/game05/circles/369399,제5회 오락관,Day2
강황맛사탕,계피맛사탕,S4b,1sp,드래곤에이지,발더스게이트,,"도리안,아스타리온",아이언불X도리안,"섹슈얼,로맨틱","심문관도리안,타브아타,카자아타",게임,@Jinseng_Red,https://dongne.co/event/game05/circles/419797,제5회 오락관,Day2
검사님에게 애착변호사를 주세요!,나만만세,W11b,1sp,대역전재판,역전재판,,"바로크 반직스, 나루호도 류노스케, 아소기 카즈마",바로크 반직스X나루호도 류노스케,"로맨틱,섹슈얼","아소류,및날,유가코코","기타,일러스트",@kje5645_tdgs,https://dongne.co/event/game05/circles/385567,제5회 오락관,Day2
결혼은 법정에서 주례는 재판장님이 ,남애,U8,2sp,역전재판,더 킹 오브 파이터즈 (KOF),,"쿄야 오도로키, 나루호도 미츠루기",,"로맨틱,섹슈얼",쿄오도,"만화,일러스트,소설,사진,기타",@nam_eh_co,https://dongne.co/event/game05/circles/362444,제5회 오락관,Day2
고라포덕,42,S20a,1sp,포켓몬,,,,,,,,,https://dongne.co/event/game05/circles/421147,제5회 오락관,Day2
고양이가방에들어가신다,집,W13b,1sp,페르소나5,,,.,,,,만화,@roh_Ewoong,https://dongne.co/event/game05/circles/362419,제5회 오락관,Day2
고양이남자친구VS고양이늦잠친구,이온,V5b,1sp,에리오스 라이징 히어로즈,원신,,,오오토리 아키라X키사라기 렌,,,"일러스트,만화",@nainndakarane,https://dongne.co/event/game05/circles/360865,제5회 오락관,Day2
고인물 대잔치,"Lunch, 팀네",R13,2sp,역전재판,다크소울,,,,,,"만화,기타",,https://dongne.co/event/game05/circles/383733,제5회 오락관,Day2
곱. 창. 뿌. 링. 클. 떡. 볶. 이. 고. 추 . 바. 사. 삭. 짜. 파. 게. 티. 감. 자. 그. 라. 탕. 삼. 겹. 살. 라. 면. 국. 수. 초. 밥. 김. 말. 이. 우. 동. 수. 육. 족. 발. 베. 이. 글. 샌. 드. 위. 치. 커. 피. 도. 넛. 피. 자. 콜. 라. 사. 이. 다. 레. 몬. 에. 이. 드.,0,R20,2sp,"회색도시,발더스게이트3","작혼,네가죽어,킹덤하츠,역전재판,베리드스타즈,검은방,포켓몬SV",,,,,,,,https://dongne.co/event/game05/circles/424632,제5회 오락관,Day2
공사다망: 공왕과 사통해 다 망했다,민해우,R12a,1sp,발더스게이트3,"발더스 게이트3, BG3",,"다크어지, 고타쉬",다크어지X고타쉬,섹슈얼,,소설,@holdonyoubreath,https://dongne.co/event/game05/circles/382335,제5회 오락관,Day2
공주님내놔,나긔,S2b,1sp,젤다의전설,,,"링크, 젤다",,로맨틱,,만화,,https://dongne.co/event/game05/circles/371282,제5회 오락관,Day2
과몰입 특급열차,햄이,X15,2sp,,,,,,,,만화,,https://dongne.co/event/game05/circles/380965,제5회 오락관,Day2
구름이 엄마,설견,T11,2sp,네가죽어,"언더테일, 델타룬, 파이널 판타지14, 할로우 나이트 ",,,,,,"일러스트,만화",mmdd45c,https://dongne.co/event/game05/circles/375681,제5회 오락관,Day2
그래서 로드는 언제 복귀해요?,에슈,U4a,1sp,로드오브히어로즈,,,"마도대전, 올캐러",,,,"만화,일러스트",@Rano_ily,https://dongne.co/event/game05/circles/377781,제5회 오락관,Day2
그럼 최애랑 주인공이랑 엮으면 누가 공인가요,"수성, 아마",V15,2sp,"역전재판 후기, 대역전재판","무기미도, 파이널 판타지 14",,,오도로키 호우스케X두르크 사드마디,"해당없음,로맨틱,섹슈얼",전설조 / 국장마키 / 히카미드,"소설,만화,일러스트","@disciplexmentor, @Chief_ama",https://dongne.co/event/game05/circles/364356,제5회 오락관,Day2
극광없는 극광팀,누군지모름,W5,2sp,프세카,FGO,,"카미시로 루이, 쿠사나기 네네",카미시로 루이X쿠사나기 네네,로맨틱,"타카스기 신사쿠, 이즈모노 오쿠니",,,https://dongne.co/event/game05/circles/380205,제5회 오락관,Day2
근본없는 부스,젤제리,S19,2sp,파이널판타지16,,,,,,,,@spiderzelly,https://dongne.co/event/game05/circles/374814,제5회 오락관,Day2
글로벌 테라로 오라 ~가자 방주여~,사라,V8,2sp,명일방주,,,,엘리시움X쏜즈,"로맨틱,섹슈얼",아스베스토스 X 마젤란,"소설,만화",,https://dongne.co/event/game05/circles/383968,제5회 오락관,Day2
글쎄요뭘까요,뱀씨,U12a,1sp,바이오하자드,,,레온,,"로맨틱,섹슈얼",크라레온,,@baemc95,https://dongne.co/event/game05/circles/374592,제5회 오락관,Day2
나블나불나블대,과리,V6a,1sp,엘소드,"유희왕, 마비노기",,"엘소드, 아인",엘소드X아인,"로맨틱,섹슈얼",,만화,@gwari___,https://dongne.co/event/game05/circles/363948,제5회 오락관,Day2
남편 잃은 여자들,Navia,Y8,2sp,파이널판타지14,"사이퍼즈, 발더스 게이트 3",,,,,,,@NaviaChoi,https://dongne.co/event/game05/circles/381398,제5회 오락관,Day2
냥이모찌,만두냥이,R1,2sp,"산나비,슬램덩크","젤다의전설,주술회전,우마무스매",,,,,,,@cats_mandu,https://dongne.co/event/game05/circles/424843,제5회 오락관,Day2
냥창냥창,청류,W20,2sp,사이퍼즈,로스트아크,,,히카르도X까미유,섹슈얼,,,@Chungryu_srh,https://dongne.co/event/game05/circles/378864,제5회 오락관,Day2
너구리 대작전,pica,Y3,2sp,프로젝트세카이,"쿠키런, 살육의 천사, IB",,,,,,,@gmlwls2612,https://dongne.co/event/game05/circles/377524,제5회 오락관,Day2
너임마그런거그만봐,비누,V3,2sp,에리오스 라이징 히어로즈,앙상블 스타즈,,"12기 사우스, 가스트 애들러, 윌 스프라우트, 키스 맥스, 브래드 빔스, 히비키 와타루, 사쿠마 레이",가스트 애들러X윌 스프라우트,로맨틱,"와타레이, 주니페이, 키스브래","만화,소설",@_notfeed,https://dongne.co/event/game05/circles/376437,제5회 오락관,Day2
네 여기가 GOTY받은 게임 부스입니다,만두국덮밥,R12b,1sp,발더스게이트3,바이오하자드,,,,"로맨틱,섹슈얼",,"만화,일러스트,소설,기타",,https://dongne.co/event/game05/circles/381365,제5회 오락관,Day2
네모행성 1nsa호점,INSA,T9,2sp,1차창작 쯔꾸르 게임,"쯔꾸르(유메닛키 유메계 , 마루토쿠키치, 헬샤) , 할로우나이트 , 레인월드 , 스플래툰3 , 데스티니2 , 마인드핵, 발더스게이트3 , 그외 인외겜들...",,,,,,"만화,일러스트,소설,게임,음반",@side_in_game,https://dongne.co/event/game05/circles/381741,제5회 오락관,Day2
노틸러스수산쎈타,정사각형,V20,2sp,Fate/Grand Order (페그오),,,네모,,,,"만화,일러스트",@jeongsagack,https://dongne.co/event/game05/circles/361509,제5회 오락관,Day2
놀그있네,그짱,X6a,1sp,마법사의 약속,앙상블 스타즈 앙스타,,라스티카 클로에,클로에X라스티카,"로맨틱,섹슈얼",히메타츠,"만화,일러스트",,https://dongne.co/event/game05/circles/369916,제5회 오락관,Day2
누구나 할 수 있는,언,Y9a,1sp,프로젝트 세카이,"네가 죽어, FKMT, 헌터×헌터",,"올캐러, 논컾",,,,일러스트,,https://dongne.co/event/game05/circles/379899,제5회 오락관,Day2
늬들이 상하이 게맛을 알아? ㄱ-,회전문,T3,2sp,더 킹 오브 파이터즈,,격투천왕 '24,"쉔우, 듀오론, 애쉬, 엘리자베트, 샤오론",쉔우X듀오론,"로맨틱,섹슈얼",애쉬베티,소설,,https://dongne.co/event/game05/circles/366567,제5회 오락관,Day2
닉휴저별 윤막새신,지존검둥,U5,2sp,로드 오브 히어로즈,,,미하일 블레이크,미하일 블레이크X남로드,"로맨틱,섹슈얼","브랜라르, 카를크롬",만화,sm5927602,https://dongne.co/event/game05/circles/386861,제5회 오락관,Day2
다목적악마부스,잡돌,T20b,1sp,데빌메이크라이,"파판7, 하데스, 옥토패스트래블러2, 발더스게이트3",,,,,,"만화,일러스트",@qpqp_789,https://dongne.co/event/game05/circles/376744,제5회 오락관,Day2
달동네 체리동산,루나피,S1,2sp,아이돌리쉬세븐(아이나나),발더스게이트3,,소고 타마키 유키 모모 아스타리온,,,,"일러스트,기타,공예",7th_LUNAR,https://dongne.co/event/game05/circles/377411,제5회 오락관,Day2
당일까지 뭐나올지 모름,야미노,X9,2sp,사이퍼즈,,,,,,,,,https://dongne.co/event/game05/circles/376763,제5회 오락관,Day2
댄싱 변호사,나빠,W9a,1sp,역전재판,,,나루호도 류이치,,,,,na_ruppa,https://dongne.co/event/game05/circles/419985,제5회 오락관,Day2
더블E,무라이,V16b,1sp,슈퍼로봇대전,"란마1/2, 프로세카",,"쿠스하, 란마",브릿트X쿠스하,"로맨틱,섹슈얼","란마x아카네, 아라드x제오라",,@Murai_ok,https://dongne.co/event/game05/circles/376678,제5회 오락관,Day2
도라지와 리소리소,도라지,S24b,1sp,포켓몬스터,발더스게이트3,,미정,,,,"일러스트,공예,기타",,https://dongne.co/event/game05/circles/380125,제5회 오락관,Day2
도마뱀의 보물함,해룡,T17,2sp,,,,,,,,"일러스트,공예",tlzn01,https://dongne.co/event/game05/circles/367791,제5회 오락관,Day2
동인계속보장기관,고고마,V19,2sp,"페이트 그랜드 오더(페그오), 엘소드",,,,,,,일러스트,@gogoma5203,https://dongne.co/event/game05/circles/376550,제5회 오락관,Day2
동인실직,아가미,Y6,2sp,프로젝트 세카이,,,"카미시로 루이, 텐마 츠카사",카미시로 루이X텐마 츠카사,"로맨틱,섹슈얼",,,@gamitales,https://dongne.co/event/game05/circles/377656,제5회 오락관,Day2
"두 번째 기회를 주세요, 사모님!",손바닥,Y20,2sp,프로젝트 세카이,,,"시노노메 아키토, 아오야기 토우야, 텐마 츠카사, 카미시로 루이",시노노메 아키토X아오야기 토우야,"로맨틱,섹슈얼",츠카루이(텐마 츠카사 x 카미시로 루이),"일러스트,소설","@CoxvAy, @kagonam624",https://dongne.co/event/game05/circles/377504,제5회 오락관,Day2
두뇌명석 너클즈,메야리,T8,2sp,소닉,"케로로, 용과같이, 러브라이브",,,,,,"만화,일러스트",me_ya_ri,https://dongne.co/event/game05/circles/366250,제5회 오락관,Day2
드루이드미아게릴라콘서트2024,투어매니저,W22a,1sp,사이퍼즈,,,미아,,,,,@MIAs_last_leap2,https://dongne.co/event/game05/circles/374694,제5회 오락관,Day2
라이헨바흐 공장,칠퍼,V21a,1sp,Fate/grand order,,,"셜록홈즈, 신주쿠의 아처, 제임스 모리어티(룰러)",신주쿠의 아처X셜록홈즈,로맨틱,제임스 모리어티(룰러)x셜록홈즈,만화,@7percent_fate,https://dongne.co/event/game05/circles/381027,제5회 오락관,Day2
로오히 랑야각 연합,코끝,U1,2sp,로드오브히어로즈,앙상블스타즈!,,,,,,,,https://dongne.co/event/game05/circles/365482,제5회 오락관,Day2
로푸닝과 친구들,로푸닝,T22,4sp,"에반게리온, 스플래툰, 록맨, 미쿠, 페르소나, ",,,,,,,기타,@ropuning,https://dongne.co/event/game05/circles/371798,제5회 오락관,Day2
룬테라바위게,당,X1,2sp,League of Legends,,,"진, 흐웨이, 세트, 아펠리오스, 케인, 이즈리얼, 요네, 크산테",진X흐웨이,"로맨틱,섹슈얼",,소설,@dangeunlol,https://dongne.co/event/game05/circles/383863,제5회 오락관,Day2
마나석으로 테이크아웃,긎,X3b,1sp,마법사의 약속,,,,,,,일러스트,@rmwhrfrst,https://dongne.co/event/game05/circles/383007,제5회 오락관,Day2
마음의 고향은 사라지지 않아!,타이거소다,T5a,1sp,킹 오브 파이터즈,,격투천왕 '24,킹 오브 파이터즈 올 캐릭터,,,,일러스트,@creamtiger_soda,https://dongne.co/event/game05/circles/424930,제5회 오락관,Day2
마이너파는 겜타쿠,PONG,S2a,1sp,젤다의 전설,,,링크,,,,기타,@pongpong0725,https://dongne.co/event/game05/circles/373665,제5회 오락관,Day2
마지막형태는 모르겠고 고스트가 귀여워요,캌피바라,T14a,1sp,데스티니가디언즈2,"발더스게이트3,데가2",,,,,,"만화,일러스트,소설,기타,게임",@kak_fipy,https://dongne.co/event/game05/circles/424824,제5회 오락관,Day2
만월금손당,만월금손당,U17,2sp,원신,"스타레일, 블루 아카이브",,"원신, 스타레일, 블루아카 캐릭터 다수",,,,"일러스트,공예,조형",@ManwolGoods,https://dongne.co/event/game05/circles/420990,제5회 오락관,Day2
맛있는 강정,도화,R22a,1sp,회색도시2,,,"강재인, 정은창",강재인X정은창,"로맨틱,섹슈얼",,"만화,일러스트,소설",,https://dongne.co/event/game05/circles/360454,제5회 오락관,Day2
매생이전복죽,지동킴,X2a,1sp,리그오브레전드,,,"야스오,아리,탈론",,,,"만화,게임",@jidong_k,https://dongne.co/event/game05/circles/390350,제5회 오락관,Day2
먹다만우동,순두부우동,V13a,1sp,붕괴 스타레일,원신,,,경원X블레이드,로맨틱,타르종려,만화,,https://dongne.co/event/game05/circles/364271,제5회 오락관,Day2
모락스,모라,X20a,4sp,주술회전,원신,,,,,,일러스트,,https://dongne.co/event/game05/circles/360868,제5회 오락관,Day2
모스가 태어나는 곳,사면의 작은 종,V23b,1sp,페이트/그랜드 오더,,,"알트리아 캐스터, 오베론",오베론X알트리아 캐스터,"로맨틱,섹슈얼",,,,https://dongne.co/event/game05/circles/378999,제5회 오락관,Day2
모자사세요,롭,R8b,1sp,"발더스 게이트3, fkmt","프로메어, 슬램덩크",,"자헤이라+어두운 충동, 아카기x카이지",아카기X카이지,"로맨틱,섹슈얼",,소설,@obxxex,https://dongne.co/event/game05/circles/379366,제5회 오락관,Day2
목격자를 없애면 암살,HSFS,T12a,1sp,ULTRAKILL,다크소울,,,,,,"만화,일러스트",hsfsoup,https://dongne.co/event/game05/circles/376854,제5회 오락관,Day2
"목사님, 원수를 사랑하란 게 원래 이런 뜻인가요",엔치안,T4a,1sp,더 킹 오브 파이터즈,,격투천왕 '24,ALL,게닛츠X루갈 번스타인,섹슈얼,,"소설,사진",@Enzian_1214,https://dongne.co/event/game05/circles/361892,제5회 오락관,Day2
몬다이아갸아스,순봉식,V18,2sp,명일방주,포켓몬스터SV,,,엘리시움X쏜즈,"로맨틱,섹슈얼",,"소설,일러스트",@ANSUSANG,https://dongne.co/event/game05/circles/375815,제5회 오락관,Day2
무광상점 (오락관의 모습),무광,S21a,1sp,포켓몬스터SV,마비노기,,"포켓몬 팔데아, 마비노기 아르카나 등",,로맨틱,드림,"만화,일러스트",0doredore,https://dongne.co/event/game05/circles/386550,제5회 오락관,Day2
무뇨무뇨,중,Y16,2sp,프로젝트 세카이 컬러풀 스테이지! feat.하츠네 미쿠,,,"아오야기 토우야, 시노노메 아키토, 카미시로 루이, 텐마 츠카사 ",카미시로 루이X텐마 츠카사,"로맨틱,섹슈얼",아오야기 토우야 x 시노노메 아키토 ,"만화,일러스트",jung__rk,https://dongne.co/event/game05/circles/366524,제5회 오락관,Day2
뭐라도 내는 부스,핫칠누,Y9b,1sp,프로세카,발더스게이트3,,,,,,,,https://dongne.co/event/game05/circles/379518,제5회 오락관,Day2
뭐라도 만들게 해주세요,히즈리다,S12a,1sp,역전재판,파이널판타지,,,,,,,@psyblix,https://dongne.co/event/game05/circles/378576,제5회 오락관,Day2
미정,시계,T14b,1sp,엘든 링,"블러드본, 아머드코어6",,,,,,,@skyblue_carmine,https://dongne.co/event/game05/circles/376945,제5회 오락관,Day2
미지근한 동인,아모,X6b,1sp,마법사의 약속,앙상블스타즈,,"무르,샤일록,세나 이즈미,츠키나가 레오",,섹슈얼,이즈레오,만화,@pang2_pang2,https://dongne.co/event/game05/circles/376520,제5회 오락관,Day2
바알오락실,tim,R7a,1sp,발더스게이트3,,,,,,,기타,@TB_416,https://dongne.co/event/game05/circles/382208,제5회 오락관,Day2
바알오락실 2호점,제자,R7b,1sp,발더스게이트3,미정,,,,,,,@ok_jeja,https://dongne.co/event/game05/circles/382710,제5회 오락관,Day2
바알오락실 3호점,돌래,R8a,1sp,발더스 게이트 3,,,,,,,,@pb_edge,https://dongne.co/event/game05/circles/382727,제5회 오락관,Day2
박사님의 엘리트하지 못한 일상,페이슈,V11a,1sp,명일방주,"원신, 블루아카이브",,"박사, 엘리트오퍼레이터",,,,"일러스트,기타",@glayt_shukou,https://dongne.co/event/game05/circles/419504,제5회 오락관,Day2
반스웍스,blueeldin,T7,2sp,,,,,,,,"게임,기타",@bans_works,https://dongne.co/event/game05/circles/361360,제5회 오락관,Day2
발더스게이트3 진.짜.재.밌.습.니.다.,RE550,R6,2sp,"오버워치, 발더스 게이트 3",,,,,,,,,https://dongne.co/event/game05/circles/376272,제5회 오락관,Day2
배틀뷔페,콜렛,S22,2sp,포켓몬스터,"FGO, 레이튼 시리즈",,,,,,,@Colet_Colettia,https://dongne.co/event/game05/circles/376980,제5회 오락관,Day2
뱀집,t,X17,2sp,NU카니발,,,"야쿠모, 에이트",,로맨틱,,소설,,https://dongne.co/event/game05/circles/386846,제5회 오락관,Day2
버니 디저트,파이스,S12b,1sp,파이널 판타지14,마비노기,,,,,,,,https://dongne.co/event/game05/circles/372038,제5회 오락관,Day2
버섯포자 대량발생,사날,S21b,1sp,포켓몬스터 스칼렛/바이올렛,"별의 커비, 파이널판타지 14, 마비노기",,"카지, 푸름, 시유, 마버로아",카지X푸름,로맨틱,,기타,,https://dongne.co/event/game05/circles/420673,제5회 오락관,Day2
법조계 헤밍웨이,지저인,W11a,1sp,역전재판,젤다의전설,,"카르마 고우, 미츠루기 레이지",,,,,@underwor1dhuman,https://dongne.co/event/game05/circles/376618,제5회 오락관,Day2
부스는국산이지만원료는뉴밀리온산입니다,회,V2,2sp,에리오스 라이징 히어로즈,,,,,,,"만화,일러스트",@daybreakh0riz0n,https://dongne.co/event/game05/circles/377152,제5회 오락관,Day2
부스명꼭수정해야해,에바님,X13,2sp,,,,,,,,,,https://dongne.co/event/game05/circles/379825,제5회 오락관,Day2
부스묭,얼죽,V14,2sp,무기미도,"명일방주, 붕괴: 스타레일",,"코히, 크로우, 캐슬로, 라후, 샬롬, 페나코니, 지, 슈",라후X샬롬,"로맨틱,섹슈얼",곽향한아,"만화,공예,일러스트,기타",@eoltto,https://dongne.co/event/game05/circles/423135,제5회 오락관,Day2
부스부스,빵프리카,Y2a,1sp,"프로젝트 세카이, 프로세카 ",,,,,,,,,https://dongne.co/event/game05/circles/387326,제5회 오락관,Day2
분홍색 퐁당,찐빵,V24a,1sp,페이트 그랜드 오더,,,"오베론, 아르토리아 캐스터",오베론X아르토리아 캐스터,,,,@burst_zb,https://dongne.co/event/game05/circles/381723,제5회 오락관,Day2
브리튼의 흥망성쇠,찌개,W2,2sp,페이트 그랜드 오더 ,"명일방주, 페이트 사무라이 렘넌트",,,,,,"만화,일러스트,기타",jjigae6,https://dongne.co/event/game05/circles/377438,제5회 오락관,Day2
빗나감! 대실패! 심각한 과적!,미상,R19,2sp,발더스게이트3,"소닉, 길티기어, 페르소나시리즈",,ALL,할신X아스타리온,"섹슈얼,로맨틱",,"일러스트,공예,기타,만화,소설",@m11sh0,https://dongne.co/event/game05/circles/363219,제5회 오락관,Day2
사람은 먹는 게 아니야,출신지지옥,X7b,1sp,무색의카이나,"No salvation, zeno",,,,,,,@___garakuta_,https://dongne.co/event/game05/circles/421459,제5회 오락관,Day2
산지직송,강원도감자,R14b,1sp,발더스 게이트3,,,,,,,,,https://dongne.co/event/game05/circles/383713,제5회 오락관,Day2
삼거리 제과점 양재 AT점,피리아,U4b,1sp,로드 오브 히어로즈,,,요한 테일드,,,,,filiaulcopt,https://dongne.co/event/game05/circles/422117,제5회 오락관,Day2
삼초고려,대추야자,T1a,1sp,킹오브파이터즈,,격투천왕 '24,"야가미 이오리, 쿠사나기 쿄, 카구라 치즈루",쿠사나기 쿄X야가미 이오리,로맨틱,,"만화,소설",@deza_job,https://dongne.co/event/game05/circles/380356,제5회 오락관,Day2
삼촌의 죽은 바보털,주먹,V10,2sp,명일방주,,,무에나 니어,톨런드 캐시X무에나 니어,"로맨틱,섹슈얼",,"만화,기타",@nandashoog,https://dongne.co/event/game05/circles/383854,제5회 오락관,Day2
삼토끼,삼초,X12,2sp,,,,,,,,,@SANSAMCHO,https://dongne.co/event/game05/circles/382699,제5회 오락관,Day2
상어굴에들어가도정신만차리면산다,모꼼,Y12,2sp,프로젝트 세카이,,,논CP ALL,,,,,,https://dongne.co/event/game05/circles/375387,제5회 오락관,Day2
샤리스의 커튼 뒤에,김쌍자 & 이든 & 용사고 & Oxy,R15,4sp,발더스게이트3,,,,,,,"만화,소설,조형,기타",@forgand24,https://dongne.co/event/game05/circles/380010,제5회 오락관,Day2
샹하이 샹하이 애정결핍,유행,W8b,1sp,대역전재판,,,류노스케+아소기,,,,"만화,일러스트",foundhappyplace,https://dongne.co/event/game05/circles/388170,제5회 오락관,Day2
서울수태(스케일이작다),유백,W14b,1sp,"페르소나3,4","진여신전생3,5",,,,,,,,https://dongne.co/event/game05/circles/361605,제5회 오락관,Day2
성일동 교자명가,"만두대왕, 누구도아닌오타쿠",R21,2sp,회색도시,,,,,,,,,https://dongne.co/event/game05/circles/382872,제5회 오락관,Day2
세상에서 나만 보고싶어할 것 같은 책은 내가 낼게 가져가는건 누가 할래?,타봄,U15a,1sp,원신,쿠로위즈,,방랑자,카에데하라 카즈하X방랑자,"로맨틱,섹슈얼",아포바카,소설,@tabom0w0,https://dongne.co/event/game05/circles/367761,제5회 오락관,Day2
스펀지 쟁반,"밀밀림, 왐",R9,2sp,발더스게이트3,,,,,,,기타,"@nupnup_draw, @wham_x2",https://dongne.co/event/game05/circles/381709,제5회 오락관,Day2
신비한 게임연구회,J,V16a,1sp,"레드 데드 리뎀션 2, 위쳐3, 역전재판, 콜 오브 듀티, 디트로이트 비컴 휴먼",스팀 게임들,,"아서 모건, 게롤트",,,,,@4tleastoneforU,https://dongne.co/event/game05/circles/363668,제5회 오락관,Day2
신호등 플레이어,에미,Y11,2sp,프로젝트 세카이,"리버스1999, 젤다의 전설(BotW), 마비노기, 버디미션BOND",,"텐마 츠카사, 링크, 알터, 루크 윌리엄스",루크X아론,"로맨틱,섹슈얼",,기타,_PATATAmericana,https://dongne.co/event/game05/circles/378766,제5회 오락관,Day2
심야0시 텔레비전 들어가는 괴도단,세실,W16,2sp,"페르소나,마루토쿠 시리즈",프세카.세포신곡/쓰르라미,,,,,,,@gaesolimo,https://dongne.co/event/game05/circles/360279,제5회 오락관,Day2
쌍충부흥위원회,단호박양,W19,2sp,사이퍼즈,,,"까미유, 히카르도 ",히카르도X까미유,"로맨틱,섹슈얼","바레데샹, 데샹바레","만화,일러스트",@DanHBYang,https://dongne.co/event/game05/circles/362209,제5회 오락관,Day2
쏘아올린 새우튀김,Lusy,X18a,1sp,Nu: 카니발,,,"야쿠모, 에이트, 블레이드",,,,"공예,기타",@Lusy_nu,https://dongne.co/event/game05/circles/385571,제5회 오락관,Day2
아기크립터 데이비트 얼음별 대모험,레아시스,V22,2sp,페이트/그랜드 오더,,,,데이비트 젬 보이드X테스카틀리포카,로맨틱,"제임스 모리어티x셜록 홈즈, ",소설,mulgogi_moon,https://dongne.co/event/game05/circles/361870,제5회 오락관,Day2
아란,아란,U15b,1sp,원신,,,,,,,,,https://dongne.co/event/game05/circles/383874,제5회 오락관,Day2
아무래도 소꿉친구에 진심인 편,밤나,S24a,1sp,포켓몬,"프로젝트 세카이, 파이어엠블렘 풍화설월",,,카지X푸름,,,,,https://dongne.co/event/game05/circles/387821,제5회 오락관,Day2
아발론 변두리 맥주감자집 5.5호점,리나로드,U2,2sp,로드 오브 히어로즈(로오히),,,"프람 베르그, 요한 테일드",요한X프람,"로맨틱,섹슈얼",,만화,@_linalord_,https://dongne.co/event/game05/circles/372298,제5회 오락관,Day2
아아 죽이는 달이다,금강포션,T19a,1sp,소닉 더 헤지혹 시리즈,,,,,섹슈얼,,소설,,https://dongne.co/event/game05/circles/377086,제5회 오락관,Day2
"아아, 이것은 mp3라는 것이다",센느,W15,2sp,페르소나3,,,"유카리,미츠루,후카,아이기스",,해당없음,논컾,만화,@seneu107,https://dongne.co/event/game05/circles/424386,제5회 오락관,Day2
아이보와 동거하고 행복해지기 vs 걍 살기,너댄전,X10b,1sp,드래곤 퀘스트 XI S 지나간 시간을 찾아서,테일즈 오브 베스페리아,,"주인공(드래곤 퀘스트 11), 카뮈",주인공(드래곤 퀘스트 11)X카뮈,로맨틱,,,@raccoon_dance_,https://dongne.co/event/game05/circles/360463,제5회 오락관,Day2
아직은 어른이 아닙니다,아이비,R14a,1sp,발더스 게이트 3,"파이널판타지 14, 로드 오브 히어로즈",,,,,,소설,,https://dongne.co/event/game05/circles/375167,제5회 오락관,Day2
앙쉘 팝업스토어,소유,V1b,1sp,에리오스 라이징 히어로즈,,,,,,,,,https://dongne.co/event/game05/circles/383075,제5회 오락관,Day2
애정장르는 많지만 덕질장르는 없어,영채라궁,T10,2sp,언더테일,"델타룬,이브,캣인더박스,살육의천사,마인드핵,니디걸,오모리,할로우나이트,",,,,,,,https://twitter.com/yycckk33,https://dongne.co/event/game05/circles/377999,제5회 오락관,Day2
야! 돌아와,메이즈,V1a,1sp,에리오스 라이징 히어로즈,,,,,,,,,https://dongne.co/event/game05/circles/377231,제5회 오락관,Day2
야생동물보호소,"그마, 레이R",U22,2sp,"파이어엠블렘 풍화설월, 무기미도",,,"디미트리, 에델가르트, 라후, 샬롬",디미트리X에델가르트,로맨틱,라후샬롬,"만화,일러스트,기타",@5gurimma,https://dongne.co/event/game05/circles/379720,제5회 오락관,Day2
얼렁뚱땅 동인,시나브로,X5,2sp,마법사의 약속,,,"아서, 오즈, 현자",피가로X파우스트,"로맨틱,섹슈얼",히스시노,만화,,https://dongne.co/event/game05/circles/376785,제5회 오락관,Day2
엉덩이온라인,원도우11,R5,2sp,오버워치,엘소드 프로젝트세카이 포켓몬 로스트아크,,"오버워치(겐지, 디바 등), 엘소드(몰리), 프로젝트세카이(코하네, 안), 포켓몬(칠리, 토오 등), 로스트아크(플레이어블캐릭터)",,,,"공예,일러스트",@nowinnolife3,https://dongne.co/event/game05/circles/377134,제5회 오락관,Day2
엉화둠둠탁,가엉,S15,2sp,FF14 ,,,,,,,"만화,기타,일러스트",5altybitter5,https://dongne.co/event/game05/circles/375018,제5회 오락관,Day2
에델가르트 대제의 계몽주의 사상부흥회,잔디줍는사람,U20,2sp,파이어 엠블렘 : 풍화설월,파이어 엠블렘 : 풍화설월 무쌍,,"페르디난트, 휴베르트, 벨레스, 에델가르트",페르디난트X휴베르트,"로맨틱,섹슈얼",레스에델,소설,@notsuperluminal,https://dongne.co/event/game05/circles/376812,제5회 오락관,Day2
에스트 군체 애벌레 불 드링크 feat.창동,"캬옹, 랑개 , 리파",T13,2sp,"데스티니 가디언즈 2 , 프로젝트 세카이 ","할로우 나이트, 엘든링, 발더스게이트3",,다크소울,시노노메 아키토X아오야기 토우야,로맨틱,,"만화,일러스트","@kyaong511256 , @fkdroproject , @destinylip_a",https://dongne.co/event/game05/circles/369421,제5회 오락관,Day2
엘리오스 지고천 연구소 -에오르제아 출장팀-,휘언,S7,4sp,엘소드,"세포신곡, 파이널판타지 14",,올캐러,,,,,HWIUN_,https://dongne.co/event/game05/circles/377940,제5회 오락관,Day2
여러분도 행복하세요,새싹,V5a,1sp,테일즈 오브 제스티리아,엘소드,,,미쿠리오X스레이,로맨틱,,"만화,기타",@Ru_tales,https://dongne.co/event/game05/circles/360745,제5회 오락관,Day2
여름낮,겨울밤,U6,2sp,로드오브히어로즈,프리즘스톤,,,,,,,,https://dongne.co/event/game05/circles/373327,제5회 오락관,Day2
