부스명,대표자,위치,위치(열),위치(번호),반부스,부스,대표 작품(원작),그 외 다루는 작품,쁘띠존,캐릭터,커플링,커플링 성향,그 외 커플링,매체,트위터,링크,행사명,개최일
오소리 한 마리 몰고 가세요,쟈가비,,,,,1sp,,,"블랙배저 쁘띠존 ""역시 블배를 사랑해야지""",,,,,,@__hello_dear_06,https://dongne.co/events/novel05/circles/138691,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
플뢰르 드 리스 서울지부,우미,,,,,2sp,서브남주가 파업하면 생기는 일,,,"요한 헤인스,정예서",요한헤인스X정예서,"로맨틱,섹슈얼",,소설,@uno_mi,https://dongne.co/events/novel05/circles/138502,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
지구에 발 붙이고 있는 능력자들,공장,,,,,2sp,이세계착각헌터,마차살,,,,,,,@0Z4NG,https://dongne.co/events/novel05/circles/139900,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
펑크는 안 내겠죠?,이해일,,,,,2sp,적국의 왕자로 사는 법 (적왕사),"마법명가 차남으로 살아남는 법 (마차살),이세계 착각 헌터 (이착헌)",,,베른 세크리티아X플란츠 룬 카이리스,"로맨틱,섹슈얼","창호기려, 문대청려",소설,@haeil0010,https://dongne.co/events/novel05/circles/139459,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
후배님 이 아이소? 성공했는데 부스명을 뭐로 해야하나요? ,비그네안,,,,,1sp,데뷔못하면죽는병걸림,,,,청려X문대,로맨틱,,기타,Bi_gnean,https://dongne.co/events/novel05/circles/139000,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
더이상 깰 대가리도 없다,허쑤당,,,,,4sp,화산귀환,,,청명,,,"조걸윤종, 청명윤종",,@cm__ackgae,https://dongne.co/events/novel05/circles/139230,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
앟문이 내 눈앞에서 뽀뽀나 했으면,혀니,,,,,1sp,데뷔 못 하면 죽는 병 걸림,,아현문대 쁘띠존 : 데이트의 정석,"선아현,박문대,류건우",선아현X박문대,로맨틱,"선아현, 류건우",소설,@wagibambi,https://dongne.co/events/novel05/circles/139541,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
사존은 왜 묵연에게 물만두를 주었을까,함들다,,,,,2sp,이합화타적백묘사존,병안본,,,,,,,@okA0y,https://dongne.co/events/novel05/circles/139473,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
근친의 전당,레몽 자렌,,,,,2sp,내가 키운 S급들,,유현유진 쁘띠존 :: 2025 AWARDS,한유현 한유진,한유현X한유진,"로맨틱,섹슈얼",,"만화,소설",s_lemong JAL_fn,https://dongne.co/events/novel05/circles/138547,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
무리한 덕질,무리,,,,,1sp,데못죽,,,신재현 류건우,신재현X류건우,"로맨틱,섹슈얼",,,,https://dongne.co/events/novel05/circles/139068,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
아이돌 마켓,31,,,,,1sp,데못죽,플레이브,,,,,,,Sunnywon31,https://dongne.co/events/novel05/circles/139511,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
원님네 곳간,원,,,,,1sp,데뷔 못 하면 죽는 병 걸림,,,"테스타,브이틱",,,,일러스트,@o17e_,https://dongne.co/events/novel05/circles/139747,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
잡덕의 최후,쌈 스댕,,,,,2sp,내가 키운 S급들,괴담출근,,성현제,,로맨틱,,,@ssamtaku @tmeod_stain,https://dongne.co/events/novel05/circles/139042,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
잡덕의 최후,소행,,,,,1sp,크툴루게임 속 천재마법사가 되었다 (크법사),"던그화,공조살,의다살,괴담출근",,,,,,"만화,소설,기타,일러스트",@happy_n0vel,https://dongne.co/events/novel05/circles/138951,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
장발의 축복,lumika0813,,,,,2sp,패스파인더 랭커를위한 바른생활안내서,그녀와 야수 화산귀환 광마회귀 진혼기 시녀로 살아남기,,가람. 견지오. 청명. 유이설.당보.청명.당소소.당군악.아슨지나.테오,,"로맨틱,섹슈얼"," 미오아스, 당보청명당보, 테오도르×아스티나","일러스트,소설,만화",ee22222ee,https://dongne.co/events/novel05/circles/139246,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
제형의 세상,"유나아린, 하나이, 이구",,,,,2sp,내가 키운 s급들,"괴담에 떨어져도 출근은 해야하는구나,블랙배저,어두운 바다의 등불이 되어",,"한유현,한유진",한유현X한유진,로맨틱,,,"@arin02056, @_00365, @bombi_igu",https://dongne.co/events/novel05/circles/138768,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
집으로 가자,에,,,,,1sp,"어바등,공회주","문송안함,그드십,명급리,블랙배저",,,,"로맨틱,해당없음,섹슈얼","해량무현, 세르시온, 백호의신, 윤예힐, 멜키레이",소설,,https://dongne.co/events/novel05/circles/138687,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
계명성 생태 센터,해파리,,,,,2sp,잔차품,,Priest 쁘띠존 - 주일예배,루린,,로맨틱,,,@haepari_all,https://dongne.co/events/novel05/circles/139385,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
문대를 박박 문대,라미,,,,,2sp,데뷔 못 하면 죽는 병 걸림,,아현문대 쁘띠존 : 데이트의 정석,박문대,선아현X박문대,해당없음,,,@ram_nyang,https://dongne.co/events/novel05/circles/139361,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
바덴에 가지 않을 거지,봄겨울,,,,,1sp,내스급,"마차살,어바등,섭남파업",,"한유진,루카,정예서,박무현",,,,공예,@harunoprintemps,https://dongne.co/events/novel05/circles/138834,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
서라벌 무료 카레 급식소,온시,,,,,2sp,진혼기,,자하설영 쁘띠존 | 화랑상사 자설지부,,,로맨틱,,"만화,일러스트",@no30250,https://dongne.co/events/novel05/circles/139564,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
가나안 신의 사자 노동조합,파네트,,,,,1sp,"공작님,회개해주세요",,,"세르펜스 A. 프라시더스,유선우",세르펜스X유선우,"로맨틱,섹슈얼",,소설,@phanette_duck,https://dongne.co/events/novel05/circles/138737,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
신앙을 접어 하트 모양으로 만들자,"해핀, 와라",,,,,2sp,어두운 바다의 등불이 되어,,,"김재희,박무현",김재희X박무현,로맨틱,,"소설,공예","@Haefx1n22, @WR0306A",https://dongne.co/events/novel05/circles/139810,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
이번엔 아닐 거라 믿었는데···,율무,,,,,2sp,화산귀환,,,"당보,청명",,로맨틱,,"일러스트,소설",@yulmu_0131,https://dongne.co/events/novel05/circles/140004,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
당신의 티그 입니다,윤지,,,,,2sp,블랙 배저,,"블랙배저 쁘띠존 ""역시 블배를 사랑해야지""","힐데,릭,윤,예현,티그",윤X예현,해당없음,,일러스트,yunji_cm,https://dongne.co/events/novel05/circles/140369,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
비천택 뚫고 하이킥,"옌코, 지참",,,,,2sp,진혼기,,자하설영 쁘띠존 | 화랑상사 자설지부,"자하,설영",자하X설영,"로맨틱,섹슈얼",,만화,yenko135,https://dongne.co/events/novel05/circles/140331,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
서라벌 명물 첨성대,두두지,,,,,2sp,진혼기,,자하설영 쁘띠존 | 화랑상사 자설지부,"자하,설영",,로맨틱,,,,https://dongne.co/events/novel05/circles/140276,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
아크릴 빚는 앟문러,찹쌀,,,,,1sp,데뷔 못 하면 죽는 병 걸림,,아현문대 쁘띠존 : 데이트의 정석,"선아현,박문대",선아현X박문대,로맨틱,,기타,@jjabssal_4ah,https://dongne.co/events/novel05/circles/140024,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
즐거운 부스 나들이,브릭버드,,,,,1sp,데뷔 못하면 죽는 병 걸림,,,테스타,,,,일러스트,,https://dongne.co/events/novel05/circles/139131,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
사랑도 집안 내력인가 봐요,청우건우 AU 앤솔로지,,,,,2sp,데뷔 못 하면 죽는 병 걸림,,,류청우 류건우,류청우X류건우,,,,@bookcwgw2808,https://dongne.co/events/novel05/circles/139552,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
전두엽 살살 녹여만든 문큰,렁지,,,,,1sp,데뷔못하면죽는병걸림,,,"박문대,이세진",박문대X이세진,"로맨틱,섹슈얼",,"일러스트,만화",@Lung_G_5658 ,https://dongne.co/events/novel05/circles/139558,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
반드시 마감 성공하고 만다 ,커피,,,,,2sp,화산귀환,,,,,,,,@gsjajwhha,https://dongne.co/events/novel05/circles/139870,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
천관이 복을 내리시니 문과라도 안 죄송한 바다의 등불이 되어,양갱갱,,,,,2sp,어두운 바다의 등불이 되어,"문과라도 안 죄송한 이세계로 감,천관사복,인사반파자구계통,이합화타적백묘사존",,"박무현,클레이오,지사,풍사",,해당없음,"재희무현, 지혁지현, 빙추, 연만",일러스트,@27hyun0y0,https://dongne.co/events/novel05/circles/140268,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
노을진 시리얼,"낙조, oat",,,,,2sp,데뷔 못하면 죽는 병 걸림(데못죽),,,"차유진,김래빈",차유진X김래빈,"섹슈얼,로맨틱",,소설,,https://dongne.co/events/novel05/circles/138570,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
만두와 토마토,ㅁ,,,,,1sp,전지적 독자시점,,,,,,,기타,,https://dongne.co/events/novel05/circles/139120,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
말랑이 거래소,무명,,,,,1sp,블랙배저,,"블랙배저 쁘띠존 ""역시 블배를 사랑해야지""",,,,,일러스트,,https://dongne.co/events/novel05/circles/139021,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
맛있는 파스타,BN,,,,,2sp,괴담에 떨어져도 출근을 해야 하는구나,,,,,,,,,https://dongne.co/events/novel05/circles/138611,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
묘즈의 마법사,묘즈,,,,,2sp,화산귀환,,,청명 등등,,,,소설,@4saho4,https://dongne.co/events/novel05/circles/139993,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
무알콜 샴페인,무알콜,,,,,1sp,"데뷔 못 하면 죽는 병 걸림,데못죽",,,"청려,류건우",,,청려문대,,,https://dongne.co/events/novel05/circles/139209,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
뭐라도 내겠지,깡,,,,,1sp,블랙배저,백작가의 망나니가 되었다,"블랙배저 쁘띠존 ""역시 블배를 사랑해야지""",힐데베르트 탈레브,,,,소설,@ggangggangi_,https://dongne.co/events/novel05/circles/139197,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
미남과 고양이,"우잉, 테라",,,,,2sp,"묵독,잔차품",,Priest 쁘띠존 - 주일예배,"뤄원저우,페이두,루비싱,린징헝",,"로맨틱,섹슈얼,해당없음",,"만화,일러스트,소설",,https://dongne.co/events/novel05/circles/140430,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
본좌는 엔프피,칠렘,,,,,1sp,천마는 아이돌이 되었다,아포칼립스엔 고인물이 필요해요,,,위화진X점소의,,,,@3ORGNing,https://dongne.co/events/novel05/circles/138959,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
새벽별 오타쿠,솔,,,,,2sp,"명급리,화산귀환",,,,,,,,@bidamsora,https://dongne.co/events/novel05/circles/138728,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
서라벌 특공대,첨지,,,,,2sp,진혼기,천관사복,자하설영 쁘띠존 | 화랑상사 자설지부,"자하,설영",자하X설영,로맨틱,화성사련,소설,@MOFShm,https://dongne.co/events/novel05/circles/139159,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
수상한 짬뽕집,수식,,,,,1sp,데못죽,"이착헌,어바등",,,문대X큰세,해당없음,,"일러스트,만화",dod_SS,https://dongne.co/events/novel05/circles/139590,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
심해어 락밴드,심해어,,,,,2sp,화산귀환,"전지적 독자 시점,이세계 착각 헌터",,,,,,소설,@deepdownsee_ome,https://dongne.co/events/novel05/circles/138789,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
웃어라 망둥아,꺄르륵,,,,,2sp,화산귀환,,,청명,,,,"일러스트,소설,만화",kkyaleuleuk,https://dongne.co/events/novel05/circles/139450,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
전하의 만터우,74NYU,,,,,1sp,천관사복,,,"화성,사련",화성X사련,"로맨틱,섹슈얼",,소설,@74NYU,https://dongne.co/events/novel05/circles/139441,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
찬란히 빛나는,하늘,,,,,2sp,데뷔 못 하면 죽는 병 걸림,,아현문대 쁘띠존 : 데이트의 정석,"선아현,박문대",선아현X박문대,로맨틱,,,@skypurple0__0,https://dongne.co/events/novel05/circles/140113,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
탈덕은 없더라,롱귤,,,,,2sp,서브 남주가 파업하면 생기는 일,,,,세드리크X정예서,,,"일러스트,만화",MD_gyu1,https://dongne.co/events/novel05/circles/138496,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
인외가 되어라 얍,수쿠,,,,,1sp,던전을 그리는 화가 (던그화),"크법사,이착헌,의다살,마차살,명급리,괴담출근 등",,,,,,일러스트,@sukusukusk,https://dongne.co/events/novel05/circles/140078,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
잊혀진 노래의 숲,은해,,,,,1sp,어두운 바다의 등불이 되어,,,,서지혁X신해량,로맨틱,,소설,,https://dongne.co/events/novel05/circles/138630,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
달빛은 거스를 수 없어서,꾼,,,,,2sp,내가 키운 s급들,,,현제유진,성현제X한유진,해당없음,,소설,,https://dongne.co/events/novel05/circles/138995,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
괴물과 미소녀 군주,쿠소수집가,,,,,1sp,창조주의편애법,괴담출근,,"맹순우,미스언노운",,,,일러스트,,https://dongne.co/events/novel05/circles/138578,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
흑발의 반대는 갈발,용,,,,,2sp,잔차품,살파랑,Priest 쁘띠존 - 주일예배,,루비싱X린징헝,,창구,,RYU_ATM,https://dongne.co/events/novel05/circles/140194,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
우리네 가슴엔 꿈도 많다,이지,,,,,2sp,화산귀환,,화산귀환 조걸윤종 쁘띠존/ 조윤은 그대로면 된다,"청명,당소소,조걸,윤종",,로맨틱,,"만화,소설",@Daisy27from,https://dongne.co/events/novel05/circles/139574,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
화산이 귀하지 그럼 뭣이 중헌디,바로,,,,,4sp,화산귀환,,,청명,,"섹슈얼,로맨틱",,,@ba_yaheuro,https://dongne.co/events/novel05/circles/139094,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
힐데가 좋아서 부스 내버림,지밀,,,,,1sp,블랙배저,없음,"블랙배저 쁘띠존 ""역시 블배를 사랑해야지""",힐데베르트 탈레브,,,,소설,@JimilBlove,https://dongne.co/events/novel05/circles/140440,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
다음엔 절대로 같이 일하지 맙시다,노체,,,,,2sp,어두운 바다의 등불이 되어,,,"신해량,서지혁",신해량X서지혁,로맨틱,,"만화,일러스트",@unanocheoscura_,https://dongne.co/events/novel05/circles/139857,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
이렇게 진심이 될줄 몰랐는데,은퍄,,,,,1sp,전지적 독자시점,서브남주가 파업하면 생기는 일,,"유중혁,김독자",,로맨틱,요한예서,소설,@jds_eun20200202,https://dongne.co/events/novel05/circles/139961,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
뒤늦은 입덕이 가장 무섭다더니만,서소현,,,,,1sp,이세계 착각 헌터,,,,,,,소설,,https://dongne.co/events/novel05/circles/138558,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
"중독에 중독된 사람, 엋문도 중독됨",밀리,,,,,2sp,데뷔 못하면 죽는 병 걸림,전지적 독자 시점,,"김독자,유중혁,청려,신재현,박문대",청려X문대,"로맨틱,섹슈얼",중혁독자,일러스트,@M3OWKKAM,https://dongne.co/events/novel05/circles/139665,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
건강한 무설탕 복숭아,"사리, 치토",,,,,1sp,내가 키운 S급들,,"현제유진 쁘띠존 ""HotpinkairwaY""","성현제,한유진",성현제X한유진,로맨틱,,기타,"@pikabunzukSari , @cheetofollowing",https://dongne.co/events/novel05/circles/139179,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
너네가 친구야 부부야,딥,,,,,1sp,데뷔 못 하면 죽는 병 걸림,,아현문대 쁘띠존 : 데이트의 정석,"선아현,박문대",선아현X박문대,로맨틱,,"소설,일러스트",,https://dongne.co/events/novel05/circles/139910,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
이상한 나라의 잡화점,피치,,,,,2sp,,,,,,,,,@__peach_S2,https://dongne.co/events/novel05/circles/139345,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
어두운 바다의 복수가 죽는 병 걸림,족장,,,,,1sp,어두운 바다의 등불이 되어,"데뷔 못하면 죽는 병 걸림,불우한 삶,완벽한 복수를 위하여",,"김재희,박무현,신해량",,로맨틱,"주단청려(단엋, 정우단X신재현), 제롬레몬(제레, 제롬X레이몬드)","일러스트,소설,기타",@JJotjang,https://dongne.co/events/novel05/circles/139955,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
외계인 침공시 좀비가 먼저 잡아먹힌다,157,,,,,1sp,이세계 착각 헌터,좀비물은 항상 쓰레기들이 오래 산다,,"윤시찬,우태정,김기려",윤시찬X우태정,"로맨틱,섹슈얼",,"일러스트,만화",@157eg,https://dongne.co/events/novel05/circles/140100,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
강호의 도리가 바다에 떨어짐,수박,,,,,2sp,화산귀환,어두운 바다의 등불이 되어,,"청명,박무현",,로맨틱,,"일러스트,만화",@THIS2THEWAY,https://dongne.co/events/novel05/circles/140188,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
은광고 어둠의 동인부 동계결산,오십,,,,,1sp,명문고 EX급 조연의 리플레이,,,,황호X조의신,로맨틱,,만화,@50rang,https://dongne.co/events/novel05/circles/140412,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
사숙과 사질의 불순관계,삐생,,,,,4sp,화산귀환,,청명백천 쁘띠존 <청명아! 백천아! 혼인했으니 신행가자!>,"청명,백천",청명X백청,"로맨틱,섹슈얼",,"소설,만화,기타",@Volcano_ging,https://dongne.co/events/novel05/circles/139873,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
어두운 바다의 어푸어푸,보부상,,,,,1sp,어두운바다의등불이되어,,,,,,,,@bobusang0,https://dongne.co/events/novel05/circles/140413,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
어두운 바닷속 파인애플,끝살,,,,,1sp,어두운 바다의 등불이 되어,,,,,,,,@beepdlue,https://dongne.co/events/novel05/circles/140328,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
청명에 당보에 문대문대,능au,,,,,2sp,화산귀한,데뷔 못하면 죽는 병 걸림,,청명,,,청려문대(엋문_데못죽),일러스트,@G_AppleT516,https://dongne.co/events/novel05/circles/139669,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
그룹내 연애는 상관없지 않나?,판사,,,,,2sp,데못죽,"괴담출근,이착헌",,,,,,,,https://dongne.co/events/novel05/circles/139118,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
어두운 독일의 재림예수가 되어,솔,,,,,1sp,,,,,,,,"소설,공예,일러스트",,https://dongne.co/events/novel05/circles/139731,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
건우와 문대를 오른쪽으로 밀어서 왼의 품으로~,서연,,,,,1sp,데뷔 못 하면 죽는 병 걸림,,,"청려,류건우,박문대,이세진,김래빈",청려X문대,"로맨틱,섹슈얼","청려건우, 큰세문대, 래빈문대 등",소설,@SY_Ti_viewer,https://dongne.co/events/novel05/circles/138711,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
문큰이 될까요?,"maji, besos",,,,,2sp,데뷔 못하면 죽는 병 걸림,,,박문대 큰세진 큰달 류건우,박문대X이세진,"로맨틱,섹슈얼",국밥즈,"만화,소설,일러스트","@samsamsam339, @Cinnabluv",https://dongne.co/events/novel05/circles/138822,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
차남표 살림법. 오늘도 환~히!,망나,,,,,2sp,마법명가 차남으로 살아남는 법,,,,,,,일러스트,@dmasal0,https://dongne.co/events/novel05/circles/140536,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
건우야 데뷔하자,마카,,,,,1sp,데못죽,,,,,,,,,https://dongne.co/events/novel05/circles/139040,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
그렇게 됐습니다,독구,,,,,2sp,데뷔 못하면 죽는 병 걸림,,,박문대,류청우X박문대,로맨틱,문대른,만화,,https://dongne.co/events/novel05/circles/139704,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
당보랑 청명이랑,맹,,,,,1sp,화산귀환,,,,당보X청명,로맨틱,,"만화,일러스트",@huamountain,https://dongne.co/events/novel05/circles/139227,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
마감은 집착광공,"두부, 삼이사",,,,,2sp,데못죽,괴담출근,,박문대,청려X문대,로맨틱,큰문,일러스트,dbu_4068,https://dongne.co/events/novel05/circles/139229,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
백수네 구멍가게,괴담백수,,,,,1sp,괴담에 떨어져도 출근을 해야 하는구나,,,,이자헌X김솔음,해당없음,,소설,@goedambaeg34688,https://dongne.co/events/novel05/circles/140085,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
보제관 학여울점,재규,,,,,2sp,천관사복,,,화성사련,,로맨틱,,일러스트,jagu_4r,https://dongne.co/events/novel05/circles/138746,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
서라벌 동물농장,"토끼, 자꾸 넘어지는 상어",,,,,2sp,진혼기,,자하설영 쁘띠존 | 화랑상사 자설지부,"자하,설영",자하X설영,,,,"@R_A__BBIT, @falling_shark",https://dongne.co/events/novel05/circles/138660,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
양심적 설정붕괴,소아월,,,,,2sp,내가 키운 S급들,,"현제유진 쁘띠존 ""HotpinkairwaY""","성현제,한유진",성현제X한유진,섹슈얼,,"만화,일러스트",@Child_C_Moon,https://dongne.co/events/novel05/circles/139070,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
케일님 보우하사,듀라엘,,,,,2sp,백작가의 망나니가 되었다,진혼기,,,,,,,@ebfkdpf,https://dongne.co/events/novel05/circles/138677,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
화음현 슈룹상점,슈아,,,,,1sp,화산귀환,,,청명,,,,"공예,기타,일러스트",@lisian_c,https://dongne.co/events/novel05/circles/140180,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
독자가 치과의사 못 하면 죽는 병 걸림,점일,,,,,1sp,데뷔 못하면 죽는 병 걸림,"전지적 독자 시점,어두운 바다의 등불이 되어",,"청려,박문대,유중혁,김독자",,해당없음,"청려, 건우 중혁, 독자","만화,일러스트,소설,기타",@1111_1Ran,https://dongne.co/events/novel05/circles/139561,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
형제를 사랑하는 두명~형제사랑단♥,"갱쥐, 수풀",,,,,1sp,"의원,다시살다",,,"의각즈,제갈린,진천희,유호",,,,"일러스트,만화,소설","@mushroom_purin, @63ho63",https://dongne.co/events/novel05/circles/139582,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
명문고 구경하고 싶은 사람,사비와,,,,,1sp,명문고 EX급 조연의 리플레이,,,"조의신,황지호,백호군,은호,김신록,용제건",,,,,@Sabiwa_chicken,https://dongne.co/events/novel05/circles/139328,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
어차피 말아먹은 인생 청송에 말아 먹으면 더 맛있다,비고,,,,,1sp,화산귀환,,,"청명,이송백",청명X이송백,"로맨틱,섹슈얼",,소설,@nunkkall,https://dongne.co/events/novel05/circles/139739,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
나야나 매화검존 당사천,이삭,,,,,1sp,"화산귀환,천마돌",아고필,,,,,,,@Esak_5d6q,https://dongne.co/events/novel05/circles/139460,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
간악한 흡혈수괴 처단을 위한 달세계 헌터동무 연합회,Hue,,,,,2sp,월야환담,,,한세건,,,,소설,@to_be_innocent_,https://dongne.co/events/novel05/circles/139097,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
이실님 희신강징 볼려고 납치함,"다함솜, 이실",,,,,2sp,마도조사,,,"남희신,강만음",남희신X강만음,로맨틱,,"만화,일러스트","@ak_by_3, @Isill_0_0",https://dongne.co/events/novel05/circles/138506,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
상으로 오렌지를 받은지 얼마나 오렌지,뭉뭉,,,,,1sp,어두운바다의등불이되어,어바등,,,,해당없음,"째무, 해무, 해무째","만화,공예",@mungmung_8m8,https://dongne.co/events/novel05/circles/139008,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
이것은 사파인가 정파인가,백,,,,,2sp,화산귀환,,,"청명,장일소",,,,"만화,일러스트",@bac_r0,https://dongne.co/events/novel05/circles/140420,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
전하는 대가리를 사랑했네,잠탱이,,,,,1sp,화산귀환,천관사복,,,,,,,,https://dongne.co/events/novel05/circles/139948,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
유혀니 형아에요?,페이지,,,,,1sp,내스급,,유현유진 쁘띠존 :: 2025 AWARDS,,,,,,,https://dongne.co/events/novel05/circles/138887,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
좋았던 옛날처럼?,위리위리,,,,,1sp,블랙배저,,"블랙배저 쁘띠존 ""역시 블배를 사랑해야지""",카일,,,,"만화,일러스트",@wiri_wiri_,https://dongne.co/events/novel05/circles/138943,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
이것은 잡탕인듯...,잠만보,,,,,1sp,백작가의 망나니가 되었다,내가 키운 s급들,,케일,,,,소설,,https://dongne.co/events/novel05/circles/139241,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
