부스명,대표자,위치,위치(열),위치(번호),반부스,부스,대표 작품(원작),그 외 다루는 작품,쁘띠존,캐릭터,커플링,커플링 성향,그 외 커플링,매체,트위터,링크,행사명,개최일
Love1999,천사,,,,,1sp,헌터x헌터,"아이돌리쉬 세븐,죠죠의 기묘한 모험",,,,,,,@Love__ppi,https://dongne.co/events/df2407/circles/124941,제26회 디. 페스타,Day1
Lovely Mix,Lovely Mix,,,,,1sp,화산귀환,"내스급,데못죽,전독시",,,,,,,@LovelyMix_,https://dongne.co/events/df2407/circles/123850,제26회 디. 페스타,Day1
MMMA,MMMA,,,,,2sp,하이큐,,,,,,,,ummm_mmma ,https://dongne.co/events/df2407/circles/123655,제26회 디. 페스타,Day1
My☆Planet,행성지기,,,,,2sp,핸드메이드 봉제인형,솜인형(10cm) 드레스,,,,,,공예,@My_Planet_Doll,https://dongne.co/events/df2407/circles/124626,제26회 디. 페스타,Day1
요즘 대세는 커플 기일♡[MZ],"겨울, 망사랑",,,,,2sp,주술회전,,게토고죠 쁘띠존 《END UP》,"게토 스구루,고죠 사토루",게토 스구루X고죠 사토루,"로맨틱,섹슈얼",,,@binwinter_1029 @luvinruin725,https://dongne.co/events/df2407/circles/124697,제26회 디. 페스타,Day1
NAMELESS,헤이즐,,,,,1sp,"주술회전,도리벤",,,"고죠 사토루,게토 스구루",고죠 사토루X게토 스구루,로맨틱,,"만화,일러스트,소설",@hajel0302,https://dongne.co/events/df2407/circles/124890,제26회 디. 페스타,Day1
NEVERLAND,데스앙크,,,,,1sp,앙상블 스타즈,,,"카게히라 미카,이츠키 슈",,로맨틱,,"만화,소설",@en_Deathwink,https://dongne.co/events/df2407/circles/123556,제26회 디. 페스타,Day1
미친 그림러 모드 on,구마린,,,,,2sp,파이널 판타지 14,"무기미도,세븐틴",,,에스티니앙X이젤,로맨틱,,,@Coumarinnn,https://dongne.co/events/df2407/circles/125277,제26회 디. 페스타,Day1
                                                                                                                                                                                               ONLY GOGE,"사뿐, 모지",,,,,4sp,주술회전,,고죠게토 쁘띠존 : ✧ 夢中相尋 몽중상심 ✦,"고죠 사토루,게토 스구루",고죠 사토루X게토 스구루,"로맨틱,섹슈얼",,만화,"@only_death_only , @mo_gurim",https://dongne.co/events/df2407/circles/126289,제26회 디. 페스타,Day1
P들의 부스,SOBI(소비),,,,,2sp,창작,,,,,,,공예,@jin_fierce ,https://dongne.co/events/df2407/circles/127097,제26회 디. 페스타,Day1
PASSWORD 572,salgu,,,,,2sp,주술회전,,고죠게토 쁘띠존 : ✧ 夢中相尋 몽중상심 ✦,"고죠 사토루,게토 스구루",고죠 사토루X게토 스구루,로맨틱,,,@_mlm_x_,https://dongne.co/events/df2407/circles/124840,제26회 디. 페스타,Day1
Pin-up Boy,자규,,,,,2sp,붕괴:스타레일,원신,,연경,,"로맨틱,섹슈얼",소x종려,"소설,만화",,https://dongne.co/events/df2407/circles/125807,제26회 디. 페스타,Day1
Platina Comet,트리아논,,,,,2sp,앙상블스타즈,스텔라이브,,유우키 마코토,트릭X스타,"로맨틱,섹슈얼",트릭스타 넷이사귐~,,anon_ovs,https://dongne.co/events/df2407/circles/123302,제26회 디. 페스타,Day1
puppyBEAR,스타감자,,,,,2sp,데못죽,,,문대 큰세 테스타 ...,,,,,@80o0o0o08,https://dongne.co/events/df2407/circles/123304,제26회 디. 페스타,Day1
Sad Sad Kiddie,미르덱스,,,,,2sp,주술회전,,후시른 쁘띠존 3회 [ MEGUMI IS ALWAYS RIGHT ],"이타도리 유지,후시구로 메구미,료멘 스쿠나",,"섹슈얼,로맨틱","이타후시, 스쿠후시",,@jjks_mirdex,https://dongne.co/events/df2407/circles/125428,제26회 디. 페스타,Day1
누이좋고 매부좋고 Seanson3 ~외전~,칠러,,,,,2sp,일타강사 백사부,데뷔 못하면 죽는 병 걸림,,"남궁수,백수룡,박문대,이세진(큰세)",남궁수X백수룡,"로맨틱,섹슈얼",문대큰세(문큰),"소설,만화",@Chiller_web,https://dongne.co/events/df2407/circles/124340,제26회 디. 페스타,Day1
SERIREI ~경애 114%의 남자~,월월,,,,,2sp,모브사이코100,,,"세리자와 카츠야,레이겐 아라타카",세리자와 카츠야X레이겐 아라타카,"로맨틱,섹슈얼",,"소설,만화",@W0l0o,https://dongne.co/events/df2407/circles/125223,제26회 디. 페스타,Day1
SNBR,시나브로,,,,,1sp,마법사의 약속 (마호야쿠),,,,,,,만화,si_nab,https://dongne.co/events/df2407/circles/123509,제26회 디. 페스타,Day1
Stars Orbit 출장부스,피리아,,,,,1sp,데뷔 못 하면 죽는 병 걸림,,,,,,,,@filiaulcopt,https://dongne.co/events/df2407/circles/124072,제26회 디. 페스타,Day1
<시리무 쁘띠존: Summer Dog on the Moon> 주최부스,시리무 쁘띠존: Summer Dog on the Moon,,,,,2sp,,,시리무 쁘띠존: Summer Dog on the Moon,,,,,,,https://dongne.co/events/df2407/circles/123551,제26회 디. 페스타,Day1
언제나 이기는 Take Your Star!,Yoon,,,,,4sp,데뷔 못 하면 죽는 병걸림,,,박문대 선아현 이세진 배세진 류청우 차유진 김래빈 신재현 청려 신오 주단채율,,,,일러스트,@Oyo_on0,https://dongne.co/events/df2407/circles/123634,제26회 디. 페스타,Day1
TOR,TOR,,,,,4sp,,,,,,,,기타,softyor_tor,https://dongne.co/events/df2407/circles/123246,제26회 디. 페스타,Day1
고죠게토 순애의맛TV,하지,,,,,2sp,주술회전,,고죠게토 쁘띠존 : ✧ 夢中相尋 몽중상심 ✦,"고죠 사토루,게토 스구루",고죠 사토루X게토 스구루,"섹슈얼,로맨틱",온리고죠게토좌우상대고정일공일수신성혼인,소설,@G0GE572,https://dongne.co/events/df2407/circles/123652,제26회 디. 페스타,Day1
Two Rabbits & 자몽공방,Rabbits,,,,,2sp,데못죽,"슬램덩크,가비지타임,플레이브,화산귀환,앙스타등",,,,,,,@2rabbits,https://dongne.co/events/df2407/circles/126011,제26회 디. 페스타,Day1
VELTUS,쟈키퐁,,,,,4sp,"에반게리온,록맨,스플래툰",,,사키엘,,,,"일러스트,조형,기타",@zakipong_v,https://dongne.co/events/df2407/circles/123323,제26회 디. 페스타,Day1
토맛토맛토 먹는 뿌 믿기 vs 게미 먹는 사이 믿기,토맛토맛토,,,,,2sp,프로젝트 세카이,,,"아오야기 토우야,시노노메 아키토",아오야기 토우야X시노노메 아키토,로맨틱,,"만화,일러스트",@_sshiptaku_,https://dongne.co/events/df2407/circles/126062,제26회 디. 페스타,Day1
W and【572】 B,HK,,,,,1sp,주술회전,,고죠게토 쁘띠존 : ✧ 夢中相尋 몽중상심 ✦,"고죠 사토루,게토 스구루",고죠 사토루X게토 스구루,로맨틱,,,@0Hkkkk,https://dongne.co/events/df2407/circles/124490,제26회 디. 페스타,Day1
정의로운 양키 Windbreaker 한 입 어떠신지?,"하루, 하파",,,,,2sp,윈드브레이커,,,,스오X사쿠,로맨틱,"토가사쿠, 사쿠른 ",,@hapa_rupa,https://dongne.co/events/df2407/circles/123657,제26회 디. 페스타,Day1
사파일짱x정파일짱,술꽃,,,,,2sp,화산귀환,,화산귀환 쁘띠존: 天下俠義,,장일소X청명,,,"만화,일러스트",@soolkkok,https://dongne.co/events/df2407/circles/123613,제26회 디. 페스타,Day1
수달의작업실X꽁뜨공방,"김수달, 꽁치",,,,,2sp,수공예,"플레이브,가비지타임",,,,,,"공예,일러스트",@sudal_s @kkong_ttu_,https://dongne.co/events/df2407/circles/124544,제26회 디. 페스타,Day1
xoxo_xoxo,구남,,,,,2sp,슬램덩크,,,,,,,"일러스트,만화",@qnamxoxo,https://dongne.co/events/df2407/circles/123195,제26회 디. 페스타,Day1
스구 X 사토 SS,Zinn,,,,,2sp,주술회전,,게토고죠 쁘띠존 《END UP》,,게토 스구루X고죠 사토루,"섹슈얼,로맨틱",,,,https://dongne.co/events/df2407/circles/125285,제26회 디. 페스타,Day1
                                                                                                                                                                                                푸른봄XXL세트,"뭔버거, 뭔튀김",,,,,4sp,주술회전,,고죠게토 쁘띠존 : ✧ 夢中相尋 몽중상심 ✦,"고죠 사토루,게토 스구루",고죠 사토루X게토 스구루,"로맨틱,섹슈얼",,"만화,일러스트","@3vnqha ,  @What_fried",https://dongne.co/events/df2407/circles/123464,제26회 디. 페스타,Day1
yepeen,예핀,,,,,1sp,오리지널,,,,,,,일러스트,yepeen,https://dongne.co/events/df2407/circles/127018,제26회 디. 페스타,Day1
yuionsen,유유,,,,,2sp,페르소나4,,,"하나무라 요스케,번장",주인공X하나무라,로맨틱,,만화,yuuuikuma,https://dongne.co/events/df2407/circles/123216,제26회 디. 페스타,Day1
不忘,"파얀, 몽상화",,,,,2sp,주술회전,,게토고죠 쁘띠존 《END UP》,"게토 스구루,고죠 사토루",게토 스구루X고죠 사토루,"섹슈얼,로맨틱",,"소설,일러스트","@payann_725, @mongsanghwa",https://dongne.co/events/df2407/circles/123122,제26회 디. 페스타,Day1
<고죠게토 쁘띠존 : ✧ 夢中相尋 몽중상심 ✦> 주최부스 / 1,고죠게토 쁘띠존 : ✧ 夢中相尋 몽중상심 ✦,,,,,2sp,,,고죠게토 쁘띠존 : ✧ 夢中相尋 몽중상심 ✦,,,,,,,https://dongne.co/events/df2407/circles/125239,제26회 디. 페스타,Day1
<고죠게토 쁘띠존 : ✧ 夢中相尋 몽중상심 ✦> 주최부스 / 2,고죠게토 쁘띠존 : ✧ 夢中相尋 몽중상심 ✦,,,,,2sp,,,고죠게토 쁘띠존 : ✧ 夢中相尋 몽중상심 ✦,,,,,,,https://dongne.co/events/df2407/circles/125238,제26회 디. 페스타,Day1
미소녀누나男국밥집,화안남,,,,,2sp,주술회전,,게토고죠 쁘띠존 《END UP》,"게토 스구루,고죠 사토루",게토 스구루X고죠 사토루,"로맨틱,섹슈얼",,"일러스트,기타,만화",,https://dongne.co/events/df2407/circles/124394,제26회 디. 페스타,Day1
青春 POWER BOOSTER,"파워, 부수리",,,,,2sp,주술회전,,게토고죠 쁘띠존 《END UP》,"게토 스구루,고죠 사토루",,"로맨틱,섹슈얼",,"만화,일러스트",@boosoori,https://dongne.co/events/df2407/circles/123767,제26회 디. 페스타,Day1
```,호기,,,,,1sp,슬램덩크,,10X100 사랑은 기하급수적! | 호열백호 쁘띠존,"양호열,강백호",양호열X강백호,,,만화,@hg_1_0,https://dongne.co/events/sports09/circles/129545,제9회 대운동회,Day2
<쿠로코의 농구 쁘띠존> 주최부스,쿠로코의 농구 쁘띠존,,,,,2sp,,,쿠로코의 농구 쁘띠존,,,,,,,https://dongne.co/events/sports09/circles/128625,제9회 대운동회,Day2
<준수상호 쁘띠존> 주최부스,준수상호 쁘띠존,,,,,2sp,,,준수상호 쁘띠존,,,,,,,https://dongne.co/events/sports09/circles/128623,제9회 대운동회,Day2
<태웅태섭 쁘띠존 | 겨울의 강이 여름의 바다에게> 주최부스,태웅태섭 쁘띠존 | 겨울의 강이 여름의 바다에게,,,,,2sp,,,태웅태섭 쁘띠존 | 겨울의 강이 여름의 바다에게,,,,,,,https://dongne.co/events/sports09/circles/127415,제9회 대운동회,Day2
<우성명헌 쁘띠존 | 우연일까? 운명이야!> 주최부스,우성명헌 쁘띠존 | 우연일까? 운명이야!,,,,,2sp,,,우성명헌 쁘띠존 | 우연일까? 운명이야!,,,,,,,https://dongne.co/events/sports09/circles/129638,제9회 대운동회,Day2
 사랑과 다정의 연대,하이,,,,,1sp,슬램덩크,,우성명헌 쁘띠존 | 우연일까? 운명이야!,"정우성,이명헌",정우성X이명헌,"로맨틱,섹슈얼",,,@AtoP0910,https://dongne.co/events/sports09/circles/129983,제9회 대운동회,Day2
.,사돈팔촌,,,,,1sp,,,,,,,,만화,mellowmllow666,https://dongne.co/events/sports09/circles/128066,제9회 대운동회,Day2
.,쓩늉,,,,,2sp,,,,,,,,,@todac_s,https://dongne.co/events/sports09/circles/129522,제9회 대운동회,Day2
.,.,,,,,1sp,가비지타임,,,,,,,일러스트, @,https://dongne.co/events/sports09/circles/129270,제9회 대운동회,Day2
.,TWO,,,,,2sp,가비지타임,하이큐,,,,,,일러스트,"@two__100, @SeeeonS2",https://dongne.co/events/sports09/circles/127998,제9회 대운동회,Day2
..,호기,,,,,1sp,슬램덩크,,10X100 사랑은 기하급수적! | 호열백호 쁘띠존,"양호열,강백호",양호열X강백호,,,만화,@hg_1_0,https://dongne.co/events/sports09/circles/129780,제9회 대운동회,Day2
##위닝샷합시다,긷,,,,,1sp,위닝샷,,,,,,,"일러스트,공예",,https://dongne.co/events/sports09/circles/128704,제9회 대운동회,Day2
역 앞 라멘집,왐밤,,,,,2sp,슬램덩크,,10X100 사랑은 기하급수적! | 호열백호 쁘띠존,강백호,양호열X강백호,"로맨틱,섹슈얼",,"만화,일러스트,소설",,https://dongne.co/events/sports09/circles/128851,제9회 대운동회,Day2
아 형 왜그래요 진짜,향설,,,,,2sp,슬램덩크,,우성명헌 쁘띠존 | 우연일까? 운명이야!,정우성 이명헌,정우성X이명헌,섹슈얼,,,,https://dongne.co/events/sports09/circles/127793,제9회 대운동회,Day2
빵 사세요 빠앙,재리,,,,,2sp,가비지타임,,,"성준수,전영중",성준수X전영중,섹슈얼,,만화,@jaehwarii,https://dongne.co/events/sports09/circles/129957,제9회 대운동회,Day2
네 무릎에 키스를,CIEL,,,,,2sp,슬램덩크,하이큐,,"송태섭,정대만",송태섭X정대만,"로맨틱,섹슈얼","호열백호, 대협태웅, 보쿠로, 보쿠로아카","만화,소설",di_ankh,https://dongne.co/events/sports09/circles/127664,제9회 대운동회,Day2
네 홍차에 스포츠를 탔어,퐐삼,,,,,2sp,가비지타임,"츠루네,슬램덩크",,"북산,카제마이고,지상고",서태웅X강백호,로맨틱,타케하야세이야×나루미야 미나토,일러스트,@83_926,https://dongne.co/events/sports09/circles/128640,제9회 대운동회,Day2
이 녀석의 마감하는 얼굴이 보고 싶어,민규,,,,,1sp,슬램덩크,,,"정우성,송태섭",정우성X송태섭,"섹슈얼,로맨틱",,"만화,소설",alertofblizzard,https://dongne.co/events/sports09/circles/127666,제9회 대운동회,Day2
꼭 대운을 가겠어영... 용!,누,,,,,1sp,슬램덩크,,,이명헌,우성X명헌,해당없음,,소설,@pre_c_h,https://dongne.co/events/sports09/circles/129059,제9회 대운동회,Day2
두 남자가 데스매치에서 마지막까지 함께하기로 약속한 것에 대하여,キリ,,,,,1sp,블루록,,신부스대전,,나기X레오,,,,kireo791014,https://dongne.co/events/sports09/circles/128772,제9회 대운동회,Day2
뭘 좋아할지 몰라서 모든 공을 준비해봤어,루x웅동,,,,,1sp,슬램덩크,가비지타임 하이큐,,"윤대협,서태웅,최동오,정대만,이명헌,박병찬,최종수,성준수,전영중,카게야마",윤대협X서태웅,해당없음,,"만화,일러스트,기타",NAYA_07_11,https://dongne.co/events/sports09/circles/129075,제9회 대운동회,Day2
그 수비스페셜리스트의 수비방식,"은설, 소사, 호밀빵버거",,,,,2sp,가비지타임,,,기상호,기상호,로맨틱,"뱅상, 준상, 종상, 희상(배포)",,"@Eunsul_1109, @SOSA3451, @Homilpangburger",https://dongne.co/events/sports09/circles/128294,제9회 대운동회,Day2
털...호백하는부스,악어,,,,,2sp,슬램덩크,,10X100 사랑은 기하급수적! | 호열백호 쁘띠존,"양호열,강백호",양호열X강백호,"로맨틱,섹슈얼",,만화,@hmng_etc,https://dongne.co/events/sports09/circles/128862,제9회 대운동회,Day2
고래,시리,,,,,2sp,슬램덩크,,,,,,,"소설,만화",,https://dongne.co/events/sports09/circles/127340,제9회 대운동회,Day2
꼬옥,꼬옥,,,,,2sp,슬램덩크,,,정대만,,,,"만화,일러스트",kkoog_TT,https://dongne.co/events/sports09/circles/127516,제9회 대운동회,Day2
릴리,하다월,,,,,2sp,가비지타임,,,,,,,,@warhwa,https://dongne.co/events/sports09/circles/127740,제9회 대운동회,Day2
만듦,jini0305,,,,,2sp,,,,해리포터,,,,,,https://dongne.co/events/sports09/circles/128065,제9회 대운동회,Day2
미정,이미르 / 헴바거,,,,,4sp,슬램덩크/가비지타임,파이널판타지14,,,,,,"만화,일러스트",@mireu_ree / @hotblue_1,https://dongne.co/events/sports09/circles/129944,제9회 대운동회,Day2
쉼터,송삼이,,,,,1sp,슬램덩크,,No.1 프로포즈 대작전,송태섭,,로맨틱,,소설,@notfishyesgay,https://dongne.co/events/sports09/circles/129005,제9회 대운동회,Day2
악띵,악,,,,,1sp,가비지타임,,,종수 상호 병찬,박병찬X기상호,"해당없음,로맨틱","뱅상, 인신",소설,ak_dunk12 ,https://dongne.co/events/sports09/circles/128491,제9회 대운동회,Day2
임시,밍,,,,,1sp,가비지타임,,,,,,,일러스트,,https://dongne.co/events/sports09/circles/128113,제9회 대운동회,Day2
잡탕,두부 ,,,,,4sp,가비지타임,슬램덩크,,,,,,,jung_dubu,https://dongne.co/events/sports09/circles/128451,제9회 대운동회,Day2
최강,냐냐냥,,,,,1sp,슬램덩크,,No.1 프로포즈 대작전,,,,,,,https://dongne.co/events/sports09/circles/128739,제9회 대운동회,Day2
크림,챠비별,,,,,2sp,,,,,,,,공예,,https://dongne.co/events/sports09/circles/128419,제9회 대운동회,Day2
그딴 건 니네가 내야 해,시약,,,,,2sp,가비지타임,,,상호 지수 종수 병찬,,"로맨틱,섹슈얼","종수상호, 상호병찬, 병찬종수","만화,소설",@Nox_030,https://dongne.co/events/sports09/circles/128336,제9회 대운동회,Day2
농놀 부스,포포우,,,,,1sp,,,,,,,,,,https://dongne.co/events/sports09/circles/128911,제9회 대운동회,Day2
밥알 콩알,공,,,,,2sp,슬램덩크,,10X100 사랑은 기하급수적! | 호열백호 쁘띠존,양호열 강백호,양호열X강백호,해당없음,양호열X강백호,만화,@SLDK0401,https://dongne.co/events/sports09/circles/128815,제9회 대운동회,Day2
원조 밥상 (아침뱅상됩니다),히로히로,,,,,2sp,가비지타임,,,박병찬,박병찬X기상호,,,,,https://dongne.co/events/sports09/circles/127616,제9회 대운동회,Day2
호백 하자 냐,"냔냐 , 아자",,,,,2sp,슬램덩크,,10X100 사랑은 기하급수적! | 호열백호 쁘띠존,"양호열,강백호",,로맨틱,,"만화,공예",@ho10__100ho,https://dongne.co/events/sports09/circles/128780,제9회 대운동회,Day2
마감 강림 『 마감 확정 』,우,,,,,2sp,블루록,,신부스대전,이사기,이사기,,,,,https://dongne.co/events/sports09/circles/128024,제9회 대운동회,Day2
이런 덩치 큰 녀석들한테 가로막혀서 어쩌잔거야!,내삐,,,,,2sp,슬램덩크,,Speedster | 태섭왼 쁘띠존 ,송태섭,,"로맨틱,섹슈얼","송태섭x정대만, 송태섭x이명헌, 송태섭x정우성","만화,소설",@NPpi_14,https://dongne.co/events/sports09/circles/127935,제9회 대운동회,Day2
몸에 좋은 호백,쵸,,,,,1sp,슬램덩크,,10X100 사랑은 기하급수적! | 호열백호 쁘띠존,"양호열,강백호",양호열X강백호,"로맨틱,섹슈얼",,소설,chyo_nong,https://dongne.co/events/sports09/circles/128339,제9회 대운동회,Day2
국경 없는 농구 모임,줄무늬다람쥐,,,,,2sp,슬램덩크,가비지타임,,이명헌 송태섭 최종수 기상호,,로맨틱,최종수×기상호(종상),"일러스트,만화",loveinthe90ss,https://dongne.co/events/sports09/circles/129537,제9회 대운동회,Day2
어릴 적먹 었던 바로 그 맛,"YES, 사탕",,,,,2sp,쿠로코의 농구,,쿠로코의 농구 쁘띠존,"아카시,마유즈미",아카시 세이쥬로X마유즈미 치히로,"로맨틱,섹슈얼",,"만화,소설","1220x0301, candy_745",https://dongne.co/events/sports09/circles/127899,제9회 대운동회,Day2
파란 하늘 아래 너와 함께한 농구가 제일 재밌었어,"시스티나, 돈고",,,,,2sp,가비지타임,,준수상호 쁘띠존,"성준수,기상호",성준수X기상호,"로맨틱,섹슈얼",,"소설,일러스트,기타",@sistina_w,https://dongne.co/events/sports09/circles/127646,제9회 대운동회,Day2
락교 넣고 구운 오코노미야키,어누,,,,,1sp,하이큐,"츠루네,가비지타임",,히나타,,,,만화,@eo9eul0,https://dongne.co/events/sports09/circles/128629,제9회 대운동회,Day2
햄님 부스 내요?,댜람,,,,,2sp,하이큐,,,,,,,일러스트,,https://dongne.co/events/sports09/circles/128502,제9회 대운동회,Day2
대태 무슨 일이야,농팔이 ,,,,,1sp,슬램덩크,,No.1 프로포즈 대작전,대만태섭,정대만X송태섭,"섹슈얼,로맨틱",대만태섭,"만화,일러스트",@nong_8E,https://dongne.co/events/sports09/circles/128126,제9회 대운동회,Day2
명태 평생 해야징,"야징, 오키나와순두부",,,,,2sp,슬램덩크,,No.1 프로포즈 대작전,,,,,,,https://dongne.co/events/sports09/circles/128269,제9회 대운동회,Day2
우명 도장 팝니다,농기덕,,,,,1sp,슬램덩크,,우성명헌 쁘띠존 | 우연일까? 운명이야!,"정우성,이명헌",정우성X이명헌,,,기타,@deong_gideok,https://dongne.co/events/sports09/circles/127779,제9회 대운동회,Day2
청춘 지구 농구부,솔이,,,,,2sp,가비지타임,슬램덩크,준수상호 쁘띠존,"성준수,기상호",성준수X기상호,해당없음,,"일러스트,기타,소설",@soriiinotsorry,https://dongne.co/events/sports09/circles/128520,제9회 대운동회,Day2
농구 코트 위에서 프리즘쇼,ㄷㄱ,,,,,2sp,슬램덩크,킹프리,우성명헌 쁘띠존 | 우연일까? 운명이야!,정우성 이명헌 서태웅 정대만 카케루 타이가,우성X명헌,해당없음,"태웅대만, 카케타이",만화,@,https://dongne.co/events/sports09/circles/129634,제9회 대운동회,Day2
똑똑 같이 농구하자,DaDa,,,,,2sp,슬램덩크,,"태섭대만 쁘띠존 ｜Lucky 7, Three point, 1st Love","송태섭,정대만",송태섭X정대만,로맨틱,,일러스트,@DaDa9191,https://dongne.co/events/sports09/circles/128284,제9회 대운동회,Day2
북산 감자 복복협의회,"J, 륭",,,,,2sp,슬램덩크,,,북산 멤버들,송태섭X이한나,"로맨틱,섹슈얼",,"소설,기타","@4tleastoneforU, @ryungsillust",https://dongne.co/events/sports09/circles/128096,제9회 대운동회,Day2
내가 요즘 가비지타임을 보고 있는데 느낀게 존나 열심히 안하면 안될거 같애 근데 우린 열심히 안하잖아 우린 안될거야 아마,허사,,,,,2sp,가비지타임,,,,,,,,,https://dongne.co/events/sports09/circles/127829,제9회 대운동회,Day2
"이게 됏네,..,. 감사합니다",치브,,,,,4sp,슬램덩크,,태웅태섭 쁘띠존 | 겨울의 강이 여름의 바다에게,,서태웅X송태섭,"로맨틱,섹슈얼","우성태섭,백호태섭,태섭한나","만화,일러스트",@ChibuNyam,https://dongne.co/events/sports09/circles/128267,제9회 대운동회,Day2
군빰 요거트,빰,,,,,1sp,가비지타임,,준수상호 쁘띠존,"성준수,기상호",,로맨틱,,일러스트,@9oonbami,https://dongne.co/events/sports09/circles/128817,제9회 대운동회,Day2
북산 동물원,닉스,,,,,2sp,슬램 덩크,,,서태웅 강백호,,"로맨틱,섹슈얼",,소설,@jungdokdolnim,https://dongne.co/events/sports09/circles/127881,제9회 대운동회,Day2
평생 갑타해,유우,,,,,1sp,가비지타임,,,,,,,만화,@yeondoli_,https://dongne.co/events/sports09/circles/129571,제9회 대운동회,Day2
햇님 잡화점,나기,,,,,2sp,하이큐.슬램덩크,,,,,,,,,https://dongne.co/events/sports09/circles/128273,제9회 대운동회,Day2
항상 태대가 나를 잡았지,"동글, 멜",,,,,2sp,슬램덩크,,"태섭대만 쁘띠존 ｜Lucky 7, Three point, 1st Love",송태섭 정대만,송태섭X정대만,"로맨틱,섹슈얼",,소설,@DDD_gle,https://dongne.co/events/sports09/circles/129961,제9회 대운동회,Day2
달군 농구공 퉁기기,남자헌터,,,,,1sp,가비지타임,,,"가비지타임 성준수,전영중",성준수X전영중,"로맨틱,해당없음",,만화,@dansihunter,https://dongne.co/events/sports09/circles/128615,제9회 대운동회,Day2
세계 제일의 첫사랑,릿코,,,,,2sp,블루록,,신부스대전,나기 세이시로 미카게 레오,나기 세이시로X미카게 레오,로맨틱,,"만화,소설",@igedamoya,https://dongne.co/events/sports09/circles/128166,제9회 대운동회,Day2
항상 엔진을 켜둘게,회색이끼,,,,,2sp,슬램덩크,,,"박철,정대만",박철X정대만,로맨틱,,,,https://dongne.co/events/sports09/circles/127862,제9회 대운동회,Day2
회귀 완료한 사람들,회귀자,,,,,2sp,슬램덩크,,,,,로맨틱,,일러스트,ronno_5,https://dongne.co/events/sports09/circles/128185,제9회 대운동회,Day2
우리 영원히 호백하자,퓨미 놀란 자승 소금,,,,,2sp,슬램덩크,,10X100 사랑은 기하급수적! | 호열백호 쁘띠존,"양호열,강백호",양호열X강백호,로맨틱,,소설,@10_100_yamyam,https://dongne.co/events/sports09/circles/129606,제9회 대운동회,Day2
명태 예아예아,"호엥, 세아",,,,,2sp,슬램덩크,,No.1 프로포즈 대작전,"이명헌,송태섭",이명헌X송태섭,"로맨틱,섹슈얼",태웅백호,,"@hoeeeeng479, @SAEA_jabdeog",https://dongne.co/events/sports09/circles/128420,제9회 대운동회,Day2
뭔진 모르겠고,섭잇,,,,,2sp,슬램덩크,,No.1 프로포즈 대작전,"송태섭,이명헌,정우성",정우성X송태섭,"로맨틱,섹슈얼",명헌태섭,소설,NJ_CEO,https://dongne.co/events/sports09/circles/128976,제9회 대운동회,Day2
야호 여름이다,농놀,,,,,2sp,미정,,"태섭대만 쁘띠존 ｜Lucky 7, Three point, 1st Love",,태섭X대만,로맨틱,,"소설,일러스트",nongnol,https://dongne.co/events/sports09/circles/129974,제9회 대운동회,Day2
종뱅 탐구생활,arce,,,,,1sp,가비지타임,,,종수 병찬,종수X병찬,"로맨틱,섹슈얼",,,@arce_2321,https://dongne.co/events/sports09/circles/128591,제9회 대운동회,Day2
탱댐 한상차림,비빔밥,,,,,2sp,슬램덩크,,,정대만,서태웅X정대만,로맨틱,,만화,bibizagoyo,https://dongne.co/events/sports09/circles/128560,제9회 대운동회,Day2
같이 태른하실 분 절찬모집중,피요,,,,,4sp,슬램덩크,,No.1 프로포즈 대작전,송태섭,정X송태섭,섹슈얼,"우성태섭,태섭른",소설,@ppiyo74283086,https://dongne.co/events/sports09/circles/129698,제9회 대운동회,Day2
늙은 호백러와 탑꾸 명장 지망생,끼리,,,,,2sp,슬램덩크,,10X100 사랑은 기하급수적! | 호열백호 쁘띠존,"양호열,강백호",양호열X강백호,,,"소설,공예",,https://dongne.co/events/sports09/circles/129694,제9회 대운동회,Day2
평생 농놀하자 지는 쪽은 농구공이 되는걸로,농큐,,,,,2sp,가비지타임,슬램덩크,,,,,,일러스트,@nong_Q1,https://dongne.co/events/sports09/circles/128831,제9회 대운동회,Day2
공을 동그라미 안에 넣어.,"김늑대, 장단",,,,,2sp,가비지타임,,,,,로맨틱,"쫑언, 준쟁",,,https://dongne.co/events/sports09/circles/128305,제9회 대운동회,Day2
전부 우명이다 근데 아닐지도,"퓨나, 뿅팔계",,,,,2sp,슬램덩크,,우성명헌 쁘띠존 | 우연일까? 운명이야!,우성명헌,우성X명헌,로맨틱,,만화,@puepuena,https://dongne.co/events/sports09/circles/129113,제9회 대운동회,Day2
일일 호백따기 체험존,"박끼덩,농부,쪼",,,,,2sp,슬램덩크,,10X100 사랑은 기하급수적! | 호열백호 쁘띠존,"양호열,강백호",양호열X강백호,로맨틱,,,@1_a137,https://dongne.co/events/sports09/circles/128634,제9회 대운동회,Day2
저도 무언가를 해봅니다,클레어,,,,,1sp,슬램덩크,,,서태웅,윤대협X서태웅,해당없음,,소설,@Kaede___RE,https://dongne.co/events/sports09/circles/129272,제9회 대운동회,Day2
