부스명,대표자,위치,위치(열),위치(번호),반부스,부스,대표 작품(원작),그 외 다루는 작품,쁘띠존,캐릭터,커플링,커플링 성향,그 외 커플링,매체,트위터,링크,행사명,개최일
퇴사하고 싶다,똥응,,,,,1sp,"엘소드,리그오브레전드,괴담출근",,,,,,,게임,,https://dongne.co/events/df2510/circles/152176,제31회 디. 페스타(토),Day1
오시끼리 친한 조합,파슬리,,,,,1sp,마법사의 약속,,마호야쿠 쁘띠존 : 현자의 마법관 ~한국 지부~,,,,,,@pasullli,https://dongne.co/events/df2510/circles/152520,제31회 디. 페스타(토),Day1
부스라고 쓰고 슈뢰딩거의 마감일정이라고 읽는,마루,,,,,2sp,타입문,메기도72,,,,,,소설,,https://dongne.co/events/df2510/circles/151882,제31회 디. 페스타(토),Day1
공항에서 만나요,"24, 태성",,,,,2sp,주술회전,,,"고죠 사토루,게토 스구루",고죠 사토루X게토 스구루,로맨틱,,"만화,소설",@2424wkr,https://dongne.co/events/df2510/circles/151569,제31회 디. 페스타(토),Day1
괴담보다 담걸림,뭉구,,,,,2sp,괴담에 떨어져도 출근을 해야 하는구나,,,,,,,,@moongguyam,https://dongne.co/events/df2510/circles/153461,제31회 디. 페스타(토),Day1
도마뱀의 보물함,해룡,,,,,2sp,,,,,,,,,,https://dongne.co/events/df2510/circles/151177,제31회 디. 페스타(토),Day1
돌아가는 길에서,행,,,,,2sp,검은방회색도시베스타,,어떤방 무슨도시 어드메스타즈 올앳원스,,,,,게임,,https://dongne.co/events/df2510/circles/153004,제31회 디. 페스타(토),Day1
두철이와 어쩔이,두철,,,,,2sp,헌터헌터,,,키르아,,,,,"ducheori, sowhat_hunter",https://dongne.co/events/df2510/circles/151490,제31회 디. 페스타(토),Day1
문로드도 길이다,챌,,,,,2sp,마법사의 약속,,마호야쿠 쁘띠존 : 현자의 마법관 ~한국 지부~,,,,,,@AP0PHYL1TE,https://dongne.co/events/df2510/circles/152307,제31회 디. 페스타(토),Day1
미스테리 스무디,오예스,,,,,2sp,"회색도시,검은방",베리드 스타즈,어떤방 무슨도시 어드메스타즈 올앳원스,"하무열,류태현,허강민,양수연",주정재X누아남(정은창),섹슈얼,정재현석,,@w_Csi_05,https://dongne.co/events/df2510/circles/153020,제31회 디. 페스타(토),Day1
미인공과 아기공,데미소다,,,,,2sp,프로젝트 세카이,,,,카미시로 루이X텐마 츠카사,,"토우아키,렌카이",만화,,https://dongne.co/events/df2510/circles/152860,제31회 디. 페스타(토),Day1
부랑자와 칠칠이,얼렁뚱땅,,,,,2sp,모브사이코,용과같이,,레이겐/에쿠보/한준기/선희,에쿠보X레이겐,로맨틱,한준기x선희,"만화,일러스트",,https://dongne.co/events/df2510/circles/153644,제31회 디. 페스타(토),Day1
최애장르 전시회,연어마요,,,,,1sp,파이널판타지14,,,,,,,,,https://dongne.co/events/df2510/circles/151744,제31회 디. 페스타(토),Day1
호밀빵의 밀수꾼,호밀,,,,,1sp,프로젝트세카이,,,,,,,일러스트,@homilpain,https://dongne.co/events/df2510/circles/151358,제31회 디. 페스타(토),Day1
후지와라 두부점 ,포비 ,,,,,1sp,"이니셜디d,1차창작",,,,,,,일러스트,Pobbbpsa,https://dongne.co/events/df2510/circles/153875,제31회 디. 페스타(토),Day1
후지와라 두부점 ,우,,,,,1sp,이니셜d,,,,,,,만화,,https://dongne.co/events/df2510/circles/152480,제31회 디. 페스타(토),Day1
보라빨강 나오는 부스,이노,,,,,2sp,엘소드,,,"엘소드,애드,아이샤,엘리시스",애드X엘소드,"해당없음,로맨틱",아이샤x엘리시스,"일러스트,만화",@PURPLExRED_,https://dongne.co/events/df2510/circles/151850,제31회 디. 페스타(토),Day1
염사헌은 뭐라고 울까요,포치,,,,,1sp,괴담에 떨어져도 출근을 해야 하는구나,오오에,,"김솔음,백사헌,오오사키,아리아케",,로맨틱,,일러스트, @____0x0c,https://dongne.co/events/df2510/circles/152041,제31회 디. 페스타(토),Day1
신이나서 마지막 마감을 던졌다.,시나,,,,,1sp,가비지타임,,"S4Y Y3S, 1ove.",,전영중X성준수,,,,.,https://dongne.co/events/df2510/circles/153055,제31회 디. 페스타(토),Day1
귀여워도 출근을 해야하는구나,04,,,,,2sp,괴담출근,,,,고죠 사토루X게토 스구루,해당없음,,,04_0IV,https://dongne.co/events/df2510/circles/152577,제31회 디. 페스타(토),Day1
마라탕에 세포추가,세미돌,,,,,2sp,"세포신곡,인사반파자구계통",나소흑전기,,,우츠기 노리유키X하츠토리 하지메,,낙빙하X심청추,,hehesmm,https://dongne.co/events/df2510/circles/153047,제31회 디. 페스타(토),Day1
반짝이는 마법상점,고래별,,,,,2sp,해리포터,,,,,,,,,https://dongne.co/events/df2510/circles/152155,제31회 디. 페스타(토),Day1
쏘아올린 새우튀김,Lusy,,,,,2sp,Nu: carnival,,,에이트 야쿠모 블레이드 케시 큐야,,,,"공예,조형",,https://dongne.co/events/df2510/circles/151915,제31회 디. 페스타(토),Day1
역전하고 패륜하고,아히,,,,,1sp,역전재판,하데스(Hades),,"나루호도 류이치,미츠루기 레이지,자그레우스,타나토스",나루호도 류이치X미츠루기 레이지,"로맨틱,섹슈얼",자그탄,소설,@AAHI_12,https://dongne.co/events/df2510/circles/153564,제31회 디. 페스타(토),Day1
우리동네 적폐대장,적장,,,,,1sp,프로젝트 세카이,,,"카미시로 루이,텐마 츠카사",카미시로 루이X텐마 츠카사,로맨틱,,,@JJ_goodjob,https://dongne.co/events/df2510/circles/151451,제31회 디. 페스타(토),Day1
우리장르 대박나리,토파랑색,,,,,2sp,누카니발,,,에이트,,,,만화,,https://dongne.co/events/df2510/circles/153804,제31회 디. 페스타(토),Day1
퇴사하고 솔최하기,키리에,,,,,2sp,괴담에 떨어져도 출근을 해야 하는구나,,,,김솔음X최요원,,,,@Kyrieha1e,https://dongne.co/events/df2510/circles/151513,제31회 디. 페스타(토),Day1
파랑으로 대동단결,BB,,,,,2sp,플레이브,가비지타임,,,,,,,,https://dongne.co/events/df2510/circles/151412,제31회 디. 페스타(토),Day1
게이트가 열렸는데 왜 짱려를 낋여,푸딩,,,,,1sp,이세계 착각 헌터,,창호기려 쁘띠존~부부사기단~,"강창호,김기려",강창호X김기려,"로맨틱,섹슈얼",,"소설,만화,일러스트",@haeeun1180742,https://dongne.co/events/df2510/circles/151987,제31회 디. 페스타(토),Day1
아이보를 사랑하는 건에 대하여,아샤,,,,,1sp,프로젝트 세카이,페르소나5,,아오야기 토우야,시노노메 아키토X아오야기 토우야,"로맨틱,섹슈얼",아케치 고로 x 아마미야 렌(주인공),"만화,일러스트",@asha_prsk,https://dongne.co/events/df2510/circles/152631,제31회 디. 페스타(토),Day1
동성애에 정신나간 수색대,양서류,,,,,2sp,엘소드,,,청,,,,게임,amphibia_E,https://dongne.co/events/df2510/circles/151894,제31회 디. 페스타(토),Day1
해저기지 입사면접 스터디,환,,,,,2sp,어두운 바다의 등불이 되어,,,,신해량X박무현,"로맨틱,섹슈얼",,,,https://dongne.co/events/df2510/circles/152128,제31회 디. 페스타(토),Day1
마피아랑 히어로랑 주술사랑 싸우면 누가 이겨요,"허거덩, 도로보, 사과",,,,,2sp,니지산지,,,"후우라 카나토,호시루베 쇼,키타미 유우세이,VOLTACTION,MECHATU-A,3SKM",,,,일러스트,otomuot,https://dongne.co/events/df2510/circles/153768,제31회 디. 페스타(토),Day1
히어로가 당가에서 해적질하면 안 되는 걸까,"새부리, 파파",,,,,2sp,화산귀환,"원피스,Adelta",,"에이스,당보,아키라,쇼타로",,해당없음,,일러스트,"asebury, FappaaF5",https://dongne.co/events/df2510/circles/151129,제31회 디. 페스타(토),Day1
떨어져라 닌자혜성!,톰토마스,,,,,1sp,닌타마 란타로,,,닌타마 5학년,,,,"만화,일러스트",@tomtomas_0924,https://dongne.co/events/df2510/circles/153494,제31회 디. 페스타(토),Day1
맘마재림 천마미아!,영감,,,,,2sp,천마는 아이돌이 되었다,,,,,,,"소설,만화",@High_gji,https://dongne.co/events/df2510/circles/151461,제31회 디. 페스타(토),Day1
너굴냥이 도시락가게,빵심당 431호점,,,,,2sp,가비지타임,,"S4Y Y3S, 1ove.","전영중,성준수",전영중X성준수,해당없음,,,bbangsimdang,https://dongne.co/events/df2510/circles/153325,제31회 디. 페스타(토),Day1
룩키마트 미아보관소,삼오,,,,,4sp,괴담출근,이착헌,,,,,,,@otodrive33,https://dongne.co/events/df2510/circles/152479,제31회 디. 페스타(토),Day1
빠앙하고 울어버렸어,영양사,,,,,2sp,가비지타임,,"S4Y Y3S, 1ove.",,,"로맨틱,섹슈얼",,만화,,https://dongne.co/events/df2510/circles/151560,제31회 디. 페스타(토),Day1
사사로운 재난관리국,SASA,,,,,2sp,괴담출근,,,,,,,,,https://dongne.co/events/df2510/circles/151366,제31회 디. 페스타(토),Day1
요철대회 듀얼리스트,목캔디맛 민트,,,,,1sp,"유희왕(DM/GX/5Ds/Zexal),요철세계",모리멘스,,올캐러,미자엘X텐조 카이토,로맨틱,,"일러스트,소설",MokMintLuvAOTU,https://dongne.co/events/df2510/circles/153370,제31회 디. 페스타(토),Day1
동인실직 짱려노숙자 조합,"시이넬, 김머리, 모카, 묭",,,,,2sp,이세계착각헌터,,창호기려 쁘띠존~부부사기단~,"강창호,김기려",강창호X김기려,"로맨틱,섹슈얼",,"소설,기타,일러스트",@SSiynel20544,https://dongne.co/events/df2510/circles/153635,제31회 디. 페스타(토),Day1
무대에서 내려왔는데 집이 없어짐,와핀,,,,,1sp,베리드 스타즈,,어떤방 무슨도시 어드메스타즈 올앳원스,,이규혁X한도윤,로맨틱,우석도윤,소설,@WAFX1nqq,https://dongne.co/events/df2510/circles/152721,제31회 디. 페스타(토),Day1
키타가와 유스케에게 밥을 사주기 위한 부스,란가,,,,,2sp,페르소나5,"페르소나 3,4,메타포,진 여신 전생5V",,키타가와 유스케,주인공X키타가와 유스케,해당없음,"주하나, 주아케, 햄아이, 주아이","일러스트,만화",@coroin_dgx,https://dongne.co/events/df2510/circles/151488,제31회 디. 페스타(토),Day1
히요리가 허릿짓하면 쥰은 앙이라고 함 근데 쥰히요임,기앙,,,,,1sp,앙상블 스타즈!! Music,,쥰히요 쁘띠존 :: 연일순정,"사자나미 쥰,토모에 히요리",사자나미 쥰X토모에 히요리,로맨틱,,"만화,일러스트,기타",giang_jh,https://dongne.co/events/df2510/circles/153739,제31회 디. 페스타(토),Day1
어떻게든 해봤습니다 아마?,서연,,,,,1sp,데뷔 못 하면 죽는 병 걸림,,,"류건우,박문대,청려(신재현) 등",,"로맨틱,섹슈얼","청려문대, 래빈문대, 그 외 건우른, 문대른",,@SY_Ti_viewer,https://dongne.co/events/df2510/circles/151471,제31회 디. 페스타(토),Day1
검은머리 주인공들을 좋아해서 세상이 다 좋아진 이야기,단풍,,,,,2sp,괴담출근,,,,,,,"일러스트,기타",@choungchoung,https://dongne.co/events/df2510/circles/153135,제31회 디. 페스타(토),Day1
"이든하준, 이든(착한, 어진) 하준",윤슬,,,,,2sp,초심 잃은 아이돌을 위한 회귀 백서,,이제는 Fxxking 날조가 아니라 real CP를 하고싶다,"윤이든,견하준,류재희,김도빈,서예현",윤이든X견하준,로맨틱,,"소설,일러스트,공예",@yunseul_1412,https://dongne.co/events/df2510/circles/152111,제31회 디. 페스타(토),Day1
"도와줘요, 마카롱 김치찌개!",멋쟁이토마토,,,,,1sp,가비지타임,"사이퍼즈,마도조사,초심돌",,,성준수X기상호,로맨틱,,,@todaysTOMATO,https://dongne.co/events/df2510/circles/151430,제31회 디. 페스타(토),Day1
정신차려!! 어..? 정신.. 창려.....?,강현,,,,,1sp,이세계 착각 헌터,,창호기려 쁘띠존~부부사기단~,"강창호,김기려",강창호X김기려,로맨틱,,소설,@_blue_milky_way ,https://dongne.co/events/df2510/circles/152090,제31회 디. 페스타(토),Day1
회르소나!!!,어묵탕,,,,,2sp,"회색도시,페르소나",원피스,어떤방 무슨도시 어드메스타즈 올앳원스,,모치즈키 료지X여주인공,해당없음,"정재누아, 파로햄","일러스트,기타",@nagseogye__,https://dongne.co/events/df2510/circles/152503,제31회 디. 페스타(토),Day1
하롱살롱/겨울의꿈,하롱살롱,,,,,4sp,,,,,,,,"공예,조형",,https://dongne.co/events/df2510/circles/151401,제31회 디. 페스타(토),Day1
중얼중얼..,오지,,,,,2sp,,,,,,,,,,https://dongne.co/events/df2510/circles/151336,제31회 디. 페스타(토),Day1
경단경단해,쿵,,,,,1sp,붕괴 스타레일,,,"경원,단항",경원X단항,,,,@Kung_hesso,https://dongne.co/events/df2510/circles/152151,제31회 디. 페스타(토),Day1
경단공작소,능이,,,,,2sp,붕괴스타레일,,,,경원X단항,로맨틱,,"만화,일러스트",,https://dongne.co/events/df2510/circles/151187,제31회 디. 페스타(토),Day1
경단보급소,휴,,,,,1sp,붕괴:스타레일,,,"경원,단항",경원X단항,로맨틱,,만화,,https://dongne.co/events/df2510/circles/152049,제31회 디. 페스타(토),Day1
경단제작소,류논,,,,,2sp,붕괴:스타레일,,,,경원X단항,로맨틱,,"소설,만화",,https://dongne.co/events/df2510/circles/151116,제31회 디. 페스타(토),Day1
괴수데이즈,grea94,,,,,1sp,"괴수8호,사카모토데이즈",,,"아사쿠라신,호시나",,"로맨틱,해당없음","나구신, 나츠신",일러스트,@pongpong0725,https://dongne.co/events/df2510/circles/151858,제31회 디. 페스타(토),Day1
닌자수집가,공마,,,,,2sp,"닌자보이 란타로,닌타마",,,,,,,,,https://dongne.co/events/df2510/circles/151320,제31회 디. 페스타(토),Day1
도깨비상점,도깨비상점,,,,,2sp,,,,,,,,공예,kkebistore,https://dongne.co/events/df2510/circles/152046,제31회 디. 페스타(토),Day1
뒷산한계점,쟈근곰,,,,,2sp,프로젝트세카이,,,"아오야기 토우야,시노노메 아키토",아오야기 토우야X시노노메 아키토,"로맨틱,섹슈얼",토우아키,"만화,일러스트",,https://dongne.co/events/df2510/circles/151363,제31회 디. 페스타(토),Day1
마감합시다,ST,,,,,2sp,이세계착각헌터,데뷔 못 하면 죽는 병 걸림,,"강창호,김기려 등",,로맨틱,,"만화,일러스트",@0515x0622,https://dongne.co/events/df2510/circles/152349,제31회 디. 페스타(토),Day1
먹다만우동,순두부우동,,,,,1sp,붕괴 스타레일,,,,경원X블레이드,,파이논x아낙사,"만화,일러스트",,https://dongne.co/events/df2510/circles/152021,제31회 디. 페스타(토),Day1
무료연개최,oo,,,,,1sp,마법사의 약속,,마호야쿠 쁘띠존 : 현자의 마법관 ~한국 지부~,,,,,,,https://dongne.co/events/df2510/circles/152153,제31회 디. 페스타(토),Day1
무서운부스,모개,,,,,2sp,페이트/그랜드 오더,,,,,,,,@mogae_1030 @moyamero99 @dusung_h,https://dongne.co/events/df2510/circles/152512,제31회 디. 페스타(토),Day1
불행금지령,게,,,,,1sp,검은방,대역전재판,어떤방 무슨도시 어드메스타즈 올앳원스,장혜진 서준용,,해당없음,,만화,@9105_Y,https://dongne.co/events/df2510/circles/153422,제31회 디. 페스타(토),Day1
빠아아앙준,ㅂㅂ,,,,,2sp,,,"S4Y Y3S, 1ove.",,전영중X성준수,로맨틱,,,,https://dongne.co/events/df2510/circles/151220,제31회 디. 페스타(토),Day1
빵준사물함,chamslog,,,,,1sp,가비지타임,,"S4Y Y3S, 1ove.",,전영중X성준수,"로맨틱,섹슈얼",,만화,,https://dongne.co/events/df2510/circles/153819,제31회 디. 페스타(토),Day1
사이다☆별,자몽,,,,,2sp,"명문고 EX급 조연의 리플레이,괴담에 떨어져도 출근을 해야 하는구나",데뷔를 못하면 죽는 병에 걸림,,"명급리 조의신,괴담출근 김솔음",,,,일러스트,@_zm42da,https://dongne.co/events/df2510/circles/151289,제31회 디. 페스타(토),Day1
심해연구소,YUNAK,,,,,2sp,어두운 바다의 등불이 되어,,,신해량 박무현,신해량X박무현,로맨틱,,만화,@HQ_YUNAK,https://dongne.co/events/df2510/circles/152781,제31회 디. 페스타(토),Day1
앙금코믹스,앙금코믹스,,,,,1sp,,,이빨요정,,,,,,,https://dongne.co/events/df2510/circles/153836,제31회 디. 페스타(토),Day1
예나디자인,예나,,,,,2sp,,,,,,,,,,https://dongne.co/events/df2510/circles/152163,제31회 디. 페스타(토),Day1
오렌지포켓,오렌지포켓,,,,,2sp,루오와 친구들,,,루오,,,,,,https://dongne.co/events/df2510/circles/153500,제31회 디. 페스타(토),Day1
이것뭐에요,소다비,,,,,1sp,닌자보이 란타로,수공예,,,,,,,@sodabubbly,https://dongne.co/events/df2510/circles/152679,제31회 디. 페스타(토),Day1
잡덕잡화점,명운,,,,,1sp,"데뷔 못하면 죽는 병 걸림,가비지타임","괴담에 떨어져도 출근을 해야하는구나,은혼",,"김솔음,최요원,류재관,최종수,기상호,박문대",,로맨틱,,"일러스트,만화",@_myung_ll,https://dongne.co/events/df2510/circles/153835,제31회 디. 페스타(토),Day1
장르엑스포,제토,,,,,2sp,"프로젝트 세카이,역전재판",세포신곡,,,텐마 츠카사X오오토리 에무,,,,@zetoee,https://dongne.co/events/df2510/circles/152209,제31회 디. 페스타(토),Day1
재관난리국,염,,,,,2sp,괴담에 떨어져도 출근을 해야 하는구나,,,,,,,일러스트,@YUM_606,https://dongne.co/events/df2510/circles/152841,제31회 디. 페스타(토),Day1
좋아하는거,햅띠,,,,,1sp,가비지타임,닥터스톤,,성준수,성준수X전영중,로맨틱,,만화,@heptti,https://dongne.co/events/df2510/circles/152870,제31회 디. 페스타(토),Day1
준빵이친다,Cookie,,,,,2sp,가비지타임,,준수영중 쁘띠존 ~준빵제빵소~,"성준수,전영중",성준수X전영중,,,,@Cookie_oven_ATM,https://dongne.co/events/df2510/circles/153759,제31회 디. 페스타(토),Day1
진티엔리밍,진티엔리밍,,,,,1sp,플레이브,,,,,,,,⁦‪@jintian_liming‬⁩,https://dongne.co/events/df2510/circles/153470,제31회 디. 페스타(토),Day1
짱려주세요,"숯불구이, 꿈틀",,,,,2sp,이세계착각헌터,,창호기려 쁘띠존~부부사기단~,"강창호,김기려",강창호X김기려,해당없음,,소설,"@souffle_roast, @KKUM_TEUL",https://dongne.co/events/df2510/circles/153655,제31회 디. 페스타(토),Day1
짱스타카긴,인천솔져,,,,,2sp,앙스타,"짱,은혼,쿵후보이 친미",,,,해당없음,,만화,,https://dongne.co/events/df2510/circles/153771,제31회 디. 페스타(토),Day1
차력쇼타임,파키,,,,,2sp,가비지타임,,,"전영중,성준수",,로맨틱,,만화,,https://dongne.co/events/df2510/circles/152644,제31회 디. 페스타(토),Day1
카키고오리,고노스게,,,,,2sp,윈브레,,,,,,,,,https://dongne.co/events/df2510/circles/151189,제31회 디. 페스타(토),Day1
파랑동구리,파동,,,,,2sp,보컬로이드,프로젝트세카이,,카이토,,,,,,https://dongne.co/events/df2510/circles/151347,제31회 디. 페스타(토),Day1
팔도비빔넴,쌍팔이,,,,,1sp,괴담에 떨어져도 출근을 해야하는구나,"이세계착각헌터,데뷔 못하면 죽는 병걸림",,김솔음 최요원 브라운 이성해 김기려 등,,,,공예,@non_human00,https://dongne.co/events/df2510/circles/151763,제31회 디. 페스타(토),Day1
사탕바구니 ,캔디,,,,,2sp,쿠로코의 농구,모브사이코100,,마유즈미 치히로,,,,,,https://dongne.co/events/df2510/circles/151090,제31회 디. 페스타(토),Day1
미스티쉬와 져배,remmnoth0728,,,,,2sp,,,,,,,,,,https://dongne.co/events/df2510/circles/151774,제31회 디. 페스타(토),Day1
슈뢰딩거의 부스,Naf,,,,,1sp,주술회전,,,"고죠 사토루,게토 스구루",고죠 사토루X게토 스구루,로맨틱,,"만화,소설,일러스트",,https://dongne.co/events/df2510/circles/153021,제31회 디. 페스타(토),Day1
츠나시즈의 반란,May C/마님,,,,,2sp,나루토,,,"츠나데,시즈네",,,,"만화,소설",@sm6952,https://dongne.co/events/df2510/circles/152961,제31회 디. 페스타(토),Day1
폭탄개구리 게임,이프릿,,,,,2sp,마법사의약속,,마호야쿠 쁘띠존 : 현자의 마법관 ~한국 지부~,"오웬,미스라",미스라X오웬,,,만화,epris_cer,https://dongne.co/events/df2510/circles/153577,제31회 디. 페스타(토),Day1
비전공자의 인생 최후 끌어치기,백경,,,,,2sp,이세계 착각헌터,"괴담출근,의원 다시 살다,포스터가 36번지에는 괴물이 산다",,,,로맨틱,찐왹(찐기려×왹기려),소설,@_Backkyung_,https://dongne.co/events/df2510/circles/153603,제31회 디. 페스타(토),Day1
정지선준수 촬영중,F!VE,,,,,1sp,가비지타임,,준수영중 쁘띠존 ~준빵제빵소~,준수영중,준수X영중,,,"만화,공예",@fiveee_eee,https://dongne.co/events/df2510/circles/153061,제31회 디. 페스타(토),Day1
자제분에게 자제가 안 되세요? ,식,,,,,2sp,블랙배저,,,"힐데베르트 탈레브,이예현",,"섹슈얼,로맨틱",,소설,,https://dongne.co/events/df2510/circles/151636,제31회 디. 페스타(토),Day1
원더호이의 무서운 저주,"^^,B",,,,,2sp,프로젝트 세카이,,,,,,,,,https://dongne.co/events/df2510/circles/151723,제31회 디. 페스타(토),Day1
가면마법사 가면을 뺏으면 그냥마법사,함뜨,,,,,2sp,크법사,,,,,,,,@hamth123456,https://dongne.co/events/df2510/circles/152039,제31회 디. 페스타(토),Day1
세카이에서 사랑을 노래하다,향,,,,,2sp,프로젝트세카이,,,,카가미네 렌XKAITO,로맨틱,"루이츠카, 토우아키",,,https://dongne.co/events/df2510/circles/151393,제31회 디. 페스타(토),Day1
타코야끼를 반으로 나눠먹어본적잇나요?,AiNA,,,,,2sp,니지산지,,,,,,,,nandemonai2i2,https://dongne.co/events/df2510/circles/153059,제31회 디. 페스타(토),Day1
단나사마와 섹시색시,유우,,,,,2sp,카리스마 하우스,,SOS! Sweets OR Sexy ,"이토 후미야,텐도 아마히코",이토 후미야X텐도 아마히코,로맨틱,,"만화,일러스트",@Youwoo_genre,https://dongne.co/events/df2510/circles/152936,제31회 디. 페스타(토),Day1
아이보에서 여보까지,청월,,,,,2sp,프로젝트 세카이 컬러풀 스테이지!,,,,아키토X토우야,로맨틱,,,@zzinma__,https://dongne.co/events/df2510/circles/151827,제31회 디. 페스타(토),Day1
진티엔리밍 비녀부스,진티엔리밍,,,,,2sp,괴수8호,윈드브레이커,,,,,,,@jintian_liming_,https://dongne.co/events/df2510/circles/151970,제31회 디. 페스타(토),Day1
열밤뒤에는 같장르해요,밤밤,,,,,2sp,괴담에 떨어져도 출근을 해야 하는구나,"빛과 밤의 사랑,어두운 바다의 등불이 되어,데뷔 못 하면 죽는 병 걸림",,"김솔음,고영은,백사헌,차이수,신해량,박무현",,로맨틱,-,"만화,일러스트,소설",@bambam_chao,https://dongne.co/events/df2510/circles/152579,제31회 디. 페스타(토),Day1
해피엔딩은 멀티버스뿐,날Nal,,,,,2sp,"트랜스포머,스타워즈",슬램덩크,,,,,,소설,@null_naaall,https://dongne.co/events/df2510/circles/151170,제31회 디. 페스타(토),Day1
무명찬란교 서울남부지회,9999,,,,,2sp,괴담출근,,,,,,,,@_9_999,https://dongne.co/events/df2510/circles/151603,제31회 디. 페스타(토),Day1
준빵제빵소(주최부스),IRI,,,,,2sp,가비지타임,,준수영중 쁘띠존 ~준빵제빵소~,"성준수,전영중",성준수X전영중,로맨틱,,"만화,일러스트,소설",@jsyjbaker,https://dongne.co/events/df2510/circles/152883,제31회 디. 페스타(토),Day1
천박한게임(천장박치기),바늘,,,,,1sp,마법사의 약속,프로젝트 세카이 컬러풀 스테이지,마호야쿠 쁘띠존 : 현자의 마법관 ~한국 지부~,무르 하트,미스라X루틸,로맨틱,"샤일록x무르, 아키토+미즈키, 카인x오웬","소설,일러스트",@n_ee_dLe,https://dongne.co/events/df2510/circles/152063,제31회 디. 페스타(토),Day1
굿즈팔이소녀,민디,,,,,1sp,"데못죽,괴담출근",,,,,,,,mindy_cmt,https://dongne.co/events/df2510/circles/151515,제31회 디. 페스타(토),Day1
대머리깎아라,빡,,,,,2sp,가비지타임,,"S4Y Y3S, 1ove.","전영중,성준수",,로맨틱,,만화,@a9cfhwkdu,https://dongne.co/events/df2510/circles/153792,제31회 디. 페스타(토),Day1
도파민중독자,중독쟈,,,,,1sp,,,,,,,,,@_cnzk12,https://dongne.co/events/df2510/circles/151436,제31회 디. 페스타(토),Day1
두부크림전골,나무,,,,,2sp,누카니발,플레이브,,,,,,"만화,일러스트",,https://dongne.co/events/df2510/circles/151429,제31회 디. 페스타(토),Day1
딥블루상어뼈,상어,,,,,2sp,어두운 바다의 등불이 되어,,,박무현,,해당없음,,만화,@sharks_line2,https://dongne.co/events/df2510/circles/153320,제31회 디. 페스타(토),Day1
맡구야마감해,짤,,,,,2sp,,,,,,,,,,https://dongne.co/events/df2510/circles/151690,제31회 디. 페스타(토),Day1
매생이전복죽,Gretchen,,,,,1sp,리그오브레전드,,,"아케인,하트스틸",,,,"일러스트,게임,만화",@jidong_k,https://dongne.co/events/df2510/circles/151202,제31회 디. 페스타(토),Day1
뭐가나옮가요,소금이야,,,,,1sp,,,,,,,,,@soo_geum_,https://dongne.co/events/df2510/circles/152715,제31회 디. 페스타(토),Day1
뭐라도하겠지,악개,,,,,2sp,가비지타임,블랙배저,,성준수,성준수X기상호,"로맨틱,해당없음",,만화,@Life_ejrwlf,https://dongne.co/events/df2510/circles/153138,제31회 디. 페스타(토),Day1
발등튀김뷔페,플레인요거트,,,,,2sp,뉴카니발,,,,단테X에이트,로맨틱,,만화,@waomlette,https://dongne.co/events/df2510/circles/151703,제31회 디. 페스타(토),Day1
보다스페이스,BODASPACE,,,,,1sp,,,,,,,,,@bodaspace_store,https://dongne.co/events/df2510/circles/152623,제31회 디. 페스타(토),Day1
봄봄스튜디오,아사,,,,,1sp,플레이브,데못죽,,,,,,,@BOMBOM_asa,https://dongne.co/events/df2510/circles/152501,제31회 디. 페스타(토),Day1
부스명모하지,이현,,,,,2sp,어두운바다의 등불이되어,화산귀환 괴담출근,,,,,,"만화,일러스트,공예",for_mememe,https://dongne.co/events/df2510/circles/151214,제31회 디. 페스타(토),Day1
부스하셨스타,낙수,,,,,1sp,포켓몬스터,,,스타단,,,,"일러스트,소설",@teamstarisgajok,https://dongne.co/events/df2510/circles/152343,제31회 디. 페스타(토),Day1
붕붕방바라방,냐,,,,,2sp,,,,,,,,만화,.,https://dongne.co/events/df2510/circles/152821,제31회 디. 페스타(토),Day1
서울도시공사,"도시괴담, 시공",,,,,2sp,"블루록,페이트/그랜드 오더",아이실드21,,,나기 세이시로X미카게 레오,로맨틱,,,"@toshikaidan, @IlIIIIIIIIlllI",https://dongne.co/events/df2510/circles/152927,제31회 디. 페스타(토),Day1
아무생각없음,지옥이,,,,,2sp,"괴담출근,이착헌",,,주인공 위주 올캐러,,,,,,https://dongne.co/events/df2510/circles/153573,제31회 디. 페스타(토),Day1
얼레벌레부스,합,,,,,1sp,니지산지,"아이나나,프로세카",,"볼택션,메챠츠에",,,,"기타,일러스트",,https://dongne.co/events/df2510/circles/151887,제31회 디. 페스타(토),Day1
역사테마기행,루피고무펀치,,,,,2sp,페이트,"닌타마,천관사복",,"솔로몬,사청현,하현,젠포우지 이사쿠,케마 토메사부로",,로맨틱,지풍,만화,@luffygomupunch,https://dongne.co/events/df2510/circles/153523,제31회 디. 페스타(토),Day1
외눈박이마을,졯,,,,,2sp,닌타마,"페르소나,리그오브레전드,회색도시,천관사복,이세계착각헌터,가비지타임",,,,,,"게임,만화",@kimnoyes__,https://dongne.co/events/df2510/circles/153853,제31회 디. 페스타(토),Day1
이상한마법사,둘기,,,,,2sp,마법사의약속,,마호야쿠 쁘띠존 : 현자의 마법관 ~한국 지부~,,,,,,,https://dongne.co/events/df2510/circles/153105,제31회 디. 페스타(토),Day1
