부스명,대표자,위치,위치(열),위치(번호),반부스,부스,대표 작품(원작),그 외 다루는 작품,쁘띠존,캐릭터,커플링,커플링 성향,그 외 커플링,매체,트위터,링크,행사명,개최일
두리안상점,두리안,,,,,1sp,사카모토데이즈,2D,,,,,,일러스트,_duri_an,https://dongne.co/events/df2504/circles/143082,제29회 디. 페스타,Day1
러브앤타임,samo,,,,,1sp,트라이건,가비지타임,,밧슈 더 스탬피드,울프우드X밧슈,로맨틱,종뱅 ,"만화,기타",sm_hj711,https://dongne.co/events/df2504/circles/142718,제29회 디. 페스타,Day1
롬다롬다롬,도람,,,,,2sp,포켓몬,스플래툰 사이퍼즈 프리큐어,,,,,,일러스트,doramdarom,https://dongne.co/events/df2504/circles/140970,제29회 디. 페스타,Day1
만월금손당,센슈아,,,,,4sp,하이큐,원신 스타레일 앙스타 트위스테,,,,,,,ManwolGoods,https://dongne.co/events/df2504/circles/142731,제29회 디. 페스타,Day1
메모리클럽,우노,,,,,2sp,,,,,,,,,,https://dongne.co/events/df2504/circles/141107,제29회 디. 페스타,Day1
무해프렌즈,무해무해,,,,,1sp,무해한 과일 친구들,지구고양이,,파인애플씨,,,,,muhae_muhae,https://dongne.co/events/df2504/circles/142163,제29회 디. 페스타,Day1
뭐가나올까,링,,,,,1sp,슬램덩크,,,,,,,,,https://dongne.co/events/df2504/circles/140669,제29회 디. 페스타,Day1
불곰오소마,짜장,,,,,1sp,골든카무이,,골든 카무이 쁘띠존 ,,,,,기타,jjajang_jja,https://dongne.co/events/df2504/circles/142567,제29회 디. 페스타,Day1
비둘기둥지,"후루꾸, 할배추",,,,,2sp,,,드레스로자 분쟁조정위원회,"DQ형제,로우",로우X도플라밍고,"로맨틱,섹슈얼","코라로우, 코라도플, 로시베르, 베르도플 외 도플른",,"huluskku69919, hyeondoli10",https://dongne.co/events/df2504/circles/140750,제29회 디. 페스타,Day1
빵부스러기,소루빵,,,,,2sp,오리지널,플레이브,,,,,,"일러스트,공예",soboru830,https://dongne.co/events/df2504/circles/141138,제29회 디. 페스타,Day1
사탕바구니,캔디,,,,,2sp,쿠로코의 농구,모브사이코100,,마유즈미 치히로,,"로맨틱,섹슈얼,해당없음",,"만화,소설,일러스트",,https://dongne.co/events/df2504/circles/140563,제29회 디. 페스타,Day1
쌐카야로제,규필득,,,,,1sp,이나즈마일레븐GO,닌타마란타로,,키리노 란마루,아야베 키하치로X타치바나 센조,해당없음,아야센,"만화,일러스트",glshwnrdj,https://dongne.co/events/df2504/circles/142709,제29회 디. 페스타,Day1
썩은과수원,봉구밭과수원길,,,,,1sp,서브남주가 파업하면 생기는 일,초심 잃은 아이돌을 위한 회귀 백서,,정예서,세드리크X정예서,"로맨틱,섹슈얼","지브예서, 하준이든, 예현이든 ",소설,gbg_2727,https://dongne.co/events/df2504/circles/140648,제29회 디. 페스타,Day1
아이스박스,뉴뉴,,,,,2sp,슬램덩크,"오리지널,수공예",,,,,,"만화,일러스트,공예",97wsts97,https://dongne.co/events/df2504/circles/140787,제29회 디. 페스타,Day1
아침드라마,철새,,,,,2sp,괴담에 떨어져도 출근을 해야 하는구나,,,,,해당없음,제삼 중심 논커플링,,babababbabbab,https://dongne.co/events/df2504/circles/142224,제29회 디. 페스타,Day1
아침친구들,까에,,,,,2sp,진혼기,동경과 거짓말,,설영자하,설영X자하,해당없음,에델비올,,kkae___,https://dongne.co/events/df2504/circles/141891,제29회 디. 페스타,Day1
어니언수프,뇽숲,,,,,1sp,1차창작,마키플라이어,,,,,,"일러스트,공예,기타",Onionsoupbaby,https://dongne.co/events/df2504/circles/142729,제29회 디. 페스타,Day1
예나디자인,예나,,,,,2sp,,,,,,,,,,https://dongne.co/events/df2504/circles/141626,제29회 디. 페스타,Day1
오타쿠코탄,털,,,,,2sp,골든 카무이,카리스마,골든 카무이 쁘띠존 ,고토리 위주,,,,"만화,일러스트,소설",,https://dongne.co/events/df2504/circles/140914,제29회 디. 페스타,Day1
외계인상점,얄랄루,,,,,1sp,"이착헌,괴담출근",플레이브,,,,해당없음,,"일러스트,만화",YR_SKMATO,https://dongne.co/events/df2504/circles/140574,제29회 디. 페스타,Day1
우정연합회,솔,,,,,2sp,니지산지,,,"후와 미나토,사에구사 아키나",,,,"만화,소설",Sol____333,https://dongne.co/events/df2504/circles/141056,제29회 디. 페스타,Day1
육식햄스터,IPR,,,,,2sp,가비지타임,,,,,,,,omolipguataku,https://dongne.co/events/df2504/circles/140594,제29회 디. 페스타,Day1
자빙팔아요,스찬,,,,,2sp,쿠로코의 농구,,,"무라사키바라 아츠시,히무로 타츠야",무라사키바라 아츠시X히무로 타츠야,로맨틱,,"만화,일러스트",tmcks_912,https://dongne.co/events/df2504/circles/141694,제29회 디. 페스타,Day1
적토마펀치,닌자펀치,,,,,2sp,우마무스메,이세계 착각 헌터,,,,,,,NINo_oPUN,https://dongne.co/events/df2504/circles/143114,제29회 디. 페스타,Day1
적흑사랑단,산송장,,,,,2sp,쿠로코의 농구,,,"아카시 세이쥬로,쿠로코 테츠야",아카시 세이쥬로X쿠로코 테츠야,로맨틱,,소설,livingdead_27,https://dongne.co/events/df2504/circles/140819,제29회 디. 페스타,Day1
진티엔리밍,진티엔리밍,,,,,1sp,수공예,,,,,,,"일러스트,만화",a,https://dongne.co/events/df2504/circles/141735,제29회 디. 페스타,Day1
진티엔리밍,,,,,,2sp,화산귀환,,,청명,당보X청명,,,"일러스트,만화",,https://dongne.co/events/df2504/circles/141782,제29회 디. 페스타,Day1
창작만화들,하기노러브,,,,,2sp,,,,,,,,,,https://dongne.co/events/df2504/circles/142268,제29회 디. 페스타,Day1
창조윤경제,"슬, 이끼",,,,,2sp,화산귀환,괴수8호,,,조걸X윤종,"로맨틱,섹슈얼",이하레노,"만화,소설",,https://dongne.co/events/df2504/circles/141028,제29회 디. 페스타,Day1
카키고오리,고노스게,,,,,1sp,윈브레,아이나나,윈브레 쁘띠존 : 방풍림 문화제,,,,,,,https://dongne.co/events/df2504/circles/140679,제29회 디. 페스타,Day1
트라이앙♡,흐뭇,,,,,2sp,트라이건,앙상블스타즈,,,울프우드X밧슈,로맨틱,츠키나가레오x세나이즈미,"만화,게임",TRI_MUT_,https://dongne.co/events/df2504/circles/142461,제29회 디. 페스타,Day1
퍼리카무이,케모냥등병,,,,,1sp,골든 카무이,,골든 카무이 쁘띠존 ,오가타,,,,"일러스트,사진,기타",kemo_nya,https://dongne.co/events/df2504/circles/142064,제29회 디. 페스타,Day1
헌터집합소,빵이,,,,,1sp,헌터헌터,수공예품,,헌터헌터,,,,"일러스트,공예",,https://dongne.co/events/df2504/circles/142589,제29회 디. 페스타,Day1
형제비빔밥,양,,,,,1sp,원피스,,드레스로자 분쟁조정위원회,DQ형제,,,,,yang_______16,https://dongne.co/events/df2504/circles/141337,제29회 디. 페스타,Day1
흑발쿨뷰티,챠메,,,,,2sp,가비지타임,하이큐,,최종수,고상언X최종수,"로맨틱,섹슈얼",오이카게 아츠카게 ,"일러스트,만화",_chame1001,https://dongne.co/events/df2504/circles/140898,제29회 디. 페스타,Day1
리에야쿠를 믿기,요미,,,,,1sp,하이큐,,,"하이바 리에프,야쿠 모리스케",하이바 리에프X야쿠 모리스케,,"쿠로오, 켄마",기타,yosanokillme,https://dongne.co/events/df2504/circles/142975,제29회 디. 페스타,Day1
사카모토의 소실,한만이,,,,,1sp,사카모토 데이즈,"하츠네 미쿠,카사네 테토",,,,,,일러스트,inamna_h,https://dongne.co/events/df2504/circles/142577,제29회 디. 페스타,Day1
슈뢰딩거의 부스,Naf,,,,,1sp,주술회전,,,"고죠 사토루,게토 스구루",고죠 사토루X게토 스구루,로맨틱,,"소설,기타",Daemoli7333,https://dongne.co/events/df2504/circles/142399,제29회 디. 페스타,Day1
테레비전에 내가 나온다면?,샤브샤브,,,,,4sp,"대니팬텀,회색도시,이세계착각헌터,데못죽","페르소나,괴담출근",,"클락워크,다크대니,회색도시 올캐러",클락워크X댄(다크대니),"로맨틱,섹슈얼",,"만화,일러스트",,https://dongne.co/events/df2504/circles/142919,제29회 디. 페스타,Day1
덕수할매표 짬뽕탕,청청,,,,,2sp,괴담출근,,,괴담출근 등장인물,,,,"일러스트,기타",choung_choung,https://dongne.co/events/df2504/circles/142544,제29회 디. 페스타,Day1
로코눈깔로 꼬라봄,"JAR, Gajja, 로우여시",,,,,2sp,원피스,,드레스로자 분쟁조정위원회,"트라팔가 로,돈키호테 로시난테",트라팔가 로X돈키호테 로시난테,로맨틱,,"만화,기타","JAR_AnS, gajjaotaku, S2throbji",https://dongne.co/events/df2504/circles/142177,제29회 디. 페스타,Day1
말랑고영과 티타임,나우,,,,,2sp,WIND BREAKER(WINBRE/윈브레),,윈브레 쁘띠존 : 방풍림 문화제,"스오 하야토,사쿠라 하루카 외",,,,"일러스트,기타",varionau,https://dongne.co/events/df2504/circles/140788,제29회 디. 페스타,Day1
한오란이네 잡화점,한오,,,,,1sp,이착헌,전독시,,김기려,,,,,hansiosibbun,https://dongne.co/events/df2504/circles/141326,제29회 디. 페스타,Day1
완다호이의 무서운 저주,"^^, B",,,,,2sp,프로젝트 세카이,,,,,,,,,https://dongne.co/events/df2504/circles/141212,제29회 디. 페스타,Day1
닌부기닌북 닌북어 닌북스딱스 닌부르크닌부가우가 닌비기닌부거 닌부가티닌부기온앤 온을 낋여오거라,막앙,,,,,1sp,나루토,"은혼,데못죽,진격의거인",,오비토 카카시 긴토키 청려 류건우,오비토X카카시,해당없음,엋건,"만화,일러스트,기타",aodatteba,https://dongne.co/events/df2504/circles/142207,제29회 디. 페스타,Day1
재즈타임이 뭐라고 생각하세요?,VT,,,,,1sp,가비지타임,,,임승대 진재유,임승대X진재유,로맨틱,"승대재유, 재유승대, 승재승, 재즈타임","일러스트,만화",otimku,https://dongne.co/events/df2504/circles/141426,제29회 디. 페스타,Day1
긴떤아재와 모떤청년,밀재,,,,,2sp,은과 금,,FKMT 쁘띠존 : 자와르르맨션,"히라이 긴지,모리타 테츠오",,,,,Cuu_Mill,https://dongne.co/events/df2504/circles/141655,제29회 디. 페스타,Day1
황눈아세를 아십니까,판소새벽,,,,,1sp,내가키운s급들,,,한유현 한유진,한유현X한유진,"로맨틱,섹슈얼",,"만화,일러스트",,https://dongne.co/events/df2504/circles/141096,제29회 디. 페스타,Day1
흥할때까지 연성심기,학세,,,,,2sp,월드트리거,사카모토데이즈,,,,,,"일러스트,기타",haxedaun,https://dongne.co/events/df2504/circles/143098,제29회 디. 페스타,Day1
어른고양이 좋아하는 부스,헤시티,,,,,2sp,골든카무이,원피스,골든 카무이 쁘띠존 ,오가타 햐쿠노스케,오카타 햐쿠노스케X하나자와 유사쿠,"로맨틱,섹슈얼",,,Hxxi_T,https://dongne.co/events/df2504/circles/141233,제29회 디. 페스타,Day1
에스테리아 찬양부흥회,감탱,,,,,2sp,로드오브히어로즈,,,"브랜든 카스,라르곤 에스테리아,브란두흐 카디아라크",브랜든 카스X라르곤 에스테리아,"로맨틱,섹슈얼","브란라르,브랜라르브란(3각)",소설,tanggam__br134,https://dongne.co/events/df2504/circles/142063,제29회 디. 페스타,Day1
해피엔딩은 멀티버스뿐,날Nal,,,,,2sp,트랜스포머,"스타워즈,슬램덩크",,,,,,"소설,기타",null_naaall,https://dongne.co/events/df2504/circles/140644,제29회 디. 페스타,Day1
노보리베츠 잉꼬부부단 ,창득,,,,,1sp,골든 카무이,,골든 카무이 쁘띠존 ,"키쿠타,아리코",키쿠타 모쿠타로X아리코 리키마츠,"섹슈얼,로맨틱",,만화,ChangKamuy,https://dongne.co/events/df2504/circles/141221,제29회 디. 페스타,Day1
힘들지않아 거친세상속 뛰어든건 나니까 암오께 ,김리타,,,,,1sp,페르소나5,,,,아케치 고로X아마미야 렌,,,,,https://dongne.co/events/df2504/circles/141603,제29회 디. 페스타,Day1
테이토대학 배드민턴부 야키니쿠 프로젝트,와스,,,,,1sp,갈릴레오 시리즈,,,,,,,,tgnodltm,https://dongne.co/events/df2504/circles/141385,제29회 디. 페스타,Day1
포도고냐니 좋아하세요?,사구,,,,,1sp,괴담에 떨어져도 출근을 해야 하는구나,,,"김솔음,백사헌,이자헌,브라운",스오X사쿠,로맨틱,솔샇,일러스트,SAAGU49,https://dongne.co/events/df2504/circles/141836,제29회 디. 페스타,Day1
아기고양이 임시보호부스,"kee, 아치",,,,,2sp,윈브레,,윈브레 쁘띠존 : 방풍림 문화제,,우메미야X사쿠라,,스오니레,"만화,일러스트,소설",,https://dongne.co/events/df2504/circles/141526,제29회 디. 페스타,Day1
죽을때까지 갑타하는걸로,식,,,,,2sp,가비지타임,,,"기상호,최종수,성준수,진재유",성준수X진재유,"로맨틱,섹슈얼",준수재유,"소설,일러스트",nongsig06,https://dongne.co/events/df2504/circles/140702,제29회 디. 페스타,Day1
놀러오세요. 돌고래 밭에.,moraegorae,,,,,2sp,"명탐정 코난,나루토",혈계전선,,"타카기,사토,카카시,이루카",타카기X사토,로맨틱,"카카이루, 크라스팁","소설,기타",,https://dongne.co/events/df2504/circles/141193,제29회 디. 페스타,Day1
괴담착각소녀,돌멩이,,,,,2sp,마법소녀,"마법소녀,괴담출근,이착헌 그 외",,,,,,"공예,일러스트,기타",gummayo,https://dongne.co/events/df2504/circles/142788,제29회 디. 페스타,Day1
군신이못말려,도덕리포도영농조합,,,,,2sp,신삼국,곤투모로우,,"손권,노숙,고종,옥균",손권X노숙,"로맨틱,섹슈얼",희옥균,만화,freedoin,https://dongne.co/events/df2504/circles/141935,제29회 디. 페스타,Day1
금주주의결실,oojiya,,,,,1sp,,,,,,,,,,https://dongne.co/events/df2504/circles/142127,제29회 디. 페스타,Day1
댄스정마대전,매복사랑니,,,,,2sp,천마돌,,,"당사천,점소의",당사천X점소의,"로맨틱,섹슈얼",재희무현,,aoqhrtkfkdsl,https://dongne.co/events/df2504/circles/141608,제29회 디. 페스타,Day1
도파민중독자,중독쟈,,,,,1sp,"유희왕,메타포,페그오",,,,,,,"만화,게임,기타","_cnzk12, umainaotofu_",https://dongne.co/events/df2504/circles/140921,제29회 디. 페스타,Day1
돌고래정거장,종갈,,,,,4sp,오리지널,,,,,,,만화,jonggggal,https://dongne.co/events/df2504/circles/140714,제29회 디. 페스타,Day1
두부크림전골,나무,,,,,2sp,누카니발,플레이브,,,,,,"만화,일러스트",,https://dongne.co/events/df2504/circles/140905,제29회 디. 페스타,Day1
매생이전복죽,Gretchen,,,,,1sp,리그오브레전드,에픽세븐,,"아리,르블랑,징크스,바이,요네 외",,,,"게임,만화,일러스트",jidong_k,https://dongne.co/events/df2504/circles/140697,제29회 디. 페스타,Day1
메이릴리가든,릴리,,,,,4sp,솜인형 / 솜인형 악세사리,,,,,,,공예,Ma_Li_garden,https://dongne.co/events/df2504/circles/140983,제29회 디. 페스타,Day1
멧챠브레이커,시옷,,,,,2sp,윈드브레이커,,윈브레 쁘띠존 : 방풍림 문화제,,스오 하야토X사쿠라 하루카,,,만화,,https://dongne.co/events/df2504/circles/140602,제29회 디. 페스타,Day1
뭐가나올까요,Mijeong,,,,,1sp,,,,,,,,,,https://dongne.co/events/df2504/circles/141838,제29회 디. 페스타,Day1
발등튀김뷔페,플레인요거트,,,,,2sp,뉴카니발,전지적독자시점,,,단테X에이트,로맨틱,,만화,waomlette,https://dongne.co/events/df2504/circles/141185,제29회 디. 페스타,Day1
백아야노올자,해아,,,,,1sp,화산귀환,,,,,,,,lllbadgelll,https://dongne.co/events/df2504/circles/142082,제29회 디. 페스타,Day1
보다스페이스,BODASPACE,,,,,1sp,,,,,,,,"일러스트,기타",bodaspace_store,https://dongne.co/events/df2504/circles/142038,제29회 디. 페스타,Day1
부스명뭐히지,민초님,,,,,2sp,천마는 아이돌이 되었다,아포칼립스엔 고인물이 필요해요,,당보 청명 당사천 점소의,,로맨틱,사천소의,"만화,일러스트",hwasan_mint_,https://dongne.co/events/df2504/circles/142142,제29회 디. 페스타,Day1
빚과밤의사랑,시환,,,,,1sp,빛과밤의사랑,,,차이수,,로맨틱,,소설,SIHWAN_FAV,https://dongne.co/events/df2504/circles/141001,제29회 디. 페스타,Day1
세가완삼부스,김길규,,,,,1sp,원피스,,드레스로자 분쟁조정위원회,"로우,코라손,도플라밍고",로우X코라손,로맨틱,도플코라,만화,Gatsby_0605,https://dongne.co/events/df2504/circles/142613,제29회 디. 페스타,Day1
언터쳐블깡총,산땍,,,,,2sp,가정교사 히트맨 리본,"하이큐,블루록",,,,,,,,https://dongne.co/events/df2504/circles/140608,제29회 디. 페스타,Day1
오욜브레이커,오욜,,,,,1sp,윈브레,,윈브레 쁘띠존 : 방풍림 문화제,,,,,일러스트,Oyol55,https://dongne.co/events/df2504/circles/142346,제29회 디. 페스타,Day1
와플호떡가게,"와플, 호떡",,,,,2sp,데뷔 못 하면 죽는 병 걸림,"괴담에 떨어져도 출근을 해야 하는구나,이세계 착각 헌터",,"브라운,김솔음,테스타 등",선아현X박문대,"섹슈얼,로맨틱",하성기려,일러스트,angelinwaffle,https://dongne.co/events/df2504/circles/141644,제29회 디. 페스타,Day1
우당탕탕잡탕,37,,,,,2sp,프로젝트세카이,"앙상블스타즈,봇치더락,걸즈밴드크라이",,,,,,,,https://dongne.co/events/df2504/circles/141803,제29회 디. 페스타,Day1
우유푸딩제과,fromseoha,,,,,2sp,,,,,,,,,,https://dongne.co/events/df2504/circles/141248,제29회 디. 페스타,Day1
월간누적최애,김아미,,,,,2sp,던전밥,앙상블스타즈,,올캐러,,,,"공예,조형",frozen_ami,https://dongne.co/events/df2504/circles/140969,제29회 디. 페스타,Day1
유아휴먼이다,공짱,,,,,2sp,도박패왕전제로,무뢰전가이,FKMT 쁘띠존 : 자와르르맨션,"우카이 제로,쿠도 가이",제로X가이,로맨틱,,"만화,사진",Ukaizer0,https://dongne.co/events/df2504/circles/142424,제29회 디. 페스타,Day1
이케이케빵준,선빵,,,,,2sp,가비지타임,"하이큐,슬램덩크",,"전영중,성준수,네코마",,로맨틱,"명헌태섭, 쿠로켄",,sibaru_0506,https://dongne.co/events/df2504/circles/142045,제29회 디. 페스타,Day1
읽걻잷믻얽욫,"동, 군만두고싶다",,,,,1sp,"닌타마 란타로,이세계 착각 헌터","모브사이코100,게게게의 키타로",,,,,,,DONGIROx2,https://dongne.co/events/df2504/circles/141477,제29회 디. 페스타,Day1
좌상고수색대,호끼,,,,,2sp,괴담에 떨어져도 출근을 해야 하는구나,,,,,,,,H_okki,https://dongne.co/events/df2504/circles/141591,제29회 디. 페스타,Day1
쥑상블스타즈,아리,,,,,2sp,앙상블스타즈,"마호야쿠,이착헌,파이널판타지 시리즈",,"나이츠,발키리",카게히라미카X이츠키슈,로맨틱,레오이즈,"소설,만화,일러스트",piyopi_opo,https://dongne.co/events/df2504/circles/142197,제29회 디. 페스타,Day1
최강의맛초킹,ming(밍),,,,,1sp,"슬램덩크,페르소나",,,,,,,,qx_xbc,https://dongne.co/events/df2504/circles/142255,제29회 디. 페스타,Day1
토마토햄스터,매실찌,,,,,2sp,윈브레,,윈브레 쁘띠존 : 방풍림 문화제,,,,우메미야 하지메x히이라기 토마,,lessless__,https://dongne.co/events/df2504/circles/141319,제29회 디. 페스타,Day1
푸데푸데게롱,소요,,,,,1sp,괴담출근,,,,,,,일러스트,soyo__yoso,https://dongne.co/events/df2504/circles/141545,제29회 디. 페스타,Day1
푸데푸데솔음,"소요, 몽땅",,,,,2sp,괴담출근,,,,,해당없음,,일러스트,"soyo__yoso, mongddang__1",https://dongne.co/events/df2504/circles/142517,제29회 디. 페스타,Day1
플레이부조아,솜솜,,,,,1sp,플레이브,,,"플레이브,plave",,,,"일러스트,기타",somttam,https://dongne.co/events/df2504/circles/142822,제29회 디. 페스타,Day1
형제네총포점,냐바바,,,,,1sp,골든 카무이,,골든 카무이 쁘띠존 ,"유사쿠,오가타",,로맨틱,오가타유사쿠,만화,nyaaba_ba,https://dongne.co/events/df2504/circles/143016,제29회 디. 페스타,Day1
호도하고싶어,HODO,,,,,1sp,스타워즈,트라이건 / P의거짓,,루크 / 딘 / 그로구 / 밧슈 / P,,섹슈얼,,"일러스트,만화",hodogaza,https://dongne.co/events/df2504/circles/142205,제29회 디. 페스타,Day1
호얀스튜디오,호얀,,,,,2sp,,,,,,,,,FloatingHwa,https://dongne.co/events/df2504/circles/140635,제29회 디. 페스타,Day1
돌고래정거장 ,그럴만두,,,,,4sp,,,,,,,,만화,dhbkdc,https://dongne.co/events/df2504/circles/141954,제29회 디. 페스타,Day1
농구소년들의 봄,모어,,,,,1sp,슬램덩크,,태웅른 쁘띠존 : 모두의 카에데,,정우성X서태웅,"로맨틱,섹슈얼","윤대협X서태웅, 태웅른",,,https://dongne.co/events/df2504/circles/142798,제29회 디. 페스타,Day1
치타탑이라고 말해!,종지,,,,,1sp,골든카무이,,골든 카무이 쁘띠존 ,아시리파,오가타X아시리파,해당없음,"스기모토, 아시리파","만화,일러스트",ganjang_jongjii,https://dongne.co/events/df2504/circles/142958,제29회 디. 페스타,Day1
아이시테루제 아이보,HAMBUTA,,,,,1sp,블루록,,,"이사기 요이치,바치라 메구루",이사기 요이치X바치라 메구루,로맨틱,,만화,H_strong_77,https://dongne.co/events/df2504/circles/141654,제29회 디. 페스타,Day1
힌나힌나하게 해줄게,이삼,,,,,2sp,골든 카무이,죠죠의 기묘한 모험,골든 카무이 쁘띠존 ,올캐러,스기모토 사이치X아시리파,로맨틱,오가타 햐쿠노스케×아시리파,"일러스트,만화",GK_2SAMSR,https://dongne.co/events/df2504/circles/142967,제29회 디. 페스타,Day1
화산의품에서 진혼을 품다,매(梅) 가람,,,,,2sp,화산귀환,,,청명 외 화산귀환 캐릭터,,,,,H6Yx2INL8IP8bx3,https://dongne.co/events/df2504/circles/142540,제29회 디. 페스타,Day1
시간마법사의 아틀리에,GUSH_Z,,,,,2sp,동방프로젝트,,,,,,,,,https://dongne.co/events/df2504/circles/140817,제29회 디. 페스타,Day1
데한민국에서 아이돌을 좋아함,나기,,,,,2sp,데못죽 플레이브,,,,,,,,,https://dongne.co/events/df2504/circles/141560,제29회 디. 페스타,Day1
감자토마토볶음,포마토,,,,,2sp,파이널판타지14,,,"메테오(빛의 전사),그라하 티아",,"로맨틱,섹슈얼",,,,https://dongne.co/events/df2504/circles/141097,제29회 디. 페스타,Day1
과몰입특급열차,하즈유,,,,,2sp,해즈빈 호텔,포켓몬스터 란프렌,,,,,,만화,,https://dongne.co/events/df2504/circles/140715,제29회 디. 페스타,Day1
너와나의연결선,메론빵빵빵,,,,,1sp,가비지타임,,,성준수 최종수,,,,"소설,사진,기타",,https://dongne.co/events/df2504/circles/142405,제29회 디. 페스타,Day1
달콤한일러스트,iamyunji,,,,,2sp,모모찌,,,모모찌,,,,일러스트,iamyunji,https://dongne.co/events/df2504/circles/141372,제29회 디. 페스타,Day1
더블초코비스킷,힠,,,,,2sp,슬램덩크,,,"송태섭,정대만",송태섭X정대만,"로맨틱,섹슈얼",,만화,hickhick04,https://dongne.co/events/df2504/circles/142462,제29회 디. 페스타,Day1
리틀캣스튜디오,memmoom,,,,,2sp,,,,,,,,일러스트,,https://dongne.co/events/df2504/circles/141279,제29회 디. 페스타,Day1
말랑방울도맛도,몰랑,,,,,2sp,데뷔 못하면 죽는 병 걸림,가비지타임,,박문대,,,,일러스트,5OvOg,https://dongne.co/events/df2504/circles/142512,제29회 디. 페스타,Day1
뭔가가나올지도,그렇게됏다..,,,,,2sp,가비지타임,,,,,,,,,https://dongne.co/events/df2504/circles/141498,제29회 디. 페스타,Day1
밥상만히먹음이,꽁이,,,,,1sp,가비지타임,내가키운S급,,기상호,박병찬X기상호,로맨틱,뱅상,만화,kkong2_0,https://dongne.co/events/df2504/circles/141521,제29회 디. 페스타,Day1
손심당생귤시루,강동귤,,,,,1sp,삼국지,,,"손책,주유",손책X주유,"로맨틱,섹슈얼",,소설,jiangdongjuzi,https://dongne.co/events/df2504/circles/143066,제29회 디. 페스타,Day1
시광대리영업소,농네,,,,,2sp,시광대리인,,,,,,,,nongne_11,https://dongne.co/events/df2504/circles/140899,제29회 디. 페스타,Day1
아무코토몰라요,"문지, 땃지",,,,,1sp,명탐정코난,,신른 쁘띠존_ 추리와 연애의 상관관계,쿠도신이치,후루야 레이X쿠도 신이치,로맨틱,아무코,"만화,일러스트",munji_1412,https://dongne.co/events/df2504/circles/141293,제29회 디. 페스타,Day1
아이돌게임파티,"비서, 와루",,,,,2sp,"젤다의 전설,아이카츠(아이엠스타),발더스게이트3","러브라이브,뱅드림,스플래툰,괴도조커,레이디버그",,,,,,,"GAMPANGPANG_, gmwalwal",https://dongne.co/events/df2504/circles/142241,제29회 디. 페스타,Day1
옥상에서만나요,"24, yes",,,,,2sp,쿠로코의농구,쿠로코의농구,,"아카시,마유즈미",아카시 세이쥬로X마유즈미 치히로,"로맨틱,섹슈얼",,만화,otasa_1203,https://dongne.co/events/df2504/circles/141040,제29회 디. 페스타,Day1
자급자족짬뽕탕,흔톨,,,,,2sp,"원피스,코난 등",,,,,,,일러스트,gmsxhf,https://dongne.co/events/df2504/circles/141382,제29회 디. 페스타,Day1
잡덕이라미안해,TIME,,,,,2sp,니지산지,"주술회전,하이큐,앙스타",,,,,,일러스트,babsigan,https://dongne.co/events/df2504/circles/142816,제29회 디. 페스타,Day1
전문직과일주스,오즹어,,,,,1sp,MIU404,언내추럴,,"시마 카즈미,이부키 아이,나카도 케이,미스미 미코토",시마 카즈미X이부키 아이,로맨틱,나카도 케이 X 미스미 미코토,소설,annaturalann,https://dongne.co/events/df2504/circles/143134,제29회 디. 페스타,Day1
전통메이드주점,"오열, 듀",,,,,2sp,슬램덩크,주술회전,,"양호열,강백호,고죠 사토루,게토 스구루",양호열X강백호,로맨틱,고죠 사토루 X 게토 스구루,,,https://dongne.co/events/df2504/circles/141269,제29회 디. 페스타,Day1
종종힘내봅시다,다라미,,,,,2sp,프로젝트 세카이,,,모모점,키리타니 하루카X하나사토 미노리,로맨틱,,,__darami,https://dongne.co/events/df2504/circles/142804,제29회 디. 페스타,Day1
형제좋은게뭐냐,챤,,,,,2sp,골든카무이,,골든 카무이 쁘띠존 ,,,,,"만화,일러스트",JYAN__0,https://dongne.co/events/df2504/circles/141200,제29회 디. 페스타,Day1
호밀빵의밀수꾼,호밀,,,,,2sp,프로젝트 세카이,,,,,,,,homilpain,https://dongne.co/events/df2504/circles/140845,제29회 디. 페스타,Day1
이사기요이치의 남자들,스키아v,,,,,1sp,블루록,,,이사기,,"로맨틱,섹슈얼",,,tmzldk,https://dongne.co/events/df2504/circles/140805,제29회 디. 페스타,Day1
관짝할배예토전생,파묘요,,,,,2sp,앙상블 스타즈!! Music,,,,사쿠마 레이X안즈,로맨틱,,,,https://dongne.co/events/df2504/circles/141642,제29회 디. 페스타,Day1
남녀연애자유선언,은여,,,,,1sp,,,,,,,,,,https://dongne.co/events/df2504/circles/140564,제29회 디. 페스타,Day1
농구회전빵야빵야,익명,,,,,2sp,"슬램덩크,주술회전",,,,고죠X후시,로맨틱,태섭대만,"만화,일러스트,소설",,https://dongne.co/events/df2504/circles/140996,제29회 디. 페스타,Day1
백아재림만민앙복,"판귄, 미해",,,,,2sp,화산귀환,,,백아,,,,,,https://dongne.co/events/df2504/circles/140736,제29회 디. 페스타,Day1
상뱅이케리오찌개,이온,,,,,1sp,"가비지타임,가부키초 배드트립 이케다와 리오",,,"기싱호,박병찬,이케다 토우야,리오",기상호X박병찬,"로맨틱,섹슈얼","이케다X리오, 논커플링(ncp)","만화,일러스트,소설",ionblue,https://dongne.co/events/df2504/circles/141760,제29회 디. 페스타,Day1
