부스명,대표자,위치,위치(열),위치(번호),반부스,부스,대표 작품(원작),그 외 다루는 작품,쁘띠존,캐릭터,커플링,커플링 성향,그 외 커플링,매체,트위터,링크,행사명,개최일
xoxo_xoxo,구남,E-12,E,12,,2sp,은혼,"사카모토데이즈,헌터x헌터,괴수8호",,,,,,일러스트,qnamxoxo,https://dongne.co/events/df2604/circles/161540,제33회 디. 페스타(토),Day1
인(忍)력사무소,"도마, 사부",B-21,B,21,,2sp,닌타마,와야마 시리즈,"닌타마 쁘띠존 : 인술학원 혜성제 ""입학시험의 단!""",,,,,,"uusi1ver, saBoo_v_v",https://dongne.co/events/df2604/circles/162261,제33회 디. 페스타(토),Day1
星 - 사회성결여동아리 ,"피아노찌개, 은오",E-08a,E,08,a,1sp,"에반게리온,강철의 연금술사,던전밥",,,"에드워드 엘릭,알폰스 엘릭,로이 머스탱,나기사 카오루,이카리 신지",나기사 카오루X이카리 신지,"로맨틱,로맨틱",,"일러스트,만화",zkdhtls10VE,https://dongne.co/events/df2604/circles/163733,제33회 디. 페스타(토),Day1
零度少年少女,애옥,X-17b,X,17,b,1sp,히프노시스 마이크,,,"칸논자카 돗포,토쿠마 우네메(OC)",돗포X토쿠마,"로맨틱,섹슈얼",,소설,e62yd7x,https://dongne.co/events/df2604/circles/163602,제33회 디. 페스타(토),Day1
! 충격 ! 천사님 진짜 계심,"추신, 유감","Q-20, Q-21",Q,20,,4sp,,,,,,,,게임,"PS_KIZ, sorryMCE",https://dongne.co/events/dice05/circles/164632,다이스 페스타 #5,Day2
!! 티알잡이 마감배 !!,"TR꿈악어, PUZE",S-14,S,14,,2sp,,,,,,,,,FUSE2GO,https://dongne.co/events/dice05/circles/164653,다이스 페스타 #5,Day2
.,티믜,P-20b,P,20,b,1sp,,,,미정,,,,소설,,https://dongne.co/events/dice05/circles/164798,다이스 페스타 #5,Day2
[㈜ 크툴루 파크] 에 오신 걸 환영합니다~♬,냐루이사,O-07,O,07,,2sp,,,,,,,,기타,CTHULHU_PARK,https://dongne.co/events/dice05/circles/164766,다이스 페스타 #5,Day2
무 지 렁 이 클럽 : 어둠의 인디룰 향우회,반조,S-03,S,03,,2sp,,,,,,,,,Mujirung2_club,https://dongne.co/events/dice05/circles/164758,다이스 페스타 #5,Day2
달 뒷면 토끼파,녹조하임,P-22,P,22,,2sp,,,,,,,,소설,koamadefb_trpg,https://dongne.co/events/dice05/circles/164525,다이스 페스타 #5,Day2
팀 인스버스,멜,T-07a,T,07,a,1sp,,,,,,,,"공예,기타,조형",Melik_L_,https://dongne.co/events/dice05/circles/164790,다이스 페스타 #5,Day2
팀 턀삼국찌,요람,"N-20, N-21",N,20,,4sp,,,,,,,,"게임,소설",,https://dongne.co/events/dice05/circles/164514,다이스 페스타 #5,Day2
팀 기력비수기,비지,P-09,P,09,,2sp,,,,,,,,,OFF_season_TR,https://dongne.co/events/dice05/circles/164524,다이스 페스타 #5,Day2
"오, 겁스","두두, 스민",P-24,P,24,,2sp,,,,,,,,,"kmandoodoo_trpg, Tanzanite32_t1",https://dongne.co/events/dice05/circles/164651,다이스 페스타 #5,Day2
여담,여타,R-21,R,21,,2sp,,,,,,,,,iam_others,https://dongne.co/events/dice05/circles/164635,다이스 페스타 #5,Day2
머리 넷 달린 생선,플랫피쉬,Q-18a,Q,18,a,1sp,,,,,,,,소설,Team_Fourheaded,https://dongne.co/events/dice05/circles/164570,다이스 페스타 #5,Day2
절대 마감,얀별,P-11,P,11,,2sp,,,,,,,,기타,Yan_star_TRPG,https://dongne.co/events/dice05/circles/164562,다이스 페스타 #5,Day2
이름 보다 중요한 티알,다키,P-04,P,04,,2sp,,,,,,,,,biran83262843,https://dongne.co/events/dice05/circles/164718,다이스 페스타 #5,Day2
적폐 동인 더블크로스,그냥사람,P-17a,P,17,a,1sp,,,,,,,,게임,JAERHAUM,https://dongne.co/events/dice05/circles/164879,다이스 페스타 #5,Day2
서던 리치: 오르쿠스의 땅,"달큐, 나찰",R-09,R,09,,2sp,,,,,,,,"기타,게임,소설","FFB__L18, NC_evil",https://dongne.co/events/dice05/circles/164853,다이스 페스타 #5,Day2
공방 프리즘,리즈,T-07b,T,07,b,1sp,,,,,,,,공예,,https://dongne.co/events/dice05/circles/164769,다이스 페스타 #5,Day2
하나 테이블,"레터, 나나","S-22, S-23",S,22,,4sp,,,,,,,,"소설,기타","LOVELETTER_214, PS__TRPG",https://dongne.co/events/dice05/circles/164520,다이스 페스타 #5,Day2
핢과 부셈이,"핢, 부셈이",P-19a,P,19,a,1sp,,,,,,,,소설,TRPG_HARM,https://dongne.co/events/dice05/circles/164778,다이스 페스타 #5,Day2
나는 발광을 할 테니 너는 착란을 맡거라,"엑스, 공삼",P-06,P,06,,2sp,,,,,,,,,,https://dongne.co/events/dice05/circles/164742,다이스 페스타 #5,Day2
부스 이름을 뭐로 하지,이나,"P-14b, P-15a",P,14,b,2sp,,,,없음,,,,소설,nr_kyd,https://dongne.co/events/dice05/circles/164809,다이스 페스타 #5,Day2
버섯 레니빙 재배사,사사,R-12,R,12,,2sp,,,,,,,,"소설,기타",Sasa_TRPG_,https://dongne.co/events/dice05/circles/164705,다이스 페스타 #5,Day2
지금 재난인데 니 은닉을 왜처까,147,N-17,N,17,,2sp,,,,,,,,,N_4091,https://dongne.co/events/dice05/circles/164693,다이스 페스타 #5,Day2
같이 미쿠티알 하지 않을래?,아구,P-23b,P,23,b,1sp,,,,하츠네 미쿠,,,,,agu_TRPG,https://dongne.co/events/dice05/circles/164783,다이스 페스타 #5,Day2
야노 슌사쿠가 앤오로 보입니다,먼솔래담,R-13a,R,13,a,1sp,,,,,,,,,PA4A4A9,https://dongne.co/events/dice05/circles/164801,다이스 페스타 #5,Day2
바다 좋아하시나요...?,하뉴아,O-21,O,21,,2sp,,,,,,,,소설,I_am_not_Hanyu,https://dongne.co/events/dice05/circles/164786,다이스 페스타 #5,Day2
"배신, 그것은 마법을 의미하는 말",핫도그,R-18,R,18,,2sp,,,,,,,,,dog_omo,https://dongne.co/events/dice05/circles/164761,다이스 페스타 #5,Day2
재앙: 섬광,장진우,O-18a,O,18,a,1sp,,,,,,,,,,https://dongne.co/events/dice05/circles/164752,다이스 페스타 #5,Day2
이계: 서로 그렇게까지 소중하지는 않은 관계에 대한 해결책,도팍,O-20,O,20,,2sp,,,,,,,,기타,do0pk,https://dongne.co/events/dice05/circles/164610,다이스 페스타 #5,Day2
낚시터,쿠키,"Q-02, Q-03",Q,02,,4sp,,,,,,,,,CritofSnowman,https://dongne.co/events/dice05/circles/164674,다이스 페스타 #5,Day2
털찐이,털찐이,R-01,R,01,,2sp,,,,바람분댕,,,,,tulzzini,https://dongne.co/events/dice05/circles/164842,다이스 페스타 #5,Day2
푸른꽃,푸른꽃,"T-10, T-11",T,10,,4sp,,,,,,,,"게임,공예,기타",Team_BlueFlower,https://dongne.co/events/dice05/circles/164636,다이스 페스타 #5,Day2
현원탁,nora,"O-04, O-05",O,04,,4sp,,,,,,,,"소설,기타",nora_isThinking,https://dongne.co/events/dice05/circles/164820,다이스 페스타 #5,Day2
미로와 미르,"아비게일, 춤달, ",T-16,T,16,,2sp,,,,,,,,"공예,기타",abisgeil,https://dongne.co/events/dice05/circles/164795,다이스 페스타 #5,Day2
아론의 사제,이소율,S-16a,S,16,a,1sp,,,,,,,,게임,AaronTrpg,https://dongne.co/events/dice05/circles/164660,다이스 페스타 #5,Day2
티알이 고플 땐 저희를 드세요,"비빔참치마요, 이다",S-15,S,15,,2sp,,,,,,,,소설,"bibimtunamayo, cider_trpg",https://dongne.co/events/dice05/circles/164724,다이스 페스타 #5,Day2
일정이 없는 게 아니라 한정판 프리미엄 일정입니다만?,아마도딜로,S-16b,S,16,b,1sp,,,,,,,,소설,amadodilo,https://dongne.co/events/dice05/circles/164559,다이스 페스타 #5,Day2
캔모아 범죄 다발 도시 지점,피자몬,S-10,S,10,,2sp,,,,,,,,"기타,소설",Pizza_and_Coke,https://dongne.co/events/dice05/circles/164576,다이스 페스타 #5,Day2
그런건 네가 써야해,"파장, 네미, 미츠",N-19,N,19,,2sp,,,,,,,,"소설,기타",michu_TRPG,https://dongne.co/events/dice05/circles/164835,다이스 페스타 #5,Day2
고인물 국밥집,"멜, 몽긋",P-05a,P,05,a,1sp,,,,,,,,게임,mmmmmp_tr,https://dongne.co/events/dice05/circles/164728,다이스 페스타 #5,Day2
공수표 해결사,"향초, 댤, CCTV, 공",O-23,O,23,,2sp,,,,,,,,,ScenarichO,https://dongne.co/events/dice05/circles/164738,다이스 페스타 #5,Day2
그레이 스칼렛,스칼,Q-10b,Q,10,b,1sp,,,,,,,,"소설,기타",,https://dongne.co/events/dice05/circles/164529,다이스 페스타 #5,Day2
글쓰는 토끼굴,글쓰는 센트,O-24b,O,24,b,1sp,,,,,,,,기타,writing_cent,https://dongne.co/events/dice05/circles/164840,다이스 페스타 #5,Day2
파라곤 퀘스트,멤메,R-23b,R,23,b,1sp,,,,,,,,기타,,https://dongne.co/events/dice05/circles/164896,다이스 페스타 #5,Day2
신님은 주사위 놀이 당근 빳따죠,요븐,O-14,O,14,,2sp,,,,,,,,,,https://dongne.co/events/dice05/circles/164537,다이스 페스타 #5,Day2
배신의 리벌처 문호 성산시 지부,DB,R-08,R,08,,2sp,,,,,,,,,DBTRPG,https://dongne.co/events/dice05/circles/164563,다이스 페스타 #5,Day2
당신의 사명은 세션을 하는 것이다,LEMON,P-05b,P,05,b,1sp,,,,,,,,,,https://dongne.co/events/dice05/circles/164627,다이스 페스타 #5,Day2
살의와 순애는 초성이 같죠. 이게 과연 우연일까요?,"참새, B",N-01,N,01,,2sp,,,,,,,,기타,"TR_ue_bird, TEAM_MATIZ",https://dongne.co/events/dice05/circles/164794,다이스 페스타 #5,Day2
없어도 좋지만 있으면 더더욱 좋아요,로토스,S-04b,S,04,b,1sp,,,,,,,,"조형,기타",dontdo312,https://dongne.co/events/dice05/circles/164793,다이스 페스타 #5,Day2
정말로 그렇게 하나요?,전자친구,"N-12, N-13",N,12,,4sp,,,,,,,,,AF_TRPG,https://dongne.co/events/dice05/circles/164641,다이스 페스타 #5,Day2
수상한 가죽공방,닐림,T-08,T,08,,2sp,,,,,,,,공예,bsky:nillimbg3,https://dongne.co/events/dice05/circles/164528,다이스 페스타 #5,Day2
양귀비 설탕절임,오퓸,S-05,S,05,,2sp,,,,,,,,,,https://dongne.co/events/dice05/circles/164608,다이스 페스타 #5,Day2
인간이 아닙니다,yung,R-20,R,20,,2sp,,,,,,,,게임,Roastedfeet_0w0,https://dongne.co/events/dice05/circles/164723,다이스 페스타 #5,Day2
배신의 프로젝트 알파 아이돌,야채시장,Q-16,Q,16,,2sp,,,,,,,,,cornsweetpotato,https://dongne.co/events/dice05/circles/164719,다이스 페스타 #5,Day2
듀듀듀 크툴루쿠툴루,양유진,R-04a,R,04,a,1sp,,,,,,,,,,https://dongne.co/events/dice05/circles/164810,다이스 페스타 #5,Day2
광대버섯,버섯가지그라탕,R-16,R,16,,2sp,,,,,,,,"게임,소설,기타",mush_trpg,https://dongne.co/events/dice05/circles/164832,다이스 페스타 #5,Day2
단추수프,Ina,S-02,S,02,,2sp,,,,,,,,,inaHut_Trpg,https://dongne.co/events/dice05/circles/164780,다이스 페스타 #5,Day2
보라상조,디라스티트,O-08,O,08,,2sp,,,,,,,,소설,"IG_Eugene, restinhelio",https://dongne.co/events/dice05/circles/164513,다이스 페스타 #5,Day2
성산일보,ABCD,O-15,O,15,,2sp,,,,,,,,,writerbaek_trpg,https://dongne.co/events/dice05/circles/164745,다이스 페스타 #5,Day2
체크셔츠,김이박,"O-16, O-17",O,16,,4sp,,,,,,,,소설,kimpersonlee,https://dongne.co/events/dice05/circles/164895,다이스 페스타 #5,Day2
캉캉관광,캉캉,O-13,O,13,,2sp,,,,,,,,소설,w_KANGKANG_,https://dongne.co/events/dice05/circles/164891,다이스 페스타 #5,Day2
불명예의 쩐당,"순록, N5, 사일",R-07,R,07,,2sp,,,,,,,,,R31ND33R_TRPG,https://dongne.co/events/dice05/circles/164814,다이스 페스타 #5,Day2
프로젝트 쿠키,프로젝트쿠키,P-13,P,13,,2sp,,,,,,,,,projectkuki,https://dongne.co/events/dice05/circles/164628,다이스 페스타 #5,Day2
닌자들아 다음 시나리오에선 사이가 좋아지길 바라,미뢰,N-22a,N,22,a,1sp,,,,,,,,소설,tastebud_scene,https://dongne.co/events/dice05/circles/164560,다이스 페스타 #5,Day2
에트랑제 앨리스,래빗홀,N-18,N,18,,2sp,,,,,,,,소설,,https://dongne.co/events/dice05/circles/164594,다이스 페스타 #5,Day2
프로젝트 이터널,쿠키,S-20a,S,20,a,1sp,,,,,,,,기타,Eternal_TR,https://dongne.co/events/dice05/circles/164519,다이스 페스타 #5,Day2
크툴루가 없댔지 신화 생물이 없다고는 하지 않은 부스,"리드, 로벤티카",P-10,P,10,,2sp,,,,,,,,,Reed_Who_,https://dongne.co/events/dice05/circles/164904,다이스 페스타 #5,Day2
레니빙이 진화가 된다는 걸 보여주겠다,논냥,Q-07,Q,07,,2sp,,,,,,,,기타,,https://dongne.co/events/dice05/circles/164698,다이스 페스타 #5,Day2
도화여고 오컬트부,야기,Q-23,Q,23,,2sp,,,,,,,,,yagi_do_game,https://dongne.co/events/dice05/circles/164617,다이스 페스타 #5,Day2
젤리냥의 앞발상점,이린,P-17b,P,17,b,1sp,,,,,,,,"공예,기타",Jellycat_store,https://dongne.co/events/dice05/circles/164565,다이스 페스타 #5,Day2
폭신하게 세계멸망,"파블로프, 하늘",P-08,P,08,,2sp,,,,,,,,"소설,기타",trpg_pablof,https://dongne.co/events/dice05/circles/164875,다이스 페스타 #5,Day2
산지직송 당도최고 제일청과,팀 알레프룻,P-03,P,03,,2sp,,,,,,,,,AleF_ruit,https://dongne.co/events/dice05/circles/164889,다이스 페스타 #5,Day2
대법전의 털복숭이들,"설지, 누운개",Q-05,Q,05,,2sp,,,,,,,,,rotlea_for,https://dongne.co/events/dice05/circles/164826,다이스 페스타 #5,Day2
에브리띵 에브리웨어 올 앳 크로스,MAE,S-09b,S,09,b,1sp,,,,,,,,소설,ECL_not_LCL,https://dongne.co/events/dice05/circles/164708,다이스 페스타 #5,Day2
종자한테 마감시키게 브람 각성이나 할까,"자몽씨앗, ⅖㎖",S-11,S,11,,2sp,,,,,,,,기타,"zamong_trpg, 2_IO_OI_5_TRPG",https://dongne.co/events/dice05/circles/164830,다이스 페스타 #5,Day2
"연을빚다,연빚",연빚,R-05,R,05,,2sp,,,,앵자기,,,,공예,,https://dongne.co/events/dice05/circles/164910,다이스 페스타 #5,Day2
정보재해: 당신은 인세시피를 하고싶다,"티그, QU4CK",P-02,P,02,,2sp,,,,,,,,"기타,소설","TIG_TRPG, QU4CKT4KU",https://dongne.co/events/dice05/circles/164675,다이스 페스타 #5,Day2
난수박물관,곰룡,"O-02, O-03",O,02,,4sp,,,,,,,,기타,RNMuseum,https://dongne.co/events/dice05/circles/164540,다이스 페스타 #5,Day2
더블코로스,몬페,Q-18b,Q,18,b,1sp,,,,,,,,일러스트,,https://dongne.co/events/dice05/circles/164721,다이스 페스타 #5,Day2
던전베이직,Gary Kim,S-21a,S,21,a,1sp,,,,,,,,게임,garykimgames,https://dongne.co/events/dice05/circles/164736,다이스 페스타 #5,Day2
보라박쥐단,운구자감,S-17b,S,17,b,1sp,,,,,,,,"만화,일러스트",asdfasgaw_11,https://dongne.co/events/dice05/circles/164534,다이스 페스타 #5,Day2
샤노비가미,베꾸,O-01,O,01,,2sp,,,,,,,,,beGGu55,https://dongne.co/events/dice05/circles/164898,다이스 페스타 #5,Day2
카페인페인,역설,P-01,P,01,,2sp,,,,,,,,,paradoxcho,https://dongne.co/events/dice05/circles/164697,다이스 페스타 #5,Day2
케르베로스,"냡, 샤난, 아프로",P-07,P,07,,2sp,,,,,,,,"소설,기타",,https://dongne.co/events/dice05/circles/164741,다이스 페스타 #5,Day2
소쿠리단지 : 단지 내 물품 미정 ,소쿠리단지,P-14a,P,14,a,1sp,,,,,,,,,basketof_tb,https://dongne.co/events/dice05/circles/164707,다이스 페스타 #5,Day2
구멍가게의 부름,센,T-13,T,13,,2sp,,,,,,,,"공예,기타",COMMU1996,https://dongne.co/events/dice05/circles/164819,다이스 페스타 #5,Day2
시나리오는 내가 쓸게 플레이는 누가 할래,BG,N-02a,N,02,a,1sp,,,,,,,,소설,TR_B_G,https://dongne.co/events/dice05/circles/164511,다이스 페스타 #5,Day2
아니아무도 완전수화하지 않으면 못 나가는 부스,"포쨔, 맛뱅가리",R-17,R,17,,2sp,,,,,,,,소설,"pochaa_open, Y0NY0N_TRPG",https://dongne.co/events/dice05/circles/164557,다이스 페스타 #5,Day2
튀어나와요! 야생불곰!,rha,R-23a,R,23,a,1sp,,,,,,,,기타,rhatk2,https://dongne.co/events/dice05/circles/164613,다이스 페스타 #5,Day2
말차트랜스&콜라계승자,백수광부,Q-12,Q,12,,2sp,,,,,,,,기타,BackbaljoaEx,https://dongne.co/events/dice05/circles/164791,다이스 페스타 #5,Day2
돗까비블루스,로든,O-09,O,09,,2sp,,,,,,,,"공예,기타",raud_ann,https://dongne.co/events/dice05/circles/164621,다이스 페스타 #5,Day2
따개비루둥지,백혜비루,N-23b,N,23,b,1sp,,,,,,,,기타,anatasderu,https://dongne.co/events/dice05/circles/164633,다이스 페스타 #5,Day2
미스티게이즈,클론,Q-09,Q,09,,2sp,,,,,,,,게임,,https://dongne.co/events/dice05/circles/164589,다이스 페스타 #5,Day2
배포전용부스,주스,R-22a,R,22,a,1sp,,,,,,,,기타,,https://dongne.co/events/dice05/circles/164807,다이스 페스타 #5,Day2
블루밍하우스,에피,N-05,N,05,,2sp,,,,,,,,"만화,기타,일러스트",blueminghouse,https://dongne.co/events/dice05/circles/164578,다이스 페스타 #5,Day2
혹시모를대비,사갸,P-20a,P,20,a,1sp,,,,,,,,,,https://dongne.co/events/dice05/circles/164683,다이스 페스타 #5,Day2
당나라군대의 시대,31,O-12,O,12,,2sp,,,,,,,,기타,chitochito_s,https://dongne.co/events/dice05/circles/164555,다이스 페스타 #5,Day2
시노비가미로 티알 입문한 사람들,세요,O-06,O,06,,2sp,,,,,,,,"기타,소설",seyo_trpg,https://dongne.co/events/dice05/circles/164609,다이스 페스타 #5,Day2
시간마법사의 아틀리에,시간마법사,S-24,S,24,,2sp,,,,,,,,,,https://dongne.co/events/dice05/circles/164547,다이스 페스타 #5,Day2
알렉산드리아 도서관학과 올해의 추천도서 : 마소는 답을 알고 있다,이단공무,"Q-01, Q-24",Q,01,,4sp,,,,,,,,"소설,기타",Kotokunibito,https://dongne.co/events/dice05/circles/164677,다이스 페스타 #5,Day2
달콤한일러스트,iamyunji,T-18,T,18,,2sp,,,,모모찌,,,,일러스트,iamyunji,https://dongne.co/events/dice05/circles/164599,다이스 페스타 #5,Day2
인체생성보고서,DKW디케,N-04,N,04,,2sp,,,,,,,,기타,TRPG_dkw,https://dongne.co/events/dice05/circles/164595,다이스 페스타 #5,Day2
다면체모듬국밥 본점,1d6DICE,"Q-14, Q-15",Q,14,,4sp,,,,,,,,,1d6DICE,https://dongne.co/events/dice05/circles/164638,다이스 페스타 #5,Day2
배고파요밥주세요,밥줘요념념,O-18b,O,18,b,1sp,,,,,,,,기타,antnkkr_1208,https://dongne.co/events/dice05/circles/164887,다이스 페스타 #5,Day2
네모토끼주립대학 지구캠퍼스 부설연구소 기적연구학부,정네모,Q-22b,Q,22,b,1sp,,,,,,,,,FREE_NEMO_HUG,https://dongne.co/events/dice05/circles/164813,다이스 페스타 #5,Day2
메이저인척하는부스,"빨강망토치즈, 티알체",O-19,O,19,,2sp,,,,,,,,게임,not_lg_just,https://dongne.co/events/dice05/circles/164870,다이스 페스타 #5,Day2
월드탑클래스샤기꾼,"범, 영화",R-19,R,19,,2sp,,,,,,,,"소설,게임,공예","Bumpg_, trbaepo",https://dongne.co/events/dice05/circles/164849,다이스 페스타 #5,Day2
잊지말자로이스취득,우라무 지부,R-15,R,15,,2sp,,,,,,,,,,https://dongne.co/events/dice05/circles/164672,다이스 페스타 #5,Day2
해양생물성간유속체험지구,고래,S-09a,S,09,a,1sp,,,,,,,,"소설,게임,기타",GolaeE10201,https://dongne.co/events/dice05/circles/164882,다이스 페스타 #5,Day2
온실속잡초처럼키워져서그래,"김쯔루, 김별가",R-10,R,10,,2sp,,,,,,,,"기타,만화,게임",cheu_trpg,https://dongne.co/events/dice05/circles/164866,다이스 페스타 #5,Day2
티알하러왔는데이하트는뭐야,촊 ,P-15b,P,15,b,1sp,,,,,,,,"기타,소설",DX_8_8,https://dongne.co/events/dice05/circles/164872,다이스 페스타 #5,Day2
이름뭐함ㅂ1,사갸,R-03a,R,03,a,1sp,,,,,,,,,,https://dongne.co/events/dice05/circles/164681,다이스 페스타 #5,Day2
알아서 배신당해주실 분 (1/n),해바라이온,Q-17,Q,17,,2sp,,,,,,,,"소설,공예,기타",NO_WRITE_SAZA,https://dongne.co/events/dice05/circles/164701,다이스 페스타 #5,Day2
20세기 안내원,뿌쌰,N-14,N,14,,2sp,,,,,,,,"게임,소설","Ppussya, ghostontheater",https://dongne.co/events/dice05/circles/164739,다이스 페스타 #5,Day2
2026 오버드 아카데미아 입학안내처,"녕희, 용봉",S-08,S,08,,2sp,,,,,,,,"기타,만화,게임","CosmicYUM3, bongY_TRPG",https://dongne.co/events/dice05/circles/164571,다이스 페스타 #5,Day2
2026종교대통합레니게이드로이뤄나갑니다,루뿌,Q-13,Q,13,,2sp,,,,,,,,"기타,소설",Nal_TRPG,https://dongne.co/events/dice05/circles/164620,다이스 페스타 #5,Day2
번역 레벨2부터 치트였던 공장장의 유유자적 부스 라이프 2쿨,공장장,R-11,R,11,,2sp,,,,,,,,"소설,공예,기타",Kindness_OFF,https://dongne.co/events/dice05/circles/164734,다이스 페스타 #5,Day2
2D6=미쳤음,고선명,O-22b,O,22,b,1sp,,,,,,,,,HDTRPG,https://dongne.co/events/dice05/circles/164885,다이스 페스타 #5,Day2
레니게이드 300% 화이트와인 ,레비,T-17,T,17,,2sp,,,,,,,,,,https://dongne.co/events/dice05/circles/164564,다이스 페스타 #5,Day2
404 not found,공사,O-10a,O,10,a,1sp,,,,,,,,게임,commi_gongsa,https://dongne.co/events/dice05/circles/164908,다이스 페스타 #5,Day2
옆 부스도 우리 부스인 4PS,경우,"S-12, S-13",S,12,,4sp,,,,,,,,,KyungWoo5,https://dongne.co/events/dice05/circles/164661,다이스 페스타 #5,Day2
Abyss,심연,N-15,N,15,,2sp,,,,,,,,,Abyss_Bloom,https://dongne.co/events/dice05/circles/164666,다이스 페스타 #5,Day2
AVOIDABYSS,A,Q-04a,Q,04,a,1sp,,,,,,,,기타,A_VOID_A_BYSS,https://dongne.co/events/dice05/circles/164785,다이스 페스타 #5,Day2
CAFE 메로스,팀 숙과회,N-03,N,03,,2sp,,,,,,,,기타,wlsgml1128,https://dongne.co/events/dice05/circles/164508,다이스 페스타 #5,Day2
CRC의권위자가되겠다,aringgg,Q-11,Q,11,,2sp,,,,,,,,소설,aringgg_TRPG,https://dongne.co/events/dice05/circles/164834,다이스 페스타 #5,Day2
Drawanything Board games & RPGs,드로우,S-20b,S,20,b,1sp,,,,,,,,기타,drawanythingame,https://dongne.co/events/dice05/circles/164865,다이스 페스타 #5,Day2
"*GM: 네, 가능합니다.",김왱알,P-16,P,16,,2sp,,,,,,,,,kw_TRPG,https://dongne.co/events/dice05/circles/164600,다이스 페스타 #5,Day2
HO뒷면을 보기 전까지 존재하지 않는 부스 ,김파인,O-24a,O,24,a,1sp,,,,,,,,"일러스트,공예,기타",,https://dongne.co/events/dice05/circles/164905,다이스 페스타 #5,Day2
LIMIT:부엉이맛 타르트,"SIHA, 지현",Q-06,Q,06,,2sp,,,,,,,,기타,"SIHAST, Jiheun_",https://dongne.co/events/dice05/circles/164631,다이스 페스타 #5,Day2
MILK,MILK,Q-04b,Q,04,b,1sp,,,,,,,,,MILK_TRPG_,https://dongne.co/events/dice05/circles/164575,다이스 페스타 #5,Day2
MY FIRST TABLETOP,파카,Q-08,Q,08,,2sp,,,,,,,,기타,TRPGMFT,https://dongne.co/events/dice05/circles/164561,다이스 페스타 #5,Day2
NINJA play that music louder 오네가이,핑퐁,N-02b,N,02,b,1sp,,,,,,,,,_game_pp,https://dongne.co/events/dice05/circles/164667,다이스 페스타 #5,Day2
sarvant on the ground ,"사라반트, 전자테이블 아기고양이",N-07,N,07,,2sp,,,,,,,,,060re_,https://dongne.co/events/dice05/circles/164597,다이스 페스타 #5,Day2
Team. 라퓨타,수연,"N-08, N-09",N,08,,4sp,,,,,,,,소설,team_laputa,https://dongne.co/events/dice05/circles/164629,다이스 페스타 #5,Day2
Team. 마사회,양어,N-16,N,16,,2sp,,,,,,,,,parting_TRPG,https://dongne.co/events/dice05/circles/164582,다이스 페스타 #5,Day2
Team.오소리굴,Team.오소리굴,S-18,S,18,,2sp,,,,,,,,소설,26project_dam,https://dongne.co/events/dice05/circles/164805,다이스 페스타 #5,Day2
Team.도토리둥지,도토리둥지,S-07,S,07,,2sp,,,,,,,,소설,dotoritrpg,https://dongne.co/events/dice05/circles/164804,다이스 페스타 #5,Day2
뱀이 해고되면 뱀파이어(Team Amaranth),리케,R-02,R,02,,2sp,,,,,,,,기타,Rike_0704,https://dongne.co/events/dice05/circles/164784,다이스 페스타 #5,Day2
Team. MMA,소냐,O-22a,O,22,a,1sp,,,,,,,,기타,w__sonya,https://dongne.co/events/dice05/circles/164851,다이스 페스타 #5,Day2
TEAM. PERSONAL SPACE,PERSPA,"S-06, S-19",S,06,,4sp,,,,,,,,,TEAM_PERSPA,https://dongne.co/events/dice05/circles/164755,다이스 페스타 #5,Day2
Team.Zodiac,"태양, 금성, 목성","N-10, N-11",N,10,,4sp,,,,,,,,,Team_Zodiac_TR,https://dongne.co/events/dice05/circles/164657,다이스 페스타 #5,Day2
다이스 오브 당근 - 사당 여성 TRPG,정현,S-17a,S,17,a,1sp,,,,,,,,"소설,기타",eggaccch,https://dongne.co/events/dice05/circles/164556,다이스 페스타 #5,Day2
토깽이 TRPG 분점,K,N-24,N,24,,2sp,,,,,,,,소설,kra_trpg,https://dongne.co/events/dice05/circles/164509,다이스 페스타 #5,Day2
내멋대로 TRPG,연어,T-14,T,14,,2sp,,,,,,,,,salmon_please,https://dongne.co/events/dice05/circles/164659,다이스 페스타 #5,Day2
청춘밴드 TRPG 스트라토 샤우트 <스토샤>로 줄여부르기 위원회,야채칸,R-06,R,06,,2sp,,,,,,,,,"veryBigChu, ManDu_du_duba, s_saendal",https://dongne.co/events/dice05/circles/164558,다이스 페스타 #5,Day2
TRPG 잡담방,카로,N-06,N,06,,2sp,,,,,,,,게임,TEAM_JAPDAM,https://dongne.co/events/dice05/circles/164824,다이스 페스타 #5,Day2
TRPG 바다의 창작 룰이 되어,삼휴칠,T-12,T,12,,2sp,,,,,,,,게임,samchukhuman77,https://dongne.co/events/dice05/circles/164844,다이스 페스타 #5,Day2
TRPG 입문길드 설연,TRPG 입문길드 설연,T-09,T,09,,2sp,,,,,,,,"기타,게임,공예",TRPGerOffer,https://dongne.co/events/dice05/circles/164858,다이스 페스타 #5,Day2
TRPG왕국,리베라스튜디오,N-23a,N,23,a,1sp,,,,,,,,기타,TRPG_kingdom,https://dongne.co/events/dice05/circles/164775,다이스 페스타 #5,Day2
TRPG사업부 창작1팀,TRPG사업부 창작1팀,P-12,P,12,,2sp,,,,,,,,"소설,게임",TRPG_CreativeT1,https://dongne.co/events/dice05/circles/164763,다이스 페스타 #5,Day2
