부스명,대표자,위치,위치(열),위치(번호),반부스,부스,대표 작품(원작),그 외 다루는 작품,쁘띠존,캐릭터,커플링,커플링 성향,그 외 커플링,매체,트위터,링크,행사명,개최일
지운돼,깽깽이,E-13,E,13,,2sp,"지. -지구의 운동에 대하여,지운대,우오토",,,"바데니,오크지",바데니X오크지,"로맨틱,섹슈얼",,만화,@doracat_99,https://dongne.co/events/df261002/circles/174482,제35회 디. 페스타(일),Day2
지하실,지하,F-26a,F,26,a,1sp,헌터x헌터,"오오후리(크게 휘두르며),히카루의 바둑(이하 고스트 바둑왕)",,,,해당없음,,"만화,일러스트,기타",@basement009,https://dongne.co/events/df261002/circles/174488,제35회 디. 페스타(일),Day2
쿠쿠콜,Kol,S-12,S,12,,2sp,"페이트/그랜드 오더,리버스: 1999",문과라도 안 죄송한 이세계로 감,,"오베론(FGO),알트리아 캐스터,오베캐스",,,,"만화,소설",@QooKol__,https://dongne.co/events/df261002/circles/179084,제35회 디. 페스타(일),Day2
토끼굴,HEUKSIM,P-18a,P,18,a,1sp,오오에,,,,오오사키X아리아케,"로맨틱,섹슈얼",오오아오,"만화,일러스트",@HEUKSIM_IBBAI,https://dongne.co/events/df261002/circles/174619,제35회 디. 페스타(일),Day2
토미토,토미,F-08a,F,08,a,1sp,고스트바둑왕(히카루의바둑),"잔불의 기사,흑집사,강철의 연금술사",,"신도우 히카루,토우야 아키라,시엘팬텀하이브,에드워드 엘릭,나견",토우야 아키라X신도우 히카루,로맨틱,,"일러스트,만화,공예",,https://dongne.co/events/df261002/circles/179790,제35회 디. 페스타(일),Day2
포괴게,포괴게,R-21b,R,21,b,1sp,호프,"페르소나5 외,군체,반도,복수는 나의 것",,,,,,,@Wvm5c,https://dongne.co/events/df261002/circles/179547,제35회 디. 페스타(일),Day2
픜서황,"미미, 랴교",C-07,C,07,,2sp,프로젝트 세카이 컬러풀 스테이지! feat.하츠네 미쿠,"변경백 서자는 황제였다(변서황),슈퍼 단간론파",,,아키야마 미즈키X시노노메 에나,로맨틱,,,"@superficiaLover, @lyagyo",https://dongne.co/events/df261002/circles/174443,제35회 디. 페스타(일),Day2
하무상,yyang,Q-18a,Q,18,a,1sp,페르소나 시리즈,"오오에,우마무스메",,,,,,,gniognam,https://dongne.co/events/df261002/circles/174637,제35회 디. 페스타(일),Day2
하트네,유민지,Q-18b,Q,18,b,1sp,페르소나 5 더 로열,포켓몬스터,,,,,,일러스트,@sendheart_,https://dongne.co/events/df261002/circles/174661,제35회 디. 페스타(일),Day2
스즈쨩~~♡♡♡♡♡♡♡ 모오... 마리아떼바!,,D-06b,D,06,b,1sp,반짝이는 프리채널,비밀의 아이프리,,,카나모리 마리아X쿠로카와 스즈,로맨틱,"시노미야 린린, 미츠바 아이리",만화,w4t3r_b,https://dongne.co/events/df261002/circles/174294,제35회 디. 페스타(일),Day2
추구미 : 헌터이고 해적왕이기까지함,뇨마,F-24b,F,24,b,1sp,"헌터x헌터,원피스",,,ALL캐릭터,,해당없음,,"일러스트,만화",@nyoma6666,https://dongne.co/events/df261002/circles/174375,제35회 디. 페스타(일),Day2
이제는 더 이상 물러날 곳이 없다,손님,E-19b,E,19,b,1sp,"명탐정 코난,드림","오오에,명탐정 코난,카모카테(관을 가진 신의 손),리버스: 1999,포켓몬스터",,드림,,"로맨틱,섹슈얼",,"만화,소설",,https://dongne.co/events/df261002/circles/180205,제35회 디. 페스타(일),Day2
대리님 잘 지내시죠 저는 스티커가 되었습니다,.,A-13b,A,13,b,1sp,괴담에 떨어져도 출근을 해야 하는구나,"너희들은 변호됐다 (변호됨),데뷔 못 하면 죽는 병 걸림",,"김솔음,백사헌,고영은,박문대,선아현,이세진,배세진,류청우,차유진,김래빈,강민재,차주한",김솔음X백사헌,,"강민재,차주한",,.,https://dongne.co/events/df261002/circles/179450,제35회 디. 페스타(일),Day2
검검검 저 사니완데요,깡통계,T-34b,T,34,b,1sp,도검난무,,,,아타기기리X헤시키리 하세베,,검사니,소설,@CCNWGO,https://dongne.co/events/df261002/circles/175153,제35회 디. 페스타(일),Day2
깃털과 비즈,티백,U-08b,U,08,b,1sp,할로우나이트,수공예,,,,,,"게임,공예",@teebug010,https://dongne.co/events/df261002/circles/180122,제35회 디. 페스타(일),Day2
꿈속의 소영,윤소영,T-19b,T,19,b,1sp,,,,,,,,일러스트,@sy_inthedream,https://dongne.co/events/df261002/circles/176286,제35회 디. 페스타(일),Day2
도토래 공방,도토래 공방,C-30,C,30,,2sp,,"18TRIP,18TRIP (에이트리),마법명가 차남으로 살아남는 법",,,,,,,@dotorae_ @_133_7,https://dongne.co/events/df261002/circles/174852,제35회 디. 페스타(일),Day2
상대적 감정,고요비,D-03a,D,03,a,1sp,,,,,,,,만화,@goyobi261,https://dongne.co/events/df261002/circles/179826,제35회 디. 페스타(일),Day2
생크림 머핀,레민,B-20a,B,20,a,1sp,"괴담에 떨어져도 출근을 해야 하는구나,악마에 입문했습니다! 이루마군,악입문",,,,최 요원X김솔음,,,만화,@jakka992,https://dongne.co/events/df261002/circles/179984,제35회 디. 페스타(일),Day2
섬으로 가자,.,P-20a,P,20,a,1sp,오오에,,,,,,,,,https://dongne.co/events/df261002/circles/175032,제35회 디. 페스타(일),Day2
아델타 신사,만수,P-17b,P,17,b,1sp,오오에,"고서점가의 하시히메,우우울트라C",,오오에,오오사키X아리아케,,,게임,@kimmansick @catsc1ub,https://dongne.co/events/df261002/circles/175182,제35회 디. 페스타(일),Day2
지하실 옆방,아버,F-26b,F,26,b,1sp,,,,,,,,,,https://dongne.co/events/df261002/circles/174710,제35회 디. 페스타(일),Day2
집으로 가자,,C-13b,C,13,b,1sp,어바등,"문송안함,공회주,블랙배저",,,,로맨틱,"해량무현, 멜키레이, 윤예힐",소설,,https://dongne.co/events/df261002/circles/173722,제35회 디. 페스타(일),Day2
잡덕의 덕질 로그,제하,A-07,A,07,,2sp,괴담에 떨어져도 출근을 해야 하는구나,"주술회전,체인소맨,에이스테",,,,,,,exxovery,https://dongne.co/events/df261002/circles/179382,제35회 디. 페스타(일),Day2
은하제 대리 특별 외근 이벤트 발생!,플밈,A-21,A,21,,2sp,괴담에 떨어져도 출근을 해야 하는구나,,,"은하제,박민성,김솔음,이자헌",,,,"만화,소설",@P1_P2_P3_P4,https://dongne.co/events/df261002/circles/175256,제35회 디. 페스타(일),Day2
지구는 계속 돌고 사랑도 계속 돈다,이단숭배자,E-16b,E,16,b,1sp,"지구의 운동에 대하여,지. -지구의 운동에 대하여,지운대",,,,,,,만화,@orbcrazy_,https://dongne.co/events/df261002/circles/180087,제35회 디. 페스타(일),Day2
나뭇잎 마을 근교 오리지늄 광산 옆 곰굴,DMWM,R-11b,R,11,b,1sp,"명일방주,나루토",1차 창작,,,,,드림,소설,,https://dongne.co/events/df261002/circles/174089,제35회 디. 페스타(일),Day2
고양이 집은 위험해,상렬,P-07a,P,07,a,1sp,오오에,,,,오오사키X신바시,,,,@juksanggggg,https://dongne.co/events/df261002/circles/174552,제35회 디. 페스타(일),Day2
영크크 말고 늙크크,박지원,D-14,D,14,,2sp,"도박묵시록 카이지,도박묵시룩 카이지,카이지 외전(카이지없음)","닌자보이 란타로,나루토",,"이토 카이지,토네가와,자작 캐릭터",토네가와 유키오X효도 카즈타카,"로맨틱,섹슈얼",,"만화,공예",S2_S2_S2I,https://dongne.co/events/df261002/circles/179379,제35회 디. 페스타(일),Day2
포틴의 굿즈 팩토리,포틴,F-05,F,05,,2sp,"헬루바보스,해즈빈호텔,할로우나이트,실크송","스티븐 유니버스,앰피비아,피오나와 케이크,아울하우스",,,,,,,@P_goods_factory,https://dongne.co/events/df261002/circles/173768,제35회 디. 페스타(일),Day2
세상에 나쁜 괴도는 없다,K,R-22a,R,22,a,1sp,페르소나 5,,,페르소나 5,주인공(아마미아 렌)X키타가와 유스케,,,,@405_684,https://dongne.co/events/df261002/circles/175000,제35회 디. 페스타(일),Day2
어떻게 장르 이름이 백덕수?!,송짐,B-11,B,11,,2sp,"데뷔 못 하면 죽는 병 걸림,괴담에 떨어져도 출근을 해야 하는구나",,,"테스타+청려,김솔음,최 요원",선아현X박문대,로맨틱,최요원x김솔음,일러스트,@Pine_rejim02,https://dongne.co/events/df261002/circles/178802,제35회 디. 페스타(일),Day2
원산지 표기 백일멍 주식회사,파무깅,G-10a,G,10,a,1sp,괴담에 떨어져도 출근을 해야 하는구나,,,"김솔음,김솔음 백사헌",김솔음X백사헌,로맨틱,,,@_525310,https://dongne.co/events/df261002/circles/181190,제35회 디. 페스타(일),Day2
아직도 섬에 사람이 잡혀있다고,펲,P-26,P,26,,2sp,오오에,,,,오오사키X시즈마,,,만화,@bub_action,https://dongne.co/events/df261002/circles/174045,제35회 디. 페스타(일),Day2
오오에 제일 플래티넘 섬,일삼,P-29b,P,29,b,1sp,"드라마티컬 머더,dmmd,오오에",오오에,,세라가키 아오바,올캐러X세라가키 아오바,,오오타케,만화,1913xhfn,https://dongne.co/events/df261002/circles/175168,제35회 디. 페스타(일),Day2
친구의 형을 덕질하면 곤란한가요,실공 / 야므,D-25,D,25,,2sp,아이돌리쉬 세븐,,,"유키,모모",유키X모모,로맨틱,,"소설,만화",@SGnichya,https://dongne.co/events/df261002/circles/174137,제35회 디. 페스타(일),Day2
바깥은 혼자 돌아다니기엔 위험하단다! 이 아이들 중 하나를 데려가렴.,용성,F-13,F,13,,2sp,"포켓몬스터,포켓몬",,,,,,,공예,@SurfPikachu,https://dongne.co/events/df261002/circles/179867,제35회 디. 페스타(일),Day2
츠카사 님을 믿으시겠습니까? -츸.,"돌멩이, 꿀빵",S-33,S,33,,2sp,앙상블 스타즈!! Music,,,"스오우 츠카사,츠키나가 레오",스오우 츠카사X츠키나가 레오,"섹슈얼,로맨틱",,"만화,소설","@mae_ngtl, @Honeybread_827 ",https://dongne.co/events/df261002/circles/174378,제35회 디. 페스타(일),Day2
갸루와 오타쿠,포피,F-19,F,19,,2sp,포켓몬,"페르소나 시리즈,오버워치",,,,,,"일러스트,공예",,https://dongne.co/events/df261002/circles/175382,제35회 디. 페스타(일),Day2
노빠꾸 킵고잉,오비,D-13,D,13,,2sp,도쿄리벤저스,,,사노 만지로(마이키),산즈 하루치요X사노 만지로(마이키),해당없음,"드라마이, 이자마이, 토라마이, 바지마이, 신마이",소설,@d_ovo_b__,https://dongne.co/events/df261002/circles/179724,제35회 디. 페스타(일),Day2
늑대가 나타나,마맥,B-19a,B,19,a,1sp,괴담에 떨어져도 출근을 해야 하는구나,,,"J3,박민성,김솔음",,,,,@MAMAC_9601,https://dongne.co/events/df261002/circles/175607,제35회 디. 페스타(일),Day2
미허가 대국장,이사레,G-04b,G,04,b,1sp,메달리스트,고스트바둑왕(히카루의바둑),,,카미사키 히카루X유이츠카 이노리,해당없음,,,,https://dongne.co/events/df261002/circles/180165,제35회 디. 페스타(일),Day2
세기말 오타쿠,로푸닝,"S-17, S-18",S,17,,4sp,"페르소나 3,페르소나 5,페르소나 시리즈 (3/4/5/Q),페르소나 4/5,에반게리온",,,,,해당없음,,에세이,@Ropuning,https://dongne.co/events/df261002/circles/179614,제35회 디. 페스타(일),Day2
아마도 영업함,RD,U-10,U,10,,2sp,사이퍼즈,"파이널판타지14,빛과 밤의 사랑",,,,,,,,https://dongne.co/events/df261002/circles/175381,제35회 디. 페스타(일),Day2
아멘도 락이다,만보기,S-03b,S,03,b,1sp,앙상블 스타즈,,,"HiMERU,카제하야 타츠미,사쿠마 레이,오오가미 코가",HiMERUX카제하야 타츠미,로맨틱,레이코가,"소설,만화,일러스트",@manbok0707,https://dongne.co/events/df261002/circles/174307,제35회 디. 페스타(일),Day2
여자가 미쳤다,opo,R-05a,R,05,a,1sp,DRAMAtical murder,,,"코우자쿠,세라가키 아오바",코우자쿠X세라가키 아오바,로맨틱,,만화,opo95ln,https://dongne.co/events/df261002/circles/175521,제35회 디. 페스타(일),Day2
일양현 국수집,"W3, NS",U-25,U,25,,2sp,,광마회귀,,,,,,일러스트,,https://dongne.co/events/df261002/circles/179504,제35회 디. 페스타(일),Day2
태서네 김밥집,태서,T-33,T,33,,2sp,,,,,,,,,@seo123te,https://dongne.co/events/df261002/circles/181150,제35회 디. 페스타(일),Day2
프릴리 데이즈,,C-31b,C,31,b,1sp,,,,,,,,공예,frillydayz,https://dongne.co/events/df261002/circles/175389,제35회 디. 페스타(일),Day2
하급생 오시의 단!의 재림,남현정,F-03,F,03,,2sp,닌자보이 란타로,,,"닌타마 학생,닌타마 캐릭터",,해당없음,,"만화,소설,음반",@gugg_l,https://dongne.co/events/df261002/circles/174719,제35회 디. 페스타(일),Day2
아기공 오빠수 붐은 온다,"영수, 뽀",D-17,D,17,,2sp,귀멸의 칼날,,,,카마도 탄지로X토미오카 기유,로맨틱,,"만화,소설",@f1ym3toth3m00n,https://dongne.co/events/df261002/circles/179494,제35회 디. 페스타(일),Day2
스승의 은혜는 하늘 같아서,K,S-21b,S,21,b,1sp,역전재판,역전검사,,"카르마 고우,미츠루기 레이지",카르마 고우X미츠루기 레이지,,,"만화,기타",@kahlerspace,https://dongne.co/events/df261002/circles/174870,제35회 디. 페스타(일),Day2
비둘기 만지기 동호회,고기파이,U-11a,U,11,a,1sp,"블랙스타 시어터 스타레스,블랙스타",,,NCP,,해당없음,,만화,deriyaki_pie,https://dongne.co/events/df261002/circles/179458,제35회 디. 페스타(일),Day2
킷사텐 세이브 포인트,CURE,R-18,R,18,,2sp,페르소나 5,페르소나 4,,아마미야 렌(주인공),,,,일러스트,FogMilk_MOSS,https://dongne.co/events/df261002/circles/176384,제35회 디. 페스타(일),Day2
괴담에 빠져도 덕질을 할 수 밖에 없구나,InD,A-12,A,12,,2sp,괴담에 떨어져도 출근을 해야 하는구나,MIU404,,,,,,,InDiGo_LYN,https://dongne.co/events/df261002/circles/179932,제35회 디. 페스타(일),Day2
레이튼 교수와 최후의 빠요엔 ~틀딱과 같이~,"蓚酸(수산), 물고기",U-26,U,26,,2sp,"레이튼 교수와 최후의 시간여행,뿌요뿌요,마도물어,용과같이","데스노트,이터널리턴,죠죠의 기묘한 모험(5부)",,,크라우스 알바트로X아란 디미트리,,"미네 요시타카 X 도지마 다이고, 셰죠 위그이 X 아르르 나쟈, 판나코타 푸고 X 나란챠 길가","소설,일러스트,기타",@H00C_C00H,https://dongne.co/events/df261002/circles/173693,제35회 디. 페스타(일),Day2
탐정님 화랑도 고소가 되나요?,견하,E-12a,E,12,a,1sp,명탐정 코난,"진혼기,너희들은 변호됐다,변호됨",,,아카이 슈이치X아무로 토오루,해당없음,"강차(민재주한), 자설(자하설영)","만화,일러스트",@h0xqw,https://dongne.co/events/df261002/circles/181178,제35회 디. 페스타(일),Day2
닥터의 마지막 야오이 끌어치기,흑장,E-07a,E,07,a,1sp,닥터스톤,,,"스탠리 스나이더,제노 휴스턴 윙필드",스탠리 스나이더X제노 휴스턴 윙필드,로맨틱,,만화,@KUR0__BARA,https://dongne.co/events/df261002/circles/179313,제35회 디. 페스타(일),Day2
시대를 잘못탄 비운의 오타쿠들(마이너만 취급합니다 구경이라도 오세요),갈맥,U-08a,U,08,a,1sp,"록맨에그제,원아웃,하네배드,퍼펙트 서비스,록맨","록맨에그제,원아웃,하네배드,퍼펙트 서비스",,록맨에그제,,해당없음,,기타,@buysell_bird,https://dongne.co/events/df261002/circles/173788,제35회 디. 페스타(일),Day2
나에게 부스는 살인이다,조환희,B-23b,B,23,b,1sp,"보컬로이드,블루록","코드기어스,수공예,오모리",,"카가미네 린,카가미네 렌,이사기 요이치",,,,일러스트,@gwasabi1987,https://dongne.co/events/df261002/circles/181159,제35회 디. 페스타(일),Day2
여자가 모이면 백합향이 나요,이지원,S-09b,S,09,b,1sp,리버스: 1999,,,"이졸카카,이졸데,카카니아",이졸데X카카니아,"로맨틱,섹슈얼",오리지널GL,만화,@jeoleochi_gn,https://dongne.co/events/df261002/circles/175309,제35회 디. 페스타(일),Day2
치토와 마슈가 키스하는 만화 주세요,물까치,S-02,S,02,,2sp,앙상블 스타즈,,,"츠즈라 치토세,쿠온 마슈",츠즈라 치토세X쿠온 마슈,"로맨틱,섹슈얼",,만화,@Ybellouwe,https://dongne.co/events/df261002/circles/175540,제35회 디. 페스타(일),Day2
오지콤 소녀콤 얼가콤이 친구라니,"양파, 장국, 노우",C-06,C,06,,2sp,"보카로,용과같이,스타워즈 등 2.5D,케이온","퇴마록,만달로리안(스타워즈),중이코이,하츠네미쿠",,용과같이,키류X이치반,로맨틱,"(파즈비즐라임,딘자린)",,"@onyon318, @YooJu_O_O, @kiryu_mukbang",https://dongne.co/events/df261002/circles/175465,제35회 디. 페스타(일),Day2
산타는 귀신이 아니라니까!,A2,S-19b,S,19,b,1sp,"역전재판 시리즈,역전재판",,,"나루호도 류이치,미츠루기 레이지",나루호도류이치X미츠루기레이지,"로맨틱,섹슈얼",,"만화,일러스트",@A298400_2,https://dongne.co/events/df261002/circles/175476,제35회 디. 페스타(일),Day2
뭐든지 타로로 만들어버리겠다,신혜진,G-31b,G,31,b,1sp,오리지널(1차),"원신,붕괴: 스타레일,캐릭캐릭체인지,카드캡터체리",,,,,,"일러스트,기타",jin_liah0,https://dongne.co/events/df261002/circles/179290,제35회 디. 페스타(일),Day2
그래도 살았죠?,김현아,A-17,A,17,,2sp,괴담에 떨어져도 출근을 해야 하는구나,"이세계 착각 헌터,어린 신인데 키워주시죠,어두운 바다의 등불이 되어,세포신곡",,,,,,,@mgae_xxx,https://dongne.co/events/df261002/circles/179897,제35회 디. 페스타(일),Day2
오늘만 팔아요(아마도),송수형,R-17,R,17,,2sp,"페르소나 4/5,괴담에 떨어져도 출근을 해야 하는구나,오오에","호요버스게임,니지산지JP,페르소나 3,프로젝트 세카이 컬러풀 스테이지! feat.하츠네 미쿠",,"니지산지jp,오오에 - 아리아케,원신,비비드 배드 스쿼드,페르소나 시리즈 주인공들,괴담출근",오오사키X아리아케,로맨틱,페르소나4주인공x하나무라 요스케,일러스트,"@skatn_ , @owozip",https://dongne.co/events/df261002/circles/179463,제35회 디. 페스타(일),Day2
달콤한 일러스트,이윤지,F-32,F,32,,2sp,,"모모찌,모모찌 일러스트 문구류,모모찌 일러스트를 활용한 제품들",,,,해당없음,,일러스트,iamyunji,https://dongne.co/events/df261002/circles/174436,제35회 디. 페스타(일),Day2
방과후 퇴마활동,RU2 ,D-05b,D,05,b,1sp,,,,,,,,"만화,일러스트",@380Qii @2ru2te,https://dongne.co/events/df261002/circles/175508,제35회 디. 페스타(일),Day2
백흑의 고깔전선,J,G-02b,G,02,b,1sp,혈계전선,고깔모자의 아틀리에,,혈계전선 등장 캐릭터,재프 렌프로X레오나르도 워치,로맨틱,,만화,,https://dongne.co/events/df261002/circles/178898,제35회 디. 페스타(일),Day2
아가는 왼쪽으로,허삼,E-23,E,23,,2sp,"죠죠의 기묘한 모험,헌터x헌터,마이 케미컬 로맨스","유희왕,위니언 바이러스,마기,이런 영웅은 싫어",,,죠니 죠스타X쟈이로 체페리,로맨틱,,,@huh636,https://dongne.co/events/df261002/circles/180139,제35회 디. 페스타(일),Day2
이끼가 꼈는데요,2KK2,Q-01a,Q,01,a,1sp,오오에,"아이돌리쉬 세븐,프로세카(프로젝트 세카이 with 하츠네 미쿠)",,,,,,,@2KK2_77r,https://dongne.co/events/df261002/circles/180184,제35회 디. 페스타(일),Day2
파르페 부대찌개,츠루비,S-30,S,30,,2sp,앙상블 스타즈,,,"스오우 츠카사,츠키나가 레오",스오우 츠카사X츠키나가 레오,로맨틱,,,@tsurubi_v,https://dongne.co/events/df261002/circles/174390,제35회 디. 페스타(일),Day2
파이널 마이애미 ,,Q-19b,Q,19,b,1sp,"파이널판타지14,핫라인 마이애미",풍경사진,,"자켓,바이커,파이널판타지14캐릭터",,,,"소설,사진,만화",,https://dongne.co/events/df261002/circles/175411,제35회 디. 페스타(일),Day2
포플레 샌드위치 ,리붜,G-10b,G,10,b,1sp,"포켓몬스터,포켓몬",,,,,,,게임,@ReVer_res,https://dongne.co/events/df261002/circles/181059,제35회 디. 페스타(일),Day2
최애를 주머니에 담쟈,담쟈,"B-12, B-21",B,12,,4sp,괴담에 떨어져도 출근을 해야 하는구나,,,<괴담에 떨어져도 출근을 해야 하는구나> 작 중 캐릭터,최 요원X김솔음,로맨틱,,"일러스트,만화,소설",@dam_jya__,https://dongne.co/events/df261002/circles/179749,제35회 디. 페스타(일),Day2
출근에 떨어져도 괴담 해야 하는구나,파랑떡국,B-20b,B,20,b,1sp,괴담에 떨어져도 출근을 해야 하는구나,,,"김솔음,최 요원,류재관",최 요원x김솔음,"해당없음,로맨틱",,일러스트,,https://dongne.co/events/df261002/circles/179217,제35회 디. 페스타(일),Day2
파이널 스코시즘 판타지,연강,Q-20,Q,20,,2sp,"파이널판타지,스코시즘(버튜버)",가비지타임,,드림,,해당없음,,만화,@yeongang__,https://dongne.co/events/df261002/circles/174849,제35회 디. 페스타(일),Day2
식욕의 사계절엔 밤밥을 먹으러 가자,주기,S-32a,S,32,a,1sp,"앙상블 스타즈,앙상블",,,,스오우 츠카사X츠키나가 레오,로맨틱,,만화,,https://dongne.co/events/df261002/circles/174464,제35회 디. 페스타(일),Day2
괴담에 떨어져도 제령은 해야하는구나,뭉치,B-08,B,08,,2sp,"괴담에 떨어져도 출근을 해야 하는구나,주술회전",,,,,해당없음,,,"@tjdus005s, @RiCHi_0__0",https://dongne.co/events/df261002/circles/175555,제35회 디. 페스타(일),Day2
"완전히 변해버린, 타케시바씨의 모습이었다",우마,Q-10b,Q,10,b,1sp,오오에,,,오오에캐릭터,오오사키 히이로X타케시바 요조,"섹슈얼,로맨틱",,"일러스트,만화",@119_fire_119,https://dongne.co/events/df261002/circles/174506,제35회 디. 페스타(일),Day2
굶지마 오오에섬!,네넹,Q-23,Q,23,,2sp,오오에,괴담에 떨어져도 출근을 해야 하는구나,,,,,,만화,,https://dongne.co/events/df261002/circles/180070,제35회 디. 페스타(일),Day2
무엇이 불가한가…,안시,Q-29b,Q,29,b,1sp,불가해론,,,,,,,,@ansi_sianwha,https://dongne.co/events/df261002/circles/174705,제35회 디. 페스타(일),Day2
천사를 사랑합니다,세흐,B-10,B,10,,2sp,데뷔 못 하면 죽는 병 걸림,괴담에 떨어져도 출근을 해야 하는구나,,"<데뷔 못 하면 죽는 병 걸림> 작 중 캐릭터,<괴담에 떨어져도 출근을 해야 하는구나> 작 중 캐릭터",,,,"기타,일러스트,만화",@Cerf_006,https://dongne.co/events/df261002/circles/174240,제35회 디. 페스타(일),Day2
디페에 떨어져서도 부스이름을 정해야하는걸까,"성좌, 선동과 날조",B-18a,B,18,a,1sp,괴담출근(괴출),전지적 독자 시점,,,브라운 등X김솔음,로맨틱,"최솔, 중독","소설,기타",@ss_sd_nj_,https://dongne.co/events/df261002/circles/179911,제35회 디. 페스타(일),Day2
야쿠자 좋아하세요?,밥팅,U-28,U,28,,2sp,용과같이,,,"용과같이 주요 인물들,용과같이 일부캐릭터",미네 요시타카X도지마 다이고,로맨틱,키류 카즈마×니시키야마 아키라,만화,@Bt_18782,https://dongne.co/events/df261002/circles/175319,제35회 디. 페스타(일),Day2
할머니: 내 코라소닉스가 어디갔지?,아드,R-08a,R,08,a,1sp,명일방주,"개구리중사케로로,젤다의 전설",,"쏜즈,엘리시움",쏜즈X엘리시움,로맨틱,"왕총(명일방주왕, 총웨) 링젤(젤다의전설링크, 젤다) 등등",일러스트,manurabapjwo,https://dongne.co/events/df261002/circles/180105,제35회 디. 페스타(일),Day2
아자잣!!,적두,C-27,C,27,,2sp,"니디걸,프세카,디지캐럿 등 고전만화",,,,,,,,@green_nerdshirt,https://dongne.co/events/df261002/circles/175351,제35회 디. 페스타(일),Day2
오야르(오염을야르하게라는뜻),명성이,A-25,A,25,,2sp,괴담에 떨어져도 출근을 해야 하는구나,,,,,,,,,https://dongne.co/events/df261002/circles/179740,제35회 디. 페스타(일),Day2
どうとも,원소,T-02,T,02,,2sp,18TRIP,오오에,,"무라쿠모 텐,니시조노 렌가,오오사키x시즈마",,,오오사키x시즈마,,"@kitsuneyubu, @souch_n, @BlameOnion_",https://dongne.co/events/df261002/circles/179763,제35회 디. 페스타(일),Day2
견사우리,견사,T-18,T,18,,2sp,,,,,,,,만화,@angel_area17,https://dongne.co/events/df261002/circles/175611,제35회 디. 페스타(일),Day2
고테월드,고눈,D-29b,D,29,b,1sp,,,,,,,,,,https://dongne.co/events/df261002/circles/175532,제35회 디. 페스타(일),Day2
괴담야근,BN,A-14,A,14,,2sp,괴담에 떨어져도 출근을 해야 하는구나,,,,,,,,,https://dongne.co/events/df261002/circles/173719,제35회 디. 페스타(일),Day2
괴척임무,뭉구,G-07,G,07,,2sp,괴담에 떨어져도 출근을 해야 하는구나,,,괴담출근 주요 캐릭터,,,,,@moongguyam,https://dongne.co/events/df261002/circles/181122,제35회 디. 페스타(일),Day2
길티명빵,초보운전,R-11a,R,11,a,1sp,"명일방주,길티기어",,,"로보카이,무에나 니어,길티기어 베놈,명일방주 왕,헬라그",,,,,,https://dongne.co/events/df261002/circles/179903,제35회 디. 페스타(일),Day2
까치주막,까치,G-09,G,09,,2sp,괴담에 떨어져도 출근을 해야 하는구나,가비지타임,,"괴담출근 주요 캐릭터,괴담출근",,,빵준,,@ggachi_mag,https://dongne.co/events/df261002/circles/181438,제35회 디. 페스타(일),Day2
꿀풀증롱,🥟,Q-04a,Q,04,a,1sp,오오에,브리저튼,,,오오사키X신바시,로맨틱,베노피,소설,@lejosysiempre,https://dongne.co/events/df261002/circles/173970,제35회 디. 페스타(일),Day2
나쵸치즈,나즈,S-29b,S,29,b,1sp,앙상블 스타즈,,,"아마기 린네,HiMERU",아마기 린네XHiMERU,"섹슈얼,로맨틱",,만화,naz_for_RHM,https://dongne.co/events/df261002/circles/175599,제35회 디. 페스타(일),Day2
남도북만,도치,U-32a,U,32,a,1sp,,,,,,,,만화,,https://dongne.co/events/df261002/circles/174685,제35회 디. 페스타(일),Day2
댄싱래빗,댄싱래빗,B-32,B,32,,2sp,,,,,,해당없음,,공예,,https://dongne.co/events/df261002/circles/174885,제35회 디. 페스타(일),Day2
돌철마음,닷도,F-08b,F,08,b,1sp,"고스트바둑왕(히카루의바둑),강철의 연금술사",페르소나5 외,,,,,,,@dotdo1cook ,https://dongne.co/events/df261002/circles/174982,제35회 디. 페스타(일),Day2
뚜뚠따라,댁수,B-13,B,13,,2sp,괴담에 떨어져도 출근을 해야 하는구나,진혼기,,,,,,,,https://dongne.co/events/df261002/circles/174120,제35회 디. 페스타(일),Day2
무쿠무나,무쿠무나,T-22,T,22,,2sp,,,,,,,,,@mucu_muna,https://dongne.co/events/df261002/circles/175449,제35회 디. 페스타(일),Day2
반지내놔,구수아,E-11a,E,11,a,1sp,가정교사 히트맨 REBORN!,,,"사와다 츠나요시,고쿠데라 하야토",사와다 츠나요시X고쿠데라 하야토,해당없음,,"만화,기타",,https://dongne.co/events/df261002/circles/174901,제35회 디. 페스타(일),Day2
밤비부스,밤비,T-12,T,12,,2sp,,,,,,해당없음,,"만화,일러스트,기타",vamvi_,https://dongne.co/events/df261002/circles/180154,제35회 디. 페스타(일),Day2
밥만들자,,R-21a,R,21,a,1sp,페르소나 5,,,,주인공(아마미아 렌)X키타가와 유스케,로맨틱,,,@herven_,https://dongne.co/events/df261002/circles/180063,제35회 디. 페스타(일),Day2
백곰공방,김온유,C-04a,C,04,a,1sp,오리지널,붕괴: 스타레일,,,,,,,@polarbear_c_w,https://dongne.co/events/df261002/circles/174393,제35회 디. 페스타(일),Day2
