부스명,대표자,위치,위치(열),위치(번호),반부스,부스,대표 작품(원작),그 외 다루는 작품,쁘띠존,캐릭터,커플링,커플링 성향,그 외 커플링,매체,트위터,링크,행사명,개최일
귀여워도 출근을 해야 하는구나,용사,,,,,2sp,괴담에 떨어져도 출근을 해야 하는구나,내가 키운 S급들,,"김솔음,최요원,이자헌,J3,백사헌등등",최요원X김솔음,해당없음,,일러스트,@04_0IV,https://dongne.co/events/df2601/circles/156354,제32회 디. 페스타,Day1
의료법인 고양이 혼마루,랑바,,,,,2sp,도검난무,,시간정부명예공무원 복지위원회,"도요 이치몬지,쇼쿠다이키리 미츠타다,우구이스마루",도요 이치몬지X창작 남사니와,로맨틱,,공예,@Mao_Ryang,https://dongne.co/events/df2601/circles/156530,제32회 디. 페스타,Day1
출근하기 싫어서 데뷔함,백옥,,,,,1sp,괴담에 떨어져도 출근을 해야하는구나,데뷔 못하면 죽는 병 걸림,,"김솔음,백사헌,최요원,박문대,이세진,선아현",,,,일러스트,@white_jade0410,https://dongne.co/events/df2601/circles/158402,제32회 디. 페스타,Day1
포도나무 프세카 열렸네,포도,,,,,1sp,프로젝트 세카이,,,"카미시로 루이,텐마 츠카사",카미시로 루이X텐마 츠카사,로맨틱,,소설,@Podo_dodo_po,https://dongne.co/events/df2601/circles/157337,제32회 디. 페스타,Day1
외계인이 나오면 정신을 못차림,lexmana,,,,,2sp,괴담출근,"이착헌,슬램덩크",,김솔음,,,,일러스트,@didbub1,https://dongne.co/events/df2601/circles/156664,제32회 디. 페스타,Day1
하나둘셋 비바렌 파이팅!,"귤, 비",,,,,2sp,VS AMBIVALENZ(비바렌),,,,,,,,,https://dongne.co/events/df2601/circles/158430,제32회 디. 페스타,Day1
압도적인 날홋을 보여줘라,린,,,,,1sp,괴수 8호,,,,나루미 겐X호시나 소우시로,"로맨틱,해당없음",NCP,,@mixacc_01,https://dongne.co/events/df2601/circles/156898,제32회 디. 페스타,Day1
까치까치 설날은 어저께고요 우리우리 빅폴은 오늘이래요,식물지기,,,,,2sp,트라이건,,,밧슈 더 스탬피드,나이브스X밧슈,"로맨틱,섹슈얼",,"만화,일러스트",@_plantlover,https://dongne.co/events/df2601/circles/156777,제32회 디. 페스타,Day1
김솔음은 연애를 해야하는구나,괴,,,,,1sp,괴담에떨어져도출근을해야하는구나,,,김솔음,김솔음X백사헌,"로맨틱,섹슈얼","최솔, 재관솔음",소설,@anevilspirit__,https://dongne.co/events/df2601/circles/157743,제32회 디. 페스타,Day1
강아지가 되어도...(부제:낢대장님 상주중,"표목, 물레",,,,,2sp,너희들은 변호됐다,괴수8호,,차주한,강민재X차주한,"로맨틱,섹슈얼",나루호시,"일러스트,소설,공예",,https://dongne.co/events/df2601/circles/156894,제32회 디. 페스타,Day1
경원단항 앤솔로지,류논,,,,,2sp,붕괴:스타레일,,,"경원,단항",경원X단항,로맨틱,,"소설,만화",,https://dongne.co/events/df2601/circles/156072,제32회 디. 페스타,Day1
괴도키드 출몰지역,휴로,,,,,1sp,명탐정 코난,매직카이토,Another stage,"쿠로바 카이토,쿠도 신이치",쿠로바 카이토X쿠도 신이치,"로맨틱,해당없음",,"만화,일러스트,소설,공예,기타",@Kkitsei,https://dongne.co/events/df2601/circles/158513,제32회 디. 페스타,Day1
교황님이 보고계셔,테라 감자농사진흥청,,,,,2sp,명일방주,,2026 로도스 아일랜드 정기발표회,"모스티마,엑시아",모스티마X엑시아,로맨틱,,"일러스트,만화",@mEwEm333,https://dongne.co/events/df2601/circles/158836,제32회 디. 페스타,Day1
버튜버와 원더랜드,매맹,,,,,2sp,니지산지,"트위스티드 원더랜드,블루록",,"후와구사,오리엔스,디티카,하츠라뷸,디아솜니아",,로맨틱,,소설,@mememaeng,https://dongne.co/events/df2601/circles/157625,제32회 디. 페스타,Day1
솔음이의 키자니아,ㄹㅇ,,,,,1sp,괴담에 떨어져도 출근을 해야 하는구나,,,,,,,,,https://dongne.co/events/df2601/circles/156290,제32회 디. 페스타,Day1
스포츠에 인생베팅,Sipir,,,,,2sp,가비지타임,하이큐,,,,,,,sipir02,https://dongne.co/events/df2601/circles/156333,제32회 디. 페스타,Day1
쏘아올린 새우튀김,Lusy,,,,,2sp,Nu:카니발,,,"에이트,야쿠모,큐야",,,,,@Lusy-nu,https://dongne.co/events/df2601/circles/156859,제32회 디. 페스타,Day1
역전하고 패륜하고,아히,,,,,1sp,역전재판,하데스(Hades),Don't forget DL6 ~DL6호 사건을 잊지마라~ ,"나루호도 류이치,미츠루기 레이지,자그레우스,타나토스",나루호도 류이치X미츠루기 레이지,"로맨틱,섹슈얼",자그탄,소설,@AAHI_12,https://dongne.co/events/df2601/circles/158539,제32회 디. 페스타,Day1
유히왕과 기타등등,두부,,,,,1sp,유희왕 듀얼몬스터즈,모브사이코 등,,"야미유우기(아템),유우기",,로맨틱,,만화,@narksuhaza,https://dongne.co/events/df2601/circles/158327,제32회 디. 페스타,Day1
이치몬지 영업부서,김깨,,,,,1sp,도검난무,,시간정부명예공무원 복지위원회,이치몬지 일가 메인 올캐러,도검남사X창작사니와,"섹슈얼,로맨틱",,만화,@gimgim_koikoi,https://dongne.co/events/df2601/circles/157035,제32회 디. 페스타,Day1
장외홈런 야구메어,le어린prince,,,,,1sp,프로메어,,,"갈로,리오,크레이 등",,,,,,https://dongne.co/events/df2601/circles/156198,제32회 디. 페스타,Day1
축구하는 은하열차,삼식,,,,,2sp,붕괴스타레일,블루록,,개척자,,,린이사,,,https://dongne.co/events/df2601/circles/157672,제32회 디. 페스타,Day1
쿠우쿠우 믹틀란점,전황,,,,,1sp,페이트 그랜드 오더(Fate/Grand Order),,,"이스칼리,카르나,아르주나",,,,만화,jhwxxxnb,https://dongne.co/events/df2601/circles/158631,제32회 디. 페스타,Day1
프린세스 사교클럽,이비,,,,,2sp,괴담출근,"이착헌,닌타마,앙스타",,,,,,"일러스트,공예,기타",@H_la2626,https://dongne.co/events/df2601/circles/157660,제32회 디. 페스타,Day1
고릴라와 허접멸치~울트라로맨틱~,tbyys2,,,,,2sp,흡혈귀는 툭하면 죽는다,흡툭죽,,"로널드,드라루크",로널드X드라루크,"로맨틱,섹슈얼",,,himtroll,https://dongne.co/events/df2601/circles/156144,제32회 디. 페스타,Day1
게토고죠 앤솔로지 : 회억록,OHC,,,,,2sp,주술회전,,,"게토 스구루,고죠 사토루",게토 스구루X고죠 사토루,섹슈얼,,만화,@725anth,https://dongne.co/events/df2601/circles/157322,제32회 디. 페스타,Day1
농구만화 출신인데 농구를 안함,NEO,,,,,1sp,슬램덩크,,,"박철,김용",박철X김용,"로맨틱,섹슈얼",,"소설,일러스트,만화",,https://dongne.co/events/df2601/circles/157643,제32회 디. 페스타,Day1
자네들은 지금부터 검은조직을 토벌해줘야겠데이,김몽블랑,,,,,1sp,명탐정 코난,괴수8호,,"쿠도 신이치,후루야 레이,쿠로바 카이토,호시나 소우시로,나루미 겐",쿠로바 카이토X쿠도 신이치,해당없음,"나루미 겐, 호시나 소우시로",일러스트,gimmongbeu40627,https://dongne.co/events/df2601/circles/158357,제32회 디. 페스타,Day1
스플래툰 백합서점 정상영업합니다,상현/쾌남,,,,,2sp,스플래툰,케이팝 데몬 헌터스,,,,로맨틱,"38, 우츠후우","소설,만화",@seya_splatoon/ @24bb2_2,https://dongne.co/events/df2601/circles/156408,제32회 디. 페스타,Day1
이것또한 운명이다...,껌딱지,,,,,2sp,프로젝트 세카이,,,텐마 사키,히노모리 시호X텐마 사키,"로맨틱,해당없음","아오야기 토우야 , 시노노메 아키토",만화,@ggum0908,https://dongne.co/events/df2601/circles/157996,제32회 디. 페스타,Day1
서클명을 적어주세요,하인,,,,,1sp,데뷔 못하면 죽는 병 걸림,,,,이세진X배세진,,,"만화,일러스트",hahinnom,https://dongne.co/events/df2601/circles/156312,제32회 디. 페스타,Day1
카란무역 물류보급소,HYUN,,,,,2sp,명일방주,,2026 로도스 아일랜드 정기발표회,올캐릭터,,,,일러스트,@KJ3R4G,https://dongne.co/events/df2601/circles/158002,제32회 디. 페스타,Day1
트라이건 정상영업중,"기솜, zf",,,,,2sp,트라이건,괴담에 떨어져도 출근을 해야 하는구나,,"밧슈,울프우드,김솔음",,,,"만화,일러스트",@eridin3038,https://dongne.co/events/df2601/circles/157703,제32회 디. 페스타,Day1
자급자족 잡탕찌개의 맛,흑톡기,,,,,2sp,오리지널,"괴담출근,페이트/그랜드 오더,슬램덩크 등",,,,,,"공예,기타",@0_dokki,https://dongne.co/events/df2601/circles/157027,제32회 디. 페스타,Day1
아인발트 루트비히스 대학 입시설명회,"청, 바, 지",,,,,2sp,명일방주,,2026 로도스 아일랜드 정기발표회,"링거링 에코스,츠빌링슈튀르메의 가을",크라이데X에벤홀츠,,"익제알투, 레싱에벤(미정)","소설,일러스트","@_wb23, @be_WhiteDwarf, @WeirdLeithanien",https://dongne.co/events/df2601/circles/158906,제32회 디. 페스타,Day1
이번에도 광탈인가요?,다혼,,,,,1sp,이세계 착각헌터,,,올캐릭터,,,,"일러스트,공예,조형,기타",,https://dongne.co/events/df2601/circles/156912,제32회 디. 페스타,Day1
법정에서 고백하겠습니다,길티 / 걍부 / 남애 / 체리,,,,,4sp,역전재판,역전검사,Don't forget DL6 ~DL6호 사건을 잊지마라~ ,"오도로키 호스케,가류 쿄야",가류 쿄야X오도로키 호스케,"섹슈얼,로맨틱",오도로키 호스케 x 가류 쿄야,"일러스트,만화,소설",@guilty8uilty / @just_bbu2 / @nam_eh_co / @cherryekdyd,https://dongne.co/events/df2601/circles/158246,제32회 디. 페스타,Day1
부스이름 죽을때까지모브레이를하겠다는피의연맹,달문,,,,,2sp,모브사이코100,,,카게야마 시게오,,로맨틱,,,,https://dongne.co/events/df2601/circles/156501,제32회 디. 페스타,Day1
백귀아행_백마리의 귀여운 아기치미의 행진,"또처, 김장",,,,,2sp,주술회전,,,,게토 스구루X고죠 사토루,로맨틱,,"만화,일러스트","@ttoeatagain, @kimjang_kc",https://dongne.co/events/df2601/circles/157708,제32회 디. 페스타,Day1
"주황파랑, 같이 하실래요?",하도,,,,,1sp,닌타마 란타로,"트위스테,앙스타,호요버스게임,롤 등",,세트 아펠리오스 에이스 듀스 스바루 호쿠토 토메사부로 이사쿠,,해당없음,"에이스×듀스, 스바루×호쿠토",일러스트,@gam__0,https://dongne.co/events/df2601/circles/158283,제32회 디. 페스타,Day1
인생역전!,제토,,,,,1sp,역전재판,"대역전재판,역전검사",Don't forget DL6 ~DL6호 사건을 잊지마라~ ,,,,,,@zetoee,https://dongne.co/events/df2601/circles/157132,제32회 디. 페스타,Day1
하롱살롱/겨울의꿈,하롱살롱,,,,,4sp,,,,,,,,"공예,기타",,https://dongne.co/events/df2601/circles/156332,제32회 디. 페스타,Day1
이게뭔말.,히로,,,,,1sp,우마무스메,닥터스톤,,,,,,기타,@hiiiro_uma,https://dongne.co/events/df2601/circles/158597,제32회 디. 페스타,Day1
페어룩백(돌아온백수),"달기, 저공",,,,,2sp,명일방주,"보컬로이드,ロウワー",2026 로도스 아일랜드 정기발표회,"오퍼레이터,보컬로이드",,"해당없음,섹슈얼","독타른, 모브오퍼, 보카로cp, ロウワー","만화,일러스트","@_DUGEN_, @IGOYO",https://dongne.co/events/df2601/circles/158872,제32회 디. 페스타,Day1
★할리킹☆,요시시키,,,,,1sp,윈드브레이커,"도쿄리벤져스,주술회전",,사쿠라,스오X사쿠라,해당없음,고죠x게토,만화,@yosisiki,https://dongne.co/events/df2601/circles/156216,제32회 디. 페스타,Day1
간장계란밥,금유은,,,,,2sp,강철의 연금술사,빨강머리 백설공주,,,,해당없음,,"만화,일러스트",@Youeun_611,https://dongne.co/events/df2601/circles/158608,제32회 디. 페스타,Day1
경단보급소,휴,,,,,2sp,붕괴:스타레일,,,"경원,단항",경원X단항,로맨틱,,"만화,일러스트",hue_hsr,https://dongne.co/events/df2601/circles/156987,제32회 디. 페스타,Day1
경단영업소,사슴,,,,,2sp,붕괴 스타레일,,,,경원X단항,로맨틱,,일러스트,,https://dongne.co/events/df2601/circles/156405,제32회 디. 페스타,Day1
고유가시대,롭디,,,,,2sp,주술회전,,,,,로맨틱,,"일러스트,만화",@ROB_D__,https://dongne.co/events/df2601/circles/157510,제32회 디. 페스타,Day1
구콰빵맛집,이칠삼,,,,,1sp,역전재판,,Don't forget DL6 ~DL6호 사건을 잊지마라~ ,,,,,,,https://dongne.co/events/df2601/circles/158943,제32회 디. 페스타,Day1
그뭔씹사건,수재비,,,,,2sp,단간론파,"릭앤모티,사우스파크",,,,,,"만화,일러스트",saeuuu0,https://dongne.co/events/df2601/circles/158464,제32회 디. 페스타,Day1
니키보호소,EK,,,,,1sp,앙상블스타즈,,,아마기 린네,시이나 니키X아마기 린네,"로맨틱,해당없음",,,,https://dongne.co/events/df2601/circles/156085,제32회 디. 페스타,Day1
닌자수집가,공마,,,,,2sp,"닌자보이 란타로,닌타마",,,올캐러,케마 토메사부로X젠포우지 이사쿠,"로맨틱,섹슈얼",,"소설,기타",,https://dongne.co/events/df2601/circles/156250,제32회 디. 페스타,Day1
다차원학회,유진,,,,,2sp,오리지널,"프로세카,이착헌,프리렌,로오히 등",,,,,,일러스트,Eugene_Art_Tale,https://dongne.co/events/df2601/circles/157682,제32회 디. 페스타,Day1
데못죽하기,가람가람,,,,,2sp,데못죽,,,"데못죽,테스타,브이틱",,,,"소설,공예,만화",@GaRam_0309,https://dongne.co/events/df2601/circles/156641,제32회 디. 페스타,Day1
도깨비상점,이지연,,,,,2sp,,,,,,,,공예,kkebistore,https://dongne.co/events/df2601/circles/156985,제32회 디. 페스타,Day1
도떼기시장,오양,,,,,1sp,프로젝트 세카이,,,,카가미네 렌X카이토,로맨틱,,"만화,일러스트",@OYAOYATOYA,https://dongne.co/events/df2601/circles/157018,제32회 디. 페스타,Day1
뒷산한계점,곰,,,,,2sp,프로젝트세카이,,,"아오야기 토우야,시노노메 아키토",아오야기 토우야X시노노메 아키토,"로맨틱,섹슈얼",토우아키,"만화,일러스트",,https://dongne.co/events/df2601/circles/156293,제32회 디. 페스타,Day1
롬다롬다롬,도람,,,,,2sp,포켓몬,스플래툰 프리큐어,,,,,,일러스트,@doramdarom,https://dongne.co/events/df2601/circles/156418,제32회 디. 페스타,Day1
마지막일까,델,,,,,2sp,괴담출근,,,김솔음,,,,"만화,일러스트,공예",@dell_fPf,https://dongne.co/events/df2601/circles/156882,제32회 디. 페스타,Day1
마카롱짬뽕,덤덤,,,,,2sp,"스타레일,데못죽,괴담출근",,,,,로맨틱,,일러스트,@de0m__,https://dongne.co/events/df2601/circles/157928,제32회 디. 페스타,Day1
말꼬리잡기,HD,,,,,2sp,명일방주,,2026 로도스 아일랜드 정기발표회,"라테라노,시라쿠사,카시미어",무에나X드림,로맨틱,"라테라노/시라쿠사 분석 에세이, 무에나 드림북이 나옵니다 (가져올 예정이었던 모브물은 행사 연령가 준수를 위해 취소되었습니다)","소설,공예",,https://dongne.co/events/df2601/circles/156917,제32회 디. 페스타,Day1
보리차동산,르미,,,,,2sp,,,,,,,,,@of_reumi,https://dongne.co/events/df2601/circles/156506,제32회 디. 페스타,Day1
사과바구니,사과,,,,,1sp,역전재판,,Don't forget DL6 ~DL6호 사건을 잊지마라~ ,"나루호도 류이치,미츠루기 레이지",나루호도 류이치X미츠루기 레이지,"로맨틱,섹슈얼",,소설,@ringogyakuten,https://dongne.co/events/df2601/circles/158531,제32회 디. 페스타,Day1
사과파이＃,Sapphire,,,,,2sp,탑꾸 데코덴,,,,,,,,,https://dongne.co/events/df2601/circles/156962,제32회 디. 페스타,Day1
소설먹음이,"십리, 시온",,,,,2sp,괴담출근,"전지적독자시점,변호됨,어바등,천관사복",,김솔음,강민재X차주한,로맨틱,"중혁독자, 자하설영",,@10n_nri,https://dongne.co/events/df2601/circles/156671,제32회 디. 페스타,Day1
손에손잡고,피리아,,,,,1sp,괴담에 떨어져도 출근을 해야 하는구나,이세계 착각 헌터,,"강창호,김기려",강창호X김기려,로맨틱,창호기려,,my_moist_alien ,https://dongne.co/events/df2601/circles/156728,제32회 디. 페스타,Day1
신부혼주석,mocha,,,,,4sp,트라이건,,,"울프우드,밧슈",울프우드X밧슈,"로맨틱,섹슈얼",,"만화,소설",cmslash,https://dongne.co/events/df2601/circles/156088,제32회 디. 페스타,Day1
싱싱한미역,미역,,,,,2sp,"스파이 패밀리,붕괴: 스타레일",,,"로이드,요르,선데이,로빈 등",파이논X아낙사,해당없음,파이낙사 등,"일러스트,만화",@starten1000_,https://dongne.co/events/df2601/circles/157212,제32회 디. 페스타,Day1
아이스박스,뉴뉴,,,,,2sp,가라오케가자,슬램덩크,,,,,,,beavererer,https://dongne.co/events/df2601/circles/156231,제32회 디. 페스타,Day1
옆집탐정님,"sikeun, 오진",,,,,2sp,오오에,,,,오오사키X시즈마,로맨틱,오오신,,"uzxkarma, ooojinjin",https://dongne.co/events/df2601/circles/157600,제32회 디. 페스타,Day1
와르르맨션,넝,,,,,2sp,가라오케 가자 / 닌타마 / 원신,,,"사토미,쿄지 /토메사부로,몬지로,이사쿠/ 올로룬,이파,푸리나,느비예트",사토미X쿄지,"로맨틱,해당없음",견원 / 올로이파,"일러스트,만화",@nnnn_g_ng,https://dongne.co/events/df2601/circles/156922,제32회 디. 페스타,Day1
우르르쾅쾅,천벌,,,,,2sp,괴수8호,괴담출근,,,나루미 겐X호시나 소우시로,로맨틱,,,@010203_401,https://dongne.co/events/df2601/circles/157335,제32회 디. 페스타,Day1
이오리쿠짱,미닛,,,,,2sp,아이돌리쉬세븐,,,이즈미 이오리,이즈미 이오리X나나세 리쿠,로맨틱,,만화,,https://dongne.co/events/df2601/circles/158376,제32회 디. 페스타,Day1
일단해보자,뀨,,,,,2sp,주술회전,슬램덩크,,"고죠,게토,윤대협,서태웅",,로맨틱,,,@mangmu_lover,https://dongne.co/events/df2601/circles/157168,제32회 디. 페스타,Day1
잔물결바다,2748,,,,,1sp,앙상블 스타즈!! Music,,,"HiMERU,카제하야 타츠미",HiMERUX카제하야 타츠미,로맨틱,,"만화,기타",b0oipe,https://dongne.co/events/df2601/circles/157323,제32회 디. 페스타,Day1
잡덕잡화점,밍밍,,,,,1sp,괴담에 떨어져도 출근을 해야 하는구나 (괴담출근),"데뷔 못하면 죽는 병 걸림,가바지타임",,"김솔음,최요원,류재관,J3,이자헌,백사헌,박문대,선아현,이세진,기상호,최종수,박병찬,성준수",,,,일러스트,_myung_ll,https://dongne.co/events/df2601/circles/158698,제32회 디. 페스타,Day1
잡화부스점,미아,,,,,1sp,괴수8호,체인소맨,,"나루미,호시나,레제",,로맨틱,덴지레제,"일러스트,만화",saladjoa__,https://dongne.co/events/df2601/circles/156315,제32회 디. 페스타,Day1
장르피뢰침,전송,,,,,1sp,,,,,,,,,,https://dongne.co/events/df2601/circles/158207,제32회 디. 페스타,Day1
적토마펀치,김민주2,,,,,2sp,우마무스메,,,,,,,게임,@NINo_oPUN,https://dongne.co/events/df2601/circles/158928,제32회 디. 페스타,Day1
전뇌고양이,에코,,,,,2sp,프로젝트 세카이,,"나의 스타에게, 너의 연출가로부터 #3","텐마 츠카사,카미시로 루이",,,,,,https://dongne.co/events/df2601/circles/158392,제32회 디. 페스타,Day1
정권지르기,김몽당,,,,,1sp,"아카기,카이지",,,,,"로맨틱,섹슈얼",,만화,@pencilnoking,https://dongne.co/events/df2601/circles/158407,제32회 디. 페스타,Day1
진짜머하지,기뮨,,,,,2sp,,,,,,,,"소설,공예",,https://dongne.co/events/df2601/circles/156990,제32회 디. 페스타,Day1
진티엔리밍,kje1213114,,,,,2sp,,,,,,,,,,https://dongne.co/events/df2601/circles/157257,제32회 디. 페스타,Day1
초미문방구,나,,,,,2sp,모브사이코 100,,,,카게야마 시게오X레이겐 아라타카,,,"만화,일러스트",,https://dongne.co/events/df2601/circles/158576,제32회 디. 페스타,Day1
초미인쇄소,레화,,,,,2sp,모브사이코 100,페르소나4,,,카게야마 리츠X레이겐 아라타카,로맨틱,,"만화,소설,기타",,https://dongne.co/events/df2601/circles/158321,제32회 디. 페스타,Day1
캬라멜천국,애처가,,,,,1sp,오오에,,,오르슈팡,오르슈팡X빛의전사,,,"만화,일러스트",,https://dongne.co/events/df2601/circles/156979,제32회 디. 페스타,Day1
쾌남애호가,10duck,,,,,1sp,마비노기,,,멀린 + @,밀레시안X멀린X톨비쉬 외 마비노기 캐릭터X파수인,해당없음,,"일러스트,기타",@10duck_d,https://dongne.co/events/df2601/circles/158899,제32회 디. 페스타,Day1
쿠키맛소다,소다,,,,,2sp,명탐정코난,,,나카모리아오코,,,,,@sod4nanong,https://dongne.co/events/df2601/circles/156981,제32회 디. 페스타,Day1
파랑동구리,파동,,,,,2sp,,,,,,,,,,https://dongne.co/events/df2601/circles/156273,제32회 디. 페스타,Day1
한일아이돌,라미,,,,,1sp,아이돌리쉬세븐(아이나나),데뷔못하면 죽는병에 걸림,,박문대,,,,만화,@ram_nyang,https://dongne.co/events/df2601/circles/157215,제32회 디. 페스타,Day1
혈게이전선,비터/삼/마찌,,,,,2sp,혈계전선,,"끝나지 않는 축제, 라이브라",크라우스/스티븐/재프/레오,,"로맨틱,섹슈얼",크라우스X스티븐 / 재프X레오,"만화,일러스트,소설",@_273dot15D_/@Steven_A_Kk/@Mazzy_2nd,https://dongne.co/events/df2601/circles/157465,제32회 디. 페스타,Day1
이상한수건 & 탁고,이정 & 탁고,,,,,2sp,해즈빈호텔,,,,,,,,,https://dongne.co/events/df2601/circles/156761,제32회 디. 페스타,Day1
클론연구소 & 밀샌드,밀듀,,,,,2sp,,,,,,,,,,https://dongne.co/events/df2601/circles/156448,제32회 디. 페스타,Day1
네네에무를 믿기,"당근, 김원더, 카다, 새싹",,,,,2sp,프로젝트 세카이,,,"쿠사나기 네네,오오토리 에무,카미시로 루이,텐마 츠카사",쿠사나기 네네X오오토리 에무,로맨틱,루이츠카,,"@dried_carrot, @won__prsk @KaDa_prsk @pplant_1106",https://dongne.co/events/df2601/circles/158314,제32회 디. 페스타,Day1
루이츠카를 믿기,"깅, 지리, 이레, 2778",,,,,2sp,프로젝트 세카이,,,"카미시로 루이,텐마 츠카사,쿠사나기 네네,오오토리 에무",카미시로 루이X텐마 츠카사,로맨틱,네네에무,,"@nel_kim_, @JIRIjiri_418, @2yire_, @prsk_06240517",https://dongne.co/events/df2601/circles/158680,제32회 디. 페스타,Day1
베르사유의 편자,우마무마무,,,,,1sp,우마무스메,,,심볼리 루돌프,,,,,,https://dongne.co/events/df2601/circles/158170,제32회 디. 페스타,Day1
슈뢰딩거의 부스,Naf,,,,,1sp,주술회전,,,"고죠 사토루,게토 스구루",고죠 사토루X게토 스구루,로맨틱,,"만화,소설",Damoli7333,https://dongne.co/events/df2601/circles/157920,제32회 디. 페스타,Day1
크리스마스 아직 안 끝났죠?,배추도사,,,,,1sp,앙상블스타즈,,,,키류 쿠로X하스미 케이토,로맨틱,,"만화,기타",,https://dongne.co/events/df2601/circles/158779,제32회 디. 페스타,Day1
아름다워라 그대 고운 나의 짝이여,Yang.H.Mary,,,,,1sp,성경,,,,,,,소설,,https://dongne.co/events/df2601/circles/158945,제32회 디. 페스타,Day1
닌자혜성은 다시 돌아온다,"누룽지, 닌공, 은닉, 육팔, 미케조시노냥, 쌍절곤킥마스터",,,,,2sp,닌타마 란타로,닌자보이 란타로,,케마 이사쿠 코헤이타 타키야샤마루 몬지로 센조,케마 토메사부로X젠포우지 이사쿠,로맨틱,"코헤타키, 몬센, 6이, 6로, 6하, 5닌, 4이","만화,일러스트","@ninzaNRZ, @ninningong , @Eunnic, @66666666nin, @sisix62921, @Ninong1ji",https://dongne.co/events/df2601/circles/156670,제32회 디. 페스타,Day1
법의학자는 연애 대상으로 최악일까요?,즹즹,,,,,1sp,언내추럴,,,"나카도 케이,미스미 미코토",나카도 케이X미스미 미코토,"섹슈얼,로맨틱",,소설,@annaturalann,https://dongne.co/events/df2601/circles/158501,제32회 디. 페스타,Day1
쇼쿠헤시의 혼마루,Syunn,,,,,1sp,도검난무,,시간정부명예공무원 복지위원회,"쇼쿠다이키리 미츠타다,헤시키리 하세베",쇼쿠다이키리 미츠타다X헤시키리 하세베,"로맨틱,섹슈얼",,"만화,일러스트",lady_may_ladys,https://dongne.co/events/df2601/circles/156330,제32회 디. 페스타,Day1
쏙쏙빼먹는 소시지,쏙쏘,,,,,2sp,,"명탐정 코난,괴출,아이나나,하이큐",,,,,,,,https://dongne.co/events/df2601/circles/158164,제32회 디. 페스타,Day1
앙큼할배의 보따리 ,그그,,,,,2sp,아카기,"지. 지구의 운동에 대하여,100M.",,,,,,"일러스트,만화,기타",@GG_commission,https://dongne.co/events/df2601/circles/158297,제32회 디. 페스타,Day1
갈테야테야 섬으로 갈테야,향정,,,,,1sp,오오에,,,"오오사키,아리아케,시즈마",오오사키X아리아케,로맨틱,오오시즈,소설,@urubtb,https://dongne.co/events/df2601/circles/157701,제32회 디. 페스타,Day1
칼자루까지 들어온 대장들,쪽,,,,,2sp,도검난무,,시간정부명예공무원 복지위원회,"야겐 토시로,히게키리,히메츠루",야겐 토시로X사니와,로맨틱,"히게키리x사니와, 히메츠루x사니와","만화,일러스트","@onigiri_ribbon,@__my_p1anet",https://dongne.co/events/df2601/circles/158261,제32회 디. 페스타,Day1
시간신전에 또다시 버림받다니,우유,,,,,1sp,Fate Grand Order,,,로마니 아키만,,,,소설,,https://dongne.co/events/df2601/circles/157250,제32회 디. 페스타,Day1
라이브라는 가좍이다,사제,,,,,1sp,혈계전선,,"끝나지 않는 축제, 라이브라",라이브라 올캐릭터,,,,"공예,일러스트",@4yakdream,https://dongne.co/events/df2601/circles/157602,제32회 디. 페스타,Day1
서치난이도 하드모드,로직,,,,,1sp,아머드코어6 루비콘의 화염,,,"(아머드코어6)C4-621,G5 이구아수/(리버스 1999)소피아,37",이구아수XC4-621,"로맨틱,섹슈얼","술라월터, 스네프로, 월6, 6에어",소설,@nologic_munonly,https://dongne.co/events/df2601/circles/158065,제32회 디. 페스타,Day1
패스파인더 한국지부,흑소금,,,,,2sp,명일방주,,2026 로도스 아일랜드 정기발표회,"박사,안도아인,로고스,좌락 등등",,"로맨틱,해당없음",온갖 드림,소설,black_sinimasu ,https://dongne.co/events/df2601/circles/157912,제32회 디. 페스타,Day1
하르트만의 명일방주,보라,,,,,1sp,명일방주,,2026 로도스 아일랜드 정기발표회,"아이린,무에나,마리아,라플란드,텍사스",,해당없음,,소설,eye_bora,https://dongne.co/events/df2601/circles/157608,제32회 디. 페스타,Day1
아스테룸에 떨어져도 출근을 해야 하는구나,잎새달,,,,,2sp,괴담에 떨어져도 출근을 해야 하는구나,플레이브,,김솔음,,,,소설,@leafmxxn,https://dongne.co/events/df2601/circles/158114,제32회 디. 페스타,Day1
원투호이한 회지제작 프로젝트,진공파,,,,,1sp,프로젝트 세카이,X,"나의 스타에게, 너의 연출가로부터 #3","텐마 츠카사,카미시로 루이",텐마 츠카사X카미시로 루이,로맨틱,없음,"만화,소설",@jingongpa,https://dongne.co/events/df2601/circles/158578,제32회 디. 페스타,Day1
자비에스쿨 입학설명회,자비에스쿨 홍보팀장,,,,,4sp,,,,,,,,"만화,소설,공예",X_men_fix,https://dongne.co/events/df2601/circles/157090,제32회 디. 페스타,Day1
현자의나라 이민신청접수부스,탄,,,,,1sp,술탄의 게임,토와츠가이,,"아르투(아르트,아르주),네페르",아르투X네페르,로맨틱,츠바메X모즈,소설,mdazS2_tan,https://dongne.co/events/df2601/circles/156222,제32회 디. 페스타,Day1
좋아하는거!,heptti,,,,,1sp,"가바지타임,닥터스톤",,,,,해당없음,,,,https://dongne.co/events/df2601/circles/156694,제32회 디. 페스타,Day1
