부스명,대표자,위치,위치(열),위치(번호),반부스,부스,대표 작품(원작),그 외 다루는 작품,쁘띠존,캐릭터,커플링,커플링 성향,그 외 커플링,매체,트위터,링크,행사명,개최일
킬더실버,그은,,,,,2sp,,,,,,,,공예,kil_the_silver,https://dongne.co/events/df2409/circles/131593,제27회 디. 페스타(토),Day1
퍼리백합,달구,,,,,1sp,,,,,,,,"만화,일러스트,기타",kohanyang,https://dongne.co/events/df2409/circles/131036,제27회 디. 페스타(토),Day1
하늘하늘,양쌈,,,,,2sp,내가 키운 S급들,가비지타임,,"한유진,한유현,박병찬,최종수",박병찬X최종수,로맨틱,유진유현,"만화,일러스트",open_bleu,https://dongne.co/events/df2409/circles/130433,제27회 디. 페스타(토),Day1
햇감자밭,감자모찌,,,,,1sp,하이큐,,SUN SHINE SHOYO 2,히나타 쇼요,오이카와 토오루X히나타 쇼요,로맨틱,"츠무히나, 켄히나",소설,kamja_mozzi,https://dongne.co/events/df2409/circles/131585,제27회 디. 페스타(토),Day1
형원동사,기태,,,,,2sp,트라이건,,,나이브스 밧슈,,"로맨틱,섹슈얼",,"만화,일러스트",xmrjs_v,https://dongne.co/events/df2409/circles/132554,제27회 디. 페스타(토),Day1
환상뜨락,환상뜨락,,,,,2sp,탑로더 탑꾸,,,,,,,공예,Dreamy_garden,https://dongne.co/events/df2409/circles/131522,제27회 디. 페스타(토),Day1
구다구다~믹틀란별 옆에 라이헨바흐 폭포옆에 테오도시우스 삼중성벽~,ㄱㅌ,,,,,1sp,Fate grand order,,【時空合同著錄】 페이트 통합 쁘띠존: Destination of Last Order,신주쿠의 아처 셜록홈즈 콘스탄티노스 11세 블라드 3세,,,,"일러스트,만화",,https://dongne.co/events/df2409/circles/131440,제27회 디. 페스타(토),Day1
마요공방  & 몽솜 잡화점,Roro,,,,,4sp,인형,,,,,,,,piece0and,https://dongne.co/events/df2409/circles/131928,제27회 디. 페스타(토),Day1
아이돌만 세 장르 잡고 통장을 잃음,"유타페, 루벨릭",,,,,2sp,데뷔 못 하면 죽는 병 걸림,"앙상블스타즈!!,아이돌리쉬세븐",,,,"로맨틱,섹슈얼",유키x모모,,,https://dongne.co/events/df2409/circles/130563,제27회 디. 페스타(토),Day1
드라이브 스루,윤오,,,,,2sp,아이돌리쉬 세븐,,,"미도 토라오,이누마루 토우마",미도 토라오X이누마루 토우마,"로맨틱,섹슈얼",,"만화,일러스트",,https://dongne.co/events/df2409/circles/130846,제27회 디. 페스타(토),Day1
밀키웨이 공방,해현,,,,,2sp,원피스,,원피스 쁘띠존 4회,트라팔가 로,돈키호테 도플라밍고X트라팔가 로우,"섹슈얼,로맨틱",스모로우,"소설,공예",Law_S2__,https://dongne.co/events/df2409/circles/130482,제27회 디. 페스타(토),Day1
성준수는 옳다,무력해결,,,,,2sp,가비지타임,,,"진재유,성준수",진재유X성준수,"로맨틱,섹슈얼",,"소설,기타",I3571334023,https://dongne.co/events/df2409/circles/132814,제27회 디. 페스타(토),Day1
스튜디오 묘니,스튜디오묘니,,,,,2sp,포밍이와 친구들,무기력한 해파리,,,,,,일러스트,studio_myoni,https://dongne.co/events/df2409/circles/131773,제27회 디. 페스타(토),Day1
양보없는 부스,오하,,,,,2sp,용기폭발 뱅브레이번,"프로젝트 세카이,진격의 거인,원피스,세포신곡",,,,섹슈얼,,"만화,일러스트,기타",,https://dongne.co/events/df2409/circles/131748,제27회 디. 페스타(토),Day1
여기까지 백청,6월,,,,,4sp,화산귀환,,,청명,,섹슈얼,,"소설,기타",06__28__,https://dongne.co/events/df2409/circles/132643,제27회 디. 페스타(토),Day1
큐야에이 부스,aran,,,,,2sp,누카니발,,,,큐야X에이트,"섹슈얼,로맨틱",,,aawhffu,https://dongne.co/events/df2409/circles/131474,제27회 디. 페스타(토),Day1
한결같은 취향,민초,,,,,1sp,,,,,,,,,Mint1Purple1,https://dongne.co/events/df2409/circles/130863,제27회 디. 페스타(토),Day1
우당탕탕 포저 가 ,도래지덮밥 ,,,,,1sp,스파이 패밀리,,스파이패밀리 쁘띠존-MISSION: 오퍼레이션<쁘띠존>을 완수하라,"로이드 포저,요르 브라이어,아냐 포저,본드",로이드 포저X요르 브라이어,로맨틱,,일러스트,,https://dongne.co/events/df2409/circles/132824,제27회 디. 페스타(토),Day1
비정기적 드림 덕질,BBO,,,,,1sp,콜 오브 듀티 모던 워페어 리부트 / 고스트,,,,군인 캐릭터X네임리스 드림주,로맨틱,,소설,COD__BBO,https://dongne.co/events/df2409/circles/132823,제27회 디. 페스타(토),Day1
이것저것 노나 먹기,장르 부랑자,,,,,1sp,"의원,다시 살다",천지해,,,,,,"만화,일러스트",,https://dongne.co/events/df2409/circles/131366,제27회 디. 페스타(토),Day1
대만준호 노래 나도 한번 불러본다~,도어,,,,,1sp,슬램덩크,,,정대만 권준호,정대만X권준호,"로맨틱,섹슈얼",,"일러스트,소설,만화",D00rXin,https://dongne.co/events/df2409/circles/130731,제27회 디. 페스타(토),Day1
미코토가 있는 무언가,T,,,,,2sp,MILGRAM,,,카야노 미코토,존X카야노 미코토,"로맨틱,섹슈얼",,"만화,일러스트",MilTeaTime,https://dongne.co/events/df2409/circles/132303,제27회 디. 페스타(토),Day1
빨간책만 쓰던 사람들의 말로,"순봉식, 박하",,,,,2sp,명일방주,,,,엘리시움X쏜즈,로맨틱,,"소설,만화",ANSUSANG,https://dongne.co/events/df2409/circles/131196,제27회 디. 페스타(토),Day1
"흩날리는 것이, 마법같구나",시엘리온,,,,,1sp,화산귀환,장송의 프리렌,,"청명,청문,청진,당보,프리렌",,,,"공예,기타",siellion_10,https://dongne.co/events/df2409/circles/132144,제27회 디. 페스타(토),Day1
거북이와 친구들,거북이,,,,,2sp,기동전사 건담 수성의 마녀,,,구엘 제타크,라우더 닐X구엘 제타크,,,일러스트,HBK_T0109,https://dongne.co/events/df2409/circles/132782,제27회 디. 페스타(토),Day1
단일메뉴 진재유,W,,,,,1sp,가비지타임,,,진재유,,,,일러스트,WefhexgW,https://dongne.co/events/df2409/circles/132719,제27회 디. 페스타(토),Day1
도마뱀의 보물함,해룡,,,,,1sp,,,,,,,,,,https://dongne.co/events/df2409/circles/130555,제27회 디. 페스타(토),Day1
마감실패 세카이,개샴,,,,,2sp,,,,아오야기 토우야,시노노메 아키토X아오야기 토우야,로맨틱,,,,https://dongne.co/events/df2409/circles/130907,제27회 디. 페스타(토),Day1
반짝반짝 구다코,단비,,,,,2sp,페이트/그랜드 오더,,【時空合同著錄】 페이트 통합 쁘띠존: Destination of Last Order,후지마루 리츠카(구다코),오베론X후지마루 리츠카(구다코),로맨틱,타카구다,소설,id_danb,https://dongne.co/events/df2409/circles/131270,제27회 디. 페스타(토),Day1
볕이드는 언덕길,쿠렌,,,,,2sp,윈브레,"카리스마 하우스,슬램덩크,프세카,가히리,게게게의 수수께끼",,,,,,,do__kuku,https://dongne.co/events/df2409/circles/131494,제27회 디. 페스타(토),Day1
아무거나 쓸래요,하미,,,,,1sp,BL,,,,,,,"만화,일러스트",_z,https://dongne.co/events/df2409/circles/131692,제27회 디. 페스타(토),Day1
안회마을 부랑자,아씨,,,,,2sp,살파랑,열화요수,,"장경,고윤,쉬엔지,성령연",장경X고윤,"섹슈얼,로맨틱",쉬엔지 X 성령연,소설,mute_mood_,https://dongne.co/events/df2409/circles/131413,제27회 디. 페스타(토),Day1
이명헌이 좋아용,김레드,,,,,1sp,슬램덩크,,,"이명헌,정우성",,,,공예,JustKimred,https://dongne.co/events/df2409/circles/132530,제27회 디. 페스타(토),Day1
죽이지는 않을게,헤이즐,,,,,2sp,주술회전,,,,,,,,,https://dongne.co/events/df2409/circles/130543,제27회 디. 페스타(토),Day1
팽이버섯 군생지,사날,,,,,2sp,포켓몬스터 스칼렛/바이올렛,"프로젝트 세카이,아이돌 마스터 신데렐라 걸즈,별의 커비,파이널판타지 14",,"카지,푸름,시유",카지X푸름,로맨틱,,,SNL_NAL,https://dongne.co/events/df2409/circles/130795,제27회 디. 페스타(토),Day1
하마투어 양재점,일각수,,,,,2sp,18trip,,,,,,,"일러스트,공예",A__1GS,https://dongne.co/events/df2409/circles/132192,제27회 디. 페스타(토),Day1
하지구다 특이점,호랑,,,,,2sp,페이트/그랜드 오더,,【時空合同著錄】 페이트 통합 쁘띠존: Destination of Last Order,"사이토 하지메,후지마루 리츠카(남)",,,,소설,TIGERhorang,https://dongne.co/events/df2409/circles/130466,제27회 디. 페스타(토),Day1
모여봐요 울밧의 숲,"까까, A/S",,,,,2sp,트라이건,"트라이건 스탬피드,트라이건 맥시멈",,"니콜라스 D. 울프우드,밧슈 더 스탬피드",니콜라스 D. 울프우드X밧슈 더 스탬피드,"로맨틱,섹슈얼",,"일러스트,소설,기타","kkax2___, A_S15771577",https://dongne.co/events/df2409/circles/132073,제27회 디. 페스타(토),Day1
모여봐요 울밧의 숲,"A/S, 까까",,,,,2sp,트라이건,,,"울프우드,밧슈",울프우드X밧슈,"로맨틱,섹슈얼",,소설,"A_S15771577, kkax2___",https://dongne.co/events/df2409/circles/132926,제27회 디. 페스타(토),Day1
자유로운 우리를 봐 자유로워,푸리,,,,,2sp,Free!,,Free! 쁘띠존,,,,,,puri_freeTYM,https://dongne.co/events/df2409/circles/131544,제27회 디. 페스타(토),Day1
목격자를 없애면 암살,HSFS,,,,,1sp,다크소울,엘든링,,,,,,"일러스트,기타",,https://dongne.co/events/df2409/circles/131286,제27회 디. 페스타(토),Day1
『이것은 부스를 얻기 위한 이야기』,고고,,,,,2sp,페이트/그랜드 오더,,【時空合同著錄】 페이트 통합 쁘띠존: Destination of Last Order,,,,,일러스트,gogoma5203,https://dongne.co/events/df2409/circles/131208,제27회 디. 페스타(토),Day1
부스비만 벌어도 성공한 부스,김은원,,,,,2sp,오리지널,"페르소나 4,5",,,,,,만화,eunwon_1,https://dongne.co/events/df2409/circles/131533,제27회 디. 페스타(토),Day1
글레이즈 도넛에 퍼니셔는 절대 무리!,(두)근,,,,,2sp,트라이건,,,"울프우드,밧슈",울프우드X밧슈,로맨틱,,소설,trigun_gun,https://dongne.co/events/df2409/circles/131370,제27회 디. 페스타(토),Day1
졸업식도 일종의 결혼식이다 (마감실패로 전원 유급!!!!),"누수, 따봉",,,,,2sp,가비지타임,,,"정희찬,기상호,성준수,진재유,송준섭,송태섭",기상호X정희찬,로맨틱,"성준수x진재유, 송준섭x송태섭","만화,일러스트",NUSU_KIRAIDA,https://dongne.co/events/df2409/circles/132039,제27회 디. 페스타(토),Day1
▲완벽한 삼각형▲,이리야,,,,,1sp,파라독스 라이브,앙스타,,"스가사노 알렌,연하준,앤 포크너",,,,"일러스트,만화",lriya__,https://dongne.co/events/df2409/circles/131836,제27회 디. 페스타(토),Day1
농구회전 빵야빵야,S,,,,,2sp,주술회전,슬램덩크,,송태섭,,,"치수대만, 고죠후시","일러스트,만화,소설",,https://dongne.co/events/df2409/circles/130849,제27회 디. 페스타(토),Day1
데못죽은 영원하다,메리메무리,,,,,1sp,,,,박문대,선아현X박문대,로맨틱,,,,https://dongne.co/events/df2409/circles/130821,제27회 디. 페스타(토),Day1
메이데이 세레나데,"어린왕자, 김찡",,,,,1sp,Fate 시리즈,,【時空合同著錄】 페이트 통합 쁘띠존: Destination of Last Order,,아마데우스X살리에리,로맨틱,,소설,,https://dongne.co/events/df2409/circles/130666,제27회 디. 페스타(토),Day1
사이버스 복지회관,복숭아맛 돼지,,,,,2sp,유희왕 브레인즈,"아리스 시리즈,슬램덩크",,,,,,"만화,소설",pig09292,https://dongne.co/events/df2409/circles/130443,제27회 디. 페스타(토),Day1
선율이네 타임세일,선율,,,,,1sp,프롬 아르고나비스,,슬기로운 로디생활! 프롬 아르고나비스 쁘띠존,,니죠 카나타X니죠 하루카,"로맨틱,섹슈얼",,소설,,https://dongne.co/events/df2409/circles/132917,제27회 디. 페스타(토),Day1
텐후미로 세계정복,샤오,,,,,2sp,카리스마,,,,,,,만화,shaoxhawaii,https://dongne.co/events/df2409/circles/131173,제27회 디. 페스타(토),Day1
해결사여 변호하라,하지,,,,,2sp,역전재판,은혼,,,,,,"만화,기타",8437qwe,https://dongne.co/events/df2409/circles/130960,제27회 디. 페스타(토),Day1
사막에서 원더호이~,아기솜,,,,,2sp,프로세카,트라이건,,"텐마 츠카사,오오토리 에무,쿠사나기 네네,카미시로 루이,밧슈 더 스탬피드,니콜라스 D 울프우드",성준수X진재유,로맨틱,"네네에무, 맹우조(리버시블로맨스)","만화,일러스트",eridin3038,https://dongne.co/events/df2409/circles/132171,제27회 디. 페스타(토),Day1
너희에게 보여주고 싶은 밧울이 있었거든.,케릉,,,,,1sp,트라이건,,,"밧슈,울프우드",밧슈X울프우드,섹슈얼,,소설,cell_2d,https://dongne.co/events/df2409/circles/132361,제27회 디. 페스타(토),Day1
메이미유 보드게임 동아리,비나,,,,,1sp,다이아몬드 에이스,,,"나루미야 메이,미유키 카즈야",나루미야 메이X미유키 카즈야,"로맨틱,섹슈얼",,"만화,일러스트,소설",binary0012,https://dongne.co/events/df2409/circles/132146,제27회 디. 페스타(토),Day1
반복되고 강조되는 소리는 카리스마 에너지를 발생시킨다,낭비,,,,,1sp,카리스마,,,텐도 아마히코,텐도 아마히코X이토 후미야,로맨틱,,"만화,일러스트,공예,기타",ol_9_,https://dongne.co/events/df2409/circles/132699,제27회 디. 페스타(토),Day1
하나둘셋 아르주나 화이팅!!,지존.,,,,,1sp,FGO,,【時空合同著錄】 페이트 통합 쁘띠존: Destination of Last Order,"아르주나,아르주나 얼터,아슈바타반",아르주나X아르주나,로맨틱,"아슈주오,아슈주나",만화,jijon6088,https://dongne.co/events/df2409/circles/131283,제27회 디. 페스타(토),Day1
알파우리 서비스센터,일단 입에 넣고 봄,,,,,1sp,이세계 착각 헌터,,『착헌민국 헌터협회 본부』- 이세계 착각 헌터 통합 쁘띠존,"김기려,레밍",,,,만화,durnrwkd,https://dongne.co/events/df2409/circles/131233,제27회 디. 페스타(토),Day1
게임하다 신청까먹을뻔,기뮨,,,,,2sp,"웹소설,하이큐",,,,,,,,,https://dongne.co/events/df2409/circles/131469,제27회 디. 페스타(토),Day1
우리부스 정상영업합니다,endlessong,,,,,1sp,데못죽,슬램덩크,,박문대,,,,일러스트,lol_monsta_x,https://dongne.co/events/df2409/circles/132035,제27회 디. 페스타(토),Day1
주문하신 강아띠핏클두부찜데스케도...,"시바, 케도, 토푸, 핏클",,,,,2sp,앙상블스타즈!!(앙스타),,,,,,,,,https://dongne.co/events/df2409/circles/130879,제27회 디. 페스타(토),Day1
"언제든지, 기대.",365&7,,,,,2sp,플레이브,"죠죠,원피스,가비지타임,슬램덩크",,"플레이브 전원,죠죠 1~3부",,,,,247365sd,https://dongne.co/events/df2409/circles/130730,제27회 디. 페스타(토),Day1
룸미러….,세인,,,,,2sp,이세계 착각 헌터(이착헌),,『착헌민국 헌터협회 본부』- 이세계 착각 헌터 통합 쁘띠존,"김기려,강창호",,,,만화,myeonglyunjins4,https://dongne.co/events/df2409/circles/131426,제27회 디. 페스타(토),Day1
십면매복·샤이닝핑거,권생,,,,,1sp,FATE GRAND ORDER,,【時空合同著錄】 페이트 통합 쁘띠존: Destination of Last Order,,,,,"만화,일러스트",kwonseng_fgo,https://dongne.co/events/df2409/circles/131240,제27회 디. 페스타(토),Day1
문어구이&휘옌,"문어구이, 휘옌",,,,,4sp,데뷔 못 하면 죽는 병 걸림,"화산귀환,플레이브,어바등,내스급",,박문대,선아현X박문대,"섹슈얼,로맨틱",청명른,"일러스트,소설","moonuuh, Hwiyyen",https://dongne.co/events/df2409/circles/131162,제27회 디. 페스타(토),Day1
미스티쉬&져배&마생,remmnoth0728,,,,,2sp,슬램덩크,,,,,,,공예,mistisch_2020,https://dongne.co/events/df2409/circles/131163,제27회 디. 페스타(토),Day1
ㅈㅅ합니다,"김귤, 루우",,,,,2sp,가비지타임,,,기상호,,"섹슈얼,로맨틱",종수상호,"만화,소설",kimgyul,https://dongne.co/events/df2409/circles/130531,제27회 디. 페스타(토),Day1
그럿게됏다,tear,,,,,2sp,가비지타임,사이퍼즈,,"전영중,진재유,성준수",진재유X성준수,"로맨틱,섹슈얼",영중준수,"만화,소설",,https://dongne.co/events/df2409/circles/130832,제27회 디. 페스타(토),Day1
닌자수집가,공마,,,,,1sp,닌타마 란타로,고스트바둑왕,,,케마 토메사부로X젠포우지 이사쿠,"섹슈얼,로맨틱",,"일러스트,소설",wagamamahimez,https://dongne.co/events/df2409/circles/130702,제27회 디. 페스타(토),Day1
대가리전하,1,,,,,2sp,화산귀환,천관사복,,,,,,,,https://dongne.co/events/df2409/circles/131984,제27회 디. 페스타(토),Day1
도깨비상점,도깨비상점,,,,,2sp,,,,,,,,,kkebistore,https://dongne.co/events/df2409/circles/131462,제27회 디. 페스타(토),Day1
라빗플래닛,라빗플래닛,,,,,1sp,라빗 아트토이,,,라빗,,,,"공예,조형,기타",rabitt_planet,https://dongne.co/events/df2409/circles/132792,제27회 디. 페스타(토),Day1
마마야메론,고래고기,,,,,2sp,프로세카,프세카 오리지널,,,,,,,,https://dongne.co/events/df2409/circles/130644,제27회 디. 페스타(토),Day1
밥빌로니아,살구,,,,,2sp,페이트 시리즈,,【時空合同著錄】 페이트 통합 쁘띠존: Destination of Last Order,,길가메쉬X엘키두,,,일러스트,,https://dongne.co/events/df2409/circles/132868,제27회 디. 페스타(토),Day1
부스뭐하지,백언,,,,,2sp,데못죽,,,,,,,,qordjs__s,https://dongne.co/events/df2409/circles/131695,제27회 디. 페스타(토),Day1
붕붕묶어라,붐붐,,,,,1sp,포켓몬,스플래툰 사이퍼즈,,,,,,,flomyboom,https://dongne.co/events/df2409/circles/130888,제27회 디. 페스타(토),Day1
빵부스러기,소루빵,,,,,2sp,오리지널,플레이브,,,,,,"공예,일러스트",soboru830,https://dongne.co/events/df2409/circles/131049,제27회 디. 페스타(토),Day1
사탕바구니,캔디,,,,,1sp,모브사이코100,쿠로코의 농구,,레이겐 아라타카,,"섹슈얼,로맨틱",,"소설,일러스트",,https://dongne.co/events/df2409/circles/130451,제27회 디. 페스타(토),Day1
산채털이범,창식,,,,,1sp,화산귀환,,,"청명,임소병",청명X임소병,,,,hitz_0o0,https://dongne.co/events/df2409/circles/130584,제27회 디. 페스타(토),Day1
선호외계인,가재튀김,,,,,1sp,이세계 착각 헌터,,『착헌민국 헌터협회 본부』- 이세계 착각 헌터 통합 쁘띠존,김기려 외,,,,일러스트,llobsterbird,https://dongne.co/events/df2409/circles/131491,제27회 디. 페스타(토),Day1
솜솜잡화점,sombasae,,,,,2sp,,,,,,,,"일러스트,공예,기타",sombasae,https://dongne.co/events/df2409/circles/131117,제27회 디. 페스타(토),Day1
아이스박스,빕어,,,,,2sp,슬램덩크,,,송태섭,,,,"만화,공예",,https://dongne.co/events/df2409/circles/130675,제27회 디. 페스타(토),Day1
아이스크림,톨톨,,,,,1sp,,,,,,,,,,https://dongne.co/events/df2409/circles/132062,제27회 디. 페스타(토),Day1
에스페란사,천경,,,,,2sp,천관사복,마도조사 흑집사 나츠메우인장,,,화성X사련,로맨틱,세바시엘,,,https://dongne.co/events/df2409/circles/130479,제27회 디. 페스타(토),Day1
연하공법칙,딩푸,,,,,1sp,주술회전,트라이건,,"고죠 사토루,이타도리 유지,밧슈 더 스탬피드",후시구로X고죠,"섹슈얼,로맨틱",,만화,nengle_ceo,https://dongne.co/events/df2409/circles/132576,제27회 디. 페스타(토),Day1
예나디자인,예나,,,,,2sp,,,,,,,,,,https://dongne.co/events/df2409/circles/131573,제27회 디. 페스타(토),Day1
우리집요정,기뮤1,,,,,1sp,가비지타임,,,성준수 진재유,성준수X진재유,,,"기타,만화",orange_d_podo,https://dongne.co/events/df2409/circles/131035,제27회 디. 페스타(토),Day1
유키반묶음,냉블,,,,,2sp,아이돌리쉬세븐,블랙배저,,"유키,반리",유키X반리,"로맨틱,섹슈얼",,만화,n_beul0_0,https://dongne.co/events/df2409/circles/131552,제27회 디. 페스타(토),Day1
주님의객잔,뇽숲,,,,,1sp,1차창작,"성경,버튜버(남궁혁),마키플라이어 등",,"남궁혁,유다,예수 등",유다X예수,로맨틱,예수유다(리버시블),"소설,기타,일러스트",Onionsoupbaby,https://dongne.co/events/df2409/circles/132668,제27회 디. 페스타(토),Day1
진티엔리밍,kje1213114,,,,,2sp,,,,,,,,공예,,https://dongne.co/events/df2409/circles/131734,제27회 디. 페스타(토),Day1
케이크도둑,비비,,,,,2sp,가비지타임,,,,성준수X전영중,,,일러스트,,https://dongne.co/events/df2409/circles/132749,제27회 디. 페스타(토),Day1
튜브님부스,"유핫치,우엉",,,,,1sp,내가키운s급,,,"한유진,한유현",,로맨틱,,,nagi__404,https://dongne.co/events/df2409/circles/131068,제27회 디. 페스타(토),Day1
파파야로코,paya,,,,,1sp,윈브레,도쿄리벤저스,,,,,,"만화,소설",ocolayapap,https://dongne.co/events/df2409/circles/130997,제27회 디. 페스타(토),Day1
할수있잖아,먀꾸,,,,,2sp,플레이브,슬램덩크,,.,,,,"기타,음반,만화",mk_pv0330,https://dongne.co/events/df2409/circles/130579,제27회 디. 페스타(토),Day1
화산포목점,삐아체레,,,,,2sp,화산귀환,,,,,,,,,https://dongne.co/events/df2409/circles/132508,제27회 디. 페스타(토),Day1
효도제철소,잉곳,,,,,1sp,나의 히어로 아카데미아,,,"다비,엔데버",,,,만화,INGOT_hrak,https://dongne.co/events/df2409/circles/130432,제27회 디. 페스타(토),Day1
할아버지는 왜 예뻐요?,"먹,바댐",,,,,2sp,트라이건,,,,울프우드X밧슈,"로맨틱,섹슈얼",,,,https://dongne.co/events/df2409/circles/131010,제27회 디. 페스타(토),Day1
구기종목의 의리,키오,,,,,2sp,슬램덩크,쿠로코의 농구,,,,,,,,https://dongne.co/events/df2409/circles/130503,제27회 디. 페스타(토),Day1
선배위하는 후배,라벵,,,,,2sp,페이트그랜드오더,,【時空合同著錄】 페이트 통합 쁘띠존: Destination of Last Order,"마슈 키리에라이트,후지마루 리츠카(구다코)",마슈 키리에라이트X후지마루 리츠카(여),로맨틱,가웨인X후지마루 리츠카(구다코),만화,mashuumary,https://dongne.co/events/df2409/circles/132894,제27회 디. 페스타(토),Day1
여기서부터 백청,바로,,,,,4sp,화산귀환,,,"백천,청명",백천X청명,섹슈얼,,소설,ba_yaheuro,https://dongne.co/events/df2409/circles/132647,제27회 디. 페스타(토),Day1
매화검존이 구한 중원이 이게 맞냐,물개,,,,,2sp,화산귀환,,,"당보,청명",,로맨틱,,기타,185cm_158cm,https://dongne.co/events/df2409/circles/132507,제27회 디. 페스타(토),Day1
자제분에게 자제가 안 되세요?,식,,,,,2sp,블랙배저,어두운 바다의 등불이 되어,,힐데,예현X힐데,"로맨틱,섹슈얼",해량무현,"소설,기타",,https://dongne.co/events/df2409/circles/131034,제27회 디. 페스타(토),Day1
원더호이의 무서운 저주,"B, ^^",,,,,2sp,프로젝트세카이,,,,,,,"일러스트,만화",,https://dongne.co/events/df2409/circles/130446,제27회 디. 페스타(토),Day1
살려주세요 해적들 조난모금,테라비시아,,,,,2sp,원피스,,원피스 쁘띠존 4회,"마르코,에이스,삿치,이조",이조X삿치,"로맨틱,섹슈얼",,"기타,공예,소설",,https://dongne.co/events/df2409/circles/132804,제27회 디. 페스타(토),Day1
레서판다가 소설에 등장하면 생기는 일,켈,,,,,2sp,서브 남주가 파업하면 생기는 일,,,예서 크리스텔 세드리크 요한 지브릴,,,,"만화,기타",cappu_ccino_k,https://dongne.co/events/df2409/circles/131972,제27회 디. 페스타(토),Day1
재규어처럼 앙큼한 테스형이 믹틀란에 출근,레아시스,,,,,1sp,페이트/그랜드 오더,,【時空合同著錄】 페이트 통합 쁘띠존: Destination of Last Order,,,"섹슈얼,로맨틱","아르토리아 캐스터x모르간, 제임스 모리어티x셜록 홈즈",소설,mulgogi_moon,https://dongne.co/events/df2409/circles/130970,제27회 디. 페스타(토),Day1
불확정성의 팬케이크,0,,,,,2sp,"마법사의 약속,페이트,창작,18trip",,,"암굴왕(+마스터),니시조노 렌가",,로맨틱,창작 백합,"소설,만화",S97kf2hQr8cxiSp,https://dongne.co/events/df2409/circles/131281,제27회 디. 페스타(토),Day1
유메노사키 동인녀부,독풍,,,,,2sp,앙상블스타즈,,,"모리사와 치아키,신카이카나타",모리사와치아키X신카이카나타,로맨틱,,"만화,소설",_baldstorm,https://dongne.co/events/df2409/circles/132323,제27회 디. 페스타(토),Day1
고릴튀김과 박쥐빵의 로도사정,소금빵,,,,,2sp,흡혈귀는 툭하면 죽는다,,,"드라루크,로널드,존",로널드X드라루크,"로맨틱,섹슈얼",,만화,salty_bread_of,https://dongne.co/events/df2409/circles/131313,제27회 디. 페스타(토),Day1
태섭한나와 함께하는 고수파티 ,"코리안더파티, 탠",,,,,2sp,슬램덩크,,,"송태섭,이한나",송태섭X이한나,로맨틱,,"만화,일러스트","coriander_party, SSSduunk",https://dongne.co/events/df2409/circles/130682,제27회 디. 페스타(토),Day1
뇌비우스와 토스트의 기묘한부스,뇌비우스,,,,,2sp,죠죠의기묘한모험,마작,,,,,,,,https://dongne.co/events/df2409/circles/132465,제27회 디. 페스타(토),Day1
♡오타쿠의 사약구름♡,모메,,,,,2sp,무기미도,"명일방주,스타레일",,"엔젤,야오,크로우,코히",,,,,eoltto,https://dongne.co/events/df2409/circles/132428,제27회 디. 페스타(토),Day1
마나석으로 테이크아웃,긎,,,,,1sp,마법사의 약속,,,,,,,일러스트,rmwhrfrst,https://dongne.co/events/df2409/circles/131566,제27회 디. 페스타(토),Day1
응가오미와 팬티이리스,몬둥이,,,,,2sp,아르고나비스,앙스타 미카슈,슬기로운 로디생활! 프롬 아르고나비스 쁘띠존,쿠스노키 다이몬,,로맨틱,,"만화,일러스트",bandboiee,https://dongne.co/events/df2409/circles/132908,제27회 디. 페스타(토),Day1
해피엔딩은 멀티버스뿐,날Nal,,,,,2sp,"스타워즈,슬램덩크","트랜스포머,반지의 제왕",,,,,,소설,,https://dongne.co/events/df2409/circles/130534,제27회 디. 페스타(토),Day1
심상치않은 중국장르의 수맥이 흐릅니다.,비차,,,,,1sp,"명일방주,명조",,,피아메타 안도아인 남방랑자 금희,,로맨틱,,일러스트,,https://dongne.co/events/df2409/circles/131082,제27회 디. 페스타(토),Day1
힘들지않아 거친페놀속 뛰어든건 나니까 암오께,김리타,,,,,1sp,페르소나5,페르소나3  페르소나4  주술회전,,,아케치고로X아마미야렌,"섹슈얼,로맨틱",,일러스트,,https://dongne.co/events/df2409/circles/131549,제27회 디. 페스타(토),Day1
데뷔못하면 앙상블농구부,뮤야,,,,,2sp,데뷔 못 하면 죽는 병 걸림,앙상블 스타즈!! Music,,"테스타,언데드,유성대,나이츠",,,,"일러스트,공예",my_dmj_ua,https://dongne.co/events/df2409/circles/132235,제27회 디. 페스타(토),Day1
파워레인저 스카이포ㄱ스,모모바,,,,,1sp,프롬 아르고나비스,유희왕,슬기로운 로디생활! 프롬 아르고나비스 쁘띠존,,,,,"만화,기타",3x3x163,https://dongne.co/events/df2409/circles/130690,제27회 디. 페스타(토),Day1
윈브레하자. (네이버 웹툰 아닙니다),빈,,,,,2sp,윈브레(WINBRE),가비지타임,,스오 하야토,전영중X성준수,로맨틱,전영중×성준수,"일러스트,소설",bin_s2_you,https://dongne.co/events/df2409/circles/131699,제27회 디. 페스타(토),Day1
강쥐와고영이,식,,,,,1sp,윈브레,가비지타임,,기상호. 사쿠라 하루카,,,,기타,nongsig06,https://dongne.co/events/df2409/circles/130592,제27회 디. 페스타(토),Day1
