링크,부스명,대표자,위치,위치(열),위치(번호),반부스,부스,대표 작품(원작),그 외 다루는 작품,쁘띠존,캐릭터,커플링,커플링 성향,그 외 커플링,매체,트위터,행사명,개최일,팔로워수,미확보수
https://dongne.co/events/df260702/circles/170939,과장님이 너무 좋아요,아로,P-08b,P,08,b,1sp,괴담출근,,,,,,,,A_ro_1021,제34회 디. 페스타(일),Day2,439,0
https://dongne.co/events/df260702/circles/170904,뭐든파는 출장 사풀말,현제,H-19,H,19,,2sp,,,,,,,,"일러스트,공예",ZE12__,제34회 디. 페스타(일),Day2,206,0
https://dongne.co/events/df260702/circles/170963,고양이랑 꽃도 석화가 되나요,"뇨마, 구현",T-11,T,11,,2sp,닥터스톤,X,,"이시가미 센쿠,아사기리 겐,스탠리 스나이더,제노 휴스턴 윙필드,나나미 류스이,나나미 SAI,사이온지 우쿄,코하쿠,스이카,크롬,아카츠키 효가,시시오 츠카사,오오키 타이주,오가와 유즈리하",이시가미 센쿠X아사기리 겐,"로맨틱,로맨틱","스탠리 스나이더 x 제노 휴스턴 윙필드, 코하쿠 x 스이카","만화,소설,일러스트,기타","nyoma6666, _KuH_K_",제34회 디. 페스타(일),Day2,718,0
https://dongne.co/events/df260702/circles/170500,사이퍼즈 하는 괴도는 괴담도 간다,콘조림,W-20,W,20,,2sp,"사이퍼즈,페르소나 5,괴담에 떨어져도 출근을 해야 하는구나",,,,,로맨틱,,,carnstraw,제34회 디. 페스타(일),Day2,156,0
https://dongne.co/events/df260702/circles/173907,엄마아빠 요즘 살만한가 봄,배추도사,X-19b,X,19,b,1sp,앙상블스타즈,,,"앙상블스타즈,홍월",키류 쿠로X하스미 케이토,"로맨틱,해당없음",,"만화,일러스트,기타",cabbagesmaster,제34회 디. 페스타(일),Day2,4753,0
https://dongne.co/events/df260702/circles/170991,예술충들 보고 연애하라고 닥달하는 부스,망상,X-20,X,20,,2sp,앙상블 스타즈,,,"카게히라 미카,이츠키 슈",카게히라 미카X이츠키 슈,로맨틱,,만화,Whomangsang,제34회 디. 페스타(일),Day2,539,0
https://dongne.co/events/df260702/circles/171255,혼인신고 가자!,쑥인,X-12b,X,12,b,1sp,가라오케 가자,패밀리레스토랑 가자,,,쿄지X사토미,로맨틱,,사진,ssug_in,제34회 디. 페스타(일),Day2,1196,0
https://dongne.co/events/df260702/circles/170297,곰동이의 요원님,회록,O-08,O,08,,2sp,괴담에 떨어져도 출근을 해야 하는구나,,,"류재관,최요원",류재관X최요원,로맨틱,,"만화,일러스트,소설",vgragon,제34회 디. 페스타(일),Day2,41,0
https://dongne.co/events/df260702/circles/170241,도마뱀의 보물함,해룡,H-05,H,05,,2sp,,,,,,,,"만화,공예",,제34회 디. 페스타(일),Day2,,0
https://dongne.co/events/df260702/circles/171016,밥심으로 운영중,tjsdn653,Q-10,Q,10,,2sp,괴담출근,,,,,로맨틱,,,yy_411125,제34회 디. 페스타(일),Day2,11300,0
https://dongne.co/events/df260702/circles/175014,스튜디오 곤공괴,곤공괴,J-01a,J,01,a,1sp,,,,,,,,,,제34회 디. 페스타(일),Day2,,0
https://dongne.co/events/df260702/circles/171272,시간신전 캠핑족,하,W-21b,W,21,b,1sp,페이트/그랜드 오더,,,,,,,만화,,제34회 디. 페스타(일),Day2,,0
https://dongne.co/events/df260702/circles/174945,우파우파 유치원,선혜빈,T-01b,T,01,b,1sp,포켓몬스터,,,,,해당없음,,,,제34회 디. 페스타(일),Day2,,0
https://dongne.co/events/df260702/circles/170613,정예직원 알페서,기씨,N-23b,N,23,b,1sp,괴담에 떨어져도 출근을 해야 하는구나,어두운 바다의 등불이 되어,,진나솔 이성해 은하제 백애영,,,,,Dasul0404,제34회 디. 페스타(일),Day2,324,0
https://dongne.co/events/df260702/circles/171271,배놀이는 여름에 한다,라타(딩),V-12,V,12,,2sp,원피스,,,,,,,"일러스트,공예",rata_heartP,제34회 디. 페스타(일),Day2,48,0
https://dongne.co/events/df260702/circles/170715,자헌솔음 바이럴 부스,이삼,O-01,O,01,,2sp,괴담에 떨어져도 출근을 해야 하는구나,,,이자헌 김솔음,이자헌X김솔음,"로맨틱,섹슈얼,로맨틱,섹슈얼",,"만화,소설,일러스트",oxe2oxe3,제34회 디. 페스타(일),Day2,11100,0
https://dongne.co/events/df260702/circles/170319,스티커가 나오는 부스 ,보부,T-18,T,18,,2sp,월드트리거,"포켓몬,헌터X헌터",,,,,,,nowletmeg0,제34회 디. 페스타(일),Day2,530,0
https://dongne.co/events/df260702/circles/174857,"마차살은 면역력 강화, 혈당 감소, 수분 보충 효과가 있습니다(아마)",우드세이지,R-05a,R,05,a,1sp,"마법명가 차남으로 살아남는 법,마차살",,,,,해당없음,,,iminbayern,제34회 디. 페스타(일),Day2,40,0
https://dongne.co/events/df260702/circles/170592,시장앞이 시장에 유통?!,마파두부,U-04a,U,04,a,1sp,오오에,변호됨,,,오오사키X시죠마에,"섹슈얼,로맨틱",,만화,,제34회 디. 페스타(일),Day2,,0
https://dongne.co/events/df260702/circles/171082,꾸꺠비의 청녹빛 과수원,유레,G-01,G,01,,2sp,,,,,,,,공예,lai_lucky_,제34회 디. 페스타(일),Day2,253,0
https://dongne.co/events/df260702/circles/174127,니시조노 렌가를 부탁해,타비,X-01a,X,01,a,1sp,18TRIP,,,,키바X니시조노 렌가,,,"만화,일러스트",tabixkql,제34회 디. 페스타(일),Day2,529,0
https://dongne.co/events/df260702/circles/171119,부처님의 위대한 가르침,병장,Q-06a,Q,06,a,1sp,진혼기,,,"설영,자하",설영X자하,로맨틱,,소설,job_0408,제34회 디. 페스타(일),Day2,144,0
https://dongne.co/events/df260702/circles/170643,솔음이의 오염된 먀먀먀,먀냐,N-11,N,11,,2sp,괴담출근,괴담에 떨어져도 출근을 해야하는구나,,김솔음 j3 최요원 브라운,,,,,Myanya_0,제34회 디. 페스타(일),Day2,81600,0
https://dongne.co/events/df260702/circles/170458,브라운의 재력이 부럽다 ,ramdot,P-10,P,10,,2sp,괴담출근,,,,,,,,,제34회 디. 페스타(일),Day2,,0
https://dongne.co/events/df260702/circles/170945,련주님은 돼지가 싫다고하셨어,김이끼,S-08,S,08,,2sp,화산귀환,괴담출근,,"청명,당보,장일소,임소병,이송백,진금룡,백천,백아",이송백X진금룡,로맨틱,청명소병,"일러스트,소설",277i_huashan,제34회 디. 페스타(일),Day2,691,0
https://dongne.co/events/df260702/circles/170874,국산장르 잡탕찌개,스바스바죠스바,R-23,R,23,,2sp,"이서계착각헌터,가비지타임",문송안함,,"김기려,선우연,최종수,기상호",,로맨틱,"최종수,기상호","만화,소설",jawsbar_00,제34회 디. 페스타(일),Day2,2211,0
https://dongne.co/events/df260702/circles/170959,모닝이와 도란도란,조카,T-19b,T,19,b,1sp,보컬로이드,"우마무스메,사채꾼 우시지마,re:제로부터시작하는이세계생활",,,,,,"만화,일러스트",eollugkodudeoj1,제34회 디. 페스타(일),Day2,165,0
https://dongne.co/events/df260702/circles/171342,무언가의 역전재판,준,S-01a,S,01,a,1sp,역전재판,,,"반 고조,유가미 진,나루호도 류이치,미츠루기 레이지",나루호도류이치X미츠루기레이지,로맨틱,유가반,기타,Din_Din_circly,제34회 디. 페스타(일),Day2,40,0
https://dongne.co/events/df260702/circles/171034,역재하고 날및하고,아히,S-23b,S,23,b,1sp,역전재판,하데스,,"나루호도 류이치,미츠루기 레이지",,로맨틱,자그탄,,AAHI_12,제34회 디. 페스타(일),Day2,122,0
https://dongne.co/events/df260702/circles/171200,이것저것 구매하라,U.K,K-19,K,19,,2sp,하이큐,이누야샤 은혼 괴8 등등,,,,,,만화,,제34회 디. 페스타(일),Day2,,0
https://dongne.co/events/df260702/circles/171290,힘순찐을 나데나데,라엘,Q-23,Q,23,,2sp,블랙배저,,,힐데베르트,,,,일러스트,BB_RAEL,제34회 디. 페스타(일),Day2,27,0
https://dongne.co/events/df260702/circles/170509,꿋꿋하게 좋아하는 걸 하자,용용,U-17a,U,17,a,1sp,가정교사 히트맨 리본,적국의 왕자로 사는 법,,,사와다 츠나요시X히바리 쿄야,로맨틱,"지오아라, 칼리플란",소설,yon9ydr,제34회 디. 페스타(일),Day2,13,0
https://dongne.co/events/df260702/circles/171137,외계인도 퇴근하고 싶어,.,R-22b,R,22,b,1sp,이착헌,,,김기려,,로맨틱,,만화,,제34회 디. 페스타(일),Day2,,0
https://dongne.co/events/df260702/circles/170652,김독자와 레이겐이 바둑 두는 부스,레화,Y-09,Y,09,,2sp,"모브사이코100,고스트바둑왕(히카루의바둑),전독시",,,,카게야마 리츠X레이겐 아라타카,"로맨틱,로맨틱",,만화,,제34회 디. 페스타(일),Day2,,0
https://dongne.co/events/df260702/circles/171217,아이바쿠 심폐소생 대작전,"푸른, 홀랑",X-08,X,08,,2sp,나의 히어로 아카데미아,,,"아이자와 쇼타,바쿠고 카츠키",아이자와 쇼타X바쿠고 카츠키,"로맨틱,섹슈얼,로맨틱",,소설,"aibakuCPR, Hollang6600",제34회 디. 페스타(일),Day2,3121,0
https://dongne.co/events/df260702/circles/171011,사랑하는 동생이름 외치고 하강,haegeung,X-17a,X,17,a,1sp,"주술회전,귀멸의 칼날",,,,이타도리 유지X료멘스쿠나,,시나즈가와 형제,,hg635228,제34회 디. 페스타(일),Day2,978,0
https://dongne.co/events/df260702/circles/170818,히어로도 동인지가 되나요? 메챠츠에도?,꼬물,Z-19b,Z,19,b,1sp,니지산지,,,호시루베 쇼,,,,,,제34회 디. 페스타(일),Day2,,0
https://dongne.co/events/df260702/circles/170664,괴담에서 포켓몬과 함께하는 마라톤,이빨,O-18,O,18,,2sp,괴담에 떨어져도 출근을 해야 하는 구나,"포켓몬스터,마라톤",,<괴담에 떨어져도 출근을 해야 하는구나> 작 중 캐릭터,J3X곽제강,"로맨틱,로맨틱",솔블(솔음x브라운) / 공준x카라바스 / 파괴자x암살자 / 파괴자x구조사,,_DD_deep,제34회 디. 페스타(일),Day2,606,0
https://dongne.co/events/df260702/circles/170795,프로젝트 너희들은 가정교사 원피스 타임이 되어,무야,R-13,R,13,,2sp,너희들은 변호됐다,"가비지타임,가히리,어바등,프로젝트 헤일메리,원피스",,"강민재,차주한,나미삼,라일랜드 그레이스,성준수기상호",강민재X차주한,"로맨틱,해당없음",,일러스트,muya_say,제34회 디. 페스타(일),Day2,1618,0
https://dongne.co/events/df260702/circles/170742,듀얼명가 차남으로 버튜버하는 법,11,R-03,R,03,,2sp,"마법명가 차남으로 살아남는 법,니지산지 호시루베,유희왕,고서점가의 하시히메",,,,,,,일러스트,sibil011,제34회 디. 페스타(일),Day2,7,0
https://dongne.co/events/df260702/circles/171286,케일님은 신이십니다,천랑,Q-22b,Q,22,b,1sp,백작가의 망나니가 되었다,"괴담에 떨어져도 출근을 해야하는 구나,블랙배저",,,,,,"기타,공예",skywolf_som,제34회 디. 페스타(일),Day2,1131,0
https://dongne.co/events/df260702/circles/170387,너희들은 더위먹었다 ,뽀,R-11a,R,11,a,1sp,변호됨,"오오에,이착헌,괴담출근",,,강민재X차주한,로맨틱,,,,제34회 디. 페스타(일),Day2,,0
https://dongne.co/events/df260702/circles/170732,주술회전 썬더일레븐 나히아 예쁘고 아름다운 무언가 암튼 다 있어요,이환희 손유송 차서연 김채이 ,T-20,T,20,,2sp,,,,,,,,일러스트,,제34회 디. 페스타(일),Day2,,0
https://dongne.co/events/df260702/circles/175340,심연에서 누가돌아왔게,"벌굿만, 티백, 미온, 순잠, 거미","I-22, I-23",I,22,,4sp,"할로우나이트,실크송",,,"공허의 기사,호넷",,,,,iwant_tm_merch,제34회 디. 페스타(일),Day2,408,0
https://dongne.co/events/df260702/circles/171125,테라에서 성배전쟁이요??,츄츄,V-06,V,06,,2sp,"명일방주,드림,페이트 스트레인지 페이크",,,"쉐이,대황성조,좌락드림 / 페스페",리처드 1세X아야카 사조,로맨틱,완칭소만,"만화,일러스트",O_chu_Pen,제34회 디. 페스타(일),Day2,3251,0
https://dongne.co/events/df260702/circles/170502,너희들은 인사반파백묘사존 됐다," 무림합기도9단묵희, 삐리리불어봐리리짱!, 밥묵자",R-10,R,10,,2sp,"인사반파자구계통,이합화타적백묘사존,너희들은 변호됐다,병안본",연운,,"낙빙하 심청추,묵연 초만녕,허위 셰칭청,강민재 차주한",묵연X초만녕,"로맨틱,섹슈얼","빙추, 강차, 위칭","만화,일러스트",yum_ssalbab,제34회 디. 페스타(일),Day2,487,0
https://dongne.co/events/df260702/circles/171346,하나둘셋 무츠소요앤솔로지파이팅!!,쮸,Y-20,Y,20,,2sp,뱅드림 아베무지카,뱅드림 잇츠 마이고!!!!!,,"와카바 무츠미,나가사키 소요",와카바 무츠미X나가사키 소요,해당없음,,"만화,기타",barking_tree_,제34회 디. 페스타(일),Day2,809,0
https://dongne.co/events/df260702/circles/170615,"슬램덩크, 와야마야마, 그리고 괴담출근 ",노른자,Y-08,Y,08,,2sp,"슬램덩크,더 퍼스트 슬램덩크,가라오케 가자!,패밀리 레스토랑 가자.,괴담에 떨어져도 출근을 해야 하는구나","가라오케가자!,가라오케 가자,가라오케가자,패밀리 레스토랑 가자,패밀리레스토랑가자.,패밀리레스토랑 가자,패밀리레스토랑가자,파미레스,파미레스가자",,"이명헌,정우성,송태섭,강백호,권준호,정대만,나리타 쿄지,오카 사토미,고바야시 케이지,호시 미쓰히코,니카이도 아키라,메다카 유이치,서태웅",정우성X이명헌,"로맨틱,로맨틱,섹슈얼,해당없음","NCP, 명헌태섭, 명헌우성, 우성명헌우성, 우성태섭","만화,일러스트,소설",noreunza_,제34회 디. 페스타(일),Day2,316,0
https://dongne.co/events/df260702/circles/170660,바보구미!,바보호듀,Z-19a,Z,19,a,1sp,니지산지,,,"츠키노미토,로후마오,멧챠츠에,칠차원학생회",,,,,babohodu,제34회 디. 페스타(일),Day2,378,0
https://dongne.co/events/df260702/circles/170703,보입니까?,"코모도왕도마뱀, 꼼랑",O-03,O,03,,2sp,괴담출근,,,"이자헌,김솔음",이자헌X김솔음,로맨틱,최솔,"만화,일러스트","1dragon890, nkgomS2_700",제34회 디. 페스타(일),Day2,1390,0
https://dongne.co/events/df260702/circles/171030,주술찌개&닌자말이,얍삽한검잡이,W-16b,W,16,b,1sp,나루토,주술회전,,"우치하 사스케,우치하 이타치,젠인 마키,옷콧츠 유타",우치하 사스케X우치하 이타치,,유타마키,,,제34회 디. 페스타(일),Day2,,0
https://dongne.co/events/df260702/circles/170612,잼얘북스&알파카보부상,잼얘북스,J-05,J,05,,2sp,,,,,,,,소설,,제34회 디. 페스타(일),Day2,,0
https://dongne.co/events/df260702/circles/175321,괴담여행사,강유진,P-14b,P,14,b,1sp,괴담에 떨어져도 출근을 해야 하는구나,18TRIP,,,,,,,cent_s_sirius,제34회 디. 페스타(일),Day2,497,0
https://dongne.co/events/df260702/circles/170452,꼬로뷰뜌띠,"난진, 레버",Z-21,Z,21,,2sp,콜오브듀티,시고미세,,,,,,,"NANJ1N, whatever1q2e",제34회 디. 페스타(일),Day2,1248,0
https://dongne.co/events/df260702/circles/170493,냥이분양소,햄스터가되자,P-16,P,16,,2sp,괴담출근,,,,,,,,Su_in_gg,제34회 디. 페스타(일),Day2,2583,0
https://dongne.co/events/df260702/circles/170519,도깨비상점,도깨비상점,G-24,G,24,,2sp,,,,,,,,공예,kkebistore,제34회 디. 페스타(일),Day2,916,0
https://dongne.co/events/df260702/circles/170949,독버섯재배,아니,R-14b,R,14,b,1sp,"의다살,의원 다시 살다(의다살)",,,"진천희,제갈린,유호",,,,소설,4774alice,제34회 디. 페스타(일),Day2,26,0
https://dongne.co/events/df260702/circles/170330,롬다롬다롬,도람,T-05,T,05,,2sp,포켓몬,앙스타 스플래툰 프리큐어,,,,,,"만화,일러스트",doramdarom,제34회 디. 페스타(일),Day2,3984,0
https://dongne.co/events/df260702/circles/174672,먼지다듬이,nonon,T-24a,T,24,a,1sp,"고서점가의 하시히메,우우울트라C",,,,,,,,,제34회 디. 페스타(일),Day2,,0
https://dongne.co/events/df260702/circles/170381,바다색공방,녹시,Q-11a,Q,11,a,1sp,괴담출근,괴수8호,,,,,,,,제34회 디. 페스타(일),Day2,,0
https://dongne.co/events/df260702/circles/170780,사파리월드,덕팔,P-06a,P,06,a,1sp,괴담출근,붕괴:스타레일,,,최요원X류재관,,,만화,duckfari481,제34회 디. 페스타(일),Day2,1,0
https://dongne.co/events/df260702/circles/170605,생카이신분,cogj,V-08,V,08,,2sp,명탐정 코난,매직카이토,,"쿠로바 카이토,쿠도 신이치",쿠로바 카이토X쿠도 신이치,로맨틱,,,cogj11,제34회 디. 페스타(일),Day2,6547,0
https://dongne.co/events/df260702/circles/171149,송구합니다,미눌구불,Q-06b,Q,06,b,1sp,"기동전사 건담,기동전사 건담:역습의 샤아,기동전사 건담 시리즈",,,아무로 레이,아무로 레이X샤아 아즈나블,해당없음,,"만화,기타,일러스트",muamaupyo,제34회 디. 페스타(일),Day2,398,0
https://dongne.co/events/df260702/circles/175276,여름안에서,필진,U-17b,U,17,b,1sp,디지몬 어드벤쳐,,,"야가미 타이치,이즈미 코시로",야가미 타이치X이즈미 코시로,"로맨틱,섹슈얼",,,junpiljin,제34회 디. 페스타(일),Day2,1110,0
https://dongne.co/events/df260702/circles/170651,우르르쾅쾅,천벌,T-15,T,15,,2sp,괴수8호,"괴담출근,명탐정코난",,"나루미 겐,호시나 소우시로",나루미 겐X호시나 소우시로,로맨틱,,,010203_401,제34회 디. 페스타(일),Day2,2541,0
https://dongne.co/events/df260702/circles/170676,잡다한부스,명수,K-23,K,23,,2sp,가비지타임,닌타마,,,,,,,SkIvtt9zP8Fyyu2,제34회 디. 페스타(일),Day2,6525,0
https://dongne.co/events/df260702/circles/170279,주말드라마,깜빠뉴,U-08a,U,08,a,1sp,건담,,,,,로맨틱,,만화,,제34회 디. 페스타(일),Day2,,0
https://dongne.co/events/df260702/circles/173413,천연기념물,천연,U-14,U,14,,2sp,"유희왕 (DM,우마무스메 등",블리치,,무토 유우기,야미 유우기X무토 유우기(진유우기),로맨틱,,,,제34회 디. 페스타(일),Day2,,0
https://dongne.co/events/df260702/circles/171224,최랑솔냐집,김테야,P-02,P,02,,2sp,괴담에떨어져도출근을해야하는구나,,,최요원 김솔음 류재관,,,,일러스트,ty9385,제34회 디. 페스타(일),Day2,220,0
https://dongne.co/events/df260702/circles/170286,포리포리칩,Kiwiiii,J-24b,J,24,b,1sp,,,,,,,,,,제34회 디. 페스타(일),Day2,,0
https://dongne.co/events/df260702/circles/170409,하누떡보키,,H-04,H,04,,2sp,,,,,,,,공예,,제34회 디. 페스타(일),Day2,,0
https://dongne.co/events/df260702/circles/170404,흑금요리사,무제,X-14,X,14,,2sp,사카모토 데이즈,,,"아사쿠라 신,세바 나츠키,나구모 요이치",세바 나츠키X아사쿠라 신,,"나구모 요이치, 아사쿠라 신","만화,일러스트,공예",Untitled_49943,제34회 디. 페스타(일),Day2,1136,0
https://dongne.co/events/df260702/circles/173175,짬뽕밥타쿠 (특:짬뽕밥안먹어봄),곰곰,K-06b,K,06,b,1sp,프로야구생존기,"영화,fkmt,텐 천화거리의 쾌남아",,,,,,"만화,일러스트",,제34회 디. 페스타(일),Day2,,0
https://dongne.co/events/df260702/circles/171302,감자공작소 냠냠,얌독,W-04,W,04,,2sp,사우스파크,,,"스탠 마쉬,카일 브로플로브스키",스탠X카일,로맨틱,"크릭(spcreek), 버니(spbunny)","만화,일러스트",just_yamyam,제34회 디. 페스타(일),Day2,7226,0
https://dongne.co/events/df260702/circles/170512,어쩌다보니 티김,세세,P-19a,P,19,a,1sp,괴담에 떨어져도 출근을 해야 하는구나,"어두운 바다의 등불이 되어,가비지타임",,,,,,일러스트,Ks5wx,제34회 디. 페스타(일),Day2,169,0
https://dongne.co/events/df260702/circles/171263,함정이라도 좋아 ,거세,K-21,K,21,,2sp,"우마무스메,닌자보이 란타로,아다치레이",,,"슈발그랑,비블로스",슈발그랑X비블로스,"로맨틱,섹슈얼,로맨틱,섹슈얼",타키야샤마루x아야베 ,만화,rjtprjtp,제34회 디. 페스타(일),Day2,0,1
https://dongne.co/events/df260702/circles/171226,운기브런치 하실 분,"콩콩, 시프",S-07,S,07,,2sp,화산귀환,,,,,,,,,제34회 디. 페스타(일),Day2,,0
https://dongne.co/events/df260702/circles/170937,핑크공주가 되는 마법,멜트,O-23b,O,23,b,1sp,괴담에 떨어져도 출근을 해야 하는구나,가비지타임,,"J3,솔음,전영준,성준수",,해당없음,,일러스트,melt_666,제34회 디. 페스타(일),Day2,43,0
https://dongne.co/events/df260702/circles/171356,텔레비전에 내가 나온다면 정말 좋겠네,정어리,Y-03a,Y,03,a,1sp,프리티 시리즈,프리큐어,,,,,,"만화,공예",sayhello3times,제34회 디. 페스타(일),Day2,233,0
https://dongne.co/events/df260702/circles/174055,공허신곡의 세카이,BG,Y-19,Y,19,,2sp,"할로우나이트,세포신곡,캐릭캐릭체인지,캐캐체,프로젝트 세카이 컬러풀 스테이지 feat.하츠네미쿠,테일즈런너,미쿠,장송의프리렌",,,,,,,,"BG__CM, wuo_307",제34회 디. 페스타(일),Day2,,0
https://dongne.co/events/df260702/circles/170309,주토피아로 떠나게 되,강포롱,W-03a,W,03,a,1sp,주토피아,,,,,로맨틱,,만화,YNoo526252,제34회 디. 페스타(일),Day2,6229,0
https://dongne.co/events/df260702/circles/171204,디페스타가 아니면 안될 것 같아,망덕,T-12,T,12,,2sp,월간순정 노자키군,,,"호리 마사유키,카시마 유우,노자키 우메타로,사쿠라 치요,미코시바 미코토,세오 유즈키,와카마츠 히로타카,카시마 레이,노자키 마유",호리 마사유키X카시마 유우,로맨틱,,"소설,일러스트",,제34회 디. 페스타(일),Day2,,0
https://dongne.co/events/df260702/circles/171340,괴담라라의 스타일기,명성이,P-07,P,07,,2sp,괴담에 떨어져도 출근을 해야하는구나,"하이큐,주술회전",,,,,,기타,dearnamelesss,제34회 디. 페스타(일),Day2,6345,0
https://dongne.co/events/df260702/circles/170467,구럴만두한 떼굴이들,이삼,Q-02,Q,02,,2sp,"어바등,어두운바다의 등불이 되어(어바등),어두운바다의등불이되어(어바등),어바등(어두운 바다의 등불이 되어)","1차 창작,1차창작,창작,오리지널 창작",,,,해당없음,,"일러스트,만화,공예,기타",6_e_sam,제34회 디. 페스타(일),Day2,27,0
https://dongne.co/events/df260702/circles/170594,마리포사의 보물상자,마리포사,J-06,J,06,,2sp,,,,,,,,,,제34회 디. 페스타(일),Day2,,0
https://dongne.co/events/df260702/circles/171023,서방님공을 지지하는 부스,스리루,W-07b,W,07,b,1sp,닌자보이 란타로,"메달리스트,평범한 경음부",,"타키야샤마루,아야베 키하치로",타키야샤마루X아야베,"로맨틱,섹슈얼","사쿠미아,쇼히코,이노히카, 린하토린","만화,소설",seulilu193680,제34회 디. 페스타(일),Day2,150,0
https://dongne.co/events/df260702/circles/170545,전체이용가 온리팬스 개설,오모동,S-06,S,06,,2sp,역전재판,대역전재판,,"나루호도 류이치,미츠루기 레이지,이토노코기리 케이스케",나루호도 류이치X미츠루기 레이지,로맨틱,노코미츠,게임,omodong_ace,제34회 디. 페스타(일),Day2,1423,0
https://dongne.co/events/df260702/circles/171048,다된화산에 종남뿌리기,글라스,S-15,S,15,,2sp,화산귀환,,,"청명,이송백,진금룡,화산귀환캐릭터",,"로맨틱,섹슈얼","금룡x송백,ncp","만화,일러스트",ISaebal78254,제34회 디. 페스타(일),Day2,3119,0
https://dongne.co/events/df260702/circles/171183,피규어깎는 혈우탐화와 해씨깎는 햄전하,"혼세마왕 탐지기, 물휴지",R-15,R,15,,2sp,천관사복,,,"화성,사련",화성X사련,"로맨틱,로맨틱",지풍,"만화,일러스트,기타","Eterna1Faith, MultissueUrn",제34회 디. 페스타(일),Day2,3084,0
https://dongne.co/events/df260702/circles/170794,"고양이구름,토리냥",gogos,P-08a,P,08,a,1sp,괴담출근,프리렌,,"김솔음,이자헌,최요원,류재관,j3,게롱,브라운,착한친구,용용이,이성해,백사헌,프리렌,페른,슈타르크",,,,"일러스트,기타",qtcat_cc,제34회 디. 페스타(일),Day2,17,0
https://dongne.co/events/df260702/circles/175178,원산지표기: 백일멍주식회사,파무깅,J-20a,J,20,a,1sp,"괴담에 떨어져도 출근을 해야 하는구나,괴출",,,"김솔음,백사헌,최 요원,J3,B조장,이성해",,,,일러스트,_525310,제34회 디. 페스타(일),Day2,,0
https://dongne.co/events/df260702/circles/174049,그만죽어—!!,향,U-06,U,06,,2sp,오오에,"위치즈 하트,네가 죽어(키미가시네),단간론파 시리즈",,"오오에 전편조,오오타케",오오사키X타케시바,"로맨틱,해당없음",,"만화,기타,소설",Hyang_tt,제34회 디. 페스타(일),Day2,1148,0
https://dongne.co/events/df260702/circles/170790,냥멍애호가들,식사,Q-24,Q,24,,2sp,초심 잃은 아이돌을 위한 회귀 백서,데뷔 못 하면 죽는 병 걸림,,윤이든/견하준,,로맨틱,차유진/류청우,,wkrmqwkwhrwnd,제34회 디. 페스타(일),Day2,3265,0
https://dongne.co/events/df260702/circles/170417,듀듀듀바바바,밥이,K-04,K,04,,2sp,,,,,,,,,babbie_0423,제34회 디. 페스타(일),Day2,3685,0
https://dongne.co/events/df260702/circles/171299,리퀘하는사람,리사 ,V-09,V,09,,2sp,명탐정 코난,"천관사복,인사반파자구계통,마도조사,젠레스제로",,쿠도신이치,쿠로바카이토X쿠도신이치,로맨틱,"후루신, 화련, 아카신, 비색신, 카이신,빙추,망무 ",일러스트,iyu3353,제34회 디. 페스타(일),Day2,4042,0
https://dongne.co/events/df260702/circles/171318,뭔가나오려나,판부,N-18b,N,18,b,1sp,괴담출근,,,착한친구,,,,"만화,기타",,제34회 디. 페스타(일),Day2,,0
https://dongne.co/events/df260702/circles/175334,뭔가나옵니다,메린,K-22,K,22,,2sp,,더 퍼스트 슬램덩크,,"루카와 카에데(서태웅),강백호(사쿠라기 하나미치)",루카와 카에데(서태웅)X강백호(사쿠라기 하나미치),로맨틱,,,merinme99,제34회 디. 페스타(일),Day2,9664,0
https://dongne.co/events/df260702/circles/174874,방앗간친구들,이희나,I-20a,I,20,a,1sp,,"창작디자인문구,1차 창작 일러스트 문구(스티커,1차 창작 문구 (카드,창작문구,<랭커를 위한 바른 생활 안내서>",,,,,,일러스트,mill_kongtteock,제34회 디. 페스타(일),Day2,3,0
https://dongne.co/events/df260702/circles/170975,부관참시구역,Ksn,W-07a,W,07,a,1sp,진격의 거인,나루토,,,,,,,,제34회 디. 페스타(일),Day2,,0
https://dongne.co/events/df260702/circles/175324,부스하셨스타,낙수,T-03a,T,03,a,1sp,"포켓몬스터,포켓몬",,,스타단,,해당없음,,소설,teamstarisgajok,제34회 디. 페스타(일),Day2,131,0
https://dongne.co/events/df260702/circles/170428,오라오라오라,이론시데,V-07,V,07,,2sp,죠죠의 기묘한 모험,,,,,,,"만화,소설",,제34회 디. 페스타(일),Day2,,0
https://dongne.co/events/df260702/circles/170864,잇츠쇼타임☆,"유성, 햇",P-05,P,05,,2sp,괴담에 떨어져도 출근을 해야 하는구나,,,"김솔음,백사헌,최요원",,로맨틱,,소설,"UUUNEWO, hap_p___y",제34회 디. 페스타(일),Day2,8194,0
https://dongne.co/events/df260702/circles/171148,자캐깎는부스,illi884,I-04,I,04,,2sp,,,,,,,,"만화,일러스트,기타","illi884, iren_lovel",제34회 디. 페스타(일),Day2,110783,0
https://dongne.co/events/df260702/circles/170220,종교체험센터,콩밭,O-05a,O,05,a,1sp,괴담출근,갓갓갓,,,,,,,congbat_,제34회 디. 페스타(일),Day2,23,0
https://dongne.co/events/df260702/circles/170820,천연과하남자,허소금,I-01b,I,01,b,1sp,오리지널 캐릭터,,,오리지널 캐릭터,,,,"일러스트,만화",salt4265879,제34회 디. 페스타(일),Day2,36200,0
