부스명,대표자,위치,위치(열),위치(번호),반부스,부스,대표 작품(원작),그 외 다루는 작품,쁘띠존,캐릭터,커플링,커플링 성향,그 외 커플링,매체,트위터,링크,행사명,개최일
감자콜렉터,킴셰,,,,,2sp,내가 키운 S급들,,,송태원,,,,공예,kimsye_RZ,https://dongne.co/events/df2507/circles/147291,제30회 디. 페스타(토),Day1
고유가시대,롭디,,,,,2sp,주술회전,,,,고죠 사토루X이타도리 유지,로맨틱,,"만화,일러스트",ROB_D__,https://dongne.co/events/df2507/circles/146150,제30회 디. 페스타(토),Day1
괴출중독자,롯기,,,,,2sp,괴담에 떨어져도 출근을 해야 하는구나,,,,,해당없음,,"만화,공예",machinegun100,https://dongne.co/events/df2507/circles/146382,제30회 디. 페스타(토),Day1
김기려길드,아코,,,,,1sp,이세계 착각 헌터,,,,,,,,Furufurude,https://dongne.co/events/df2507/circles/147954,제30회 디. 페스타(토),Day1
까마귀둥지,로제,,,,,2sp,,,,,,,,,,https://dongne.co/events/df2507/circles/146021,제30회 디. 페스타(토),Day1
노쀼부흥회,"ㅎㄴ, goodnightnonnon",,,,,2sp,세포신곡,,세포신곡 쁘띠존 2회 因子 : 梅雨 ,"하츠토리 하지메,우츠기 노리유키",하츠토리 하지메X우츠기 노리유키,,,"만화,일러스트","tpvtlsrP, thdl01030",https://dongne.co/events/df2507/circles/147834,제30회 디. 페스타(토),Day1
닌자동호회,"독다마, 주주",,,,,2sp,닌타마 란타로,,,올캐러,케마 토메사부로X젠포우지 이사쿠,"섹슈얼,로맨틱","아야타키, 아야센",만화,,https://dongne.co/events/df2507/circles/147691,제30회 디. 페스타(토),Day1
닌자수집가,공마,,,,,1sp,닌타마 란타로,,,올캐러,케마 토메사부로X젠포우지 이사쿠,"섹슈얼,로맨틱",,"일러스트,소설",wagamamahimez,https://dongne.co/events/df2507/circles/147983,제30회 디. 페스타(토),Day1
도떼기시장,오토,,,,,1sp,프로젝트 세카이,,,,,로맨틱,"렌카이, 토우아키","만화,일러스트",,https://dongne.co/events/df2507/circles/146841,제30회 디. 페스타(토),Day1
동인관리국,홀ㄹ데이,,,,,1sp,괴담출근,,,최요원,,,,"소설,일러스트",Holiyday__holy,https://dongne.co/events/df2507/circles/147397,제30회 디. 페스타(토),Day1
뒷산한계점,쟈근곰,,,,,2sp,프로젝트세카이,,,"아오야기 토우야,시노노메 아키토",아오야기 토우야X시노노메 아키토,"로맨틱,섹슈얼",토우아키,"만화,일러스트",,https://dongne.co/events/df2507/circles/146139,제30회 디. 페스타(토),Day1
딱지후라이,낼리,,,,,2sp,유희왕GX /A5,,,,,로맨틱,,,"nly_yyy, sannoru12345",https://dongne.co/events/df2507/circles/147770,제30회 디. 페스타(토),Day1
말랑말랑해,댜람,,,,,1sp,데못죽,,,,,,,,,https://dongne.co/events/df2507/circles/147068,제30회 디. 페스타(토),Day1
먼지다듬이,먼다,,,,,1sp,,,,,,,,,dustflybug,https://dongne.co/events/df2507/circles/146330,제30회 디. 페스타(토),Day1
무지개좀비,채다,,,,,2sp,니지산지,"괴담출근,어바등,좀비고등학교,할로우나이트,페르소나3,단간론파",,,,,,,C3o00,https://dongne.co/events/df2507/circles/147946,제30회 디. 페스타(토),Day1
미어깻동굴,시오,,,,,1sp,명탐정코난,,,"아카이슈이치,후루야레이",,"섹슈얼,로맨틱",,만화,comet_xio,https://dongne.co/events/df2507/circles/147559,제30회 디. 페스타(토),Day1
방앗간참새,피리아,,,,,1sp,이세계 착각 헌터,괴담에 떨어져도 출근을 해야 하는구나,,"강창호,김기려,이자헌,J3",강창호X김기려,로맨틱,,,my_moist_alien,https://dongne.co/events/df2507/circles/146549,제30회 디. 페스타(토),Day1
버섯뿡뿡띠,k1130s,,,,,2sp,괴담출근,아이나나,,,,,,,Hwiwol,https://dongne.co/events/df2507/circles/146478,제30회 디. 페스타(토),Day1
빵부스러기,소루빵,,,,,2sp,오리지널,플레이브,,,,,,,soboru830,https://dongne.co/events/df2507/circles/146420,제30회 디. 페스타(토),Day1
세ㄱ계문학,"유댜히,교근",,,,,2sp,주술회전,은혼,게토고죠 쁘띠존 ROOM No. 725,"고죠사토루,게토스구루",게토스구루X고죠사토루,로맨틱,,,Udi_ee,https://dongne.co/events/df2507/circles/147370,제30회 디. 페스타(토),Day1
실내농구부,필명,,,,,1sp,가비지타임,,,"성준수,기상호,최종수,박병찬,전영중 등",성준수X기상호,,상른,일러스트,,https://dongne.co/events/df2507/circles/147481,제30회 디. 페스타(토),Day1
썩은과수원,봉구밭,,,,,1sp,섭남파업,초심돌,,"정예서,윤이든",지브릴 디오프X정예사,"로맨틱,섹슈얼","세드예서, 하준이든",기타,gbg_2727,https://dongne.co/events/df2507/circles/145941,제30회 디. 페스타(토),Day1
아르카디아,CAPTAIN,,,,,2sp,"스플래툰,동방프로젝트,공예",,,,,,,"공예,일러스트",,https://dongne.co/events/df2507/circles/146102,제30회 디. 페스타(토),Day1
아이스박스,뉴뉴,,,,,1sp,슬램덩크,오리지널,,,,,,,97wsts97,https://dongne.co/events/df2507/circles/146079,제30회 디. 페스타(토),Day1
악당입니다,게사,,,,,2sp,블리치,,,,아바라이 렌지X쿠치키 루키아,"로맨틱,섹슈얼",,"만화,일러스트",DH_Ge4,https://dongne.co/events/df2507/circles/148339,제30회 디. 페스타(토),Day1
안안전구역,해바람,,,,,1sp,아포칼립스엔 고인물이 필요해요,천마는 아이돌이 되었다,,,,,,,Sunwind33,https://dongne.co/events/df2507/circles/147854,제30회 디. 페스타(토),Day1
애플블로썸,소내,,,,,1sp,괴담출근,"데못죽,오리지널",,,,,,"만화,일러스트",,https://dongne.co/events/df2507/circles/145902,제30회 디. 페스타(토),Day1
어쩌다보니,이스,,,,,1sp,,,,,,,,만화,nills_ff14,https://dongne.co/events/df2507/circles/145969,제30회 디. 페스타(토),Day1
연성관리반,홀ㄹ데이,,,,,1sp,괴담출근,,,최요원,,,,"일러스트,소설",Holiyday__holy,https://dongne.co/events/df2507/circles/147396,제30회 디. 페스타(토),Day1
오오아리단,포치,,,,,1sp,오오에 괴담출근,,,,,,,,____0x0c,https://dongne.co/events/df2507/circles/147035,제30회 디. 페스타(토),Day1
완두콩깍지,99,,,,,2sp,명급리,,,조의신,자하X설영,로맨틱,,일러스트,hundred_1__99,https://dongne.co/events/df2507/circles/147442,제30회 디. 페스타(토),Day1
외계인맛집,깜고,,,,,1sp,괴담출근,가비지타임 이착헌,,김기려 김솔음 최요원 류재관 고상언 최종수,,해당없음,,"일러스트,기타",mallangcats2,https://dongne.co/events/df2507/circles/147345,제30회 디. 페스타(토),Day1
유치장연합,또동,,,,,2sp,아이돌리쉬세븐,,,"이즈미 이오리,요츠바 타마키,이스미 하루카",,,,소설,ttdongi7,https://dongne.co/events/df2507/circles/148235,제30회 디. 페스타(토),Day1
윻윶에중독,독유,,,,,1sp,내가키운s급들,전지적독자시점,,한유현한유진유중혁김독자,,"로맨틱,섹슈얼",,,dok_yu4,https://dongne.co/events/df2507/circles/146808,제30회 디. 페스타(토),Day1
장르다이소,동자,,,,,2sp,18trip,A3! ARGONAVIS,,,,,,,Dongza_84,https://dongne.co/events/df2507/circles/146339,제30회 디. 페스타(토),Day1
재관난리국,염,,,,,2sp,괴담에 떨어져도 출근을 해야 하는구나,,,,,,,일러스트,YUM_606,https://dongne.co/events/df2507/circles/147074,제30회 디. 페스타(토),Day1
조랭이떡집,호롱,,,,,4sp,화산귀환,,"우리 백청이지 않은가, 소형제?","청명,백천",백천X청명,로맨틱,,"만화,일러스트,공예,소설",Horong2297,https://dongne.co/events/df2507/circles/147992,제30회 디. 페스타(토),Day1
종교대통합,키우,,,,,2sp,진혼기,"화산귀환,문과라도 안 죄송한 이세계로 감",,"청명,자하,설영",,,,"일러스트,소설,사진,공예",hwaljaJD,https://dongne.co/events/df2507/circles/147552,제30회 디. 페스타(토),Day1
진티엔리밍,kje1213114,,,,,4sp,수공예비녀,,,,,,,공예,"e_u_n2, status",https://dongne.co/events/df2507/circles/147055,제30회 디. 페스타(토),Day1
쫀드기봉봉,HS,,,,,2sp,플레이브,톨킨,,,,,,,,https://dongne.co/events/df2507/circles/145816,제30회 디. 페스타(토),Day1
차원기록서,신유,,,,,2sp,괴담출근,,,,,해당없음,"잫솔, 샇솔 등 기타","일러스트,기타",tlsdb17,https://dongne.co/events/df2507/circles/147861,제30회 디. 페스타(토),Day1
청명명백백,잠탱이,,,,,2sp,,,,,,,,공예,,https://dongne.co/events/df2507/circles/147704,제30회 디. 페스타(토),Day1
치밋치월드,couragelre,,,,,1sp,괴담에떨어져도출근을해야하는구나,카리스마하우스,,,,,,,22chimitti,https://dongne.co/events/df2507/circles/147085,제30회 디. 페스타(토),Day1
타로밀크티,"도담, 파치",,,,,2sp,죠죠의 기묘한 모험,,,,,"로맨틱,섹슈얼",,"만화,일러스트","D0dam22, JNJN00189",https://dongne.co/events/df2507/circles/147133,제30회 디. 페스타(토),Day1
토스켜세요,상추말이,,,,,2sp,데못죽,괴담출근,,,,,,소설,sangchoodoldol,https://dongne.co/events/df2507/circles/148498,제30회 디. 페스타(토),Day1
파랑동구리,파동,,,,,1sp,"프로젝트 세카이,보컬로이드",,,,카가미네 렌X카이토,해당없음,,,,https://dongne.co/events/df2507/circles/146119,제30회 디. 페스타(토),Day1
폭탄돌리기,야마,,,,,2sp,포켓몬스터,,,"단델,금랑",,로맨틱,,만화,YAMAAA_KK,https://dongne.co/events/df2507/circles/146398,제30회 디. 페스타(토),Day1
프릴데이즈,차리링,,,,,1sp,수공예,,,,,,,,,https://dongne.co/events/df2507/circles/146791,제30회 디. 페스타(토),Day1
환타와망고," 환타,감망고",,,,,2sp,괴수8호,"주술회전,괴담출근",견원지간(=?) : 나루호시 쁘띠존,,,"로맨틱,섹슈얼",,,,https://dongne.co/events/df2507/circles/148055,제30회 디. 페스타(토),Day1
흑백요리사,릿지,,,,,1sp,주술회전,,게토고죠 쁘띠존 ROOM No. 725,"게토 스구루,고죠 사토루",게토 스구루X고죠 사토루,,,"만화,일러스트",lzzzzzzzzsy,https://dongne.co/events/df2507/circles/147648,제30회 디. 페스타(토),Day1
우르르쾅쾅 ,천벌,,,,,2sp,괴수 8호 괴담출근,,견원지간(=?) : 나루호시 쁘띠존,나루미 호시나,,,,"일러스트,만화",010203_401,https://dongne.co/events/df2507/circles/147317,제30회 디. 페스타(토),Day1
뿌잉뿌잉과 모순,멍선생Q,,,,,1sp,블랙배저,,,힐데베르트 탈레브,힐데베르트 탈레브,로맨틱,,소설,mung1424,https://dongne.co/events/df2507/circles/146026,제30회 디. 페스타(토),Day1
슈뢰딩거의 부스,Naf,,,,,1sp,주술회전,,,"고죠 사토루,게토 스구루",고죠 사토루X게토 스구루,"로맨틱,섹슈얼",,만화,Daemoli7333,https://dongne.co/events/df2507/circles/147712,제30회 디. 페스타(토),Day1
플블캐른만 먹는 집,pporom,,,,,1sp,18TRIP,키미가시네,,히요리 소우 미도리 치도인 사라 츠키미 신,,로맨틱,,만화,from_PPOROM,https://dongne.co/events/df2507/circles/147637,제30회 디. 페스타(토),Day1
연쇄사출마 조심해,랏츠,,,,,2sp,이터널리턴,,,,,로맨틱,,만화,g_g_9999,https://dongne.co/events/df2507/circles/148003,제30회 디. 페스타(토),Day1
나루호시는 사랑을 해 ,연월,,,,,1sp,괴수8호,,견원지간(=?) : 나루호시 쁘띠존,"나루미 겐,호시나 소우시로",나루미 겐X호시나 소우시로,로맨틱,,"만화,소설",yeonmoon_0512,https://dongne.co/events/df2507/circles/147249,제30회 디. 페스타(토),Day1
자제분에게 자제가 안 되세요?,식,,,,,2sp,,,,,,,,,gladjq,https://dongne.co/events/df2507/circles/146405,제30회 디. 페스타(토),Day1
가전제품은 때려야 말을 듣는다,케일,,,,,2sp,괴담출근,,,"브라운,김솔음",브라운X김솔음,"로맨틱,섹슈얼",최요원×김솔음,"소설,기타",kaile_k_w,https://dongne.co/events/df2507/circles/147180,제30회 디. 페스타(토),Day1
세카이에서 사랑을 노래하다,향,,,,,2sp,프로젝트세카이,"보컬로이드,페르소나",,,카가미네 렌XKAITO,로맨틱,"루이츠카, 토우아키",,,https://dongne.co/events/df2507/circles/146161,제30회 디. 페스타(토),Day1
지고천에서 모에를 추구하면 안 되는 걸까,"소팟, 밀",,,,,2sp,세포신곡,,세포신곡 쁘띠존 2회 因子 : 梅雨 ,"이소이 레이지,아토 하루키,이소이 사네미츠,시나노 에이지,오토와 루이",,,,,"so_redbean, tina_hatiku89_",https://dongne.co/events/df2507/circles/146561,제30회 디. 페스타(토),Day1
네오에고가 뭐라고 나기이사를 갈라놔,KV 미식가,,,,,1sp,블루 록,,이사른 쁘띠존,,나기 세이시로X이사기 요이치,,,일러스트,KV_gourmet,https://dongne.co/events/df2507/circles/147014,제30회 디. 페스타(토),Day1
선인장으로 삼행시 지어보겠습니다,리다,,,,,1sp,기동전사 건담,"모브사이코100,페이트그랜드오더",,아무로 레이,,해당없음,,"만화,기타",Lida_0706,https://dongne.co/events/df2507/circles/146495,제30회 디. 페스타(토),Day1
뭐가나올지 나도모름,방주,,,,,2sp,붕괴 스타레일,,,"어벤츄린,아낙사",레이시오X어벤츄린,,"레이츄린, 파이낙사",,,https://dongne.co/events/df2507/circles/146147,제30회 디. 페스타(토),Day1
팔데아에서 보물찾기,플라티나,,,,,2sp,포켓몬스터,,,"홈웨이조,스타단,리그부 등...",카지X푸름,,,"일러스트,소설,만화",platin_amide,https://dongne.co/events/df2507/circles/148197,제30회 디. 페스타(토),Day1
화산포목점 삐아체레,삐아체레,,,,,2sp,화산귀환,,,,,,,공예,Piacere_S2,https://dongne.co/events/df2507/circles/146737,제30회 디. 페스타(토),Day1
외계행성에 떨어져도 재즈를 하자,왈라,,,,,1sp,블루 자이언트,"괴담출근,이세계 착각 헌터,화산귀환",,,,,,"만화,일러스트",,https://dongne.co/events/df2507/circles/146367,제30회 디. 페스타(토),Day1
살려주세요 살려주세요 살려주세요,두부콩,,,,,2sp,괴담출근,데뷔못하면죽는병걸림,,솔음,,로맨틱,"잫솔,샇솔,블솔,제솔",,dbu_4068,https://dongne.co/events/df2507/circles/146895,제30회 디. 페스타(토),Day1
점프페어의 소꿉친구에서 황혼부부까지 ,마,,,,,2sp,나의 히어로 아카데미아,주술회전,,,,로맨틱,고죠게토,,,https://dongne.co/events/df2507/circles/147820,제30회 디. 페스타(토),Day1
노맨즈랜드 플랜트노동조합,"노도리, 인간식물",,,,,2sp,트라이건,,,,울프우드X밧슈,,,,noDORI_land,https://dongne.co/events/df2507/circles/148108,제30회 디. 페스타(토),Day1
장르대폭발!!,"지넹,:3c",,,,,2sp,헌터x헌터,,,키르아,,,,일러스트,,https://dongne.co/events/df2507/circles/147066,제30회 디. 페스타(토),Day1
엋건할래요?,티카인가요,,,,,1sp,데뷔 못 하면 죽는병 걸림,,,"청려,류건우",,로맨틱,,소설,TICA_CHRAPPLE,https://dongne.co/events/df2507/circles/146390,제30회 디. 페스타(토),Day1
믿어주세요... 저흰 페이트 입니다 ,개누 ,,,,,1sp,페이트/스테이 나이트,,,,토오사카 린X마토 사쿠라,,,,,https://dongne.co/events/df2507/circles/147259,제30회 디. 페스타(토),Day1
고삼서식지(한테 끌려옴),"rjs77, 강레모",,,,,1sp,괴수8호,"닌자거북이,etc",견원지간(=?) : 나루호시 쁘띠존,"나루미 겐,호시나 소우시로",나루미 겐X호시나 소우시로,로맨틱,,소설,"_Ily_M_, ha_rjs",https://dongne.co/events/df2507/circles/146705,제30회 디. 페스타(토),Day1
곰누이보호소,EK,,,,,1sp,앙상블스타즈,,,"시이나 니키,아마기 린네,아마기 히이로",아마기 린네X시이나 니키,"해당없음,로맨틱",,,,https://dongne.co/events/df2507/circles/145900,제30회 디. 페스타(토),Day1
공룡새담금주,청포,,,,,2sp,화산귀환,,,청명,백천X청명,,"당보청명,당가",소설,"caelum_277, S_dino_TSH",https://dongne.co/events/df2507/circles/147795,제30회 디. 페스타(토),Day1
댄스정마대전,매복사랑니,,,,,2sp,천마돌,어바등(어두운 바다의 등불이 되어),,"당사천,점소의",당사천X점소의,"로맨틱,섹슈얼",재희무현,,aoqhrtkfkdsl,https://dongne.co/events/df2507/circles/146858,제30회 디. 페스타(토),Day1
두부착즙부스,"바다, SPIINA",,,,,2sp,프로젝트 세카이,,,"아오야기 토우야,시노노메 아키토",아오야기 토우야X시노노메 아키토,로맨틱,,"소설,만화","pazuSILVERGAL, BD_0_prsk",https://dongne.co/events/df2507/circles/147300,제30회 디. 페스타(토),Day1
두부크림전골,나무,,,,,2sp,누카니발,플레이브,,,,,,,,https://dongne.co/events/df2507/circles/146189,제30회 디. 페스타(토),Day1
매생이전복죽,Gretchen,,,,,1sp,리그오브레전드,에픽세븐,,"아케인,징크스,바이,아리",,,,"게임,만화",jidong_k,https://dongne.co/events/df2507/circles/145988,제30회 디. 페스타(토),Day1
멈추지말라고,세킬,,,,,1sp,기동전사 건담 철혈의 오펀스,,,올가 이츠카,,,,만화,,https://dongne.co/events/df2507/circles/147097,제30회 디. 페스타(토),Day1
메론빵리스트,"참내 , 미호",,,,,2sp,MIU404,"메달리스트,블루록,슬램덩크",,"이부키 아이,시마 카즈미 / 요다카 쥰,아케우라지 츠카사 / 이사기요이치,이토시 린 / 양호열,강백호",이부키 아이X시마 카즈미,로맨틱,"요다츠카(쥰츠카) ,  이사린 , 호열백호","만화,일러스트","chamna404, algh_ww",https://dongne.co/events/df2507/circles/147424,제30회 디. 페스타(토),Day1
발등튀김뷔페,플레인요거트,,,,,2sp,뉴카니발,,,,단테X에이트,로맨틱,,,waomlette,https://dongne.co/events/df2507/circles/146470,제30회 디. 페스타(토),Day1
백설기동호회,콥/종막,,,,,1sp,"오오에,페르소나 시리즈",고서점가의 하시히메,,,,,,,"corby_drawing, Den0uemenT_",https://dongne.co/events/df2507/circles/147236,제30회 디. 페스타(토),Day1
실례안합니다,니니,,,,,1sp,블루록,,이사른 쁘띠존,,,,,,,https://dongne.co/events/df2507/circles/145895,제30회 디. 페스타(토),Day1
아무생각없음,지옥이,,,,,1sp,"괴담출근,이착헌","갑타,브구소,사반,천관",,주인공위주,,,,기타,,https://dongne.co/events/df2507/circles/148340,제30회 디. 페스타(토),Day1
여름맞이상점,"치롤, 별모래",,,,,2sp,,,,,,,,"일러스트,공예,기타",,https://dongne.co/events/df2507/circles/146570,제30회 디. 페스타(토),Day1
장르통합불가,류화비,,,,,1sp,쿠키런,,,,,,,"일러스트,만화",,https://dongne.co/events/df2507/circles/146446,제30회 디. 페스타(토),Day1
장발비빔밥집,테무,,,,,2sp,세포신곡,,세포신곡 쁘띠존 2회 因子 : 梅雨 ,"하츠토리 하지메,우츠기 노리유키",,로맨틱,,"일러스트,만화",mm19_MUMU,https://dongne.co/events/df2507/circles/147724,제30회 디. 페스타(토),Day1
정기에레모임,쿠릉쿠릉,,,,,1sp,앙상블스타즈,,,나이츠,텐쇼인 에이치X츠키나가 레오,"로맨틱,섹슈얼",,"만화,소설",e2le5,https://dongne.co/events/df2507/circles/147041,제30회 디. 페스타(토),Day1
푸데푸데게롱,소요,,,,,2sp,괴담출근,,,,,,,일러스트,soyo__yoso,https://dongne.co/events/df2507/circles/146393,제30회 디. 페스타(토),Day1
후와후와타임,하루룽 ,,,,,2sp,붕괴스타레일,도쿄리벤져스,,,단항X스텔레,로맨틱,타케른,"만화,일러스트",rain_0967,https://dongne.co/events/df2507/circles/147825,제30회 디. 페스타(토),Day1
노맨즈라라로 갈 수도 있어,4B,,,,,2sp,,,추억이 밧울밧울,,밧슈더스탬피드X울프우드디니콜라스,"로맨틱,섹슈얼",,,B4W8D,https://dongne.co/events/df2507/circles/147539,제30회 디. 페스타(토),Day1
우메바치도우 순대국밥,타마모리 외 0명,,,,,2sp,고서점가의 하시히메,,,,,,,만화,,https://dongne.co/events/df2507/circles/146881,제30회 디. 페스타(토),Day1
축구선수들의 새싹쟁탈전,"11번, 리니",,,,,1sp,블루록,,이사른 쁘띠존,이사기 요이치,바치라 메구루X이사기 요이치,해당없음,린이사,기타,"dkvqjsgh_11, Itosh_Rin0909",https://dongne.co/events/df2507/circles/148097,제30회 디. 페스타(토),Day1
스구사토라고 부르지않을래?,모리/위운/하트,,,,,2sp,주술회전,,게토고죠 쁘띠존 ROOM No. 725,게토,,,,기타,tree_ss_joa,https://dongne.co/events/df2507/circles/147237,제30회 디. 페스타(토),Day1
강경해피엔딩파,이존버찌,,,,,2sp,트라이건,,추억이 밧울밧울,밧슈  울프우드,,"로맨틱,섹슈얼",,,trigunballsaram,https://dongne.co/events/df2507/circles/146388,제30회 디. 페스타(토),Day1
메론빵맛있겠다,스ㅍㅡ,,,,,2sp,MIU404,,,,이부키 아이X시마 카즈미,,,,SOUPTV_,https://dongne.co/events/df2507/circles/146099,제30회 디. 페스타(토),Day1
명란크림파스타,라덕,,,,,1sp,문호스트레이독스,,츄다자 쁘띠존 : 두사람의 인간증명 QED,"나카하라 츄야,다자이 오사무",나카하라 츄야X다자이 오사무,"로맨틱,섹슈얼",,소설,light_dayo,https://dongne.co/events/df2507/circles/146584,제30회 디. 페스타(토),Day1
뭐가나올지모름,욧시,,,,,2sp,데못죽,갑타 괴담출근,,,,,,,hamzzu123,https://dongne.co/events/df2507/circles/146238,제30회 디. 페스타(토),Day1
부렌상과친구들,BLEN,,,,,2sp,,,,,,,,,,https://dongne.co/events/df2507/circles/146093,제30회 디. 페스타(토),Day1
부스주세요젭알,욜로,,,,,2sp,괴담출근,,,,,,,,,https://dongne.co/events/df2507/circles/146774,제30회 디. 페스타(토),Day1
세카이를열어라,낭만고양이,,,,,2sp,프로젝트 세카이,VOCALOID KAITO,,KAITO,니고 카이토X원더쇼 카이토,로맨틱,,"만화,일러스트",RRS_0222,https://dongne.co/events/df2507/circles/148401,제30회 디. 페스타(토),Day1
시광대리영업소,농네,,,,,2sp,,,,"청샤오시(정시우),루광(유진),챠오링(효린)",,,,,,https://dongne.co/events/df2507/circles/146183,제30회 디. 페스타(토),Day1
신슈소바연구회,깨알,,,,,2sp,명탐정 코난,"가비지타임,하이큐",,,야마토 칸스케X모로후시 타카아키,,,,,https://dongne.co/events/df2507/circles/146879,제30회 디. 페스타(토),Day1
신입산적교육소,무릎,,,,,2sp,화산귀환,,화산귀환 사파 쁘띠존 : 사파일통,임소병,,,임소병른,"만화,소설",mallangworld,https://dongne.co/events/df2507/circles/147600,제30회 디. 페스타(토),Day1
오크마러브버그,만냥이,,,,,1sp,스타레일,,,,,,,,,https://dongne.co/events/df2507/circles/147496,제30회 디. 페스타(토),Day1
우리부스얌♡ᩚ,"41, 교수, 효자",,,,,2sp,"블루록,데못죽,괴담출근",,이사른 쁘띠존,,나기 세이시로X이사기 요이치,"로맨틱,섹슈얼",,"소설,공예","yoixxchi, PFS_0401_BL, hamsejin_",https://dongne.co/events/df2507/circles/147726,제30회 디. 페스타(토),Day1
인튜어스지박령,헛둘,,,,,1sp,,,,,,,,만화,,https://dongne.co/events/df2507/circles/146204,제30회 디. 페스타(토),Day1
자설유적발굴단,"아금, 온애, 타타랑, 한서, 양서리, 재관국공시생",,,,,4sp,진혼기,괴담출근,,"자하,설영,최요원,김솔음",자하X설영,로맨틱,"요원솔음, 최솔","만화,소설,공예,일러스트",sun_in_the_snow,https://dongne.co/events/df2507/circles/148023,제30회 디. 페스타(토),Day1
치미생태연구회,"김장, 환기용",,,,,2sp,주술회전,,게토고죠 쁘띠존 ROOM No. 725,"게토 스구루,고죠 사토루",게토 스구루X고죠 사토루,,,,kimjang_kc,https://dongne.co/events/df2507/circles/146317,제30회 디. 페스타(토),Day1
행복한덕질기원,기뮨,,,,,2sp,백망되,1차,,,,,,,,https://dongne.co/events/df2507/circles/146780,제30회 디. 페스타(토),Day1
헤남반시고구마,삼라,,,,,2sp,기동전사건담 UC,,,,리디 마세나스X버나지 링크스,,리버시블,만화,afterUC,https://dongne.co/events/df2507/circles/148103,제30회 디. 페스타(토),Day1
백일몽주식회사 인사관리팀,9999,,,,,2sp,괴담출근,,,,,,,소설,_9_999,https://dongne.co/events/df2507/circles/146365,제30회 디. 페스타(토),Day1
말랑말랑복숭아 깨물지마세요,혞,,,,,2sp,러브라이브! 니지가사키학원스쿨아이돌동호회,러브라이브! 시리즈,,"우에하라 아유무,미후네 시오리코",우에하라 아유무X미후네 시오리코,"해당없음,로맨틱",,"소설,만화,일러스트",hyekkim,https://dongne.co/events/df2507/circles/146496,제30회 디. 페스타(토),Day1
부스주인고질병:입덕부정,Arian,,,,,2sp,하이큐,"데뷔 못하면 죽는 병 걸림,전지적 독자 시점",,,쿠로오X켄마,,"유진래빈, 메타우리",소설,,https://dongne.co/events/df2507/circles/145904,제30회 디. 페스타(토),Day1
고영형제보호협회,아기자기,,,,,1sp,,,,"한유현,한유진",한유현X한유진,"로맨틱,섹슈얼",,,,https://dongne.co/events/df2507/circles/146385,제30회 디. 페스타(토),Day1
국가공인헌터마켓,서핑,,,,,2sp,이착헌,"괴담출근,데못죽",,,,,,,,https://dongne.co/events/df2507/circles/146785,제30회 디. 페스타(토),Day1
남녀연애자유선언,은여,,,,,1sp,"페이트 시리즈,페그오","로오히,로판,유희왕",,,,,,,eunyu0,https://dongne.co/events/df2507/circles/145838,제30회 디. 페스타(토),Day1
녹차말차노른자밭,엔델리온,,,,,1sp,"1차 창작,스플래툰,붕괴 스타레일",,,,,,,"일러스트,기타",,https://dongne.co/events/df2507/circles/146318,제30회 디. 페스타(토),Day1
말랑뽀작우유식빵,아노센,,,,,2sp,스타레일,원신,,레이시오 어벤츄린,,,,,dkshtps,https://dongne.co/events/df2507/circles/145881,제30회 디. 페스타(토),Day1
맡구야저녁머먹지,짤,,,,,2sp,,,,,,,,,,https://dongne.co/events/df2507/circles/146458,제30회 디. 페스타(토),Day1
뭐라도나오는부스,소금물,,,,,2sp,,문송안함,,,,,,,,https://dongne.co/events/df2507/circles/146088,제30회 디. 페스타(토),Day1
보유인자론연구회,"+ω , 하윈",,,,,2sp,세포신곡,,세포신곡 쁘띠존 2회 因子 : 梅雨 ,"원흉조,과부조,시농 등등",,해당없음,,,"Plus_Omega_A, B1ue_E4rth",https://dongne.co/events/df2507/circles/147527,제30회 디. 페스타(토),Day1
소액으로주식하기,171,,,,,1sp,괴담에떨어져도출근은해야하는구나,,,"백사헌,김솔음",백사헌X김솔음,"섹슈얼,로맨틱",,"만화,소설",ss171iit,https://dongne.co/events/df2507/circles/147439,제30회 디. 페스타(토),Day1
술탄겜회지팝니다,밀재,,,,,1sp,술탄의 게임,,,,,해당없음,,만화,Cuu_Mill,https://dongne.co/events/df2507/circles/146312,제30회 디. 페스타(토),Day1
술탄겜회지팝니다,밀재,,,,,1sp,술탄의 게임,,,"아르트,네페르",아르트X네페르,해당없음,,,Cuu_Mill,https://dongne.co/events/df2507/circles/146921,제30회 디. 페스타(토),Day1
엄마아빠사랑해요,삼광,,,,,1sp,아이돌리쉬 세븐(아이나나),"카리스마,프리티 시리즈(오드 디마퓨 킹프리),니지산지(KR,EN)",,,니카이도 야마토X이즈미 미츠키,로맨틱,,"만화,일러스트",,https://dongne.co/events/df2507/circles/147057,제30회 디. 페스타(토),Day1
엄청엄청카리스마,"스몽가, 크로켓",,,,,1sp,카리스마,,,,,,,"만화,일러스트","froggyoniisan, shdPska368",https://dongne.co/events/df2507/circles/148387,제30회 디. 페스타(토),Day1
이거서클명뭐하지,hA,,,,,1sp,프로젝트 세카이,,,,아이X리나,로맨틱,마후카나,"만화,일러스트",_hA_8_,https://dongne.co/events/df2507/circles/148342,제30회 디. 페스타(토),Day1
