부스명,대표자,위치,부스,대표 작품(원작),그 외 다루는 작품,쁘띠존,캐릭터,커플링,커플링 성향,그 외 커플링,매체,트위터,링크,행사명,개최일
천상연하 연상독존 ,dreamtaste1313,O21,2sp,원신 ,"내스급, 이합화타적백묘사존",,"묵연, 초만녕, 한유현, 한유진, 라이오슬리, 느비예트",묵연X만녕,"섹슈얼,로맨틱","유현유진, 라이느비 ","만화,일러스트,기타",@13_s2_,https://dongne.co/event/df2407/circles/398778,제26회 디. 페스타,Day1
"청명 어르신, 오른쪽에 계실 때 아름다우세요",뀨모,L12,4sp,화산귀환,,화산귀환 쁘띠존: 天下俠義,"장일소, 청명, 당보, 백천 등",장일소X청명,"섹슈얼,로맨틱","백천청명, 소병청명, 당보청명","만화,소설,기타",@NQumoo,https://dongne.co/event/df2407/circles/403944,제26회 디. 페스타,Day1
청명한 하늘아래 매화차 한잔,나나,L16,2sp,화산귀환,,화산귀환 쁘띠존: 天下俠義,"청명,당보,백아",당보X청명,로맨틱,,"일러스트,소설",@su89817301,https://dongne.co/event/df2407/circles/403313,제26회 디. 페스타,Day1
청명한 하늘아래 미인들,잉어연못,K12,2sp,화산귀환,,화산귀환 쁘띠존: 天下俠義,"청명, 당보 ",청명X당보 ,로맨틱,,"일러스트,만화,소설",@ingeoyeon,https://dongne.co/event/df2407/circles/403290,제26회 디. 페스타,Day1
청문사형의 육아실패 스토리,"산신 , 루이월, 냴",I16b,1sp,화산귀환,,화산귀환 쁘띠존: 天下俠義,"청문,청명,청진",,"로맨틱,해당없음",논컾,"만화,일러스트,소설","@Sansiln0 , @lu_iwol, @New_c1010",https://dongne.co/event/df2407/circles/398579,제26회 디. 페스타,Day1
청백 ,다즐링,K2a,1sp,화산귀환,,청명백천 쁘띠존 <청명아! 백천아! 안되겠다 혼인하자>,"청명, 백천",청명X백천,로맨틱,,소설,sasuksasuk1,https://dongne.co/event/df2407/circles/386926,제26회 디. 페스타,Day1
청백도맞들면 낫다,집오리,K5a,1sp,화산귀환,,청명백천 쁘띠존 <청명아! 백천아! 안되겠다 혼인하자>,청명백천,청명X백천,해당없음,,만화,oribalsick,https://dongne.co/event/df2407/circles/398033,제26회 디. 페스타,Day1
체리맛 돌멩이,"유운, 체리밍",O14,2sp,프로젝트 세카이,,,"아키야마 미즈키, 시노노메 에나, 요이사키 카나데, 아사히나 마후유",아키야마 미즈키X시노노메 에나,,,,00,https://dongne.co/event/df2407/circles/389636,제26회 디. 페스타,Day1
초삼이와 동룡이의 움막집,"814, 종이",K3,2sp,화산귀환,,청명백천 쁘띠존 <청명아! 백천아! 안되겠다 혼인하자>,청명 백천,청명X백천,"로맨틱,섹슈얼",,"소설,일러스트,만화",@33chocoo,https://dongne.co/event/df2407/circles/396671,제26회 디. 페스타,Day1
최강 주술사의 속사정,"무채색, 춉오, 주령",F3,2sp,주술회전,,게토고죠 쁘띠존 《END UP》,,게토 스구루X고죠 사토루,"로맨틱,섹슈얼",,,"@blackwhite_gego, @@empty_growl, @jurung_ge",https://dongne.co/event/df2407/circles/402170,제26회 디. 페스타,Day1
축구공으로 마을 지키기,횐,N22,2sp,윈브레,"블루록, 하이큐, 화산귀환, 전지적독자시점",,"스오 하야토, 사쿠라 하루카, 나기 세이시로, 이사기 요이치, 이토시 린, 미야 아츠무, 히나타 쇼요, 백천, 청명, 유중혁, 김독자",나기 세이시로X이사기 요이치,로맨틱,"나기이사, 린이사, 츠무히나, 백천청명, 중혁독자",일러스트,@Huin_love,https://dongne.co/event/df2407/circles/386388,제26회 디. 페스타,Day1
치료가 필요할 정도로 심각한 ‘청춘 중독증’ 입니다.,청무,F15,2sp,주술회전,,게토고죠 쁘띠존 《END UP》,"게토, 고죠",게토X고죠,로맨틱,,"일러스트,만화",99round,https://dongne.co/event/df2407/circles/391320,제26회 디. 페스타,Day1
치밋치,couragelre,U20b,1sp,카리스마,데못죽 화산귀환,,,,,,,22chimitti,https://dongne.co/event/df2407/circles/388324,제26회 디. 페스타,Day1
친구는 너무 약해요,아무,T17,2sp,어두운 바다의 등불이 되어,"가비지타임, 동경과 거짓말",,"김재희, 박무현",김재희X박무현,,,일러스트,@amammmma,https://dongne.co/event/df2407/circles/401393,제26회 디. 페스타,Day1
"카나타, 산책갈까?",마감,N21b,1sp,앙상블스타즈,"슬램덩크, 헌터x헌터",,"신카이 카나타, 강백호(사쿠라기 하나미치)",야기 시즈스미X카시마 히이라기,,,일러스트,,https://dongne.co/event/df2407/circles/401068,제26회 디. 페스타,Day1
카레맛 체리 참치,야채카레,N9b,1sp,프로젝트 세카이,,,"시노노메 에나, 아키야마 미즈키",,,,"게임,만화",@38O038,https://dongne.co/event/df2407/circles/391741,제26회 디. 페스타,Day1
카미고KKUL맛조합,향,N17,2sp,프로젝트 세카이 (프로세카),,,"루이, 츠카사, 토우야, 아키토",카미시로 루이X텐마 츠카사,"섹슈얼,로맨틱",토우아키,만화,@hyang_prsk,https://dongne.co/event/df2407/circles/389783,제26회 디. 페스타,Day1
커피맛 무뇨무뇨 팬케이크,"중, 엘",O12,2sp,프로젝트 세카이,프로세카,,"아오야기 토우야, 시노노메 아키토",아오야기 토우야X시노노메 아키토,"로맨틱,섹슈얼",,만화,@jung_rk @erueru77,https://dongne.co/event/df2407/circles/393181,제26회 디. 페스타,Day1
켄펠켄은 거꾸로 해도 켄펠켄,8bit,P20,2sp,롤(리그 오브 레전드),,,시에다 케인/아펠리오스,,,,"만화,일러스트,기타",@yeeeeeeejmtyes,https://dongne.co/event/df2407/circles/387922,제26회 디. 페스타,Day1
코에 츄,"코쟁, 츄현",N9a,1sp,"프로젝트 세카이, 가비지타임",,,,,,,일러스트,"@KOZaang, @O116peach",https://dongne.co/event/df2407/circles/384961,제26회 디. 페스타,Day1
콩나물국밥탕후루,이스 / 힝쿵,D2,2sp,명탐정 코난,"프로젝트 세카이, 플레이브",,"아무로, 아즈사, 아키토, 코하네",아무로X아즈사,로맨틱,프세카 아키코하,"만화,일러스트",@kealis527,https://dongne.co/event/df2407/circles/403171,제26회 디. 페스타,Day1
쿠키 굽는 가마솥,누룽,R7b,1sp,,,,마들에슾,,로맨틱,,일러스트,@NuRung_J,https://dongne.co/event/df2407/circles/405512,제26회 디. 페스타,Day1
쿠키 오븐,간만의 쿠키,Y3,2sp,데뷔 못 하면 죽는 병 걸림,슬램덩크,,테스타 브이틱 북산,,,,공예,@coo_TeSTAR_kies,https://dongne.co/event/df2407/circles/404049,제26회 디. 페스타,Day1
큐야에이 책나오는 부스,aran,O4b,1sp,누카니발,,,,큐야X에이트,섹슈얼,,만화,@aawhffu,https://dongne.co/event/df2407/circles/395629,제26회 디. 페스타,Day1
크림소다당,챠비별,H6,2sp,,,,,,,,,nyavender,https://dongne.co/event/df2407/circles/388759,제26회 디. 페스타,Day1
큰달 많이 주세요!,"쇠수, 고미, 콕, 렉토",Z24,2sp,데뷔 못 하면 죽는 병 걸림,,,"류건우, 박문대, 국밥즈, 이세진",박문대X큰달,로맨틱,"건우찐문, 문대큰세",소설,@IronSujeo,https://dongne.co/event/df2407/circles/397291,제26회 디. 페스타,Day1
클라인 대륙의 등불이 되어 ~렉시우~,시우,P6,2sp,NU:Carnival,어두운 바다의 등불이 되어,,"케시, 에이트",케시X에이트,"섹슈얼,로맨틱","야쿠에이, 에이에드, 큐야에이, 블레에이, 에이가르, 단테에이, 에이레이, 에이올리",일러스트,@chi_gui_,https://dongne.co/event/df2407/circles/389326,제26회 디. 페스타,Day1
킴의가시네,루치,X2,2sp,네가죽어,,,미도리 소우 사라,소우X사라,"로맨틱,섹슈얼",,"만화,일러스트",@ru_chi_i,https://dongne.co/event/df2407/circles/390660,제26회 디. 페스타,Day1
타르타로스 등반모임,소미,Q6,2sp,페르소나 3,페르소나 4 / 5,,"아라가키 신지로, 햄코 (여주) ",아라가키 신지로X햄코(여주),로맨틱,,"일러스트,소설,기타",@ps4_somi,https://dongne.co/event/df2407/circles/404512,제26회 디. 페스타,Day1
타패전설 방총기,핑퐁,Q1a,1sp,아카기,,FKMT 쁘띠존: 바ざわ회 ~디페 내에 코 크신 분 계십니까~,아카기,,,,기타,,https://dongne.co/event/df2407/circles/401958,제26회 디. 페스타,Day1
태섭아잠들면안돼진실게임하자좋아하는왼쪽있어?,소금소금,S18,2sp,슬램덩크,,,송태섭,윤대협X 정대만X 송태섭X송태섭,"섹슈얼,로맨틱","대만태섭, 태섭른","소설,만화,일러스트",salt777SD,https://dongne.co/event/df2407/circles/393235,제26회 디. 페스타,Day1
태섭이가 ,마김,S8a,1sp,슬램덩크,,,송태섭,,"섹슈얼,해당없음",태섭른,"공예,기타",,https://dongne.co/event/df2407/circles/402105,제26회 디. 페스타,Day1
태양과 인어공주,딸기,N7b,1sp,프로젝트 세카이,,,쿠사나기 네네 오오토리 에무,쿠사나기 네네X오오토리 에무,로맨틱,,"만화,일러스트,소설",@mint_berry__,https://dongne.co/event/df2407/circles/405751,제26회 디. 페스타,Day1
태종정육,두살,V1,2sp,변방의 외노자,"민감한 대리님, 은둔형 마법사",,민준,백치현X도서린,"해당없음,로맨틱",,"기타,소설",@twosall17,https://dongne.co/event/df2407/circles/387319,제26회 디. 페스타,Day1
토마토 행성,민지,H4b,1sp,식물헬멧,"스티커, 엽서",,,,,,만화,@min_ddle,https://dongne.co/event/df2407/circles/390608,제26회 디. 페스타,Day1
토마호크 스테이크 1호점 : AT센터점,마말레이드,M14,4sp,화산귀환,,화산귀환 쁘띠존: 天下俠義,청명,당보X청명,"로맨틱,섹슈얼,해당없음",,"만화,일러스트",@Marmal_0329,https://dongne.co/event/df2407/circles/394023,제26회 디. 페스타,Day1
토맛토맛토 먹는 뿌 믿기 vs 게미 먹는 사이 믿기,토맛토맛토,O9,2sp,프로젝트 세카이,,,"아오야기 토우야, 시노노메 아키토",아오야기 토우야X시노노메 아키토,로맨틱,,"만화,일러스트",@_sshiptaku_,https://dongne.co/event/df2407/circles/390498,제26회 디. 페스타,Day1
통일신라 러브하우스,옌코,U14a,1sp,진혼기,,,"자하, 설영",,"로맨틱,섹슈얼",,만화,yenko135,https://dongne.co/event/df2407/circles/400276,제26회 디. 페스타,Day1
투명식빵몬,몬,Q13,2sp,파이널판타지14,,,"빛의전사,그라하티아",빛의전사X그라하티아,섹슈얼,빛의전사x에렌빌,"만화,일러스트",@strawpg,https://dongne.co/event/df2407/circles/405670,제26회 디. 페스타,Day1
특급! 572 스캔들,추,B3,2sp,주술회전,,고죠게토 쁘띠존 : ✧ 夢中相尋 몽중상심 ✦,"고죠 사토루, 게토 스구루",고죠 사토루X게토 스구루,로맨틱,,소설,@fakebuuddha,https://dongne.co/event/df2407/circles/403134,제26회 디. 페스타,Day1
티티포레스트,티티포레스트,H19b,1sp,1차 창작 문구 일러스트 ,,,,X,,,일러스트,@titi_forest_,https://dongne.co/event/df2407/circles/398835,제26회 디. 페스타,Day1
파지귤 취급 안합니다,귤뽕,L11b,1sp,화산귀환,,화산귀환 쁘띠존: 天下俠義,청명,일소X청명,로맨틱,당보청명,소설,@cheonggyul1010,https://dongne.co/event/df2407/circles/389824,제26회 디. 페스타,Day1
판교비천택신혼부부,"먀우, 지참",U18b,1sp,진혼기,,,,자하X설영,로맨틱,,"만화,일러스트","@OwO_MYAU ,  @zicham127",https://dongne.co/event/df2407/circles/395347,제26회 디. 페스타,Day1
팝콘팝니다,굿게,W18,2sp,"가비지타임,내가키운S급들,데뷔못하면죽는병걸림",,,"현제유진,박문대",,해당없음,,일러스트,_ellllk,https://dongne.co/event/df2407/circles/397874,제26회 디. 페스타,Day1
팡팡랜드,괴도팡,P12,2sp,플레이브,"데못죽,가비지타임,하이큐",,,,,,,@LUKAPANG__45,https://dongne.co/event/df2407/circles/393036,제26회 디. 페스타,Day1
팥차전문점,빙봉,W20,2sp,"의원, 다시 살다",,,"진천희, 제갈린, 유호",X,해당없음,,,@_you_n_me,https://dongne.co/event/df2407/circles/393452,제26회 디. 페스타,Day1
팬케이크 추출물 0.5251112% 함유,팬케이크 오지상,O10,2sp,프로젝트 세카이,,,"아오야기 토우야, 시노노메 아키토",아오야기 토우야X시노노메 아키토,섹슈얼,,소설,,https://dongne.co/event/df2407/circles/392138,제26회 디. 페스타,Day1
펠트인형 귀염주의보,꼬섭,H5,2sp,원피스,"블리치, 나루토, 명탐정 코난",,,,"로맨틱,섹슈얼",,공예,songkkoseob,https://dongne.co/event/df2407/circles/404446,제26회 디. 페스타,Day1
폭탄돌리기,야마,P8,2sp,포켓몬스터,슬램덩크,,"단델, 금랑, 송태섭, 정대만",단델X금랑,"로맨틱,섹슈얼",송태섭x정대만,,@YAMAAA_KK,https://dongne.co/event/df2407/circles/395565,제26회 디. 페스타,Day1
퓨어 다즐링,wz,E2a,1sp,,,,,,,,,,https://dongne.co/event/df2407/circles/393856,제26회 디. 페스타,Day1
프로젝트 세카이 장송의 가비지타임! Feat. 징어하살,하살,D21,2sp,장송의 프리렌,"가비지타임,프로젝트 세카이",,"힘멜,프리렌,박병찬,기상호,아키토,에나, 시노노메 남매",힘멜X프리렌,로맨틱,"힘멜프리, 병찬상호, 뱅상, ","만화,일러스트,소설",@I_am__child,https://dongne.co/event/df2407/circles/405226,제26회 디. 페스타,Day1
플레이boo,띠용,Q11a,1sp,플레이브,,,남예준 한노아 채밤비 도은호 유하민,,,,일러스트,,https://dongne.co/event/df2407/circles/397907,제26회 디. 페스타,Day1
플레이브 어머니회,사랑아하민해,P7,4sp,플레이브,주술회전,,예준 노아 밤비 은호 하민,,,,일러스트,@ofplave_,https://dongne.co/event/df2407/circles/405321,제26회 디. 페스타,Day1
플레이브 타임,인,P14,2sp,"플레이브, 가비지타임",,,,,,,일러스트,,https://dongne.co/event/df2407/circles/384546,제26회 디. 페스타,Day1
피로 쓰인 혈서,모시삼베,O24,2sp,앙스타,,,,,로맨틱,레이안즈,만화,@_MEETPIANO,https://dongne.co/event/df2407/circles/405257,제26회 디. 페스타,Day1
하늘에서 내려온 여우가 하는 말,네윤,I11a,1sp,반월당,,반월당 쁘띠존 : 나쁜 꿈은 끝났어,,,,,일러스트,@neyun_b,https://dongne.co/event/df2407/circles/389906,제26회 디. 페스타,Day1
하롱살롱,하롱,H20,2sp,,,,,,,,공예,,https://dongne.co/event/df2407/circles/400539,제26회 디. 페스타,Day1
하와이 편도티켓,Lunch,I22,2sp,역전재판,용과같이,,,,,,"만화,일러스트,기타",,https://dongne.co/event/df2407/circles/394977,제26회 디. 페스타,Day1
하이하이,영어론땡큐,D22a,1sp,던전밥,아이돌리쉬세븐,,,,,,,,https://dongne.co/event/df2407/circles/404181,제26회 디. 페스타,Day1
한 고게 넘어 사랑!,양갱,C7,2sp,주술회전,,고죠게토 쁘띠존 : ✧ 夢中相尋 몽중상심 ✦,"고죠 사토루, 게토 스구루",고죠 사토루X게토 스구루,로맨틱,,만화,@za_yess,https://dongne.co/event/df2407/circles/392049,제26회 디. 페스타,Day1
한 여름밤의 졸업식,글쓰는 임인하,I4a,1sp,CoC7th_TRPG,"언성듀엣_TRPG, 블러드패스_TRPG",,TRPG,,,,"소설,기타",@InHa_TRPG,https://dongne.co/event/df2407/circles/397822,제26회 디. 페스타,Day1
한담객설,하은,K6a,1sp,화산귀환,,청명백천 쁘띠존 <청명아! 백천아! 안되겠다 혼인하자>,청명백천,,해당없음,,소설,,https://dongne.co/event/df2407/circles/399551,제26회 디. 페스타,Day1
한오백명,"엠알, 소남송, 슬, 까까",L22,4sp,화산귀환,,,,백천X청명,섹슈얼,조걸x윤종,"만화,일러스트,공예",@mrxxxemaru,https://dongne.co/event/df2407/circles/395276,제26회 디. 페스타,Day1
할멈과 야데,"할멈, 야데",E13,2sp,,,,,,,,,,https://dongne.co/event/df2407/circles/403202,제26회 디. 페스타,Day1
"해공말수부터 해말, 해리드레까지","클린스윕, 레안, 마담로투스",I19,2sp,해리포터,3인 앤솔로지,,"해리 포터, 드레이코 말포이",해리 포터X드레이코 말포이,로맨틱,,"만화,일러스트",@HPDM_0731,https://dongne.co/event/df2407/circles/384517,제26회 디. 페스타,Day1
해저기지 유실물 센터,우리,T12,2sp,어두운 바다의 등불이 되어,,,"박무현, 신해량, 서지혁, 백애영, 김재희 등",,,,일러스트,@US_NPIUS,https://dongne.co/event/df2407/circles/397466,제26회 디. 페스타,Day1
햄스터치 뵤거킹,"죽악사, 뎅글, 리스, 하리뵤",Z1,2sp,데뷔 못하면 죽는 병 걸림(데못죽),,,테스타,박문대류건우X배세진,"로맨틱,섹슈얼","ncp, 국밥즈, 배세른","만화,일러스트",@Agsa1208 @deng_geul1004 @resres_37 @Haribowwwww,https://dongne.co/event/df2407/circles/395921,제26회 디. 페스타,Day1
햇감자 벗겨먹기,"YOWOL , 라부 , 노나 , 파파",A22,4sp,주술회전,,,,,,,"만화,기타","@yowol_game , @nishira0320 , @papa8_8 @RABU_3301",https://dongne.co/event/df2407/circles/400711,제26회 디. 페스타,Day1
햇님잡화점,나기,P13,2sp,플레이브,하이큐.데못죽,,,,,,,,https://dongne.co/event/df2407/circles/403385,제26회 디. 페스타,Day1
행복한 군놀 보약 가게,"일하는J, NIKTATEKO",R11,2sp,"콜 오브 듀티, 발더스 게이트 3, 슬램덩크","마블, 해리포터",,"고스트, 호랑이, 쾨니히, 알레한드로, etc.",,로맨틱,,"소설,기타,만화","@4tleastoneforU, @NiktaTEK0",https://dongne.co/event/df2407/circles/398130,제26회 디. 페스타,Day1
허니러스크,플,R18,2sp,수공예,,,,,"로맨틱,섹슈얼",호열백호호열,공예,honeyrusks_plz,https://dongne.co/event/df2407/circles/400221,제26회 디. 페스타,Day1
허얼~재판장이 2배로 난장판이네,렘감,I21,2sp,역전재판,"대역전재판,뱅드림,아이나나",,,,"로맨틱,섹슈얼",,만화,@galar_1JJANG,https://dongne.co/event/df2407/circles/404218,제26회 디. 페스타,Day1
헤어진 인연 재회시켜드립니다,미련랑,U24,2sp,진혼기,,,"설영, 자하",설영X자하,로맨틱,"자남매, 서형제, 백언서검",,@modongsoup__,https://dongne.co/event/df2407/circles/398992,제26회 디. 페스타,Day1
혈중이반틸부족,민들레,E23a,1sp,"에일리언 스테이지(에이스테, alien stage)",,,"이반, 틸, Ivan till",이반X틸,해당없음,,일러스트,@LOv2_75,https://dongne.co/event/df2407/circles/390645,제26회 디. 페스타,Day1
"형, 걔는 다른 강아지예요.","폭주기관차, 불번",Y2,2sp,"데뷔 못 하면 죽는 병 걸림, 가비지타임",,,"박문대, 배세진, 류건우, 박병찬, 기상호",박문대(류건우)X배세진,로맨틱,박병찬X기상호,"만화,소설,기타,공예","@pogjugigwancha, @Deepinburn",https://dongne.co/event/df2407/circles/399180,제26회 디. 페스타,Day1
호밀빵의 밀수꾼,아니야,H10,2sp,ㅁ,ㅁ,,자캐,,,,,@aniya19998,https://dongne.co/event/df2407/circles/401688,제26회 디. 페스타,Day1
호오오... 희징사세요...,무지,J2,2sp,마도조사,,,"남희신, 강만음",,"로맨틱,섹슈얼",,"만화,일러스트,소설",LKCH09,https://dongne.co/event/df2407/circles/397229,제26회 디. 페스타,Day1
홍견 급식소,소1장,J17,2sp,화산귀환,,화산귀환 쁘띠존: 天下俠義,"장일소, 호가명, 임소병",,,,일러스트,@sojang_o,https://dongne.co/event/df2407/circles/402375,제26회 디. 페스타,Day1
홍견 복지처,볼케이노,J16,2sp,화산귀환,,화산귀환 쁘띠존: 天下俠義,"장일소, 호가명",장일소X호가명,"로맨틱,해당없음,섹슈얼",,"소설,기타,일러스트,만화",@vol__cano,https://dongne.co/event/df2407/circles/403554,제26회 디. 페스타,Day1
화산 심해에서 당가당가,이현,L19,2sp,화산귀환,어바등,,청명 백천 당보 임소병 이송백,,,"당청,협녹,조윤","일러스트,공예,기타",@for_mememe,https://dongne.co/event/df2407/circles/388983,제26회 디. 페스타,Day1
화산 한 바퀴,동이,J21,2sp,화산귀환,,,,,,,"일러스트,소설,공예",gimdongi1010,https://dongne.co/event/df2407/circles/388789,제26회 디. 페스타,Day1
화산에서 데뷔하기,챱,K20,2sp,화산귀환,데뷔 못하면 죽는 병걸림,,청명,,해당없음,,"일러스트,기타",AE5_16,https://dongne.co/event/df2407/circles/395492,제26회 디. 페스타,Day1
화산회전,허쑤당,L20,2sp,화산귀환,주술회전,,"당보, 청명, 고죠, 게토, 토우지, 나오야 등",당보X청명,로맨틱,나오토우,"만화,일러스트",@cm__ackgae,https://dongne.co/event/df2407/circles/398465,제26회 디. 페스타,Day1
화음 저잣거리 노점상,테리,I17,2sp,화산귀환,,화산귀환 쁘띠존: 天下俠義,,,,,소설,@Tobby_new,https://dongne.co/event/df2407/circles/385651,제26회 디. 페스타,Day1
화음쉼터,"우도영, 횰",K1,2sp,화산귀환,,청명백천 쁘띠존 <청명아! 백천아! 안되겠다 혼인하자>,"청명, 백천",청명X백천,"로맨틱,섹슈얼",,"소설,기타","wecanslae, 9hyor",https://dongne.co/event/df2407/circles/385545,제26회 디. 페스타,Day1
환상뜨락 & 시옌 댁,환상뜨락,G22,2sp,탑로더,오리지널(회지),,,X,,,"공예,만화",dreamy_garden,https://dongne.co/event/df2407/circles/405079,제26회 디. 페스타,Day1
환타와아이들,"진저,Email ,환타",A5,2sp,주술회전,,후시른 쁘띠존 3회 [ MEGUMI IS ALWAYS RIGHT ],후시구로메구미,,,,,"@myson_gumi,@email2140,",https://dongne.co/event/df2407/circles/402523,제26회 디. 페스타,Day1
황의 안하면 죽이기는 싫고 어떻게 할까?,마카롱고래,V6a,1sp,명문고 EX급 조연의 리플레이,,,"조의신, 황호",,"로맨틱,섹슈얼",,소설,@night__whale,https://dongne.co/event/df2407/circles/397050,제26회 디. 페스타,Day1
흡혈귀와 늑대의 러브송,레이코가 과거 앤솔로지,N19,2sp,앙상블 스타즈,,,,사쿠마 레이X오오가미 코가,,,만화,@ReikogaAnth,https://dongne.co/event/df2407/circles/402883,제26회 디. 페스타,Day1
흫차봄,흫,V20,2sp,인소의법칙,프로젝트세카이,,사대령단,,,,"일러스트,만화",@Hyonsha0704,https://dongne.co/event/df2407/circles/400355,제26회 디. 페스타,Day1
흰머리 대머리 될 때까지,서래,T20,2sp,어두운 바다의 등불이 되어,,재희무현 쁘띠존 ~이 쁘띠존은 오늘의 상이에요~,,재희무현X,,,"공예,일러스트,만화,소설",,https://dongne.co/event/df2407/circles/389057,제26회 디. 페스타,Day1
히로아카 2주 뒤 완결,휴,D15,2sp,나의 히어로 아카데미아,,,"다비, 호크스",,"섹슈얼,로맨틱",,"소설,만화,일러스트",,https://dongne.co/event/df2407/circles/386278,제26회 디. 페스타,Day1
히어로 사건사고 문서,dd,Q17,2sp,에리오스,"나의히어로아카데미아, 앙상블스타즈",,그레이 리버스,애쉬 올브라이트X그레이 리버스,"로맨틱,섹슈얼","캇데쿠, 테토미도, 비앙쥬드, 빌리그레","만화,일러스트,소설",@4777S444,https://dongne.co/event/df2407/circles/390561,제26회 디. 페스타,Day1
  7월에도농놀하는부스,"순장고추장, 풀",I24,2sp,슬램덩크,,우성명헌 쁘띠존 | 우연일까? 운명이야!,정우성,우성X명헌,"섹슈얼,로맨틱",,"소설,만화","@sunjang_chujang, @full9494_",https://dongne.co/event/sports09/circles/410930,제9회 대운동회,Day2
 사랑과 다정의 연대,하이,L21b,1sp,슬램덩크,,우성명헌 쁘띠존 | 우연일까? 운명이야!,"정우성, 이명헌",정우성X이명헌,"로맨틱,섹슈얼",,,@AtoP0910,https://dongne.co/event/sports09/circles/418217,제9회 대운동회,Day2
 종생학F클럽,헵센,U12a,1sp,슬램덩크,,,"서태웅, 강백호",서태웅X강백호,로맨틱,,"만화,일러스트,소설",@forthy3240,https://dongne.co/event/sports09/circles/399434,제9회 대운동회,Day2
##위닝샷합시다,긷,H16a,1sp,위닝샷,,,,,,,"일러스트,공예",,https://dongne.co/event/sports09/circles/409962,제9회 대운동회,Day2
#GM시리즈 완결임박 눈물의 고별전 <총재님이 미쳤어요> 1,디에고,H12,2sp,프로야구생존기,,,,,,,"만화,소설,기타",@sandy_ego_,https://dongne.co/event/sports09/circles/418175,제9회 대운동회,Day2
#GM시리즈 완결임박 눈물의 고별전 <총재님이 미쳤어요>2,바리깡,H13,2sp,프로야구생존기,,,,,,,"만화,소설,기타",@barikangknights,https://dongne.co/event/sports09/circles/416287,제9회 대운동회,Day2
.,TWO,C8,2sp,가비지타임,하이큐,,,,,,일러스트,"@two__100, @SeeeonS2",https://dongne.co/event/sports09/circles/389955,제9회 대운동회,Day2
.,사돈팔촌,I11a,1sp,,,,,,,,만화,mellowmllow666,https://dongne.co/event/sports09/circles/413009,제9회 대운동회,Day2
.,시루,X8,2sp,슬램덩크,,,,이명헌X송태섭,"로맨틱,섹슈얼",대만태섭,"기타,소설,일러스트",,https://dongne.co/event/sports09/circles/409457,제9회 대운동회,Day2
.,"해, sowy",U11,2sp,슬램덩크,가비지타임,,"서태웅, 강백호, 기상호, 박병찬",서태웅X강백호,로맨틱,,일러스트,"@vshohoku, @slowwy___",https://dongne.co/event/sports09/circles/413062,제9회 대운동회,Day2
.,쓩늉,D8,2sp,,,,,,,,,@todac_s,https://dongne.co/event/sports09/circles/412073,제9회 대운동회,Day2
.,.,B17b,1sp,가비지타임,,,,,,,일러스트, @,https://dongne.co/event/sports09/circles/416735,제9회 대운동회,Day2
..,호기,O20a,1sp,슬램덩크,,10X100 사랑은 기하급수적! | 호열백호 쁘띠존,"양호열,강백호",양호열X강백호,,,만화,@hg_1_0,https://dongne.co/event/sports09/circles/412413,제9회 대운동회,Day2
0원조 기계 농구우동0 ,로봇,E18,2sp,가비지타임,,,기상호,성준수X기상호,"로맨틱,섹슈얼","박병찬기상호, 뱅상","만화,기타",@robot__ch,https://dongne.co/event/sports09/circles/397029,제9회 대운동회,Day2
1110동 태웅백호,오목눈2,U10b,1sp,슬램덩크,,,,,"로맨틱,섹슈얼",,"만화,일러스트",omoknuni_2,https://dongne.co/event/sports09/circles/413169,제9회 대운동회,Day2
1110동 태웅백호 옆집,mini,U10a,1sp,슬램덩크,,,"서태웅, 강백호 ",서태웅X강백호,"로맨틱,섹슈얼",,,basukemnmn,https://dongne.co/event/sports09/circles/412454,제9회 대운동회,Day2
170 미만 왼쪽으로,"먀, 남궁하루, 이비",S16,2sp,슬램덩크,,"태섭대만 쁘띠존 ｜Lucky 7, Three point, 1st Love",송태섭 정대만,송태섭X정대만,"로맨틱,섹슈얼",,소설,@mia17414526,https://dongne.co/event/sports09/circles/410352,제9회 대운동회,Day2
1년을 넘게 농구만 하네... ,영오 미아 ,B9,4sp,가비지타임,,,,,,,,youngoh0505 mmmiaa__,https://dongne.co/event/sports09/circles/417897,제9회 대운동회,Day2
1만 3천 297시간과 49분,윈저,K16,2sp,아이실드21,,,히루마 요이치,무사시X히루마,섹슈얼,아히루,만화,,https://dongne.co/event/sports09/circles/384615,제9회 대운동회,Day2
2024 GBL 고쿠라쿠 드래프트,고쿠라쿠,E6,2sp,가비지타임,,,"박병찬, 기상호",박병찬X기상호,로맨틱,뱅상,"만화,기타",gokuraku108,https://dongne.co/event/sports09/circles/397074,제9회 대운동회,Day2
2024 전국소년체전 ,nongboo,C18,2sp,가비지타임,하이큐,,"전영중,성준수",,로맨틱,오이카게,"일러스트,소설",pomal_gbt,https://dongne.co/event/sports09/circles/415191,제9회 대운동회,Day2
2024 한일 전국 고등부 유스 트레이닝 캠프,오이리,G8a,1sp,가비지타임,슬램덩크,,"지상고, 장도고, 조형고, 원중고, 북산, 산왕",,"로맨틱,섹슈얼","종수병찬, 종수상호, 영준준수, 태섭대만, 대만태섭, 태웅대만, 태웅태섭, 우성명헌, 우성태섭, 명헌태섭, 호열백호","일러스트,소설",@Oiri_0706,https://dongne.co/event/sports09/circles/412901,제9회 대운동회,Day2
